side1,side2,side3,validity
1437,86,1438,0
7650,172040,172210,1
439,48,440,0
50161,3295,49504,0
835,108,837,0
25172,1680,25228,1
552,161,575,1
9881,1228,9171,0
47197,3200,46617,0
171532,4575,171593,1
58464,2052,58500,1
66152,5719,65721,0
53,52,54,0
137,179,224,0
178752,3686,178790,1
2090,57456,57494,1
231192,6006,231270,1
268,45,270,0
890,2136,2314,1
66,43,68,0
4997,196,4998,0
24,18,30,1
3600,660,3660,1
3277,580,2947,0
151164,3927,151215,1
441,1512,1575,1
5980,137475,137605,1
9408,194,9410,1
564,235,611,1
282,6624,6630,1
55442,4342,53736,0
72821,5935,72276,0
462,17784,17790,1
671,97,673,0
4864,92352,92480,1
2862,599,2779,0
1606,149,1607,0
179,52,180,0
2075,154,2076,0
46,48,48,0
47,1104,1105,1
44,13,45,0
125397,6928,121193,0
21840,1066,21866,1
96000,3920,96080,1
353,112,354,0
1,17,18,0
8701,1976,7023,0
1230,25200,25230,1
12540,1197,12597,1
44,33,55,1
2576,127,2577,0
137256,3230,137294,1
11951,1332,12025,1
2032,98,2034,0
56056,4158,56210,1
858,4680,4758,1
82,1680,1682,1
5120,81840,82000,1
69600,2360,69640,1
361,39,363,0
156604,6528,156740,1
9240,638,9262,1
882,21600,21618,1
32,25,34,0
53198,4287,52339,0
11475,1440,11565,1
11220,1071,11271,1
75241,5562,71387,0
1435,141,1437,0
21562,2456,21258,0
74520,1638,74538,1
2600,25935,26065,1
779,105,781,0
3920,882,4018,1
283921,10230,280969,0
3962,824,3926,0
1925,24024,24101,1
368,276,460,1
2080,20748,20852,1
240,180,300,1
26880,1736,26936,1
171912,4466,171970,1
1536,12240,12336,1
215688,4959,215745,1
0,0,0,1
661,84,662,0
1958,10680,10858,1
660,10880,10900,1
2773,500,2733,0
2414,103,2415,0
29393,3276,29575,1
312,130,338,1
278,37,279,0
1297,74,1299,0
37107,3720,37293,1
2871,47328,47415,1
490,99,491,0
33120,1410,33150,1
238,2016,2030,1
190,92,192,0
1644,77,1645,0
6768,158976,159120,1
4562,145,4563,0
150,200,250,1
289,217,358,0
216581,8590,214359,0
15,112,113,1
4998,127400,127498,1
629,118,630,0
1795,114,1796,0
34800,1421,34829,1
3720,682,3782,1
4029,102700,102779,1
53,67,84,0
206,39,208,0
3208,167,3209,0
1239,12980,13039,1
10405,1172,9843,0
1376,5418,5590,1
92072,6719,91289,0
163515,9023,161446,0
1996,149,1998,0
6480,684,6516,1
938,139,939,0
4526,165168,165230,1
276,207,345,1
2016,42312,42360,1
252541,9600,248551,0
2681,634,2715,0
3540,104400,104460,1
159602,9388,158190,0
4067,168756,168805,1
42841,2890,42091,0
798,8360,8398,1
46575,3588,46713,1
350,96,352,0
36,27,45,1
255116,5487,255175,1
59,58,60,0
5325,199652,199723,1
1031,72,1033,0
5856,178560,178656,1
577,575,48,1
2800,34944,35056,1
9649,1266,9587,0
3376,177,3377,0
20162,2634,20044,0
11702,1847,11651,0
5712,884,5780,1
475,5928,5947,1
37,39,39,0
18201,1687,17912,0
848,66,850,0
874,8280,8326,1
83300,2415,83335,1
8625,1252,8603,0
73658,5567,72839,0
60536,1302,60550,1
27720,781,27731,1
1383,134,1384,0
55202,4464,53134,0
147394,8351,145311,0
52992,2256,53040,1
10773,1080,10827,1
45600,2340,45660,1
41282,3564,40466,0
41499,2968,41605,1
35720,1833,35767,1
43,36,45,0
128,31,129,0
-88,0,88,1
60000,2450,60050,1
3842,145,3843,0
996,115,997,0
0,95,95,1
630,4704,4746,1
1920,432,1968,1
1521,64,1522,0
21964,2448,22100,1
490,12000,12010,1
4480,62640,62800,1
673,99,675,0
36,22,38,0
4780,173,4781,0
1945,584,2007,0
7470,167992,168158,1
97440,4756,97556,1
2907,324,2925,1
2204,20880,20996,1
4032,72520,72632,1
15360,992,15392,1
1303,149,1305,0
4080,748,4148,1
8730,196328,196522,1
900,20240,20260,1
1,14,15,0
1,54,55,0
189200,4350,189250,1
393485,12694,389343,0
5112,91945,92087,1
249280,6156,249356,1
43428,2021,43475,1
17550,2520,17730,1
2767,971,2898,0
58800,2870,58870,1
243360,6162,243438,1
354,472,590,1
6468,106624,106820,1
4528,111,4529,0
272,49,274,0
31920,1558,31958,1
2520,35235,35325,1
5369,158340,158431,1
2262,44080,44138,1
0,180,180,1
4275,160284,160341,1
16475,2123,16286,0
53313,3745,52898,0
1593,46980,47007,1
57,58,59,0
11001,1249,10850,0
45265,2984,44247,0
737,24684,24695,1
14785,1529,14598,0
1110,8288,8362,1
344,103,345,0
169,50,171,0
2923,115440,115477,1
5658,195160,195242,1
82837,4478,81543,0
74027,5243,72070,0
258409,9672,255913,0
3308,109,3309,0
3850,48048,48202,1
249281,9355,246156,0
6164,206448,206540,1
2100,22000,22100,1
166945,7932,162563,0
7387,306516,306605,1
66,67,68,0
47925,3692,48067,1
4720,94341,94459,1
258,116,260,0
2112,616,2200,1
0,50,50,1
840,58,842,1
9360,750,9390,1
2185,103776,103799,1
110432,3876,110500,1
736,89,737,0
1425,74,1426,0
2001,80,2002,0
374,120,376,0
1824,21850,21926,1
4505,191436,191489,1
93600,2370,93630,1
111932,7119,110549,0
796,69,798,0
1636,69,1637,0
3245,89208,89267,1
2840,100800,100840,1
35040,2263,35113,1
184800,7546,184954,1
4233,184,4234,0
23902,2664,24050,1
210444,5467,210515,1
665,91,667,0
1649,79968,79985,1
39360,972,39372,1
1806,38808,38850,1
14094,1008,14130,1
16798,2159,16611,0
1063,104,1065,0
5301,151032,151125,1
66992,5031,66017,0
9634,1484,9522,0
2,86,88,0
302305,10782,297953,0
33517,2460,32917,0
1573,131,1575,0
395,108,397,0
293,70,295,0
996,98,998,0
285121,10279,281320,0
9369,1331,9136,0
1517,150,1519,0
14384,960,14416,1
1775,177,1777,0
15121,1435,14764,0
1184,21888,21920,1
14,0,14,1
12481,1287,12232,0
76800,3136,76864,1
134316,3237,134355,1
22776,1825,22849,1
4369,138,4370,0
1612,24960,25012,1
66045,3672,66147,1
4801,1347,3652,0
1361,337,1362,0
136417,7420,131837,0
715,23232,23243,1
909,110,910,0
1188,5280,5412,1
0,51,51,1
8051,390432,390515,1
93001,4849,91250,0
4032,48300,48468,1
51745,3289,50918,0
1000,225,1025,1
34962,3236,33562,0
10501,1116,10133,0
7802,183264,183430,1
360180,7917,360267,1
1184,21888,21920,1
1722,155,1723,0
186,0,186,1
142912,5016,143000,1
2135,88,2136,0
83161,4751,82368,0
68041,4120,67321,0
40427,3467,39406,0
899,13020,13051,1
43955,4443,43694,0
2256,13442,13630,1
222300,5775,222375,1
25302,2639,24859,0
104,78,130,1
990,7392,7458,1
122655,6460,122825,1
726,103,728,0
197,55,199,0
624,50,626,1
50402,4262,49736,0
4739,132,4740,0
11162,1500,10898,0
136802,7888,134610,0
450800,9108,450892,1
934,95,936,0
46200,2255,46255,1
215,516,559,1
6864,550,6886,1
0,-43,43,1
1552,75264,75280,1
38280,3654,38454,1
3082,692,2694,0
14822,2295,14803,0
558,744,930,1
1741,368,1719,0
821,94,823,0
43648,1386,43670,1
10944,592,10960,1
1352,129,1354,0
116282,7584,115154,0
214178,11232,212254,0
13041,1188,13095,1
7981,1306,8003,0
8010,1268,7354,0
0,0,0,1
916,77,918,0
45936,4002,46110,1
6821,850,6651,0
197,30,199,0
546,10640,10654,1
6612,287584,287660,1
65360,3354,65446,1
38148,1139,38165,1
9360,1105,9425,1
528,11610,11622,1
108101,6556,103893,0
109,47,111,0
35420,1575,35455,1
553,178,557,0
192865,8009,189558,0
6049,841,5962,0
332,78,334,0
264,770,814,1
75702,4736,75850,1
134,85,135,0
216524,5775,216601,1
153121,6873,151526,0
1680,225,1695,1
713,90,715,0
168980,4899,169051,1
60,80,100,1
4761,164220,164289,1
133762,8306,132492,0
2744,19110,19306,1
2232,930,2418,1
7141,1176,7153,0
2,124,126,0
155316,3655,155359,1
1039,80,1041,0
6816,163513,163655,1
1584,660,1716,1
2486,184,2488,0
158400,3560,158440,1
83248,1914,83270,1
2302,188,2304,0
3455,94,3456,0
660,3600,3660,1
712,89,714,0
1050,11000,11050,1
0,-83,83,1
105341,6915,104116,0
1287,260,1313,1
-35,0,35,1
1767,16740,16833,1
52224,3168,52320,1
3599,106140,106201,1
160,113,162,0
2560,111,2561,0
164472,7654,164650,1
1057,333,818,0
841,120,842,0
1632,27720,27768,1
890,91,891,0
79212,1909,79235,1
154280,5415,154375,1
829,102,831,0
140761,7143,136744,0
1680,25172,25228,1
457,135,459,0
1405,111,1407,0
29,15,31,0
2295,288,2313,1
352800,7275,352875,1
3515,166944,166981,1
4300,92400,92500,1
1734,14688,14790,1
389,52,390,0
4776,169,4777,0
1344,16100,16156,1
21420,1225,21455,1
1765,344,1713,0
2400,440,2440,1
15458,1847,15079,0
35497,2607,34976,0
2244,57200,57244,1
53,46,55,0
1386,22848,22890,1
45289,3832,42713,0
41,40,9,1
704,3840,3904,1
491,100,492,0
3680,84600,84680,1
1554,112,1556,0
35807,3195,34778,0
2309,132,2310,0
406701,13018,401981,0
2341,164,2342,0
175032,5226,175110,1
44080,2262,44138,1
1735,137,1737,0
53,52,54,0
2120,477,2173,1
3220,56304,56396,1
163680,5368,163768,1
114,43,115,0
6080,115440,115600,1
996,115,997,0
793,337,850,0
51,44,53,0
80,315,325,1
59336,4799,58625,0
1761,80,1762,0
91200,3724,91276,1
25921,2123,25524,0
1873,348,1757,0
4946,145,4947,0
1638,31920,31962,1
10532,1679,10469,0
636,16848,16860,1
29463,2684,29585,1
8190,184184,184366,1
3741,162712,162755,1
195,34,196,0
52200,1770,52230,1
6880,137514,137686,1
174065,7699,170412,0
72240,3526,72326,1
5292,71344,71540,1
792,231,825,1
863,64,864,0
1156,99,1157,0
164475,7480,164645,1
3288,89,3289,0
241,122,243,0
1424,63360,63376,1
12160,624,12176,1
4322,890,4292,0
22848,1386,22890,1
850,2040,2210,1
88,1935,1937,1
1932,66640,66668,1
660,4928,4972,1
682,3720,3782,1
873,146,875,0
43058,4024,42618,0
1063,104,1065,0
2376,32032,32120,1
1292,24531,24565,1
405,9108,9117,1
332,249,415,1
560,111,561,0
47521,3518,47169,0
60,37,62,0
5617,790,5527,0
30914,3255,30599,0
3657,96876,96945,1
38874,2432,38950,1
952,3264,3400,1
4376,145,4377,0
1719,121,1721,0
1922,29760,29822,1
1172,150,1174,0
16368,1426,16430,1
628,51,629,0
3705,175968,176007,1
25585,2337,25378,0
936,6048,6120,1
1633,493,1682,0
3886,130152,130210,1
0,-2,2,1
147,85,149,0
8188,188235,188413,1
749,102,750,0
1598,156,1600,0
2036,115,2037,0
183961,7632,181583,0
10560,1008,10608,1
1910,111,1911,0
867,68,868,0
43122,4514,42916,0
721,147,723,0
245960,5655,246025,1
1800,190,1810,1
7469,362208,362285,1
1722,35280,35322,1
65280,4216,65416,1
50232,3726,50370,1
103937,5215,102432,0
3105,69828,69897,1
1742,144,1744,0
245,84,246,0
2062,141,2063,0
1762,566,1368,0
3384,79488,79560,1
107,139,174,0
249745,9439,246112,0
4464,207552,207600,1
2856,24192,24360,1
92480,5610,92650,1
309,110,310,0
141,188,235,1
902,18480,18502,1
583,56,585,0
78960,3854,79054,1
146161,6697,144682,0
106801,5512,105737,0
42636,1273,42655,1
48081,3008,48175,1
38306,4199,38135,0
7477,1228,7493,0
133201,6241,130658,0
1530,192,1542,1
2852,65565,65627,1
800,3150,3250,1
78,71,79,0
61922,4663,60135,0
19537,1943,19368,0
1808,129,1810,0
1227,140,1229,0
99120,4838,99238,1
1428,12096,12180,1
882,3024,3150,1
1925,24024,24101,1
15456,2070,15594,1
215600,4356,215644,1
6160,237120,237200,1
3635,108,3636,0
2322,145,2323,0
19714,2834,19692,0
280,1386,1414,1
1811,132,1813,0
1704,137,1705,0
735,18000,18015,1
898,99,899,0
18527,2827,18546,0
127680,6232,127832,1
539,2940,2989,1
686,16800,16814,1
2688,21420,21588,1
20386,2186,19764,0
2561,112,2562,0
11700,459,11709,1
3906,40920,41106,1
7997,1315,7908,0
162241,7149,159250,0
204516,5313,204585,1
263,96,265,0
418,59,420,0
2108,32640,32708,1
348,107,349,0
5340,80011,80189,1
132,34,134,0
11880,1134,11934,1
624,4032,4080,1
62162,4632,60634,0
434,97,435,0
93,31,95,0
561,9248,9265,1
132227,7979,130694,0
792,4719,4785,1
1824,43757,43795,1
306,83,308,0
1837,158,1839,0
689,115,691,0
123818,7524,122186,0
2200,48375,48425,1
4797,240,4803,1
255,340,425,1
2020,99,2021,0
95,88,96,0
5733,260820,260883,1
193454,10271,191411,0
950,45120,45130,1
16422,1496,16490,1
113344,5040,113456,1
4002,138040,138098,1
1200,23985,24015,1
116621,5692,114357,0
4014,143,4015,0
4402,68160,68302,1
1997,76,1998,0
2244,130,2246,0
151538,8814,149936,0
1280,10200,10280,1
1207,120,1209,0
62049,3268,62135,1
3468,58905,59007,1
1980,400,2020,1
55441,3461,54618,0
92738,6062,90704,0
5244,99567,99705,1
4350,163096,163154,1
13728,1196,13780,1
1044,85,1046,0
734,111,736,0
6073,770,5853,0
184,0,184,1
360,106,362,0
578,96,580,0
8425,962,8163,0
63181,3736,61873,0
4087,124620,124687,1
2006,59160,59194,1
1778,97,1779,0
