side1^2,side2^2,side3^2,validity
1916338176,5607424,1921945600,1
1493049600,2706025,1495755625,1
8334769,22500,8340544,0
59582961,128803467664,128863050625,1
20080307025,37994896,20118301921,1
6687396,18769,6692569,0
341067024,998001,342065025,1
6969600,1893990400,1900960000,1
3132900,7921,3136441,0
98743969,1690000,97555129,0
1758276,10609,1763584,0
159201,12544,160801,0
29713401,46345478400,46375191801,1
3500497225,20061441,3331136656,0
35344,8100,36100,0
19509889,34596,19518724,0
4535349025,15397776,4401924409,0
116281,65536,178929,0
4387737600,2119936,4389857536,1
3441025,404496,3845521,1
540225,324000000,324540225,1
163021824,1638400,164660224,1
22090000,1129969,15848361,0
11664,938961,950625,1
532900,11449,535824,0
802928896,1587600,804516496,1
2212761600,5271616,2218033216,1
121,100,144,0
1245456,2692364544,2693610000,1
3310391296,14745600,3325136896,1
571536,11881,573049,0
15876,4096,16384,0
10975969,12996,10982596,0
5442889,408321,5550736,0
1625625,1056250000,1057875625,1
98345587201,124032769,95395735044,0
15681600,38416000000,38431681600,1
2366044164,15507844,2233507600,0
1203409,5625,1207801,0
9828225,2670822400,2680650625,1
28023094801,53129521,27453176100,0
8958049,11236,8964036,0
1359556,40449600,41809156,1
5248681,8186630400,8191879081,1
3059001,4624,3062500,0
157609,12100,159201,0
12780625,360000,13140625,1
102625403904,45495025,102670898929,1
3444736,8836,3452164,0
498182400,535824,498718224,1
5184,900,6084,1
3308761,19600,3316041,0
105625,7056,106276,0
10201,9801,10609,0
13505625,18985532944,18999038569,1
8836,5929,9025,0
283855104,404496,284259600,1
40401,71824,112225,1
50808384,2073600,52881984,1
15366400,4698279936,4713646336,1
438244,7744,440896,0
156816,27225,184041,1
23058118801,45589504,22294371969,0
43681,12544,44100,0
19406718864,13097161,19419816025,1
114244,9409,114921,0
10609,6400,11025,0
8464,4761,13225,1
625,64,676,0
175880644,3560769,172633321,0
83567824561,107495424,81385248961,0
1511732161,8761600,1483097121,0
52441,900,52900,0
6456681,1754604544,1761061225,1
208773601,14953689,119333776,0
4145296,13225,4149369,0
47610000,66927759616,66975369616,1
8836,5041,9216,0
28901376,692224,29593600,1
2500,2304,196,1
106853569,2725801,105513984,0
70756,1849,71824,0
1296,1369,1444,0
13600224400,11431161,13611655561,1
3798601,10404,3806401,0
1120910400,12489156,1133399556,1
15217801,26201249424,26216467225,1
13437446400,6492304,13443938704,1
42077496384,31595641,42109092025,1
4704561,21316,4713241,0
0,28900,28900,1
612661504,3370896,616032400,1
1950105600,8133904,1958239504,1
10653696,2722021929,2732675625,1
23367708225,48330304,23416038529,1
12294374400,42614784,12336989184,1
3276100,16641,3279721,0
447957225,7054336,455011561,1
122965921,1951609,104407524,0
379456,4460544,4840000,1
6205081,3423654144,3429859225,1
5198400,1167042244,1172240644,1
230400,961,231361,1
8464,5625,8649,0
114312286201,135303424,111133556689,0
1373584,398161,1734489,0
66564,37636,99856,0
705600,16900,722500,1
13241795329,31080625,12816051264,0
1123389289,6051600,1083528889,0
14379264,1223236,15602500,1
29593600,108900,29702500,1
361,324,400,0
2158996225,12089529,1974735844,0
577152576,3175524,580328100,1
1444,1600,1600,0
3825936,11881,3833764,0
10188864,1991926161,2002115025,1
78994723600,36542025,79031265625,1
648025,85377600,86025625,1
4,900,1024,0
17197609,484416,17682025,1
177241,7056,178084,0
2916,5184,8100,1
9746884,891136,10329796,0
7273809,11236,7279204,0
480249,2116,481636,0
421201,42436,431649,0
796650625,26925721,557998884,0
2704,2601,2809,0
208513600,549081,209062681,1
35432415225,67043344,35499458569,1
22629049,28506945600,28529574649,1
4928180401,16024009,4761552016,0
1726596,8281,1731856,0
175880644,3560769,172633321,0
95406854400,48191364,95455045764,1
30976,921600,952576,1
18769,1600,19044,0
34225,11696400,11730625,1
199204996,4343056,197177764,0
379456,4460544,4840000,1
13660416,1499238400,1512898816,1
2128681,27225,2134521,0
13795677025,50452609,13304699716,0
26896,15129,42025,1
116964,14161,118336,0
47430769,59750913600,59798344369,1
915849,5776,917764,0
490755409,4251844,481144225,0
5815740121,18490000,5550399001,0
2057529600,4901796,2062431396,1
2229049,20164,2232036,0
60248644,3268864,62252100,0
6697744,19321,6702921,0
324,400,400,0
4008004,6561,4012009,0
81432576,46864456324,46945888900,1
451647504,3748096,455395600,1
199204996,4343056,197177764,0
2452356,11881,2455489,0
12544,1089,12996,0
5425206336,21233664,5446440000,1
3609245929,27573001,3555498384,0
9992001600,8398404,10000400004,1
1,169,196,0
167281,31329,188356,0
118048225,2408704,118004769,0
193766400,222784,193989184,1
99331498561,123343236,96489133129,0
23040000,774400,23814400,1
7399440400,14630625,7414071025,1
2076481,88209,1747684,0
2624400,146313216,148937616,1
7695076,564001,7901721,0
35344,19881,55225,1
29181604,1079521,22953681,0
19501056,34225,19509889,0
4624,331776,336400,1
45819361,857476,44715969,0
4235364,18769,4239481,0
96925746241,119399329,94352180224,0
56085121,1022121,54937744,0
67600,4356,68644,0
2073600,104976,2178576,1
12446784,1001975716,1014422500,1
2033476,487526400,489559876,1
9634816,611820225,621455041,1
83692175616,48608784,83740784400,1
55323844,1868689,55041561,0
774400,585252864,586027264,1
5094049,1740892176,1745986225,1
1052676,191324224,192376900,1
124467840000,52925625,124520765625,1
34670440000,14152644,34684592644,1
177241,176400,841,1
386884,12321,388129,0
10497600,17213440000,17223937600,1
10368400,3170140416,3180508816,1
10588410000,4322241,10592732241,1
49420900,16889601600,16939022500,1
2455489,15625,2461761,0
2919997369,12744900,2858720089,0
5769604,8281,5774409,0
20484676,4911206400,4931691076,1
7921,0,7921,1
76840394401,102030201,74746466404,0
38025,10816,48841,1
2677441536,5798464,2683240000,1
2149156,13225,2152089,0
408321,514382400,514790721,1
800210944,2944656,803155600,1
76317696,419904,76737600,1
3221697600,1703025,3223400625,1
30276,57274624,57304900,1
41434969,1190281,40094224,0
5218617600,2890000,5221507600,1
3027600,635040000,638067600,1
32400000000,54022500,32454022500,1
66564,37636,99856,0
33101799721,95863681,32358972996,0
12556547136,15468489,12572015625,1
1219546084,16064064,1210344100,0
25825775616,26040609,25851816225,1
1046529,31136400,32182929,1
729,625,841,0
16842816,6071838084,6088680900,1
6400,6724,6724,0
9486400,1115136,10601536,1
35760400,18899375625,18935136025,1
98743969,2190400,78978769,0
6400,1,6561,0
162409,4356,163216,0
432964,6561,434281,0
2256004,18225,2262016,0
14607684,15625,14615329,0
291600,147476736,147768336,1
13689,10609,14161,0
29282396641,54922921,28700425744,0
2116,1,2209,0
7924225,6084,7929856,0
12100,961,12544,0
120604324,1498176,122102500,1
9169977600,21846276,9191823876,1
6298168321,19722481,6002840484,0
2286144,1007046756,1009332900,1
2137444,153363456,155500900,1
1135487809,6880129,1047687424,0
10890000,15308617984,15319507984,1
286286400,3189796,289476196,1
1212153856,4460544,1216614400,1
40804,10816,41616,0
30914078976,23213124,30937292100,1
2489610816,5391684,2495002500,1
2292494400,6708100,2299202500,1
5267025,2663798544,2669065569,1
101646724,2184484,86862400,0
200704,112896,313600,1
62758084,1331716,57093136,0
1718434116,2985984,1721420100,1
6235009,38025,6245001,0
5143824,5101387776,5106531600,1
1258884,4225,1261129,0
6502970881,22420225,6389764096,0
25837347600,48888064,25886235664,1
6855840000,3312400,6859152400,1
15960025,15376,15968016,0
1210000,188457984,189667984,1
12006225,17790224400,17802230625,1
9486400,86436,9572836,1
14745600,1254400,16000000,1
25579843969,62489025,24137351044,0
2727555076,17556100,2631279616,0
12531600,421201,12952801,1
1225,441,1369,0
10916416,9494553600,9505470016,1
43033600,18063360000,18106393600,1
686859264,9572836,696432100,1
529,0,529,1
1208396644,13808656,1191492324,0
0,0,0,1
27040000,10802484225,10829524225,1
1625702400,6780816,1632483216,1
11840481,648025,12208036,0
3782865025,15007876,3553709769,0
950625,8836,952576,0
5080516,669360384,674440900,1
9968225281,31013761,9376048900,0
1915456,18225,1918225,0
1912689,7921,1918225,0
386884,2025,388129,0
1382976,240100,1623076,1
3334276,99201600,102535876,1
342102016,1258884,343360900,1
7086244,874225,7767369,0
15593016384,8242641,15601259025,1
409657600,3732624,413390224,1
627903364,10316944,623700676,0
2624400,476985600,479610000,1
37249,2601,38025,0
869306256,1238769,870545025,1
46308025,1263376,46416969,0
17172736,9025,17181025,0
156125025,2458624,158583649,1
1110822241,12075625,1090584576,0
28900,2073600,2102500,1
3674889,4629441600,4633116489,1
9409,6400,9604,0
1511654400,6305121,1517959521,1
1923769,8649,1929321,0
27888961,624100,23435281,0
2397277444,15936064,2306496676,0
235322980201,213218404,230781277609,0
169,121,225,0
1048270129,9138529,973440000,0
1296,1,1369,0
1036324,18769,1038361,0
4580582400,2030625,4582613025,1
56226368641,81848209,54902113344,0
12100,3721,12321,0
5531904,960400,6492304,1
49284,6400,50176,0
1980695025,4096576,1984791601,1
3837681,12544,3845521,0
266342400,980100,267322500,1
101761,21344400,21446161,1
112896,19600,132496,1
20449,2116,20736,0
5929,3969,6241,0
36024004,1993744,37039396,0
13205956,11449,13213225,0
1016064,176400,1192464,1
25258427041,52809289,24162837136,0
97614400,257049,97871449,1
20684192400,39137536,20723329936,1
853776,93702400,94556176,1
599270400,1960000,601230400,1
1625863684,12716356,1502957824,0
2900468736,2585664,2903054400,1
18113536,6529932864,6548046400,1
5447556,16129,5456896,0
1399489,15876,1401856,0
549081,49280400,49829481,1
22406796721,47637604,22001492241,0
3534400,86601636,90136036,1
404496,3844,407044,0
810000,45158400,45968400,1
1632483216,4528384,1637011600,1
9144576,1787767524,1796912100,1
41744521,86400723600,86442468121,1
28324890000,25250625,28350140625,1
49112064,65404993536,65454105600,1
669124,8281,672400,0
297493504,5336100,302829604,1
4,12996,13456,0
7398400,2134440000,2141838400,1
712336,3844,715716,0
30276,9025,30976,0
2608225,187142400,189750625,1
3682561,14400,3686400,0
7338681,7278137344,7285476025,1
6456681,1754604544,1761061225,1
2368521,29584,2374681,0
1156,1225,1296,0
3301306849,14100025,3236699664,0
101606400,1416100,103022500,1
9402599089,39677401,9100015236,0
3779136,6196838400,6200617536,1
4678560000,12320100,4690880100,1
14379264,2063430625,2077809889,1
18662400,9438511104,9457173504,1
3224649796,26255376,3179832100,0
3832600464,8300161,3840900625,1
2579014656,4674244,2583688900,1
608400,642318336,642926736,1
93636,60840000,60933636,1
36864000000,61465600,36925465600,1
7683984,184041,7868025,1
781456,10404,784996,0
19881,11449,20449,0
2388961129,21224449,2353802256,0
5939014225,23902321,5505936804,0
94864,11431161,11526025,1
465124,262144,715716,0
26071236,31018254400,31044325636,1
1272384,702038016,703310400,1
1506060864,3261636,1509322500,1
27556,47444544,47472100,1
61009,2547216,2608225,1
9498724,478864,7257636,0
4774225,26244,4782969,0
1392400,24964,1397124,0
180687364,3118756,157954624,0
5476,3600,5776,0
7690588416,10176100,7700764516,1
11055625,24938726400,24949782025,1
19892845764,70543201,19465551361,0
6170256,33124,6180196,0
6041764,24336,6051600,0
2106901801,10252804,2060887609,0
262144,14641,263169,0
6368040000,15171025,6383211025,1
1498176,4900,1503076,1
19580625,27525464464,27545045089,1
1478863936,2924100,1481788036,1
16104169,20164,16112196,0
24496006144,77986561,23911364689,0
14806022400,9492561,14815514961,1
70756,831744,902500,1
8964036,11449,8970025,0
14768568676,57744801,14437224025,0
1525683600,7273809,1532957409,1
1048723456,2073600,1050797056,1
1081488996,5531904,1087020900,1
0,0,0,1
11950849,286225,11235904,0
36864,65536,102400,1
7226530081,22534009,7076847376,0
72488196,1779556,70425664,0
465124,3481,467856,0
6724,5625,7056,0
20702500,17689,20711601,0
23474025,19055041600,19078515625,1
26481316,45594206784,45620688100,1
8456464,29241,8462281,0
4322241,1174569984,1178892225,1
5149641121,16908544,5007968289,0
3969252004,26337424,3889517956,0
1245456,2692364544,2693610000,1
339149056,4456321,305865121,0
7384652356,40132225,7248649321,0
33124,10609,33856,0
1343281,5184,1347921,0
2523454756,19360000,2469493636,0
1515361,5929,1520289,0
1657792656,8479744,1666272400,1
1657955524,13242321,1607288281,0
9513856521,23814400,9537670921,1
327184,13660416,13987600,1
24295041,573049,23755876,0
158407396,705600,159112996,1
1146025609,8111104,1129430449,0
10497600,116964,10614564,1
138682504801,151905625,135184170276,0
278784,2116,280900,1
58564,10816,45796,0
1649090881,27793984,1310367601,0
270372249,1382976,271755225,1
100489,900,101124,0
13286025,13924,13293316,0
603729,206324496,206928225,1
22500,1254400,1276900,1
608400,17689,609961,0
223622116,6031936,224580196,0
22801,2916,23104,0
7102225,7096896,5329,1
65934400,2954961,67256401,0
212521,10404,214369,0
131769,11881,133225,0
422500,65804544,66227044,1
24336312001,48874081,23411448064,0
16257024,9355919076,9372176100,1
4493557156,24206400,4334115556,0
8850625,15982016400,15990867025,1
3960184900,17640000,3977824900,1
404496,11881,407044,0
10918160100,22581504,10940741604,1
5149497600,3301489,5152799089,1
223729,6724,224676,0
416025,23193856,23609881,1
2631895204,20930625,2583383929,0
361304064,2742336,364046400,1
15637002304,19263321,15656265625,1
422500,15129,425104,0
1385329,14400,1387684,0
5313025,5303809,9216,1
1661521,112225,1401856,0
5125696,7569,5130225,0
218089,4761,219961,0
49177941121,78411025,47499587136,0
10036224,139876,10176100,1
2371600,21609,2393209,1
5313826816,19554084,5333380900,1
4840000,44100,4884100,1
282240000,1177225,283417225,1
3600,200704,204304,1
7573504,25921,7579009,0
30298276096,59907600,30358183696,1
1133668900,3504384,1137173284,1
625,729,729,0
6314686225,20967241,6188654224,0
944784,171714816,172659600,1
2209,1600,2304,0
82944,5267025,5349969,1
27424022404,83978896,26776085956,0
57600,1411344,1468944,1
131044,14641,131769,0
132595225,230400,132825625,1
5443488400,4575321,5448063721,1
74528689,175272846336,175347375025,1
4516108804,29398084,4432363776,0
230400,11664,242064,1
1012036,15625,1014049,0
1176558601,30184036,870545025,0
1444,1521,1600,0
5963364,17161,5968249,0
158810404,4376464,158911236,0
13590896400,15626209,13606522609,1
862949376,2822400,865771776,1
87609600,2944656,90554256,1
3968064,6832014336,6835982400,1
23619600,5302606761,5326226361,1
43718209921,71944324,42906565321,0
2063430625,14379264,2077809889,1
1822500,36000000,37822500,1
495616,126630009,127125625,1
8056857600,7182400,8064040000,1
4040100,4531982400,4536022500,1
30359577600,15335056,30374912656,1
8100,8464,8464,0
10000,2601,10201,0
8018486116,35988001,7767778225,0
635040000,1512900,636552900,1
461519289,1806336,463325625,1
2396304,1106493696,1108890000,1
21344400,511225,21855625,1
13734436,32041,13741849,0
73444900,2155024,72692676,0
20597990400,13205956,20611196356,1
385533225,1336336,386869561,1
28676025,451584,29127609,1
13630864,17171481600,17185112464,1
20736,2116,21316,0
232324,1089,233289,0
9284209,25600,9290304,0
13667809,1108809,7941124,0
6002500,3600000000,3606002500,1
61583385600,27300625,61610686225,1
38130625,86013158400,86051289025,1
9144576,219024,9363600,1
131044,26896,139876,0
69588964,32132713536,32202302500,1
41964484,65454105600,65496070084,1
30976,9409,31684,0
3810304,241958025,245768329,1
3108169,1304654400,1307762569,1
17088241284,66422500,16756784704,0
25921,3969,26569,0
23043240000,45562500,23088802500,1
1223236,7056,1227664,0
26192185600,22014864,26214200464,1
15311569,7070119056,7085430625,1
3115225,7056,3118756,0
101124,961,101761,0
24147396,1557504,25704900,1
11025,676,11449,0
734449,16900,737881,0
2822400,142884,2965284,1
574560900,9048064,583608964,1
8247727489,23444964,7887393721,0
1042441,19600,1044484,0
5323307521,19936225,5232207556,0
4986289,14161,4995225,0
1406596,16641,1408969,0
1465358400,13351716,1478710116,1
4064256,258084225,262148481,1
4835601,30976,4844401,0
8088336,12615782400,12623870736,1
2458624,156125025,158583649,1
1868689,540225,2365444,0
5218617600,2890000,5221507600,1
48400,441,48841,1
188356,25600,171396,0
241864704,3370896,245235600,1
1387684,332697600,334085284,1
2624400,1327290624,1329915024,1
1420864,185761,1520289,0
1136356,476985600,478121956,1
625,576,676,0
171767236,2709316,155351296,0
11742106321,36929929,10996039044,0
19131876,3477225024,3496356900,1
194481,6724,196249,0
1520289,6241,1525225,0
712336,13689,715716,0
7814560000,12027024,7826587024,1
6084,10816,16900,1
134374464,3218436,137592900,1
2846542609,11323225,2707953444,0
2445302500,17040384,2462342884,1
26635921,990025,26998416,0
29241,1936,29584,0
16224784,11385743616,11401968400,1
1742400,173369889,175112289,1
9018009,18665024400,18674042409,1
5175625,608400,5784025,1
168480400,1535121,170015521,1
53824,4225,54756,0
640000,6241,641601,0
28005264,670761,28676025,1
675688036,7290000,611770756,0
129254161,3865156,96177249,0
451584,5308416,5760000,1
15017277025,35390601,14399520004,0
3364,2601,3600,0
718722481,8928144,727650625,1
1016064,176400,1192464,1
6436369,2971994256,2978430625,1
330625,43560000,43890625,1
32490000,73289318400,73321808400,1
374544,30151081,30525625,1
77284,134689,210681,0
1803649,14400,1809025,0
25258427041,54037201,24109393984,0
3690241,14884,3694084,0
10404,6760000,6770404,1
2787840000,2640625,2790480625,1
29095236,62896627264,62925722500,1
810000,65205625,66015625,1
33124,12321,33489,0
707281,40401,605284,0
1768900,6561,1771561,0
10942864,11881,10949481,0
1312395529,13980121,1291252356,0
257049,4624,259081,0
31360000,562500,31922500,1
897122304,5760000,902882304,1
1221025,21316,1225449,0
1169640000,13032100,1182672100,1
1848054121,18966025,1825340176,0
12006225,6072149776,6084156001,1
46036225,1087849,42719296,0
28708164,23303854336,23332562500,1
1574264329,14737921,1543232656,0
29811600,13132014025,13161825625,1
3147322201,14837904,2910278809,0
0,2809,2809,1
63696361,1705636,64048009,0
210681,136890000,137100681,1
37164128400,31236921,37195365321,1
11202409,21904,11209104,0
238887936,1982464,240870400,1
60840000,93636,60933636,1
1943236,352836,2226064,0
1972869889,15642025,1800474624,0
2822400,136890000,139712400,1
20392125601,41615401,19753740304,0
21025,5476,21316,0
599076,11833600,12432676,1
2702336256,7907344,2710243600,1
57121,12544,57600,0
1033558201,5692996,995213209,0
3327559225,12475024,3223173529,0
2286656761,22992025,2263285476,0
1,0,1,1
765625,119246400,120012025,1
230400,1327104,1557504,1
37651521600,19018321,37670539921,1
386358336,2125764,388484100,1
30298624225,59274601,29040249744,0
18696976,10316058624,10334755600,1
74025893929,98366724,72249676849,0
133263936,369664,133633600,1
582169,1764,583696,0
84100,4489,85264,0
529,441,625,0
9759376,12294374400,12304133776,1
24964,6241,25600,0
308025,105267600,105575625,1
658025104,6754801,630060201,0
172312161025,173106649,168738565284,0
7033104,2670822400,2677855504,1
13675204,6314527296,6328202500,1
5184000000,21622500,5205622500,1
1617984,57441241,59059225,1
321489,16384,323761,0
