side1,side2,side3,validity
41376,57087,5789,0
28149,25777,158,0
35824,67105,11326,0
16819,60444,75321,1
38483,67171,93137,1
52497,71998,7057,0
62989,15138,43196,0
41437,12282,75424,0
79945,49620,95957,1
44919,39916,33201,1
24532,77130,71497,1
34315,33482,20472,1
7093,47338,92664,0
69905,53487,23748,1
5769,76470,32824,0
10546,2941,18685,0
8489,86074,58653,0
39067,94576,86627,1
76909,31966,90304,1
63306,80996,36018,1
20787,78119,9794,0
2433,99787,26722,0
16190,18199,57538,0
39569,73661,77605,1
78914,8913,18313,0
73428,92008,19908,1
71201,67570,4137,1
94390,57282,95653,1
22547,78535,48493,0
99925,32095,29822,0
8486,31136,67445,0
49586,7411,14556,0
44928,52207,64601,1
18654,31362,9698,0
44051,9538,48771,1
97232,61120,28604,0
51812,52364,84611,1
49773,75563,12069,0
35441,21218,89612,0
63194,84952,24419,1
57488,48935,3902,0
17542,31332,50913,0
23338,27829,77453,0
96650,921,78939,0
14077,12915,16392,1
36562,38811,67518,1
49121,30095,20284,1
93106,61889,31779,1
61098,45929,21879,1
60801,16934,6166,0
47762,78377,11065,0
66460,37284,608,0
42637,57080,26981,1
11765,23802,90043,0
4866,41562,60119,0
65189,67163,26445,1
21714,40170,59544,1
47985,97438,55131,1
32768,76163,54951,1
24862,88331,11097,0
72142,52330,55202,1
82564,99617,34737,1
65201,51339,48849,1
89199,80534,98677,1
49289,74615,47481,1
12529,98342,67239,0
22668,94946,52885,0
44078,31329,77900,0
78852,58699,68879,1
59529,36203,58355,1
71708,56303,69413,1
1609,98932,26270,0
85879,79827,23086,1
94318,52190,31233,0
62259,21266,41970,1
27786,45960,43800,1
65650,50113,7793,0
76685,44319,16562,0
53240,26693,27175,1
92022,34304,88916,1
49010,93841,7324,0
52473,19974,19014,0
13243,70249,39707,0
3687,84294,24108,0
49158,18804,90471,0
74467,20014,56394,1
82910,43777,26947,0
99017,35173,82213,1
82921,41764,96136,1
56699,8818,73593,0
40610,24855,65321,1
40401,46942,53183,1
5435,92692,94827,1
47818,70526,39106,1
58550,10352,45467,0
41604,15701,7908,0
97643,37157,60729,1
82795,42412,77521,1
32805,80288,99741,1
23042,1033,43614,0
87191,96749,50244,1
32473,78613,51769,1
79216,76774,74865,1
8025,98293,7591,0
489,9947,80589,0
95347,73430,97238,1
81615,91123,19097,1
15486,79885,43108,0
88308,62980,59565,1
20130,57155,82914,0
87354,69992,87314,1
30164,59132,37505,1
8073,94019,9788,0
30954,44169,22484,1
37698,1720,12067,0
48572,14542,64128,0
54657,43672,95701,1
78977,56547,29895,1
72794,18404,35276,0
9274,49266,76444,0
35294,22148,9169,0
27262,8680,12933,0
92410,73974,27571,1
40833,11648,73309,0
37528,53055,75492,1
70565,53492,87917,1
57084,5801,57641,1
4357,51656,66071,0
81131,25572,13179,0
6187,43341,76457,0
29807,84851,40924,0
40765,22736,67299,0
89719,6980,22719,0
3645,73193,76023,1
4527,54868,22234,0
20391,78609,55995,0
80205,3201,98664,0
91027,43472,10658,0
98266,11386,96887,1
99536,62753,75894,1
43118,89879,75335,1
59064,98791,90312,1
70914,52695,11086,0
48090,97309,10237,0
17333,35176,48137,1
17546,37149,8719,0
56351,57187,51310,1
75187,93810,94529,1
71372,92050,5906,0
8271,6980,34139,0
78836,79004,78830,1
36078,69113,40187,1
6021,57670,7355,0
346,72644,1549,0
21026,86142,83803,1
17091,99229,14101,0
82567,57178,41134,1
50551,15519,85121,0
38340,17180,34655,1
10770,92847,22570,0
35633,7942,76448,0
62902,27469,61634,1
47449,10140,72829,0
5839,15118,32679,0
71952,96496,93410,1
40178,4545,30568,0
87867,91836,14604,1
12445,75270,72588,1
7149,18618,83390,0
3857,98949,9743,0
96549,33110,46600,0
24576,42962,669,0
56054,14094,43801,1
26467,81152,10039,0
34823,42439,54946,1
28790,63352,76470,1
67690,77002,32090,1
95528,51817,38305,0
53522,15680,55078,1
55380,41061,50444,1
40522,63859,35217,1
7677,19454,30384,0
45493,56431,5033,0
45467,40879,35787,1
12774,19410,3599,0
91237,49779,41438,0
76151,31932,87496,1
95120,99069,82195,1
99633,5987,71962,0
1780,46887,45009,0
78550,89151,64625,1
37221,12107,39419,1
15021,94450,69004,0
91272,40,63598,0
29311,69388,32292,0
84653,54780,73187,1
89918,20420,79544,1
8344,65489,32519,0
89696,71224,7742,0
96907,727,48275,0
5025,70531,46338,0
37586,5497,62088,0
56921,60289,35173,1
47119,62320,87936,1
48670,72598,59015,1
10165,79508,44197,0
59876,94876,12479,0
75540,95960,1531,0
45249,99386,65648,1
96057,81382,33742,1
36982,44744,47913,1
6679,20749,63677,0
98854,74215,59023,1
42872,40871,6949,1
56144,9454,21015,0
58851,58729,74403,1
99149,88501,39785,1
10144,8507,27976,0
21620,99511,80901,1
19529,88779,37025,0
77533,25128,52692,1
13036,47419,37198,1
45937,17940,93765,0
62466,45420,25184,1
41969,20450,32509,1
28530,42447,72432,0
21568,50128,72801,0
42408,71411,90110,1
51411,63695,55849,1
51089,63131,2956,0
85494,43808,99953,1
40212,57599,86293,1
23245,47342,72860,0
67670,36107,64473,1
85441,17422,56328,0
38638,5558,68862,0
40857,98160,63421,1
91508,79741,44131,1
8360,83913,84913,1
21567,9160,12396,0
68151,91405,70237,1
39341,98543,15857,0
72053,69013,4914,1
23442,2534,1544,0
736,12310,89078,0
84990,8485,17885,0
94085,28115,50379,0
92606,74116,57468,1
40083,7022,45702,1
3486,70215,20625,0
76565,84410,92963,1
23434,65486,78937,1
26965,96952,55571,0
82958,13379,25245,0
50713,25052,67235,1
64479,68882,82538,1
45995,12133,31762,0
68696,70601,7717,1
42024,34495,35977,1
83573,46217,54810,1
47552,24797,8764,0
24290,92561,37637,0
64888,86017,13981,0
83816,35409,56569,1
7235,10031,25021,0
85625,5480,77768,0
50585,49416,26948,1
36564,68118,66173,1
5795,51441,29263,0
31569,30405,57129,1
25163,90271,89617,1
63213,81069,63984,1
46264,4216,60158,0
92216,47243,86039,1
4633,27425,54984,0
95784,37320,1496,0
38759,62140,17874,0
34713,51763,95145,0
79236,9616,7928,0
27000,51551,21251,0
7951,44632,56228,0
2443,60875,86228,0
30116,80362,962,0
85168,27519,31636,0
94693,19829,87606,1
76694,39352,31901,0
97366,26610,25583,0
55463,9223,42328,0
17010,86742,13418,0
49207,73831,51574,1
64674,91441,38383,1
32583,20983,69896,0
23735,72767,59889,1
60429,85528,8018,0
98775,52759,45791,0
84807,52158,83978,1
49313,7602,62429,0
88032,16863,98141,1
57682,64380,87214,1
79725,98799,94114,1
52653,52764,80721,1
15319,20908,22628,1
90816,52789,49571,1
91604,38437,19646,0
13846,66485,38711,0
43605,24872,41850,1
480,17542,81201,0
26346,24747,78734,0
88632,64450,96038,1
16290,36588,78219,0
60988,42636,7681,0
70837,12432,7454,0
36669,47677,47867,1
32361,30721,51134,1
66412,67447,38698,1
70099,41958,62581,1
10355,47718,42563,1
40267,89998,68938,1
73051,21641,40721,0
63543,14060,93181,0
65610,60537,47392,1
95503,46692,9965,0
73752,72717,51679,1
79925,11891,18427,0
79090,96639,36968,1
68057,99004,12586,0
65163,81418,73603,1
62768,60375,73162,1
65758,29349,82849,1
4325,98453,23813,0
32857,16253,53361,0
37497,42043,32142,1
94708,49145,48426,1
90925,38607,6772,0
92397,91971,85781,1
39442,29904,71526,0
25177,75722,15043,0
51338,61164,2338,0
78869,18332,38125,0
93230,19114,59275,0
96550,63428,584,0
23064,18765,49124,0
67314,46881,40828,1
92781,73886,83848,1
38813,6596,92373,0
16674,27587,89761,0
95333,19148,7279,0
41447,28093,46851,1
3010,88873,12829,0
11703,3300,11893,1
65957,67937,88052,1
81485,14693,54655,0
34913,73097,93506,1
56427,35281,89838,1
18424,65466,9786,0
30529,96728,1582,0
90420,18318,78802,1
90436,53259,15787,0
10543,11079,70099,0
86468,64876,27584,1
19190,2300,82252,0
23143,48028,62794,1
18361,12417,16217,1
80603,37889,70636,1
17651,46332,34050,1
68961,55795,31791,1
26249,94423,7812,0
24658,41359,26065,1
12888,34700,90628,0
85020,57065,25647,0
88285,44080,6356,0
65330,21834,60139,1
4144,64152,53934,0
94791,2600,32729,0
72598,75347,72252,1
60341,27210,89692,0
61140,88809,97170,1
91700,41245,59459,1
1481,24076,68453,0
81815,9381,5349,0
46909,53130,39906,1
30832,96612,56626,0
64875,61546,63428,1
39833,39743,5967,1
14035,74072,58013,0
22802,13289,31369,1
15429,37968,91878,0
7310,67997,64353,1
56719,41646,55153,1
4045,29192,72081,0
22388,34833,66041,0
82954,44444,44286,1
12637,55021,72656,0
83333,15533,96524,1
54193,59893,15518,1
2072,43680,3123,0
84978,65699,78345,1
84635,99273,65005,1
74331,19734,45158,0
92873,29614,61522,0
83188,22965,88363,1
79624,58106,56889,1
15948,93755,29694,0
24048,35755,8798,0
55228,13219,904,0
9163,4357,55811,0
77785,47781,71018,1
83033,16179,69234,1
56643,9620,85623,0
57014,21642,68378,1
55250,19892,6641,0
56179,97027,73832,1
22002,34090,47510,1
93773,62909,40913,1
33594,85956,55754,1
9357,59953,88565,0
54282,89807,30421,0
95855,12260,62969,0
79583,38162,62524,1
31988,7836,79060,0
33880,77959,16936,0
29577,10190,9272,0
52520,6542,81989,0
29889,36268,53304,1
92468,7011,60392,0
5061,27023,79189,0
3090,28548,55794,0
78198,16854,82507,1
87859,18981,37306,0
22729,1635,39052,0
55676,62893,76980,1
98546,47372,1983,0
28502,92032,17192,0
28038,24881,40125,1
38353,35728,10473,1
9985,6464,3536,1
97769,26073,11808,0
64822,85029,99194,1
5460,84463,78380,0
3537,14094,78483,0
33147,21787,59924,0
3722,37352,72794,0
43028,76592,60678,1
68584,67496,48394,1
4150,81037,632,0
3438,35419,87247,0
54200,70464,76083,1
74095,44853,35111,1
87581,14178,46555,0
34886,78830,88223,1
81265,92001,89294,1
93287,16677,40625,0
54924,74719,81791,1
17638,69374,13254,0
24353,25636,16399,1
34777,34367,24185,1
68756,95776,97899,1
17834,73253,4465,0
62238,86706,22745,0
13036,66781,73975,1
52122,23435,6004,0
84366,60197,80117,1
90113,68985,38417,1
80495,37592,15258,0
14425,78012,94900,0
79108,88786,16144,1
32572,42115,79364,0
18635,58130,47162,1
22822,8011,34261,0
12639,23539,72012,0
88023,88398,58075,1
41172,38401,50375,1
74495,6464,61144,0
74701,6367,66411,0
36693,60830,72926,1
28999,44005,59542,1
84706,70302,933,0
49187,63883,26183,1
31923,65111,77424,1
53757,87371,58451,1
65395,72456,99550,1
54616,76311,56346,1
81164,56798,3511,0
5357,40564,65026,0
54933,2793,97201,0
11907,8168,98060,0
61840,62993,23026,1
68107,70275,3153,1
35306,27315,97278,0
62550,9303,63034,1
71946,42245,47959,1
34193,74027,73783,1
56190,68609,73273,1
47736,99960,87922,1
9441,67971,46812,0
28134,6607,32354,1
10898,7488,79886,0
89953,69325,84568,1
5528,54930,40537,0
8704,98784,81423,0
39883,149,70180,0
37052,98186,73828,1
15530,36146,67854,0
74507,60862,70848,1
25742,29134,55191,0
83421,47030,66988,1
99885,18057,61310,0
2311,41511,68572,0
57288,22968,14645,0
70922,50071,32327,1
31299,27436,48890,1
61031,96388,27422,0
69491,32026,40361,1
41475,57638,16690,1
40378,60235,91287,1
75164,59568,78115,1
66512,36998,31789,1
90752,7682,8702,0
74638,61164,93993,1
78940,73678,58055,1
47196,69780,19923,0
71920,43903,13209,0
6508,6121,18628,0
91280,19728,47625,0
87432,12551,4075,0
1455,95362,76090,0
4822,98675,99935,1
22953,22409,14356,1
61454,3620,75730,0
82556,43231,45779,1
57013,66140,79626,1
83768,84626,10551,1
97205,77475,71997,1
34548,84932,79669,1
238,81797,4178,0
97866,38183,59724,1
52418,18061,27167,0
29190,8854,73952,0
99579,77374,98040,1
695,54509,20483,0
5110,49965,14776,0
4236,53431,56500,1
36326,80434,17627,0
91637,10465,35398,0
87244,99015,18221,1
3258,1417,62156,0
18349,8458,45425,0
98647,30007,78240,1
91602,39362,47800,0
24826,67918,39599,0
42552,9452,96543,0
45895,30043,81456,0
16026,78886,88421,1
42904,75268,67208,1
810,57367,13761,0
14581,41601,70872,0
90282,28320,6852,0
90159,73312,81930,1
58710,46022,10077,0
35063,12759,86299,0
96752,47811,50340,1
26789,7624,11837,0
68768,47993,50401,1
81156,45444,24478,0
35649,44990,27441,1
28428,67197,13481,0
60386,92345,16018,0
44074,93015,97996,1
28153,58,40305,0
72415,38043,79943,1
89491,83062,27803,1
15871,42330,85503,0
53329,72166,59137,1
43757,29541,20334,1
82384,60509,22982,1
96068,32242,95755,1
57256,27796,15665,0
68446,43675,74089,1
18587,74087,30943,0
64573,37710,12871,0
13530,71269,91809,0
20475,84555,39502,0
42998,92262,8845,0
67669,6304,74712,0
8187,53327,15340,0
6596,83389,97572,0
29152,22067,69150,0
55687,13612,87278,0
67054,87318,82233,1
64483,10016,19765,0
28739,38778,90107,0
7188,51949,78357,0
80108,6714,379,0
74951,70590,36728,1
72310,69331,79268,1
39673,75521,51854,1
62051,92981,90796,1
18819,86057,25745,0
65130,77820,61232,1
82571,28011,97098,1
54078,46021,14932,1
61397,60028,65123,1
30710,38324,30338,1
60331,79762,10367,0
78479,28355,62746,1
4216,65477,64318,1
23948,66732,27188,0
86576,92471,30749,1
94462,35016,60994,1
797,91322,88147,0
94806,38525,46126,0
70889,91044,87099,1
8893,41876,97835,0
43115,25526,36024,1
79715,11360,7286,0
87723,93852,61859,1
66691,87487,92523,1
77548,18582,99987,0
7592,22664,68018,0
7227,3899,71344,0
11907,50170,57709,1
49982,24271,9998,0
8158,85052,30216,0
74131,11623,38934,0
59577,11750,21109,0
76597,29330,12074,0
60626,93523,27921,0
57310,93870,64858,1
93561,55952,31410,0
93669,77548,8357,0
26082,7052,17101,0
25921,67444,70547,1
99628,18585,41310,0
58623,45814,59612,1
15962,82913,32069,0
37149,18828,62210,0
74401,12592,73949,1
70582,84859,43479,1
13874,3809,5097,0
33217,87280,2244,0
7019,18916,57992,0
15351,25546,83025,0
35152,56470,61064,1
99765,41165,66381,1
30385,13861,64414,0
11139,66869,47614,0
83073,87323,21709,1
94100,58979,86080,1
44816,16017,36604,1
43189,52660,12522,1
74164,45625,29558,1
19616,30402,3118,0
32004,7618,58109,0
50108,58550,68013,1
59016,29577,48049,1
1211,72149,96931,0
95462,59919,20074,0
85355,98107,68977,1
51348,68294,40227,1
2180,44880,47296,0
25050,76596,57943,1
16141,16356,64332,0
60990,96822,70322,1
65706,54025,91514,1
34693,78378,44463,1
55560,37731,58516,1
53408,11974,95984,0
45266,66527,15886,0
10586,13143,33202,0
20152,98716,69910,0
33332,20950,41347,1
88573,45604,3401,0
52893,95496,86176,1
19541,59304,34733,0
47828,38568,42553,1
47836,19942,22463,0
67521,66494,49758,1
55707,87130,85898,1
52646,56781,25330,1
14628,95024,27396,0
40589,37290,65250,1
4624,43714,96161,0
97475,67098,5194,0
71256,90266,24753,1
78447,51314,52672,1
73040,41766,68461,1
54266,63765,38494,1
40002,43160,43593,1
99341,13534,6548,0
3176,83303,53791,0
11770,47215,21048,0
81184,98603,84319,1
44120,49006,39929,1
38134,57047,22926,1
78640,71439,94519,1
61558,98516,52303,1
11818,33564,81657,0
25150,38392,65336,0
45485,907,44356,0
24546,44871,58937,1
56032,11460,18028,0
93745,48786,14590,0
25196,52183,45916,1
70380,33124,61273,1
87557,23340,63119,0
4936,51322,21869,0
65835,44886,91383,1
79931,56327,63416,1
5584,10910,22049,0
59681,17518,7937,0
47638,5885,20664,0
58307,55340,80922,1
36366,95178,79745,1
87481,20168,74788,1
94773,79867,91234,1
85095,33727,47842,0
72065,34392,85856,1
57089,45035,97468,1
81133,74397,74933,1
61389,58935,29104,1
6797,76047,41022,0
61980,91445,59542,1
37880,8805,11127,0
18918,14311,41192,0
28658,37252,19770,1
5817,64371,26250,0
26608,66266,3287,0
22559,75691,59059,1
85467,1807,23189,0
23399,58050,41181,1
87371,4285,82485,0
73540,69144,77476,1
556,62778,92929,0
49744,31074,46452,1
59638,92690,87900,1
84576,40931,88500,1
2809,29887,862,0
67503,7958,40772,0
5392,83260,77611,0
4059,70019,88706,0
21472,90769,67252,0
71822,71502,48642,1
85883,22043,42336,0
53138,45580,48030,1
55403,13696,18398,0
47181,46813,94780,0
43693,62570,19065,1
39289,78661,53541,1
74525,48279,63311,1
44656,59247,47223,1
31125,94008,48459,0
29055,87394,71714,1
78302,21735,25932,0
21408,22843,41451,1
82110,69340,78711,1
56299,25869,3641,0
51839,17548,37122,1
11297,40157,96247,0
81593,84647,35642,1
81572,14305,51414,0
274,18277,14056,0
3027,96381,58002,0
26329,42154,13771,0
49564,46551,6993,1
67721,58350,8148,0
79218,33721,18050,0
28120,6899,93277,0
82484,46176,70438,1
39105,21036,48863,1
36245,48383,41865,1
30063,56991,28322,1
30410,97046,88170,1
74048,60770,68888,1
96487,27987,19543,0
5627,42582,31620,0
85849,88943,39298,1
63304,52714,77987,1
38636,24406,52244,1
56276,12357,14355,0
48502,2365,85654,0
62029,44506,52730,1
520,3096,34106,0
33636,93964,48039,0
69784,11145,2641,0
34338,88179,99140,1
65692,80185,64483,1
81793,41106,25561,0
85945,8426,53011,0
61284,6799,6372,0
5304,11148,17919,0
51478,46038,66630,1
64309,73539,57540,1
69728,1195,90935,0
99342,37174,60853,0
11349,33913,87484,0
6983,79505,48212,0
44659,98675,70971,1
12000,55188,14488,0
21467,61724,54809,1
10704,39810,98640,0
87706,41910,12154,0
79505,5569,66816,0
69749,73798,91886,1
95705,72856,1384,0
84411,92685,4100,0
42666,2303,46904,0
43645,77720,486,0
73643,86434,22221,1
81673,29122,4188,0
8921,42628,4622,0
57054,37434,37008,1
15394,16031,20824,1
20141,76452,32993,0
83500,50251,68164,1
10757,92369,91766,1
44846,38160,79091,1
68164,6275,67265,1
35983,96898,11362,0
3,94158,60527,0
41567,86238,35760,0
47333,91498,74415,1
57482,24903,12980,0
17526,62237,48244,1
19691,8235,83138,0
43982,62868,47454,1
10698,55066,52090,1
49315,81925,60645,1
44121,60616,10014,0
26291,60496,26038,0
95444,64668,92684,1
62908,8374,48538,0
44518,66,73917,0
22579,28334,28378,1
61530,58280,76870,1
49024,25244,69621,1
74862,16009,86918,1
44467,87851,54969,1
62343,66422,80804,1
15439,3379,413,0
99876,17366,99344,1
29172,77535,96560,1
74386,74671,92741,1
53457,61203,14462,1
63877,67924,53888,1
42137,49883,57384,1
57805,53188,90850,1
13056,55927,30700,0
45889,59463,60552,1
8611,15888,79095,0
49732,38257,39262,1
81831,8957,30545,0
79195,29702,63168,1
13804,20793,59598,0
80273,17388,50347,0
