side1,side2,side3,validity
471,962,8016,0
392,9688,9094,0
10804,147,10805,1
62304,353,62305,1
835,6345,588,0
279,9132,3999,0
553,4429,7548,0
27144,233,27145,1
127,7039,1993,0
360,32399,32401,1
528,46,530,1
221840,942,221842,1
26895,328,26897,1
169743,824,169745,1
265,35112,35113,1
498,62000,62002,1
248512,705,248513,1
491040,991,491041,1
720,3639,5594,0
61,7919,2444,0
2,9942,8676,0
947,448404,448405,1
263,34584,34585,1
198,9800,9802,1
120408,694,120410,1
244300,699,244301,1
109560,662,109562,1
105624,650,105626,1
257,33024,33025,1
151800,551,151801,1
2,0,2,1
860,4177,4570,0
672,4255,688,0
759,6422,2219,0
311,307,1765,0
388,37635,37637,1
977,477264,477265,1
114720,479,114721,1
291,2183,5423,0
231,6335,641,0
627,196564,196565,1
551,7391,5761,0
576,5605,8332,0
401,5668,7461,0
781,304980,304981,1
286,2014,3420,0
253,8151,8865,0
21608,294,21610,1
619,6404,7612,0
916,3503,6138,0
236,13923,13925,1
446,8034,6984,0
621,5755,99,0
445,99012,99013,1
11,6126,1538,0
881,7297,3661,0
108240,658,108242,1
293,1623,1357,0
260,4898,3693,0
190095,872,190097,1
113568,674,113570,1
939,4191,6676,0
245700,701,245701,1
22260,211,22261,1
841,7929,2005,0
471,8655,9366,0
573,164164,164165,1
199080,631,199081,1
306,9528,9598,0
238,1,4886,0
339,1508,963,0
888,6969,5217,0
911,414960,414961,1
533,3185,5207,0
649,1189,5580,0
657,8599,4400,0
27,6855,1512,0
132,7582,9885,0
368940,859,368941,1
47,7240,8076,0
819,9266,6549,0
994,247008,247010,1
111,3714,9251,0
392,3997,1270,0
58140,341,58141,1
468,7556,2170,0
191,9219,1998,0
664,3921,7578,0
4512,95,4513,1
490,1353,8248,0
258,16640,16642,1
142,5040,5042,1
909,5555,1461,0
107,4224,3859,0
927,429664,429665,1
305,46512,46513,1
464,416,7694,0
65884,363,65885,1
247,30504,30505,1
40,7754,5598,0
611,9959,9203,0
299,2123,7417,0
419,1633,6890,0
938,6197,8198,0
329,2724,4145,0
1200,49,1201,1
78,2569,551,0
17,1290,3319,0
387,508,9157,0
836,174723,174725,1
93744,433,93745,1
993,493024,493025,1
183012,605,183013,1
78960,562,78962,1
851,362100,362101,1
338,6725,1265,0
51075,452,51077,1
195,28,197,1
16128,254,16130,1
5512,105,5513,1
340,4227,7673,0
300312,775,300313,1
685,4122,311,0
59535,488,59537,1
840,176399,176401,1
298,7938,905,0
12960,161,12961,1
626,97968,97970,1
235,9629,6295,0
276024,743,276025,1
342,7307,3376,0
529,139920,139921,1
96,8451,1437,0
320800,801,320801,1
933,2334,5693,0
186,2659,5816,0
215824,657,215825,1
54780,331,54781,1
205208,906,205210,1
511,130560,130561,1
24335,312,24337,1
139128,746,139130,1
635,2989,7690,0
696,3591,4263,0
164,6723,6725,1
510,65024,65026,1
992,7137,598,0
122499,700,122501,1
590,2503,2787,0
228483,956,228485,1
614,94248,94250,1
204160,639,204161,1
194,6011,1104,0
128880,718,128882,1
260,16899,16901,1
630,161,9911,0
159,12640,12641,1
905,3077,698,0
281,6983,4982,0
136899,740,136901,1
915,2192,1301,0
17688,266,17690,1
248,2279,4911,0
5475,148,5477,1
651,1014,2438,0
728,6280,8746,0
800,159999,160001,1
257,33024,33025,1
224,30,226,1
7564,123,7565,1
532,70755,70757,1
899,6237,1574,0
92,2115,2117,1
459,8505,6873,0
616,94863,94865,1
930,1363,4159,0
605,9174,5411,0
143,9872,5452,0
894,199808,199810,1
319,50880,50881,1
846,1340,9946,0
764,3182,7044,0
677,2025,2116,0
12,5,13,1
745,277512,277513,1
56643,476,56645,1
36720,271,36721,1
857,8377,5250,0
946,8541,9325,0
109980,469,109981,1
872,1077,4884,0
25920,322,25922,1
910,207024,207026,1
161603,804,161605,1
622,96720,96722,1
413,85284,85285,1
967,7605,4060,0
13612,165,13613,1
1624,57,1625,1
3784,87,3785,1
147,2084,3875,0
676,114243,114245,1
616,664,564,0
43680,418,43682,1
618,941,3105,0
375,1708,4188,0
14,6713,7207,0
588,3811,7232,0
214,11448,11450,1
608,3420,8728,0
168099,820,168101,1
716,128163,128165,1
431,2177,9969,0
727,1982,5830,0
78012,395,78013,1
968,7883,4146,0
70312,375,70313,1
75,4834,8349,0
685,1480,3035,0
346,1189,4051,0
871,517,7912,0
665,9131,9192,0
557,1633,6160,0
746,3955,8419,0
463684,963,463685,1
99,4900,4901,1
285,2203,4841,0
263,9874,6289,0
864,186623,186625,1
346,9026,1041,0
97,6386,779,0
565,2133,2835,0
323,36,325,1
692,4624,3011,0
201,4031,8880,0
47740,309,47741,1
864,186623,186625,1
392,8159,1745,0
113,5729,1738,0
843,9886,5870,0
869,4964,9032,0
38,360,362,1
45795,428,45797,1
181,9329,8697,0
50,624,626,1
419,4779,1570,0
358,32040,32042,1
32040,358,32042,1
900,202499,202501,1
711,252760,252761,1
181,16380,16381,1
149,8816,4452,0
597,178204,178205,1
396,5771,9192,0
688,2588,2561,0
127512,505,127513,1
612,4553,4757,0
593,6765,1714,0
833,346944,346945,1
475,9830,4419,0
562,5819,5858,0
398,39600,39602,1
498,5271,7831,0
671,9163,207,0
123,7564,7565,1
198915,892,198917,1
969,9451,2928,0
853,5332,5637,0
860,8440,3677,0
3135,112,3137,1
149604,547,149605,1
691,1710,9712,0
113,6392,7567,0
71,1940,4348,0
261364,723,261365,1
767,4346,7194,0
946,6654,1979,0
223780,669,223781,1
993,9383,1653,0
94863,616,94865,1
291,42340,42341,1
664,110223,110225,1
24963,316,24965,1
441,8644,1064,0
33123,364,33125,1
452200,951,452201,1
909,5068,1275,0
168920,822,168922,1
931,4640,5150,0
9112,135,9113,1
374,2384,1161,0
488,4666,5847,0
76440,391,76441,1
47088,434,47090,1
93,6742,9091,0
802,2567,4439,0
111864,473,111865,1
958,229440,229442,1
34,288,290,1
242,14640,14642,1
183012,605,183013,1
373,69564,69565,1
357,9401,3408,0
716,128163,128165,1
279004,747,279005,1
924,213443,213445,1
94863,616,94865,1
484,2349,7292,0
2915,108,2917,1
624,97343,97345,1
446,6506,1861,0
31,480,481,1
577,166464,166465,1
168,1533,3686,0
129540,509,129541,1
452,4303,9733,0
734,9452,9262,0
168,2882,2568,0
766,993,4093,0
810,164024,164026,1
868,188355,188357,1
212,11235,11237,1
634,7213,879,0
887,7488,5467,0
925,427812,427813,1
451,101700,101701,1
825,2022,3860,0
454104,953,454105,1
446,4665,2792,0
370660,861,370661,1
22,4254,4897,0
638,6499,357,0
288040,759,288041,1
84,3931,2902,0
26568,326,26570,1
133644,517,133645,1
142044,533,142045,1
92415,608,92417,1
864,6255,9997,0
15,5274,7881,0
793,9388,5017,0
1,4451,841,0
358704,847,358705,1
572,6227,6781,0
871,2116,5150,0
506,710,9980,0
843,355324,355325,1
93,4324,4325,1
21,9054,2777,0
181475,852,181477,1
197,4356,2129,0
181,6975,1873,0
138864,527,138865,1
843,6117,2079,0
611,9857,8808,0
501,125500,125501,1
159612,565,159613,1
166464,577,166465,1
980,240099,240101,1
67599,520,67601,1
31500,251,31501,1
4140,91,4141,1
282,5362,4040,0
178,8475,426,0
826,4866,1087,0
109044,467,109045,1
305,493,1561,0
233,27144,27145,1
55695,472,55697,1
699,3436,2116,0
645,6632,9800,0
850,9806,2905,0
718,5943,3839,0
743,276024,276025,1
684,116963,116965,1
572,4232,4008,0
716,128163,128165,1
822,168920,168922,1
372,34595,34597,1
24,704,1622,0
401,8135,8217,0
951,990,7074,0
503,7076,2103,0
625,5262,8188,0
399,4299,4784,0
198915,892,198917,1
664,1070,5549,0
64,1826,6322,0
818,4392,1604,0
422280,919,422281,1
972,6798,6589,0
52164,323,52165,1
817,3100,8661,0
472,7996,8818,0
137,9005,4212,0
977,9340,5972,0
116,3363,3365,1
254184,713,254185,1
745,8213,3979,0
297,867,5972,0
646,3705,4696,0
591,613,7874,0
450,4004,7324,0
79523,564,79525,1
16,63,65,1
970,4436,8692,0
177240,842,177242,1
95,3170,1034,0
428,9687,5057,0
312840,791,312841,1
253,3217,4517,0
896,5976,6309,0
197,6048,2294,0
243,232,149,0
404100,899,404101,1
10403,204,10405,1
11448,214,11450,1
836,4941,1264,0
428,2627,5114,0
142,8476,6057,0
807,7752,3662,0
856,183183,183185,1
353,62304,62305,1
343,58824,58825,1
170,7224,7226,1
929,8090,2840,0
762,4812,8431,0
49728,446,49730,1
321,9281,2209,0
668,645,6403,0
407,5567,9781,0
510,7206,2203,0
683,55,6249,0
101,1209,9880,0
983,4290,903,0
982,2792,704,0
930,7866,8536,0
358704,847,358705,1
181,7287,7981,0
879,386320,386321,1
148,5475,5477,1
660,9684,4537,0
11663,216,11665,1
180,19,181,1
328,26895,26897,1
525,8400,1087,0
979,5743,3523,0
661,8195,7083,0
798,7864,6403,0
14964,173,14965,1
378,8903,6420,0
972,5060,7321,0
924,213443,213445,1
194,9408,9410,1
165,1279,3342,0
855,8668,8779,0
968,8588,4233,0
62,8035,7438,0
525,137812,137813,1
535,6517,2859,0
735,270112,270113,1
524,68643,68645,1
734,2329,3561,0
81,3280,3281,1
845,2470,9803,0
7320,121,7321,1
673,226464,226465,1
316,24963,24965,1
38024,390,38026,1
774,8414,2089,0
502,63000,63002,1
197820,629,197821,1
122499,700,122501,1
208,5494,9898,0
316012,795,316013,1
81204,403,81205,1
462,1123,3229,0
667,1357,3264,0
49,2041,5141,0
900,379,1759,0
534,2711,6717,0
559,156240,156241,1
858,1089,1747,0
108,1421,8887,0
687,102,2121,0
587,96,4598,0
237360,689,237361,1
126504,503,126505,1
222,1516,6561,0
369,9716,2951,0
855,864,5727,0
582,7651,312,0
81,2516,5546,0
365,66612,66613,1
419,4574,2492,0
678,6725,1303,0
434,47088,47090,1
218088,934,218090,1
330,1279,2362,0
982,7736,4154,0
129599,720,129601,1
201,1981,3842,0
276,19043,19045,1
159,6942,8691,0
991,5933,5472,0
914,1770,8855,0
66,1088,1090,1
779,3237,763,0
640,2713,5061,0
683,233244,233245,1
18,80,82,1
933,435244,435245,1
34595,372,34597,1
182,6104,2336,0
891,396940,396941,1
60024,490,60026,1
63,6220,8470,0
82824,407,82825,1
227528,954,227530,1
971,3325,8397,0
189,1283,9294,0
617,5668,1770,0
378,35720,35722,1
126504,503,126505,1
240,14399,14401,1
20200,201,20201,1
978,7626,9799,0
79523,564,79525,1
121,9788,1397,0
3599,120,3601,1
891,396940,396941,1
119,7080,7081,1
442,1822,4417,0
74,3268,4622,0
360400,849,360401,1
269,300,1611,0
96,2303,2305,1
753,9434,5234,0
137812,525,137813,1
218,8813,7550,0
625,4065,3488,0
175,9306,4036,0
58,4836,938,0
716,6675,5360,0
80,2438,1484,0
608,8363,7319,0
618,95480,95482,1
131043,724,131045,1
763,291084,291085,1
131768,726,131770,1
606,8045,3016,0
89999,600,90001,1
293,4983,3057,0
213,3444,3212,0
815,2755,4643,0
160800,802,160802,1
626,9895,2606,0
372384,863,372385,1
22260,211,22261,1
28,195,197,1
181,16380,16381,1
12640,159,12641,1
917,5862,7630,0
17860,189,17861,1
876,5654,382,0
519,7570,2183,0
648,104975,104977,1
407,82824,82825,1
576,82943,82945,1
779,967,5107,0
731,3992,7194,0
63503,504,63505,1
202499,900,202501,1
193,1209,3310,0
153663,784,153665,1
556,77283,77285,1
982,241080,241082,1
122,4063,5300,0
936,6038,417,0
280500,749,280501,1
440860,939,440861,1
31,8468,9186,0
827,2359,8140,0
343620,829,343621,1
348,9819,7190,0
916,8264,9070,0
329,4825,28,0
458,7881,2538,0
795,6628,6131,0
750,8239,1497,0
414960,911,414961,1
546,8469,58,0
255,151,9735,0
1848,86,1850,1
123504,497,123505,1
100,2499,2501,1
351,8838,3037,0
373,1803,1022,0
956,9748,2336,0
16744,183,16745,1
577,4876,1720,0
94248,614,94250,1
982,7766,7886,0
310,1231,5533,0
905,5789,3372,0
582,9474,6567,0
230520,679,230521,1
19599,280,19601,1
433,93744,93745,1
47,8101,9843,0
77224,393,77225,1
850,180624,180626,1
481,115680,115681,1
290,21024,21026,1
389,3057,6949,0
652,5456,2460,0
752,141375,141377,1
259,33540,33541,1
332,3899,72,0
492,60515,60517,1
999,499000,499001,1
168099,820,168101,1
871,379320,379321,1
922,8563,4331,0
303,5368,9073,0
130,2940,3949,0
274,495,7264,0
246,15128,15130,1
15375,248,15377,1
163,6379,5271,0
389,3631,3441,0
194,8937,6369,0
266,4791,429,0
316012,795,316013,1
330,724,4071,0
8648,186,8650,1
25,312,313,1
76728,554,76730,1
792,156815,156817,1
42340,291,42341,1
627,4549,7313,0
16,1793,175,0
125,7812,7813,1
366,33488,33490,1
653,2071,4015,0
37264,273,37265,1
475,8587,7067,0
280500,749,280501,1
93744,433,93745,1
119,8200,5429,0
908,206115,206117,1
264264,727,264265,1
214,6905,1233,0
649,210600,210601,1
705,5115,250,0
164835,812,164837,1
914,8362,8348,0
839,9990,9331,0
411324,907,411325,1
188,8798,8650,0
5,12,13,1
69,5540,2717,0
862,2458,57,0
104,1913,1551,0
787,309684,309685,1
884,195363,195365,1
198,9800,9802,1
836,174723,174725,1
440,7248,5256,0
765,9900,6334,0
54780,331,54781,1
30275,348,30277,1
17688,266,17690,1
113568,674,113570,1
109044,467,109045,1
362100,851,362101,1
438,47960,47962,1
147,9588,581,0
247,884,1676,0
192,8656,6686,0
256,16383,16385,1
161880,569,161881,1
976,4257,3411,0
11400,151,11401,1
493,9356,8245,0
9999,200,10001,1
622,191,4841,0
353,3959,4244,0
572,4605,1454,0
775,300312,300313,1
228,5103,9263,0
375,8479,7930,0
906,3688,1485,0
470,55224,55226,1
989,1338,5619,0
243,29524,29525,1
213,4171,3932,0
189,108,3483,0
974,237168,237170,1
14620,171,14621,1
654,665,5901,0
280500,749,280501,1
99224,630,99226,1
143,24,145,1
24420,221,24421,1
217,6351,1343,0
377,9294,7458,0
214368,926,214370,1
766,146688,146690,1
835,3334,7265,0
562,78960,78962,1
999,3911,2788,0
666,9527,5046,0
773,5723,5624,0
214,11448,11450,1
502,7932,5856,0
915,418612,418613,1
240,3498,109,0
257044,717,257045,1
822,5918,9917,0
965,1129,3054,0
89464,423,89465,1
27,3442,8499,0
111,6046,1046,0
431,9696,9970,0
482,58080,58082,1
559,5989,7807,0
11400,151,11401,1
999,499000,499001,1
32,9210,2574,0
621,5012,4909,0
832,8077,8343,0
122499,700,122501,1
69564,373,69565,1
106,2808,2810,1
70,4706,4637,0
284,1894,5502,0
146340,541,146341,1
131,4540,4153,0
165,5800,1490,0
832,9810,1304,0
973,473364,473365,1
13923,236,13925,1
8844,133,8845,1
787,5410,2529,0
526,5341,2,0
203,20604,20605,1
778,6420,6631,0
135,4457,6088,0
233288,966,233290,1
1763,84,1765,1
332,8973,7768,0
102399,640,102401,1
248003,996,248005,1
27888,334,27890,1
319200,799,319201,1
969,5566,7562,0
4224,130,4226,1
849,360400,360401,1
166464,577,166465,1
82368,574,82370,1
1295,72,1297,1
677,2775,8230,0
940,220899,220901,1
946,223728,223730,1
636,853,3356,0
733,268644,268645,1
231,3416,9666,0
113,6525,2484,0
440,48399,48401,1
772,381,4118,0
604,3034,2197,0
156240,559,156241,1
22260,211,22261,1
22499,300,22501,1
162,6409,5564,0
248512,705,248513,1
123200,702,123202,1
842,5674,5514,0
623,9894,2978,0
376,1304,8458,0
404,7652,1055,0
885,3067,2422,0
679,5190,2910,0
251340,709,251341,1
485,2948,3402,0
64008,506,64010,1
939,971,8463,0
35644,267,35645,1
59,7061,9029,0
185440,609,185441,1
843,355324,355325,1
214,6414,8689,0
517,133644,133645,1
451,1805,5583,0
38920,279,38921,1
41,840,841,1
1,0,1,1
14,48,50,1
40803,404,40805,1
892,3565,990,0
1443,76,1445,1
190968,874,190970,1
283,1671,5632,0
183,16744,16745,1
748,139875,139877,1
926,214368,214370,1
891,6273,3240,0
110888,666,110890,1
826,9076,7221,0
902,6012,5773,0
273,515,8670,0
457924,957,457925,1
726,131768,131770,1
579,167620,167621,1
477264,977,477265,1
492,60515,60517,1
10,5364,7099,0
213,1689,1475,0
287,8052,3545,0
908,206115,206117,1
332,27555,27557,1
96,2303,2305,1
757,7607,9397,0
550,5260,3152,0
452200,951,452201,1
605,9645,4097,0
15312,175,15313,1
218088,934,218090,1
978,319,1630,0
374,7352,1611,0
717,9952,8597,0
442,48840,48842,1
875,6966,7573,0
756,338,7070,0
209,21840,21841,1
304,3544,5587,0
591,174640,174641,1
183,16744,16745,1
14160,238,14162,1
49,3851,6547,0
