side1,side2,side3,validity
12439,72944,53354,0
24510,2253,70319,0
33453,83471,90937,1
68694,89597,66135,1
67830,87303,11978,0
20309,78807,99014,1
83209,96963,13153,0
48201,37145,15302,1
37765,60395,28812,1
62140,12780,99750,0
46919,26966,42841,1
20948,95479,76647,1
30186,63694,34301,1
75886,50135,85588,1
2073,16311,41033,0
35513,45216,79626,1
54295,48115,85457,1
52131,63811,2126,0
14037,34802,48284,1
26835,61690,35214,1
17746,50943,34467,1
41370,76841,30361,0
53371,5303,77568,0
72218,13857,82633,1
79371,59699,4718,0
69468,5473,94954,0
93698,54678,41769,1
91164,45616,37554,0
76218,50564,39853,1
23022,67987,21622,0
65728,8522,94504,0
61381,14378,62637,1
18033,73400,13177,0
91586,58542,65816,1
19938,8864,88710,0
96509,64425,55000,1
2775,19747,68139,0
80252,17081,14513,0
99527,1878,31470,0
7037,87318,23869,0
78096,11207,58996,0
87678,82280,59007,1
65174,9660,94186,0
14356,66187,18897,0
78213,4506,99851,0
89209,65686,70282,1
43363,49483,63032,1
9017,23410,68319,0
55713,99153,98837,1
80390,47396,18612,0
52318,2277,47529,0
80460,30850,71539,1
2710,19381,19219,1
78393,35472,96446,1
71559,36653,41370,1
17345,75049,25780,0
7554,58132,29894,0
20605,29043,79816,0
74171,75184,86554,1
42786,85062,50087,1
87924,29901,13378,0
14372,86824,3281,0
2292,618,424,0
46939,14695,27922,0
55163,55233,77708,1
10305,97298,38239,0
58640,57710,1346,1
86881,50667,73017,1
69910,42683,40940,1
32191,32415,62603,1
48273,8551,98748,0
750,52463,11705,0
20839,31801,52119,1
53361,29336,31083,1
29975,58557,64348,1
17620,66996,80194,1
94166,28849,72432,1
40741,23178,75759,0
24205,99302,83172,1
55416,79919,8732,0
60226,98190,60630,1
85845,96187,72436,1
98670,95721,5732,1
22120,15887,70074,0
78814,25696,51736,0
96561,33764,45574,0
70132,96795,93320,1
29106,61955,44678,1
37042,73255,16951,0
58378,35310,97831,0
71550,22451,46269,0
73859,87778,60472,1
98309,90263,4072,0
10335,74276,72780,1
30596,5579,8842,0
34590,16625,70769,0
51468,49883,8638,1
58270,31681,80870,1
15668,8060,7727,1
95465,66476,3049,0
95855,72014,76517,1
96250,31645,29336,0
22315,16291,89108,0
86332,31162,52395,0
48275,73390,50304,1
9238,96139,27608,0
81314,5924,82328,1
23682,41588,352,0
99979,98733,46011,1
77279,35524,90062,1
9019,75770,17696,0
25178,24762,99939,0
26495,95010,10080,0
61689,51713,50032,1
24012,83888,98162,1
12984,1358,21935,0
58745,31820,64210,1
48730,88361,81021,1
80652,26326,9552,0
45068,56139,8041,0
85874,78116,80591,1
42728,43025,11514,1
15496,59520,69145,1
3372,48030,90650,0
44323,5126,43059,1
75761,11091,8115,0
22269,12639,29355,1
75358,72146,68739,1
2394,21971,58915,0
19321,14233,66479,0
67969,2535,92136,0
29432,97891,88474,1
91937,59570,28188,0
8039,31101,85931,0
57446,64353,1885,0
82076,36538,94643,1
95388,29161,46633,0
14482,70800,72974,1
80533,47049,42779,1
64741,55365,67356,1
52413,565,83693,0
94379,36949,50794,0
36705,36116,12093,1
14775,86586,38868,0
72257,9458,43322,0
86087,35854,98087,1
96980,32699,4474,0
17852,65875,70011,1
72843,85453,65648,1
43261,12448,1256,0
40432,85908,95719,1
93335,47236,68502,1
44824,94474,52387,1
31665,36881,94455,0
28384,82902,92670,1
29652,1602,16062,0
26744,1629,7829,0
12271,28438,9529,0
80447,30794,49099,0
66842,40482,8380,0
53379,45523,92661,1
31118,79723,95278,1
36172,64342,40141,1
4519,33490,2012,0
84135,21709,10004,0
67335,31775,36430,1
16122,80457,14362,0
6396,78089,28592,0
12453,89537,27957,0
65098,84558,39192,1
20994,6267,45979,0
70420,28757,69855,1
49971,49529,31499,1
2334,6557,80287,0
33659,15145,80924,0
15119,46621,7394,0
69316,99491,79597,1
76445,44564,63862,1
60283,28024,88446,0
37024,83838,75138,1
79966,67730,9319,0
89321,98512,58709,1
89324,30399,25163,0
54575,51198,48344,1
78375,89503,24954,1
46893,81326,61087,1
39139,54143,91646,1
27405,6782,90386,0
16136,364,67311,0
88161,96695,92432,1
64024,16702,89067,0
87654,1677,55224,0
42517,99716,23054,0
84078,37062,69828,1
72856,70074,49044,1
14550,37906,5340,0
97378,20044,76524,0
46055,98813,43829,0
72678,66845,4284,0
51571,82794,8272,0
1424,36683,90525,0
44618,97887,29302,0
79884,48931,93380,1
58630,12296,8335,0
88027,21569,42569,0
70836,72802,5284,1
70628,5979,60267,0
49297,94435,57686,1
49423,62523,60446,1
10531,33106,23329,1
73333,82012,33111,1
24157,68248,89095,1
32960,24880,11867,1
32494,27541,77604,0
86438,4927,23140,0
75634,18643,31257,0
6548,44913,35813,0
25507,85113,58421,0
14377,32480,18565,1
2219,57052,17100,0
27226,15760,81504,0
90875,51002,45514,1
87988,81040,59568,1
83739,14416,99647,0
12356,43063,64653,0
68132,72328,48029,1
55592,2596,27304,0
84009,56966,89459,1
56058,29411,14048,0
48228,24461,17684,0
21909,90445,155,0
78333,63835,80940,1
14408,20475,27894,1
16635,23724,82645,0
48723,44061,47498,1
50605,57068,60803,1
16529,97532,49041,0
29356,29452,75034,0
21541,15537,39307,0
12829,70085,7378,0
62932,87786,37841,1
55150,62920,23081,1
83912,70374,51140,1
29314,73345,29124,0
58760,83884,90823,1
92550,26613,23277,0
98179,89073,43782,1
62242,83921,67863,1
36427,51901,27886,1
53913,29850,4267,0
57934,46480,92007,1
20735,62293,32503,0
58061,81071,81822,1
13840,40117,41688,1
9285,60981,26638,0
62154,69409,62480,1
2853,80196,66139,0
94481,49051,58713,1
31261,25803,17335,1
22180,47784,58119,1
60513,12025,58133,1
26858,94078,79114,1
28661,9897,67389,0
74720,54076,42979,1
2604,38568,85224,0
61607,71539,48074,1
61908,86266,26697,1
77811,25361,37240,0
5300,98444,50573,0
29213,96278,24152,0
23058,77042,50942,0
40522,63687,85944,1
7877,13290,93138,0
14371,16541,61204,0
10690,62713,11001,0
16125,85700,29689,0
61535,23341,54188,1
88576,31695,28146,0
56017,82416,64018,1
15474,14240,83886,0
25577,24085,54853,0
40419,20430,38995,1
7296,34670,82367,0
67788,31091,24105,0
46237,99045,79447,1
32917,77879,23255,0
98724,99233,72859,1
23969,77323,30122,0
86748,49822,5937,0
84896,66612,17227,0
7246,18396,7988,0
37976,35666,66255,1
83116,2642,5995,0
50986,84257,927,0
57256,49629,27575,1
5910,18030,42524,0
60927,96064,63823,1
54663,65575,30293,1
72020,18289,56861,1
41873,78914,94399,1
94155,58528,50412,1
29150,10574,65482,0
51075,84948,80576,1
6407,5736,93885,0
77921,10122,26077,0
26311,46965,44753,1
65508,28085,90410,1
54689,21761,87616,0
12564,59948,85298,0
89446,66945,31650,1
76397,88965,90290,1
36738,27289,32671,1
1979,30385,53558,0
61212,70762,5396,0
93422,55851,97426,1
41191,28554,55192,1
7939,56631,70694,0
77273,27276,70244,1
22889,96278,17840,0
40781,11927,78430,0
38521,3674,65970,0
85840,64073,26581,1
99504,36164,49923,0
99840,16586,10108,0
37433,74437,68473,1
46219,70057,77834,1
60518,12126,92523,0
93795,82851,87474,1
45033,19149,7673,0
789,33989,63736,0
38421,8238,62910,0
38849,47457,81202,1
48836,14056,30992,0
90573,48733,13971,0
4900,87655,47532,0
36882,50982,82829,1
22168,96496,82535,1
56087,93957,85839,1
62978,84209,50307,1
10718,48329,2283,0
27396,35911,37135,1
68083,19275,41420,0
81350,59293,11141,0
71811,70617,95711,1
36944,8227,42533,1
71634,5746,80527,0
5254,68154,44682,0
36639,41002,4569,1
69972,21747,14897,0
5979,6763,99061,0
64925,53586,55741,1
1760,9376,29886,0
80864,90305,51064,1
3936,87637,69213,0
78617,85749,94895,1
10178,22228,95555,0
84909,31559,13362,0
67348,74566,37906,1
35030,60838,27857,1
1371,32856,58119,0
37948,60478,56353,1
9114,50422,16970,0
66058,39266,86924,1
94809,35472,83418,1
7853,36634,58602,0
60436,68672,59107,1
2247,40857,57008,0
62361,56440,88813,1
24865,42420,36430,1
42746,38552,72981,1
58638,92361,38249,1
53811,77614,84330,1
36157,16504,30495,1
6570,84880,85127,1
17909,47788,90689,0
94898,66933,8287,0
28560,71889,75364,1
90418,37425,15691,0
97916,78348,69463,1
22974,82976,27830,0
30877,59564,18236,0
50126,22921,51928,1
41401,82976,26319,0
33628,94601,82141,1
76836,82938,12493,1
93849,76080,36390,1
72591,52802,67712,1
59268,83684,52635,1
3946,58013,9308,0
96175,40857,32140,0
68219,51085,3364,0
14733,77482,28439,0
77416,10695,73383,1
43795,52042,82577,1
10008,6850,13788,1
38663,2974,96552,0
1100,67318,88589,0
68151,35897,63943,1
74952,69982,62307,1
23616,67781,38527,0
51150,70825,21488,1
11988,52995,61223,1
87454,73768,54091,1
26132,61736,3332,0
53778,316,97771,0
24153,85168,38593,0
49994,19393,37073,1
4355,37036,41118,1
50690,26408,74327,1
16635,85657,55184,0
94732,4749,73264,0
66603,80451,3813,0
9282,77663,51200,0
91747,44547,4462,0
13323,63658,79507,0
57261,49825,94148,1
50051,36910,6054,0
33580,56763,90424,0
82807,81230,12127,1
26881,40907,48780,1
34632,1846,89329,0
77809,20570,40711,0
18146,5088,34893,0
34092,72154,58695,1
66873,36122,65930,1
32344,6793,95657,0
11716,66288,73800,1
21615,14979,1383,0
17860,781,70531,0
14121,4074,36671,0
69916,54077,60445,1
23684,28674,71893,0
1123,70560,9693,0
19485,32006,51640,0
24159,76715,51711,0
38155,41848,63256,1
88354,15958,85656,1
15085,14232,30690,0
11645,21719,64453,0
53098,12525,37967,0
44715,4848,51321,0
6934,25040,67107,0
10457,68591,26144,0
12852,71394,52028,0
96164,71178,31382,1
1077,64763,65311,1
83162,11734,22287,0
22352,66394,45507,1
21421,28562,14408,1
26506,60523,16929,0
98044,34084,49697,0
1596,39744,31252,0
44589,98878,97221,1
87530,75021,46397,1
1659,21033,76217,0
23162,30334,72043,0
54075,11595,9798,0
81544,67684,13649,0
75463,20047,27019,0
37762,62426,8948,0
21481,83806,5256,0
76393,28782,92081,1
5244,4688,25048,0
94107,68626,49079,1
4411,36044,94678,0
16722,32178,46084,1
56271,62218,57409,1
66627,95820,56637,1
97575,52138,98077,1
30132,78804,53218,1
60863,35395,59112,1
90842,68832,21501,0
87650,61454,44338,1
93730,32447,6621,0
60149,499,4217,0
2950,91424,63399,0
78373,19640,99491,0
61328,40269,86198,1
75072,35519,1089,0
863,92735,74376,0
66650,44975,11553,0
45716,95856,87729,1
26298,58226,23326,0
56286,62366,61489,1
85198,62732,8144,0
45292,96712,2859,0
82223,16349,44891,0
57105,21641,15227,0
35166,36193,41898,1
54365,17152,71973,0
76347,49439,6001,0
52688,13545,42412,1
45228,40653,31937,1
85969,83112,3494,1
81789,80681,77246,1
54438,38557,61042,1
80662,20079,41221,0
62161,17845,81894,0
62300,81031,24200,1
75500,44623,77478,1
67702,34884,8174,0
36069,15028,59786,0
48817,37491,72003,1
72161,11852,22313,0
43061,93531,58202,1
41176,4395,61188,0
4088,22143,69501,0
53712,34943,62878,1
98625,77602,79200,1
74999,45548,91108,1
17546,74813,77204,1
30138,71379,25751,0
7508,78324,95879,0
18368,96050,24242,0
22083,34469,10227,0
81128,92481,34989,1
18681,31104,90755,0
64402,18006,81376,1
56799,42983,9433,0
23407,26176,66379,0
88880,72243,89835,1
84102,17655,77793,1
1560,17566,30596,0
70630,82449,91129,1
19916,74935,27506,0
26475,53057,16984,0
46799,44494,73120,1
91342,25972,91389,1
27352,29450,97711,0
54478,49721,92922,1
55632,49529,25981,1
30069,97542,95822,1
15365,83012,52698,0
27886,49597,21055,0
90577,37524,70916,1
87231,71005,51234,1
44240,13341,68237,0
1088,29474,10725,0
50355,95524,45067,0
455,73559,41674,0
89982,23089,37676,0
85555,70685,94323,1
74574,33506,10606,0
58236,39263,16076,0
7748,45363,5904,0
17990,56534,49433,1
3170,19294,28525,0
41534,41911,16480,1
9116,79058,80808,1
40417,26598,46110,1
33239,70518,64952,1
94888,45582,6251,0
80632,30456,64462,1
63683,53916,65059,1
43885,60497,17477,1
35792,12232,56378,0
53467,23306,87127,0
99959,7854,28752,0
1613,15068,79639,0
81763,75029,76304,1
23946,51498,53874,1
10857,90830,7133,0
82791,53004,74646,1
56963,40565,97052,1
55288,332,29800,0
67146,70585,58363,1
80825,38662,9800,0
87580,26389,56987,0
31365,84269,14537,0
84608,8774,84219,1
28969,98834,72017,1
83236,78762,60217,1
41126,12636,99804,0
26340,86847,96575,1
99317,39619,60404,1
46640,72743,46226,1
13210,22859,94045,0
32309,96338,43633,0
34837,80380,91094,1
63554,42812,57727,1
85238,98520,83673,1
77722,55477,31066,1
57158,92770,81489,1
30693,93052,4316,0
48698,24611,63632,1
56281,2254,83540,0
76094,88635,37746,1
44767,65552,34005,1
24337,866,18550,0
33518,65284,89242,1
79297,85152,44797,1
84339,70925,35078,1
28732,54474,28773,1
64183,1143,96496,0
71909,42573,40218,1
98735,6446,90979,0
82435,34224,96546,1
47480,65283,49829,1
60202,63022,17129,1
93595,11866,83662,1
15157,16034,38309,0
31895,18789,57069,0
61838,65791,75089,1
78200,82248,87662,1
64761,99698,46529,1
52443,77047,97111,1
49010,77949,32056,1
17250,48961,99743,0
95545,72182,29917,1
56493,21872,95392,0
88728,95948,17673,1
13253,89310,93593,1
64755,92441,94805,1
97980,49923,79465,1
15434,76273,18471,0
92,93270,57821,0
19610,64491,93336,0
51121,52318,41657,1
48718,65063,57047,1
29285,79555,33316,0
76340,79022,54108,1
65087,49438,83428,1
46428,94139,43445,0
40242,65112,73398,1
9654,90569,62244,0
92264,77104,95342,1
98730,21818,90668,1
59212,84295,28841,1
40563,82392,25887,0
78124,29678,50386,1
44300,49809,35073,1
87203,41603,79314,1
81546,68419,9544,0
51775,14602,14729,0
5892,3908,81403,0
20295,36315,67058,0
39177,91211,31127,0
10491,89609,83500,1
52530,31323,79586,1
99484,55112,58190,1
27012,72956,8165,0
83008,98095,79508,1
6484,1344,31921,0
32910,45969,42409,1
64283,81407,41303,1
66224,34404,10689,0
40286,31836,17711,1
62797,1655,85890,0
63087,47802,10528,0
7139,84843,64892,0
48720,41566,46279,1
68499,41556,42535,1
79367,65789,64739,1
60448,91022,39773,1
89140,28027,84767,1
25660,25601,82521,0
63105,67190,52509,1
99416,43573,4076,0
48851,6367,36715,0
88708,25677,69803,1
17846,61885,98158,0
81727,13115,36434,0
52555,19557,35369,1
59187,76453,85184,1
21885,29086,58949,0
73330,11445,9999,0
25545,29984,30745,1
23909,24898,77202,0
75856,31067,72580,1
12039,35742,68343,0
3050,76011,34193,0
93506,1808,23308,0
16255,901,64627,0
95321,28864,69880,1
