side1,side2,side3,validity
2046,33728,33790,1
7074,513,7056,0
171205,8148,171011,1
243438,243516,6240,0
29341,1891,29280,1
704,4972,5016,0
1584,1590,138,1
6424,1100,6336,0
77400,77480,3520,1
5472,75264,75456,0
105404,4732,105300,0
89984,90016,2400,1
404544,404630,8342,1
300,875,925,1
25070,25116,1564,0
1683,13056,13158,0
89001,89175,5568,1
6944,7006,930,1
68510,2914,68448,1
95172,2068,95150,0
137592,137690,5194,1
145278,6111,145152,0
15848,360,15844,0
53592,53625,1881,1
273,2527,2541,0
48126,2262,48074,0
66055,2695,66000,1
13005,13095,1575,0
1870,38808,38852,0
276,4624,4632,0
7146,210,7143,0
5607,176576,176665,1
0,0,0,1
53,0,53,1
77214,2856,77163,0
98455,98490,2660,0
4345,83655,83765,0
1950,30720,30780,0
216445,5621,216372,1
4731,65072,65238,0
111375,111485,5005,0
19025,19050,1000,0
1023,15840,15873,1
264708,5400,264654,0
11564,11682,1711,0
3042,115635,115674,0
49455,3528,49329,1
4180,114912,114988,1
13156,13340,2208,1
148986,6138,148862,0
7812,163959,164145,1
5600,5740,1260,1
462,17784,17790,1
2175,14700,14850,0
104284,5084,104160,1
137294,137332,3268,0
53380,3808,53244,1
55566,3078,55485,0
2016,14040,14184,1
1080,37815,37830,0
73593,73695,3876,1
12118,1494,12035,0
24024,1496,23980,0
38050,38100,2000,0
64090,2726,64032,1
423,517,329,0
70720,3008,70656,1
10527,1131,10469,0
1458,19656,19710,1
2028,18772,18876,0
3652,151536,151580,1
3822,74480,74578,1
418745,8633,418656,1
52056,2772,51984,0
13243,13325,1476,1
915,6832,6893,1
925,11544,11581,1
30420,30510,2385,0
192,360,408,1
2952,118116,118152,0
2368,73445,73482,0
47,94,94,0
2256,2350,658,1
158431,158522,5460,0
2310,78573,78606,0
960,1040,400,1
101706,4370,101614,0
7408,352,7400,0
2679,36848,36942,0
1938,399,1900,0
28080,28170,2250,1
312,120,288,1
2590,45288,45362,1
2054,39546,39598,0
5915,5985,945,0
19710,19764,1512,0
25392,25488,2256,0
996,2905,3071,1
20664,20670,498,1
16082,1210,16038,0
816,3072,3168,0
0,68,68,1
57400,3584,57288,1
52022,1998,51985,0
141,235,188,1
48100,48137,1887,1
118487,3337,118440,1
19456,19494,1235,0
5848,245684,245752,0
2646,127035,127062,0
6000,6005,245,1
28800,28960,3040,1
3800,1064,3648,1
4365,525,4335,0
1408,29600,29632,0
7623,184877,185031,0
64090,2726,64032,1
10080,10170,1350,1
52275,3264,52173,1
328367,6633,328300,1
1088,512,960,1
2800,39150,39250,1
1566,22680,22734,1
3468,88400,88468,1
497,1704,1775,1
32886,32970,2352,1
187876,187928,4472,0
10944,10960,592,1
6528,6540,396,1
51975,52065,3060,1
209107,209174,5360,0
35040,35113,2263,1
104466,3864,104397,0
1316,7990,8084,0
4525,475,4500,1
108936,5508,108800,0
8256,198058,198230,1
199810,4814,199752,1
157145,157198,4134,0
4920,920,4840,0
40745,40774,1566,0
272,340,204,1
2303,2397,705,0
15092,836,15070,0
269815,7007,269724,1
21820,1340,21780,0
5270,5332,868,0
256523,256594,6106,0
304,950,988,0
56354,1482,56335,0
3819,127908,127965,1
2538,34216,34310,1
78048,2784,78000,0
22332,732,22320,1
170100,170268,7644,0
24312,1080,24288,1
3465,37268,37422,0
237,237,79,0
101088,101160,3816,1
3458,62335,62426,0
14135,1760,14025,1
34992,35046,1971,0
44160,44200,1880,1
56460,1164,56448,1
1876,30492,30548,0
44,44,0,1
1984,30720,30784,1
2944,91310,91356,0
210515,210586,5538,0
5841,141659,141777,0
108150,2350,108125,0
2664,93277,93314,0
49392,2736,49320,0
66825,66891,3003,0
231,4332,4338,0
279,372,465,1
22032,22168,2516,0
25,7,24,1
3150,63075,63150,0
1885,221,1872,1
419709,419802,8928,0
261,1764,1782,0
15048,15070,814,1
17568,1344,17520,0
12,0,-12,1
460,5280,5300,1
5628,230815,230882,0
0,0,0,1
2185,25080,25175,1
133848,134024,6952,0
1328,5229,5395,1
592,5184,5216,0
6290,226525,226610,0
4960,76800,76960,1
33075,33129,1917,0
4356,215600,215644,1
1485,15972,16038,0
1105,1106,48,0
