side1^2,side2^2,side3^2,validity
29052100,33612455569,33640695396,0
35404185600,35419240000,15054400,1
4460544,5234944,774400,1
2153888100,3896676,2149991424,1
13315201,13972644,792100,0
148254976,389376,147865600,1
198246400,201356100,3294225,0
2090916,9216,2082249,0
12432676,5218617600,5231050276,1
11868025,6889,11861136,1
66244464400,34999056,66209465344,1
5607424,1432698201,1438305625,1
18922500,26600305216,26619227716,1
440790025,444788100,4368100,0
4765489,501264,4264225,1
900,100,900,0
11267397904,7398400,11260180996,0
22515025,1364224,21150801,1
43046721,45198729,2368521,0
1136356,164685889,165739876,0
13630864,4057690000,4070950416,0
3415104,205520896,208744704,0
39740416,802816,38937600,1
402564096,405619600,3055504,1
168818265625,78057225,168740208400,1
1413721,296528400,297942121,1
296493961,4596736,291897225,1
1967099904,1968963129,1863225,1
30470400,32012964,1542564,1
8643600,5184000000,5192643600,1
121881600,125978176,4096576,1
491774976,495507600,3732624,1
36130406400,36148656384,18249984,1
37344321,87824507904,87861852225,1
25360562500,31203396,25329359104,1
4561111296,3326976,4557870144,0
146196110736,60840000,146136469284,0
1147041,16257024,17288964,0
876096,219024,692224,0
524913921,1979649,522991161,0
75996154276,76050195984,55472704,0
3467044,2079360000,2082827044,1
4236447744,25887744,4211490816,0
4004001,7574569024,7578573025,1
12229042225,18792225,12210250000,1
62500,40000,90000,0
52900,6969600,7022500,1
4663797264,5934096,4658062500,0
24598471921,24643034361,45495025,0
2085136,37896336,39790864,0
399424,3900625,4218916,0
4410000,5102244900,5106531600,0
228614400,231161616,2547216,1
8695935504,29116816,8667610000,0
331822656,7118224,325153024,0
7979491584,8573184,7970918400,1
7056,7056,0,1
34739236,86436,34656769,0
8607757284,8623351044,15920100,0
1354240000,1363677184,9437184,1
743107600,10214416,732893184,1
3327443856,3334023081,6579225,1
1301405625,5405625,1296000000,1
8317440000,8338246596,21316689,0
4621688289,26163225,4596433209,0
20766249,12454560000,12475326249,1
16548624,291600,16257024,1
7033104,2029052025,2036085129,1
14866924900,43375396,14823549504,1
181476,80656,126025,0
16014396304,16031611456,17774656,0
118048225,118940836,968256,0
94206436,476100,93760489,0
2790480625,2793122500,2722500,0
9492561,3604801600,3614294161,1
8177223184,33965584,8143257600,1
2250268969,7772944,2242496025,1
51036736,18398752164,18449788900,1
14318656,1506060864,1519752256,0
19892281600,19904412889,12131289,1
72900,50625,32400,0
34692100,18757493764,18791474724,0
331776,8573184,8856576,0
10683496321,8473921,10675022400,1
10404,900,9604,0
419904,14907321,15327225,1
5990760000,6003150400,12390400,1
893025,1147041,254016,1
6601562500,8122500,6593440000,1
78428736,2742336,75898944,0
39425841,39753025,327184,1
17031294016,11778624,17019811600,0
15129,1681,15129,0
707281,708964,1764,0
25020004,813604,24206400,1
16313521,112896,16200625,1
22061809,7758791056,7780298436,0
4866457600,17842176,4848615424,1
4096,6400,2304,1
7228400400,26501904,7201898496,1
680625,956788624,957469249,1
12924279225,7502121,12916777104,1
6913589904,14227984,6899960356,0
1718721,154256400,155975121,1
388129,768398400,768786529,1
96236100,352836,95883264,1
17255716,15546847969,15563560516,0
18961290000,18998762896,38291344,0
632321316,1742400,630662769,0
3742747684,1623076,3741157225,0
372100,12100,360000,1
90326016,91011600,685584,1
64577296,3111696,61465600,1
1435652100,6812100,1428840000,1
1024,1296,324,0
4004105284,15100996,3989438244,0
229704336,571536,229159044,0
9703225,2966763024,2976466249,1
1225,83521,84681,0
3345002896,3353799744,9241600,0
160000,168100,8100,1
14438185281,14476180489,38950081,0
5132003044,29052100,5103959364,0
134189056,1478656,132710400,1
770062500,1664100,768398400,1
1172889,21316689,22382361,0
7918596,448900,7546009,0
12601858564,12638706084,37822500,0
417630096,2196324,415507456,0
71824,112225,40401,1
2192767929,2200829569,8300161,0
26395851024,26407550016,11943936,0
39600204004,74787904,39525416100,1
0,5776,5776,1
195519614976,195602752900,83137924,1
248440644,2439844,246207481,0
6173716329,6178903236,5336100,0
3663638784,2985984,3660734016,0
12152196,636804,11573604,0
0,0,0,1
1382976,829440000,830822976,1
9032601600,9041157225,8555625,1
3866476761,3873195225,6718464,1
15421329,5423438736,5438472516,0
22500,5625,22500,0
46656,3755844,3802500,1
11169953344,18593344,11151360000,1
10722602500,39312900,10683289600,1
1904400,534534400,536385600,0
74736025,168585790464,168660526489,1
0,0,0,1
3936256,943718400,947654656,1
19713600,16598199556,16617272464,0
67076100,33215062500,33280704900,0
28934010000,28991191824,58430736,0
29506624,5768554401,5798061025,1
10606116196,10611472144,5475600,0
1430416,188457984,189888400,1
21068100,1822500,19448100,0
28305034081,57047809,28249205625,0
35141184,35164900,23716,1
7800849,4678560000,4686360849,1
59413264,24938726400,24998139664,1
36578304,37454400,876096,1
63504,540225,603729,1
3802500,4435236,736164,0
121440400,123121216,1871424,0
948640000,957283600,8643600,1
2160576324,5953600,2154909241,0
2844195561,2853482724,9809424,0
2131600,52229529,54361129,1
1550025,2668755600,2670305625,1
19079424,7245414400,7264493824,1
8836,4875264,4884100,1
282240000,283585600,1345600,1
1893376,94439524,96118416,0
234256,28227969,28462225,1
2407079844,2413756900,6677056,1
8526400,8573184,50176,0
112225,29648025,29757025,0
21048206400,21070844964,22638564,1
3468974404,6002500,3463204801,0
10519579225,10534559044,15539364,0
76265289,2666689,73805281,0
9409,37636,37636,0
13808130064,27248400,13780881664,1
264647824,270076356,5793649,0
69696,28224,46656,0
9535522500,15210000,9520880625,0
24960840100,11289600,24949782025,0
20575296,9063420804,9083996100,1
2495002500,2509809604,14807104,1
30437289,99225,30338064,1
7840000,7918596,82369,0
44100,122500,78400,1
6575588100,29160000,6546428100,1
85872441600,85915816996,43375396,1
1633453056,7750656,1625702400,1
15894905625,15932750625,38750625,0
5992704,3175886025,3181636836,0
274730625,275228100,518400,0
9549589284,24413481,9525760000,0
12432676,13046544,739600,0
23043240000,23088802500,45562500,1
3951379600,3954900544,3625216,0
0,0,0,1
5443488400,5448063721,4575321,1
7750656,8410000,659344,1
35509681,1392400,34117281,1
8303765625,8320176225,16769025,0
2544025,2579236,39204,0
4656964,8018127936,8022784900,1
2850598881,2858933961,8555625,0
5914624,2132222976,2138137600,1
37001215449,68310225,36934305489,0
270076356,5793649,264647824,0
2214144,4786425856,4788640000,1
7056,60025,67081,1
425555641,427579684,2160900,0
2307841600,3841600,2304000000,1
314636644,318122896,3841600,0
27123264,24437192976,24463462464,0
5624850001,11336689,5613755625,0
147768336,148060224,304704,0
59152076944,40908816,59112196900,0
48927228025,36711481,48890516544,1
39037504,18874638225,18913675729,1
146313216,150405696,4410000,0
9373144225,25928464,9347215761,1
2317267044,14160169,2303616016,0
1382976,1500625,117649,1
24440006889,24498197361,59582961,0
64064016,121193104384,121257168400,1
5476,0,5476,1
1239040000,1242139536,3175524,0
4225,1521,2704,1
2139062500,2143690000,4840000,0
810000,126157824,126967824,1
5769604,9604,5760000,1
9747217984,9769345600,22127616,1
25522704,63504,25462116,0
0,676,676,1
84681,1225,83521,0
4299687184,3504384,4296278116,0
66096900,84100,66015625,0
16112748096,16149326400,36578304,1
7001316,16137891225,16144751844,0
2088025,29593600,31472100,0
29584,46225,16641,1
1038579529,1042902436,4596736,0
7485696,1416167424,1423401984,0
6329793600,11451456,6318342144,1
6625476,2516025600,2522651076,1
129600,46656,82944,1
2463236161,6150400,2457085761,1
19749136,774400,18974736,1
230400,360000,129600,1
1423401984,7485696,1416167424,0
1164241,477553609,478690641,0
509796,36578304,37088100,1
136048896,136469124,431649,0
23850169225,41370624,23808798601,1
74736025,37008140625,37081279225,0
25857225,455625,25401600,1
5130570384,14137600,5117113156,0
4084441,2253590784,2257675225,1
1649984400,9734400,1640250000,1
212576400,214944921,2368521,1
3047040000,3068273664,21233664,1
8340544,748569600,756910144,1
129600,202500,291600,0
15960025,28819815696,28835775721,1
63504,104976,156816,0
1276632900,1285956,1275346944,1
191844,85264,133225,0
1660970025,10989225,1650390625,0
1601600400,1603441849,1841449,1
22005942336,50979600,21956126976,0
988036,181476,851929,0
1499703076,10778089,1489342464,0
231361,1774224,1976836,0
125368397476,125437805584,71031184,0
48441600,50893956,2452356,1
433305856,433972224,692224,0
6718464,964102500,970820964,1
7437510081,9828225,7427681856,1
16775171361,16817161761,41990400,1
12403276900,12441617764,38340864,1
659344,7750656,8410000,1
25250625,8413108729,8437708449,0
50625,2822400,2873025,1
36090120676,36155501316,66748900,0
30272004,159201,30118144,0
10368400,3170140416,3180508816,1
32353344,10466313025,10498666369,1
1822500,455625,1440000,0
1742400,473497600,475240000,1
14137600,21517075969,21530866756,0
725979136,1806336,724255744,0
1759970304,1763160100,3189796,1
3326976,118113424,121440400,1
0,9604,9604,1
45751696,21649002496,21693754944,0
0,289,289,1
944784,273935601,274830084,0
360240400,1971216,358269184,1
10840557924,7907344,10832854561,0
3309470784,3320294884,10824100,1
5669186436,14493249,5655040000,0
40704400,559504,40144896,1
20405551104,20426126400,20575296,1
38130625,9463398400,9500400900,0
38900169,22880495169,22918629321,0
321489,342225,20736,1
5760000,826562500,832322500,1
555073600,556535281,1461681,1
2989441,268304400,271293841,1
3628014289,3644174689,16160400,1
2362369,107910544,110124036,0
56298951076,43375396,56256724225,0
7273809,15724156816,15731430625,1
559504,143760100,144288144,0
3956121,342225,3651921,0
67108864,68161536,1115136,0
53436100,24674126400,24727562500,1
254721600,257281600,2560000,1
108951844,374544,108597241,0
9144576,10188864,1192464,0
56156676676,44542276,56112134400,1
6576885604,6591816100,14930496,1
41835024,42837025,1002001,1
419904,27248400,27625536,0
678081600,679697041,1615441,1
49073768676,42380100,49032573489,0
2971994256,2978430625,6436369,1
257923600,260273689,2350089,1
43888574016,43912878916,24304900,1
175986756,3775249,172449424,0
5308416,6507971584,6513135616,0
5851561,556960000,562543524,0
961310025,558009,960752016,1
980100,63600625,64480900,0
1679616,2754150400,2755830016,1
181387024,182385025,998001,1
42667024,22549527225,22592194249,1
102400,98505625,98604900,0
691269264,4410000,686859264,1
962550625,5267025,957283600,1
17424,2099601,2117025,1
112360000,113209600,921600,0
11942992656,18352656,11924640000,1
23425600,17703899136,17727324736,1
51840000,52562500,722500,1
857318400,5017600,852640000,0
45158400,47444544,2286144,1
9765625,9828225,65025,0
1188594576,10732176,1177862400,1
688747536,697276836,8982009,0
0,0,0,1
476100,2742336,3218436,1
51480625,200704,51279921,1
4769856,2101122244,2105892100,1
788486400,789610000,1123600,1
4312417561,25441936,4286975625,1
167365969,439569,166926400,1
63680400,1254400,62568100,0
4443664,1141764100,1145957904,0
27499536,9913587489,9941087025,1
0,0,0,1
46963609,16516362256,16562145636,0
724578724,4622500,719956224,1
171348100,4008004,167340096,1
76344453025,40335201,76304117824,1
3326976,751691889,754820676,0
28676025,51781733136,51810409161,1
11489696100,9922500,11480051025,0
281961,245235600,245517561,1
73679673600,73726911729,47238129,1
4313929,1139670081,1143860041,0
12780625,13493145600,13505926225,1
147456,692224,802816,0
21918802500,21960276100,41473600,1
2558538724,1416100,2557122624,1
8623351044,6290064,8617223241,0
20702500,250000,20475625,0
1416100,260100,1221025,0
34963569,36711481,1923769,0
6272006416,16875664,6255544464,0
7939166404,16386304,7922780100,1
25826418436,59830225,25767954576,0
9585216,16917684624,16927050816,0
2793651025,2805291225,12006225,0
492804,9734400,10227204,1
4640470641,4651512804,11573604,0
4999696,842450625,847450321,1
2077992225,2082096900,4284900,0
869306256,880071556,11336689,0
6930562500,14976900,6915585600,1
153165376,1382976,151782400,1
762129,1792336896,1793099025,1
0,21904,5476,0
18275625,2114160400,2131668900,0
18938713924,22467600,18916976521,0
61009,1108809,1164241,0
30602254225,20638849,30581615376,1
462400,4515625,4884100,0
4284357025,4286844676,2547216,0
213444,12100,203401,0
469225,470596,1444,0
752953600,756800100,3980025,0
889948224,5438224,884705536,0
864712836,865065744,360000,0
6189912976,6198097984,8479744,0
33315984,33454656,147456,0
1371961600,3097600,1369000000,0
8464,8464,0,1
10653696,23544447364,23554882576,0
103876864,104448400,571536,1
2856100,173056,2683044,1
8981921529,8985902436,4064256,0
5846724,5267711241,5273373924,0
21124878336,28901376,21096981504,0
7263025,8116801,853776,1
18849642436,18860078224,10679824,0
31915822500,27562500,31889030625,0
8546632704,36578304,8511169536,0
234855625,235622500,810000,0
806105664,810540900,4435236,1
33767721,69696,33698025,1
13764100,13868176,112896,0
20916390625,20942141796,26646244,0
23736384,10721359936,10744566336,0
9474084,850305600,859779684,1
0,5776,5776,1
1089936,9272025,10361961,1
7263025,1003622400,1010604100,0
34327881,36542025,2214144,1
3267151281,6170256,3260981025,1
2169230625,2184347169,15116544,1
54346384,74453125321,74506069764,0
1871424,674648676,676520100,1
54266168401,33074001,54233094400,1
84430924900,84487886224,58430736,0
502880625,506385009,3504384,1
1920996,127449,1806336,0
3894009604,10227204,3883782400,1
24581764,6494103396,6517978756,0
386043904,1327104,384787456,0
122500,705600,828100,1
1871424,608115600,609892416,0
1000000,78400,921600,1
30937292100,30960513936,23853456,0
2025,1296,2916,0
671535396,1483524,670084996,0
14016428881,21538881,13994890000,1
76073284,45624960000,45701033284,1
7441984,1784217600,1791659584,1
23270976,242064,23040000,0
35948160000,36008098564,59938564,1
368640000,370177600,1537600,1
419904,492804,72900,1
48580900,1136356,47444544,1
10732176,129600,10614564,0
12900870724,14303524,12887017441,0
0,14400,3600,0
23136100,7906766400,7929902500,1
9455625,900000000,909022500,0
4743684,1289097216,1293840900,1
1387684,162409,1245456,0
9463592961,15752961,9447840000,1
11930116,81796,11854249,0
7452900,451584,7001316,1
9320809,2774655625,2783723121,0
18496,28900,10404,1
45914176,47444544,1658944,0
10497600,10627600,136900,0
617796,3249,614656,0
593117316,2712609,590490000,0
455625,15116544,15539364,0
16608507876,49702500,16560086596,0
2200829569,8300161,2192767929,0
14400,3600,14400,0
59691773761,28826161,59662947600,1
3465323689,3475456209,10400625,0
835210000,2310400,832899600,1
0,0,0,1
15555136,3262694400,3278249536,1
937024,968256,33856,0
68027072400,68059939689,32867289,1
70237720576,70271647744,34668544,0
22657600,6927565824,6950223424,1
614656,368640000,369254656,1
12082576,1455956649,1468039225,1
369664,133263936,133633600,1
364542649,366875716,2515396,0
110838784,112826884,1988100,1
509796,112896,396900,1
6007401,631868769,637613001,0
19071057604,16016004,19055041600,1
9474084,1721918016,1731392100,1
234256,236196,2025,0
29942784,17232075441,17262018225,1
70728100,972196,69755904,1
58216900,213444,58003456,1
33582025,31222890000,31256472025,1
18403635600,38812900,18365670400,0
929762064,933180304,3519376,0
13046544,739600,12432676,0
6964321,3448625625,3455441089,0
1819278409,1108809,1818169600,1
56610576,1115136,55621764,0
0,225,225,1
10890000,11256025,366025,1
1659177289,1671746769,13097161,0
24025,5760000,5784025,1
5645376,2495002500,2500400016,0
256,900,1156,1
6889,361,6561,0
0,9025,9025,1
937024,27878400,28815424,1
24677896464,24694551025,16654561,1
156025,99856,224676,0
17424,1936,17424,0
44071864489,22250089,44049614400,1
441588196,831744,440790025,0
24285184,35984572416,36008857600,1
539725824,544195584,4665600,0
62726400,1345600,61465600,0
4774225,132135025,136539225,0
4545424,219024,4326400,1
1139872644,1183744,1138725025,0
20736,24336,3600,1
113209600,921600,112360000,0
6944722225,6950556900,6002500,0
31002624,17842013476,17873016100,1
12500805249,12506843556,6170256,0
40959283456,23193856,40936619584,0
33258289,10482483456,10514861764,0
1221025,180625,1040400,1
11019750625,11039704900,20793600,0
492804,19307236,19766916,0
758671936,4840000,753831936,1
16744464,627264,16208676,0
164025,9144576,9308601,1
542610436,544382224,1871424,0
3121903876,10732176,3111743089,0
3211264,2344109056,2347208704,0
3136,3136,0,1
1962312804,8398404,1954170436,0
11222500,12588840000,12600062500,1
21585316,846400,20738916,1
9641025,4875949584,4885590609,1
0,10816,2704,0
245025,43046721,43283241,0
11104522884,39425841,11066198416,0
52186176,87775912900,87826878736,0
165282902500,76422564,165206479936,1
6867271161,6878711844,11902500,0
19686969,8892301401,8911548801,0
3969000000,3972150625,3150625,1
4928400,1106427169,1111355569,1
562500,656100,108900,0
8856576,1270922500,1279779076,1
19163418624,9048064,19154560000,0
1102500,171714816,172817316,1
21924724900,39664804,21885060096,1
2862864,230462761,233325625,1
64,100,36,1
2854764900,8328996,2846435904,1
122500,78400,44100,1
203233536,4359744,199148544,0
16736596900,43956900,16692640000,1
4000000,4202500,202500,1
67600,11390625,11458225,1
168480400,170015521,1535121,1
30276,30276,0,1
4571923456,4326400,4567597056,1
4096576,1986663184,1990587456,0
11628100,2042859204,2054083684,0
9828225,2670822400,2680650625,1
7772944,557715456,565488400,1
672400,1076496100,1077152400,0
74529,207025,132496,1
58525286400,58571744256,46457856,1
5080516,3047040000,3052120516,1
21372129,25427491600,25448863729,1
43681,3920400,3964081,1
4622500,2134440000,2139062500,1
17862322500,17897623524,36072036,0
65948294416,32535616,65916454564,0
5476,1871424,1876900,1
15920100,6383211025,6398400100,0
388129,641601,958441,0
13146915600,13176744100,30525625,0
26033822500,45158400,25988664100,1
1824485796,11148921,1813737744,0
246016,12271009,12489156,0
1755625,58247424,59876644,0
226442304,5645376,221176384,0
864712836,352836,864360000,1
492804,712089225,712569636,0
88510464,90326016,1937664,0
44286677136,44316565225,29888089,1
1774224,17424,1758276,0
470716416,8294400,462422016,1
24815070784,24845640625,30569841,1
121104,1030225,1151329,1
10890000,8230118400,8241008400,1
8199664704,8217422500,17757796,1
45954496900,37454400,45918061225,0
2421132025,2422411524,1308736,0
2598544,376592836,379003024,0
10155802176,21418384,10134851584,0
5382400,245862400,250905600,0
285610000,287302500,1755625,0
1810502500,3912484,1806590016,1
4186116,1137577984,1141764100,1
50041476,263169,49787136,0
29311152025,66389904,29244762121,1
59262059844,59300042256,38937600,0
860894281,3575881,857318400,1
495616,24720784,25160256,0
2509056,2528100,19044,1
41267776,1210000,40144896,0
5990760000,6003150400,12390400,1
29942784,5664669696,5693607936,0
11110003216,22391824,11088090000,0
8097120256,8102880256,5760000,1
163655847936,163725436900,69588964,1
90000,765625,855625,1
628504900,630813456,2446096,0
2832489,170459136,173132964,0
7921178001,7952180625,31002624,1
48219136,49084036,864900,1
4693620100,8491396,4685128704,1
9057709584,4276624,9053522500,0
18931558464,18958536100,26977636,1
21105697284,37344321,21069103104,0
251159104,129600,251032336,0
2872102464,2875640625,3538161,1
74529,6385729,6456681,0
2316111876,5116644,2311109476,0
4363263025,7263025,4356000000,1
169130025,171479025,2480625,0
3496900,1506060864,1509477904,0
76176,21381376,21455424,0
51065316,44100,51022449,0
31438449,31179083776,31210522225,1
0,0,0,1
2809,0,2809,1
5962001796,8156736,5954128569,0
9693387025,9700280100,7075600,0
18879025,6998159025,7016575225,0
3802500,943718400,947408400,0
46848438025,31595641,46816842384,1
22382361,4234365184,4255996644,0
12404390625,12428905225,25050025,0
361950625,362902500,1000000,0
1046529,250905600,251952129,1
70070325264,29160000,70041739716,0
133726096,136469124,2927521,0
9253764,13371453225,13380474276,0
2445797025,12446784,2433350241,1
17472400,13204767744,13222240144,1
173080336,177955600,4875264,1
22196828196,37675044,22159895044,0
61027344,26882553681,26943581025,1
31360000,32947600,1587600,1
213444,316270656,316484100,1
4730625,216090000,220522500,0
10875152656,25847056,10849305600,1
18849642436,18860078224,10679824,0
2849424400,14500864,2834923536,1
3087580356,9474084,3078585225,0
4064256,197121600,201185856,1
1166400,1429974225,1431108900,0
5415929649,5430953025,15023376,1
146845924,2232036,144841225,0
577152576,2238016,575040400,0
1447802500,1451610000,4000000,0
4107528100,7431076,4100097024,1
178929,267289,108241,0
5001318400,9048064,4992270336,1
110817729,1279161,109599961,0
2125764,386358336,388484100,1
4112784,352387984,356303376,0
13337104,22963159296,22976496400,1
14607684,5547270400,5561878084,1
175347375025,74528689,175272846336,1
2709827136,7683984,2702336256,0
175377049,177555625,2178576,1
837225,46676224,47513449,1
855625,133263936,134119561,1
925376400,930860100,5688225,0
36864,129600,166464,1
8714304,13951389456,13959895104,0
5607424,5394168025,5399604324,0
2209,8836,8836,0
5089536,5522500,432964,1
25100381761,25129224484,29811600,0
5336100,6173716329,6178903236,0
921600,1081600,160000,1
10344110436,19096900,10325404996,0
54878464,123904,54760000,0
7177041,1357775104,1364711364,0
3755844,159201,3610000,0
788486400,793548900,5062500,1
97344,14400,82944,1
6708100,2051002944,2057711044,1
4218916,1563886116,1568001604,0
34987225,35820225,893025,0
388484100,390615696,2286144,0
644753664,649638144,5089536,0
992016,8439025,9431041,1
427000896,427248900,248004,1
258630724,1464100,257217444,0
665856,9437184,10036224,0
0,4624,4624,1
3294760000,12845056,3281914944,1
2706288484,3992004,2702440225,0
19881,55225,35344,1
2313610000,2317170769,3560769,1
14039169169,11135569,14028033600,1
378535936,380016036,1525225,0
34199104,60360627856,60394045504,0
7001316,16137891225,16144751844,0
36000000,36060025,60025,1
829440000,838681600,9241600,1
14440000,1132096,13307904,1
19053225,275625,18792225,0
1982464,876160000,878055424,0
58110129,34179505129,34236470961,0
4107528100,7431076,4100097024,1
101606400,103428900,1822500,1
2732675625,10653696,2722021929,1
107824886689,43996689,107780890000,1
1183744,262144,921600,1
7840000,1532722500,1540562500,1
2452356,514382400,516834756,1
12027024,7814560000,7826587024,1
247009,2903616,3150625,1
1081488996,1087020900,5531904,1
35297391376,35316933184,19998784,0
119771136,120121600,350464,1
42614784,42771600,156816,1
2701400625,2710764225,9363600,1
43725737449,43753762276,28729600,0
1227801600,1232922769,5121169,1
10913145156,14930496,10898733609,0
1731856,63840100,65351056,0
20475625,225625,20250000,1
11867052096,30338064,11837440000,0
68161536,39226971364,39295132900,1
39924036100,23174596,39900861504,1
24694551025,24711211204,17089956,0
24206400,846400,23425600,0
1660155025,1662519076,2452356,0
73984,115600,41616,1
5303809,5745609,497025,0
227768464,698896,227104900,0
72800134225,49098049,72751036176,1
476112400,1795600,474368400,0
27772900,28430224,753424,0
65804049529,65840480836,37283236,0
92416,902500,976144,0
3175773316,2196324,3173632225,0
14584761,16360456464,16375041225,1
6441444,1170734656,1177176100,1
6091490304,7750656,6084000000,0
498718224,535824,498182400,1
28934010000,28991191824,58430736,0
591073344,1166400,589906944,1
12006225,1388903824,1400406084,0
56169,56169,6241,0
10218783744,10233345600,14561856,1
11957764,3885652225,3897005476,0
199798225,3097600,196700625,1
1224440064,1228222116,3884841,0
1950105600,1953640000,3534400,1
3187731600,1354896,3186376704,1
3519376,929762064,933180304,0
1936,1936,0,1
3936256,943718400,947654656,1
8667136,8337516100,8345918736,0
