side1,side2,side3,side1^2,side2^2,side3^2,validity
70472,80665,51043,4966302784,6506842225,2605387849,0
42936,71858,25830,1843500096,5163572164,667188900,0
43002,37408,86323,1849172004,1399358464,7451660329,0
43883,962858844,962858845,1925717689,927097153469016336,927097155394734025,1
27788,71464,59105,772172944,5107103296,3493401025,0
71237,2537355084,2537355085,5074710169,6438170822300647056,6438170827375357225,1
12041,72492840,72492841,144985681,5255211851265600,5255211996251281,1
54731,1497741180,1497741181,2995482361,2243228642267792400,2243228645263274761,1
85804,94820,29942,7362326416,8990832400,896523364,0
43134,84759,79951,1860541956,7184088081,6392162401,0
48759,1188720040,1188720041,2377440081,1413055333497601600,1413055335875041681,1
5239,13723560,13723561,27447121,188336099073600,188336126520721,1
98956,91259,96949,9792289936,8328205081,9399108601,0
42980,19952,68021,1847280400,398082304,4626856441,0
96538,39157,50754,9319585444,1533270649,2575968516,0
92350,45587,73613,8528522500,2078174569,5418873769,0
5520,86645,66875,30470400,7507356025,4472265625,0
29004,47274,90559,841232016,2234831076,8200932481,0
28034,26576,86442,785905156,706283776,7472219364,0
82953,3440600104,3440600105,6881200209,11837729075644810816,11837729082526011025,1
78150,63339,65553,6107422500,4011828921,4297195809,0
99127,4913081064,4913081065,9826162129,24138365541435372096,24138365551261534225,1
3162,62163,45873,9998244,3864238569,2104332129,0
74463,2772369184,2772369185,5544738369,7686030892392825856,7686030897937564225,1
2054,477,40376,4218916,227529,1630221376,0
70304,16640,51395,4942652416,276889600,2641446025,0
66663,2221977784,2221977785,4443955569,4937185272589550656,4937185277033506225,1
92165,4247193612,4247193613,8494387225,18038653577813606544,18038653586307993769,1
16360,91341,49728,267649600,8343178281,2472873984,0
87996,74686,27896,7743296016,5577998596,778186816,0
9943,49431624,49431625,98863249,2443485451277376,2443485550140625,1
35184,48676,66835,1237913856,2369352976,4466917225,0
13500,57285,1063,182250000,3281571225,1129969,0
97073,4711583664,4711583665,9423167329,22199020622871664896,22199020632294832225,1
58956,56382,74162,3475809936,3178929924,5500002244,0
45052,43739,49093,2029682704,1913100121,2410122649,0
42935,921707112,921707113,1843414225,849544000311380544,849544002154794769,1
79948,14708,32619,6391682704,216325264,1063999161,0
82732,71023,96004,6844583824,5044266529,9216768016,0
16019,128304180,128304181,256608361,16461962605472400,16461962862080761,1
57911,1676841960,1676841961,3353683921,2811798958816641600,2811798962170325521,1
72034,82575,82482,5188897156,6818630625,6803280324,0
98675,4868377812,4868377813,9736755625,23701102520373907344,23701102530110662969,1
4357,9491724,9491725,18983449,90092824492176,90092843475625,1
11641,67756440,67756441,135512881,4590935161473600,4590935296986481,1
9830,54899,99071,96628900,3013900201,9815063041,0
61707,1903876924,1903876925,3807753849,3624747341739701776,3624747345547455625,1
67461,2275493260,2275493261,4550986521,5177869576305427600,5177869580856414121,1
58145,1690420512,1690420513,3380841025,2857521507390342144,2857521510771183169,1
50801,1290370800,1290370801,2580741601,1665056801492640000,1665056804073381601,1
81595,3328872012,3328872013,6657744025,11081388872276928144,11081388878934672169,1
25110,59954,91535,630512100,3594482116,8378656225,0
53381,1424765580,1424765581,2849531161,2029956957952736400,2029956960802267561,1
65804,35482,47277,4330166416,1258972324,2235114729,0
30805,474474012,474474013,948948025,225125588063376144,225125589012324169,1
14143,100012224,100012225,200024449,10002444949426176,10002445149450625,1
45816,92600,54010,2099105856,8574760000,2917080100,0
29194,69714,25010,852289636,4860041796,625500100,0
2380,73192,80496,5664400,5357068864,6479606016,0
91866,87437,3829,8439361956,7645228969,14661241,0
93930,84070,58866,8822844900,7067764900,3465205956,0
3914,23801,12237,15319396,566487601,149744169,0
97753,4777824504,4777824505,9555649009,22827606991022846016,22827607000578495025,1
77942,17916,34244,6074955364,320983056,1172651536,0
38461,739624260,739624261,1479248521,547044045980547600,547044047459796121,1
31344,85251,72191,982446336,7267733001,5211540481,0
87250,60914,87778,7612562500,3710515396,7704977284,0
23405,273897012,273897013,547794025,75019573182528144,75019573730322169,1
36612,72486,71771,1340438544,5254220196,5151076441,0
67701,2291712700,2291712701,4583425401,5251947099341290000,5251947103924715401,1
60077,1804622964,1804622965,3609245929,3256664042196145296,3256664045805391225,1
1783,1589544,1589545,3179089,2526650127936,2526653307025,1
65977,2176482264,2176482265,4352964529,4737075045506565696,4737075049859530225,1
17952,98771,37097,322274304,9755710441,1376187409,0
87957,3868216924,3868216925,7736433849,14963102171120021776,14963102178856455625,1
78704,63390,53685,6194319616,4018292100,2882079225,0
48507,1176464524,1176464525,2352929049,1384068776230546576,1384068778583475625,1
34839,606877960,606877961,1213755921,368300858333761600,368300859547517521,1
25921,335949120,335949121,671898241,112861811228774400,112861811900672641,1
83678,14178,57430,7002007684,201015684,3298204900,0
23976,88741,39086,574848576,7874965081,1527715396,0
39475,779137812,779137813,1558275625,607055730088147344,607055731646422969,1
10545,55598512,55598513,111197025,3091194536614144,3091194647811169,1
89722,48127,85411,8050037284,2316208129,7295038921,0
11185,62552112,62552113,125104225,3912766715660544,3912766840764769,1
75554,80983,71632,5708406916,6558246289,5131143424,0
71061,2524832860,2524832861,5049665721,6374780970935779600,6374780975985445321,1
63678,681,12394,4054887684,463761,153611236,0
46586,30401,13166,2170255396,924220801,173343556,0
93551,4375894800,4375894801,8751789601,19148455300667040000,19148455309418829601,1
63655,2025979512,2025979513,4051959025,4104592983043758144,4104592987095717169,1
65433,2140738744,2140738745,4281477489,4582762370062697536,4582762374344175025,1
49265,1213520112,1213520113,2427040225,1472631062228492544,1472631064655532769,1
50008,60941,15542,2500800064,3713805481,241553764,0
59423,1765546464,1765546465,3531092929,3117154316542903296,3117154320073996225,1
13960,20419,14725,194881600,416935561,216825625,0
28621,409580820,409580821,819161641,167756448111872400,167756448931034041,1
46393,1076155224,1076155225,2152310449,1158110066142490176,1158110068294800625,1
33036,39460,73771,1091377296,1557091600,5442160441,0
6220,5525,47492,38688400,30525625,2255490064,0
39258,70562,68799,1541190564,4978995844,4733302401,0
9640,4753,47065,92929600,22591009,2215114225,0
59763,1785808084,1785808085,3571616169,3189110512879751056,3189110516451367225,1
81010,26954,78302,6562620100,726518116,6131203204,0
31965,510880612,510880613,1021761225,260998999717494544,260999000739255769,1
16188,37739,55987,262051344,1424232121,3134544169,0
14152,10949,30519,200279104,119880601,931409361,0
42664,15175,95457,1820216896,230280625,9112038849,0
8268,30130,30398,68359824,907816900,924038404,0
12851,82574100,82574101,165148201,6818481990810000,6818482155958201,1
83025,3446575312,3446575313,6893150625,11878881381287897344,11878881388181047969,1
29558,15345,25911,873675364,235469025,671379921,0
13854,21001,74717,191933316,441042001,5582630089,0
20049,200981200,200981201,401962401,40393442753440000,40393443155402401,1
87510,68919,68631,7658000100,4749828561,4710214161,0
73212,88857,85514,5359996944,7895566449,7312644196,0
87587,3835741284,3835741285,7671482569,14712911197781968656,14712911205453451225,1
88953,3956318104,3956318105,7912636209,15652452940038154816,15652452947950791025,1
36384,36470,30520,1323795456,1330060900,931470400,0
6171,19040620,19040621,38081241,362545209984400,362545248065641,1
5805,16849012,16849013,33698025,283889205376144,283889239074169,1
8380,86019,43696,70224400,7399268361,1909340416,0
85009,3613265040,3613265041,7226530081,13055684249286201600,13055684256512731681,1
6677,22291164,22291165,44582329,496895992474896,496896037057225,1
29816,76807,10030,888993856,5899315249,100600900,0
12225,74725312,74725313,149450625,5583872253497344,5583872402947969,1
32736,59923,7823,1071645696,3590765929,61199329,0
52778,69487,6483,2785517284,4828443169,42029289,0
73901,2730678900,2730678901,5461357801,7456607254905210000,7456607260366567801,1
64042,20334,36949,4101377764,413471556,1365228601,0
55037,1514535684,1514535685,3029071369,2293818338109347856,2293818341138419225,1
16128,17828,77653,260112384,317837584,6029988409,0
98142,43281,56277,9631852164,1873244961,3167100729,0
69979,2448530220,2448530221,4897060441,5995300238253248400,5995300243150308841,1
7864,35656,5756,61842496,1271350336,33131536,0
13579,92194620,92194621,184389241,8499847956944400,8499848141333641,1
46320,78873,62146,2145542400,6220950129,3862125316,0
78910,4751,29324,6226788100,22572001,859896976,0
24320,32357,16716,591462400,1046975449,279424656,0
48840,43531,82260,2385345600,1894947961,6766707600,0
97160,52118,83541,9440065600,2716285924,6979098681,0
39298,81997,49181,1544332804,6723508009,2418770761,0
47908,93734,75744,2295176464,8786062756,5737153536,0
54398,28681,56641,2959142404,822599761,3208202881,0
35527,631083864,631083865,1262167729,398266843401170496,398266844663338225,1
55998,18066,28268,3135776004,326380356,799079824,0
83175,3459040312,3459040313,6918080625,11964959880041057344,11964959886959137969,1
28617,409466344,409466345,818932689,167662686868726336,167662687687659025,1
96583,4664137944,4664137945,9328275889,21754182760660547136,21754182769988823025,1
26785,358718112,358718113,717436225,128678683876844544,128678684594280769,1
6249,19525000,19525001,39050001,381225625000000,381225664050001,1
29707,441252924,441252925,882505849,194704142938549776,194704143821055625,1
21381,228573580,228573581,457147161,52245881474016400,52245881931163561,1
79940,49144,12292,6390403600,2415132736,151093264,0
54977,1511235264,1511235265,3022470529,2283832023157149696,2283832026179620225,1
8733,38132644,38132645,76265289,1454098538430736,1454098614696025,1
33717,568418044,568418045,1136836089,323099072744785936,323099073881622025,1
35370,91710,98231,1251036900,8410724100,9649329361,0
15714,40311,59188,246929796,1624976721,3503219344,0
6812,55839,16919,46403344,3117993921,286252561,0
95523,4562321764,4562321765,9124643529,20814779878268071696,20814779887392715225,1
14540,7778,34334,211411600,60497284,1178823556,0
66694,13277,53380,4448089636,176278729,2849424400,0
3280,2627,42967,10758400,6901129,1846163089,0
36801,677156800,677156801,1354313601,458541331786240000,458541333140553601,1
41129,845797320,845797321,1691594641,715373106519182400,715373108210777041,1
58797,1728543604,1728543605,3457087209,2987862990929308816,2987862994386396025,1
19043,181317924,181317925,362635849,32876189563669776,32876189926305625,1
49774,24047,62889,2477451076,578258209,3955026321,0
82812,28601,64232,6857827344,818017201,4125749824,0
6360,36541,13170,40449600,1335244681,173448900,0
1212,74395,88508,1468944,5534616025,7833666064,0
36293,658590924,658590925,1317181849,433742005175173776,433742006492355625,1
38924,73385,88220,1515077776,5385358225,7782768400,0
20990,3227,17290,440580100,10413529,298944100,0
2780,62791,96453,7728400,3942709681,9303181209,0
33509,561426540,561426541,1122853081,315199759816371600,315199760939224681,1
63918,19161,78869,4085510724,367143921,6220319161,0
15491,119985540,119985541,239971081,14396529809091600,14396530049062681,1
26573,353062164,353062165,706124329,124652891648362896,124652892354487225,1
48630,65953,49976,2364876900,4349798209,2497600576,0
43911,964087960,964087961,1928175921,929465594616961600,929465596545137521,1
56719,1608522480,1608522481,3217044961,2587344568665350400,2587344571882395361,1
5573,15529164,15529165,31058329,241154934538896,241154965597225,1
42791,915534840,915534841,1831069681,838204043253825600,838204045084895281,1
27375,374695312,374695313,749390625,140396576834777344,140396577584167969,1
24956,45104,59790,622801936,2034370816,3574844100,0
93833,4402315944,4402315945,8804631889,19380385670796611136,19380385679601243025,1
26410,4053,11488,697488100,16426809,131974144,0
97452,54290,39074,9496892304,2947404100,1526777476,0
38335,734786112,734786113,1469572225,539910630388076544,539910631857648769,1
30934,81722,17088,956912356,6678485284,291999744,0
31141,484880940,484880941,969761881,235109525975283600,235109526945045481,1
21568,26396,16029,465178624,696748816,256928841,0
27799,386392200,386392201,772784401,149298932220840000,149298932993624401,1
88424,49015,12252,7818803776,2402470225,150111504,0
17229,148419220,148419221,296838441,22028264865408400,22028265162246841,1
25752,40437,56601,663165504,1635150969,3203673201,0
7382,65916,18187,54493924,4344919056,330766969,0
7751,30039000,30039001,60078001,902341521000000,902341581078001,1
60991,1859951040,1859951041,3719902081,3459417871197081600,3459417874916983681,1
2196,47724,52585,4822416,2277580176,2765182225,0
28284,37080,18531,799984656,1374926400,343397961,0
88914,45788,31066,7905699396,2096540944,965096356,0
86212,22532,35730,7432508944,507691024,1276632900,0
85083,3619558444,3619558445,7239116889,13101203329531701136,13101203336770818025,1
92994,59339,80769,8647884036,3521116921,6523631361,0
62858,84689,77347,3951128164,7172226721,5982558409,0
67086,66961,18984,4500531396,4483775521,360392256,0
13366,96600,91744,178649956,9331560000,8416961536,0
49607,1230427224,1230427225,2460854449,1513951153560346176,1513951156021200625,1
25819,333310380,333310381,666620761,111095809415744400,111095810082365161,1
27832,3221,5291,774620224,10374841,27994681,0
79687,3175008984,3175008985,6350017969,10080682048480712256,10080682054830730225,1
98064,77767,43941,9616548096,6047706289,1930811481,0
19723,194498364,194498365,388996729,37829613598676496,37829613987673225,1
15610,11418,55860,243672100,130370724,3120339600,0
69804,51757,40253,4872598416,2678787049,1620304009,0
60362,93609,52040,3643571044,8762644881,2708161600,0
75220,70562,1958,5658048400,4978995844,3833764,0
83235,3464032612,3464032613,6928065225,11999521936999542544,11999521943927607769,1
76540,5667,50047,5858371600,32114889,2504702209,0
20372,73742,96525,415018384,5437882564,9317075625,0
23872,35754,41914,569872384,1278348516,1756783396,0
60356,90273,16680,3642846736,8149214529,278222400,0
28791,414460840,414460841,828921681,171777787893505600,171777788722427281,1
21058,35208,97058,443439364,1239603264,9420255364,0
123,7564,7565,15129,57214096,57229225,1
13357,89204724,89204725,178409449,7957482783916176,7957482962325625,1
22793,259760424,259760425,519520849,67475477876659776,67475478396180625,1
8634,86202,63502,74545956,7430784804,4032504004,0
53513,1431820584,1431820585,2863641169,2050110184766101056,2050110187629742225,1
