side1^2,side2^2,side3^2,validity
110586256,2333856100,4083593409,0
6245108676,26625600,4075800964,0
52896529,699510668613696,699510721510225,1
7908900624,4059091521,3560031556,0
2012599044,6426747889,8378290089,0
1729561744,9783385921,9857908369,0
869719081,189102819529011600,189102820398730681,1
747530281,139700379879219600,139700380626749881,1
2023740196,5465792761,199809,0
3961317721,3923009519696499600,3923009523657817321,1
5093105956,310922689,7286500321,0
5606115876,3598800100,2351862016,0
3025330009,2288155414326320016,2288155417351650025,1
7748400625,15009428057500897344,15009428065249297969,1
8856880321,19611082250700825600,19611082259557705921,1
2325625,1352131747344,1352134072969,1
48288601,582947222490000,582947270778601,1
2157230916,4908683844,4218916,0
2224159921,1236721837433601600,1236721839657761521,1
3005232400,770673121,1245807616,0
670810000,8000765809,546484129,0
2359044900,8312880625,7868931849,0
4651240000,399760036,2182571524,0
484748289,58745225679732736,58745226164481025,1
4970250000,7328900881,413715600,0
4081037689,4163717152719096336,4163717156800134025,1
1832696100,2682825616,4738532569,0
9081899401,20620224177930090000,20620224187011989401,1
626550961,98141526369230400,98141526995781361,1
923430544,553002256,1251178384,0
9165764644,8410724100,9516782916,0
56325025,793127082150144,793127138475169,1
58018689,841542039310336,841542097329025,1
1408726089,496127297752945936,496127299161672025,1
132549169,4392320484373056,4392320616922225,1
230736100,9242322769,205951201,0
639230089,102153776351121936,102153776990352025,1
2439470881,1487754543591993600,1487754546031464481,1
6866442496,4451291524,1320232225,0
3259039744,688695049,324612289,0
3877054756,5806744804,6127758400,0
9415985296,1748494225,2246854801,0
3667876969,3363330363096218256,3363330366764095225,1
1248774244,13278736,3904500196,0
129549924,329894569,6045529009,0
916091289,209805811987374736,209805812903466025,1
1000899769,250450086395613456,250450087396513225,1
677040400,1267360000,4508853904,0
2756355001,1899373221506250000,1899373224262605001,1
5161991409,6661538824066455616,6661538829228447025,1
143568324,1416393225,4249736100,0
679905625,115567914386707344,115567915066612969,1
9307232676,4967994256,935089,0
4763070225,5671709489688852544,5671709494451922769,1
9495528025,22541263113642336144,22541263123137864169,1
270931600,2054718241,1355712400,0
3022030729,2283167430244052496,2283167433266083225,1
600985225,90295809866582544,90295810467567769,1
1193633401,356190173398890000,356190174592523401,1
6519432049,10625748557122368576,10625748563641800625,1
2289813904,2846542609,20052484,0
233417284,5229169969,7457013316,0
4377674896,2404333156,5377435561,0
1862440336,3697248025,7060872841,0
7182393001,12896692301612250000,12896692308794643001,1
644347456,2583180625,3943840000,0
1939962025,940863163640544144,940863165580506169,1
2170534921,1177805459734851600,1177805461905386521,1
6756675601,11413166290908840000,11413166297665515601,1
598829841,89649294318606400,89649294917436241,1
8482778404,4206601,5027093604,0
3405189316,1413985609,1364711364,0
4997641636,9816846400,813675625,0
1837751161,844332331520336400,844332333358087561,1
340882369,29050197203321856,29050197544204225,1
5897011264,122832889,5964781824,0
1379676736,383924836,9055235281,0
2067429961,1068566659876400400,1068566661943830361,1
3667392481,3362441900590137600,3362441904257530081,1
3826041025,3659647479332742144,3659647483158783169,1
4774671801,5699372699428810000,5699372704203481801,1
9220224484,5428005625,477116649,0
2103323044,523494400,8265625,0
8238103696,1503888400,3060634329,0
1833295489,840243086580289536,840243088413585025,1
53890281,726040569619600,726040623509881,1
271821169,18471686843221056,18471687115042225,1
3015657225,2273547123165846544,2273547126181503769,1
6134335684,7283598336,8179393600,0
7802542224,7657650064,1089000000,0
3676360689,3378906977067958336,3378906980744319025,1
2113700625,1116932581974497344,1116932584088197969,1
92236816,2354578576,1713132100,0
496442961,61613903133390400,61613903629833361,1
472888516,4084488100,675584064,0
9424720561,22206339408521678400,22206339417946398961,1
369664,8161857649,636048400,0
7601224225,14444652425881100544,14444652433482324769,1
64915249,1053497355725376,1053497420640625,1
2274145344,7140081001,6507648900,0
2909847249,2116802751673293376,2116802754583140625,1
2963169225,2195092962515190544,2195092965478359769,1
4911206400,2948490000,2220100,0
276091456,2514119881,1486873600,0
6231997249,9709447424769893376,9709447431001890625,1
9078278400,908962201,5240891236,0
1143386596,127441521,2179115761,0
1648278801,679205750632360000,679205752280638801,1
2868459364,161264601,7230611089,0
5715057604,10791225,5302315489,0
282676969,19976567059418256,19976567342095225,1
8448551056,79530724,2708265681,0
986085604,35462025,1080371161,0
7112223556,206066025,407595721,0
5649927556,2446096,5936856601,0
2126224321,1130207464739865600,1130207466866089921,1
2290388164,1245454681,9595182025,0
1784640025,796235003815680144,796235005600320169,1
5043556324,117418896,1324159321,0
4213048464,855972049,2514721609,0
9182047329,21077498283407984896,21077498292590032225,1
4413077761,4868813828951654400,4868813833364732161,1
3645623641,3322642931131712400,3322642934777336041,1
1130976900,5790905604,8794688400,0
2502800784,950303929,8769947904,0
328044544,542750209,4649739721,0
21631801,116983692810000,116983714441801,1
4544512569,5163148620177488656,5163148624722001225,1
7313157289,13370567379756878736,13370567387070036025,1
4113298225,4229805569890388544,4229805574003686769,1
4786149124,9788134225,25948836,0
117462244,5785123600,1912925169,0
4331745856,1543704100,485409024,0
8599594756,2391307801,6299120689,0
776959876,5950425321,3475456209,0
3238520464,68425984,1487027844,0
559842921,78356023768531600,78356024328374521,1
1131582321,320119636734145600,320119637865727921,1
7853858884,4249084225,133148521,0
186513649,8696835222566976,8696835409080625,1
4795701001,5749687020350250000,5749687025145951001,1
4776883225,5704653333933158544,5704653338710041769,1
3072152329,2359529981608954896,2359529984681107225,1
1087746361,295798035923312400,295798037011058761,1
8591621481,18453989913899347600,18453989922490969081,1
8819651569,19446563445231214656,19446563454050866225,1
1063672996,8422467076,8923069444,0
3164962564,1888163209,2376172516,0
48622729,591042419540496,591042468163225,1
209844196,1809396369,3526884,0
1488879396,4033774144,9305689156,0
1095610000,2917404169,5489772649,0
542936601,73695037904890000,73695038447826601,1
306040036,1630059876,8624465424,0
511438225,65392264242068544,65392264753506769,1
298874944,9835878976,8697241081,0
391208841,38261089123536400,38261089514745241,1
5702666256,4112913424,1826451169,0
4869387961,5927734776248240400,5927734781117628361,1
6520724001,10629960371044000000,10629960377564724001,1
7838623296,4311235600,1887876,0
4411350724,2091415824,3207409956,0
90535225,2049156696182544,2049156786717769,1
4972900,2110943025,1480710400,0
390536644,674960400,7050289156,0
11478544,546484129,3449095441,0
5330460100,719366041,153512100,0
630010000,1561119121,3616097956,0
73513476,6905443801,3990954276,0
3826041025,3659647479332742144,3659647483158783169,1
4552875625,5182169111903347344,5182169116456222969,1
4933938564,22382361,130622041,0
4516915264,2858399296,8794875961,0
1963464721,963798426671169600,963798428634634321,1
8025472225,16102051104548876544,16102051112574348769,1
5623950049,7907203535599800576,7907203541223750625,1
6341414689,10053385061295534336,10053385067636949025,1
6072617329,9219170303081464896,9219170309154082225,1
4966302784,6506842225,2605387849,0
1843500096,5163572164,667188900,0
1849172004,1399358464,7451660329,0
1925717689,927097153469016336,927097155394734025,1
772172944,5107103296,3493401025,0
5074710169,6438170822300647056,6438170827375357225,1
144985681,5255211851265600,5255211996251281,1
2995482361,2243228642267792400,2243228645263274761,1
7362326416,8990832400,896523364,0
1860541956,7184088081,6392162401,0
2377440081,1413055333497601600,1413055335875041681,1
27447121,188336099073600,188336126520721,1
9792289936,8328205081,9399108601,0
1847280400,398082304,4626856441,0
9319585444,1533270649,2575968516,0
8528522500,2078174569,5418873769,0
30470400,7507356025,4472265625,0
841232016,2234831076,8200932481,0
785905156,706283776,7472219364,0
6881200209,11837729075644810816,11837729082526011025,1
6107422500,4011828921,4297195809,0
9826162129,24138365541435372096,24138365551261534225,1
9998244,3864238569,2104332129,0
5544738369,7686030892392825856,7686030897937564225,1
4218916,227529,1630221376,0
4942652416,276889600,2641446025,0
4443955569,4937185272589550656,4937185277033506225,1
8494387225,18038653577813606544,18038653586307993769,1
267649600,8343178281,2472873984,0
7743296016,5577998596,778186816,0
98863249,2443485451277376,2443485550140625,1
1237913856,2369352976,4466917225,0
182250000,3281571225,1129969,0
9423167329,22199020622871664896,22199020632294832225,1
3475809936,3178929924,5500002244,0
2029682704,1913100121,2410122649,0
1843414225,849544000311380544,849544002154794769,1
6391682704,216325264,1063999161,0
6844583824,5044266529,9216768016,0
256608361,16461962605472400,16461962862080761,1
3353683921,2811798958816641600,2811798962170325521,1
5188897156,6818630625,6803280324,0
9736755625,23701102520373907344,23701102530110662969,1
18983449,90092824492176,90092843475625,1
135512881,4590935161473600,4590935296986481,1
96628900,3013900201,9815063041,0
3807753849,3624747341739701776,3624747345547455625,1
4550986521,5177869576305427600,5177869580856414121,1
3380841025,2857521507390342144,2857521510771183169,1
2580741601,1665056801492640000,1665056804073381601,1
6657744025,11081388872276928144,11081388878934672169,1
630512100,3594482116,8378656225,0
2849531161,2029956957952736400,2029956960802267561,1
4330166416,1258972324,2235114729,0
948948025,225125588063376144,225125589012324169,1
200024449,10002444949426176,10002445149450625,1
2099105856,8574760000,2917080100,0
852289636,4860041796,625500100,0
5664400,5357068864,6479606016,0
8439361956,7645228969,14661241,0
8822844900,7067764900,3465205956,0
15319396,566487601,149744169,0
9555649009,22827606991022846016,22827607000578495025,1
6074955364,320983056,1172651536,0
1479248521,547044045980547600,547044047459796121,1
982446336,7267733001,5211540481,0
7612562500,3710515396,7704977284,0
547794025,75019573182528144,75019573730322169,1
1340438544,5254220196,5151076441,0
4583425401,5251947099341290000,5251947103924715401,1
3609245929,3256664042196145296,3256664045805391225,1
3179089,2526650127936,2526653307025,1
4352964529,4737075045506565696,4737075049859530225,1
322274304,9755710441,1376187409,0
7736433849,14963102171120021776,14963102178856455625,1
6194319616,4018292100,2882079225,0
2352929049,1384068776230546576,1384068778583475625,1
1213755921,368300858333761600,368300859547517521,1
671898241,112861811228774400,112861811900672641,1
7002007684,201015684,3298204900,0
574848576,7874965081,1527715396,0
1558275625,607055730088147344,607055731646422969,1
111197025,3091194536614144,3091194647811169,1
8050037284,2316208129,7295038921,0
125104225,3912766715660544,3912766840764769,1
5708406916,6558246289,5131143424,0
5049665721,6374780970935779600,6374780975985445321,1
4054887684,463761,153611236,0
2170255396,924220801,173343556,0
8751789601,19148455300667040000,19148455309418829601,1
4051959025,4104592983043758144,4104592987095717169,1
4281477489,4582762370062697536,4582762374344175025,1
2427040225,1472631062228492544,1472631064655532769,1
2500800064,3713805481,241553764,0
3531092929,3117154316542903296,3117154320073996225,1
194881600,416935561,216825625,0
819161641,167756448111872400,167756448931034041,1
2152310449,1158110066142490176,1158110068294800625,1
1091377296,1557091600,5442160441,0
38688400,30525625,2255490064,0
1541190564,4978995844,4733302401,0
92929600,22591009,2215114225,0
3571616169,3189110512879751056,3189110516451367225,1
6562620100,726518116,6131203204,0
1021761225,260998999717494544,260999000739255769,1
262051344,1424232121,3134544169,0
200279104,119880601,931409361,0
1820216896,230280625,9112038849,0
68359824,907816900,924038404,0
165148201,6818481990810000,6818482155958201,1
6893150625,11878881381287897344,11878881388181047969,1
873675364,235469025,671379921,0
191933316,441042001,5582630089,0
401962401,40393442753440000,40393443155402401,1
7658000100,4749828561,4710214161,0
5359996944,7895566449,7312644196,0
7671482569,14712911197781968656,14712911205453451225,1
7912636209,15652452940038154816,15652452947950791025,1
1323795456,1330060900,931470400,0
38081241,362545209984400,362545248065641,1
33698025,283889205376144,283889239074169,1
70224400,7399268361,1909340416,0
7226530081,13055684249286201600,13055684256512731681,1
44582329,496895992474896,496896037057225,1
888993856,5899315249,100600900,0
149450625,5583872253497344,5583872402947969,1
1071645696,3590765929,61199329,0
2785517284,4828443169,42029289,0
5461357801,7456607254905210000,7456607260366567801,1
4101377764,413471556,1365228601,0
3029071369,2293818338109347856,2293818341138419225,1
260112384,317837584,6029988409,0
9631852164,1873244961,3167100729,0
4897060441,5995300238253248400,5995300243150308841,1
61842496,1271350336,33131536,0
184389241,8499847956944400,8499848141333641,1
2145542400,6220950129,3862125316,0
6226788100,22572001,859896976,0
591462400,1046975449,279424656,0
2385345600,1894947961,6766707600,0
9440065600,2716285924,6979098681,0
1544332804,6723508009,2418770761,0
2295176464,8786062756,5737153536,0
2959142404,822599761,3208202881,0
1262167729,398266843401170496,398266844663338225,1
3135776004,326380356,799079824,0
6918080625,11964959880041057344,11964959886959137969,1
818932689,167662686868726336,167662687687659025,1
9328275889,21754182760660547136,21754182769988823025,1
717436225,128678683876844544,128678684594280769,1
39050001,381225625000000,381225664050001,1
882505849,194704142938549776,194704143821055625,1
457147161,52245881474016400,52245881931163561,1
6390403600,2415132736,151093264,0
3022470529,2283832023157149696,2283832026179620225,1
76265289,1454098538430736,1454098614696025,1
1136836089,323099072744785936,323099073881622025,1
1251036900,8410724100,9649329361,0
246929796,1624976721,3503219344,0
46403344,3117993921,286252561,0
9124643529,20814779878268071696,20814779887392715225,1
211411600,60497284,1178823556,0
4448089636,176278729,2849424400,0
10758400,6901129,1846163089,0
1354313601,458541331786240000,458541333140553601,1
1691594641,715373106519182400,715373108210777041,1
3457087209,2987862990929308816,2987862994386396025,1
362635849,32876189563669776,32876189926305625,1
2477451076,578258209,3955026321,0
6857827344,818017201,4125749824,0
40449600,1335244681,173448900,0
1468944,5534616025,7833666064,0
1317181849,433742005175173776,433742006492355625,1
1515077776,5385358225,7782768400,0
440580100,10413529,298944100,0
7728400,3942709681,9303181209,0
1122853081,315199759816371600,315199760939224681,1
4085510724,367143921,6220319161,0
239971081,14396529809091600,14396530049062681,1
706124329,124652891648362896,124652892354487225,1
2364876900,4349798209,2497600576,0
1928175921,929465594616961600,929465596545137521,1
3217044961,2587344568665350400,2587344571882395361,1
31058329,241154934538896,241154965597225,1
1831069681,838204043253825600,838204045084895281,1
749390625,140396576834777344,140396577584167969,1
622801936,2034370816,3574844100,0
8804631889,19380385670796611136,19380385679601243025,1
697488100,16426809,131974144,0
9496892304,2947404100,1526777476,0
1469572225,539910630388076544,539910631857648769,1
956912356,6678485284,291999744,0
969761881,235109525975283600,235109526945045481,1
465178624,696748816,256928841,0
772784401,149298932220840000,149298932993624401,1
7818803776,2402470225,150111504,0
296838441,22028264865408400,22028265162246841,1
663165504,1635150969,3203673201,0
54493924,4344919056,330766969,0
60078001,902341521000000,902341581078001,1
3719902081,3459417871197081600,3459417874916983681,1
4822416,2277580176,2765182225,0
799984656,1374926400,343397961,0
7905699396,2096540944,965096356,0
7432508944,507691024,1276632900,0
7239116889,13101203329531701136,13101203336770818025,1
8647884036,3521116921,6523631361,0
3951128164,7172226721,5982558409,0
4500531396,4483775521,360392256,0
178649956,9331560000,8416961536,0
2460854449,1513951153560346176,1513951156021200625,1
666620761,111095809415744400,111095810082365161,1
774620224,10374841,27994681,0
6350017969,10080682048480712256,10080682054830730225,1
9616548096,6047706289,1930811481,0
388996729,37829613598676496,37829613987673225,1
243672100,130370724,3120339600,0
4872598416,2678787049,1620304009,0
3643571044,8762644881,2708161600,0
5658048400,4978995844,3833764,0
6928065225,11999521936999542544,11999521943927607769,1
5858371600,32114889,2504702209,0
415018384,5437882564,9317075625,0
569872384,1278348516,1756783396,0
3642846736,8149214529,278222400,0
828921681,171777787893505600,171777788722427281,1
443439364,1239603264,9420255364,0
15129,57214096,57229225,1
178409449,7957482783916176,7957482962325625,1
519520849,67475477876659776,67475478396180625,1
74545956,7430784804,4032504004,0
2863641169,2050110184766101056,2050110187629742225,1
5538782929,7669529080876063296,7669529086414846225,1
6024088225,9072409732633868544,9072409738657956769,1
115433536,6314845156,7733267721,0
6456765316,7803248896,7682873104,0
41357761,427616078054400,427616119412161,1
474411961,56266676947760400,56266677422172361,1
288014841,20738137015056400,20738137303071241,1
16744464,4021462225,4148132836,0
449058481,50413379614977600,50413380064036081,1
2153980921,1159908450931011600,1159908453084992521,1
6917914276,323748049,6062179600,0
5948721,8846817409600,8846823358321,1
4475476201,5007471804191610000,5007471808667086201,1
4496104809,5053739611130179216,5053739615626284025,1
6402400225,10247682157068812544,10247682163471212769,1
5126416801,6570037301830560000,6570037306956976801,1
4414140721,4871159573990529600,4871159578404670321,1
49112064,379821121,3647072881,0
227859025,12979933704558144,12979933932417169,1
1300107249,422569714075533376,422569715375640625,1
6589705329,10856054077467896896,10856054084057602225,1
77228944,53772889,9237900996,0
8905696900,4127548516,626801296,0
368678401,33980940656640000,33980941025318401,1
49154121,604031878243600,604031927397721,1
1635636249,668826483942879376,668826485578515625,1
1376855236,798684121,1054729,0
2496601156,9824972641,7628974336,0
1719180369,738895284429153856,738895286148334225,1
1811353600,6941722489,3534659209,0
7990035769,15960167893479837456,15960167901469873225,1
8003241,16012962624400,16012970627641,1
2779820176,4507242496,4438490884,0
4678833604,868893529,216413521,0
5954745889,8864749647663227136,8864749653617973025,1
8472282025,17944890673548384144,17944890682020666169,1
445463236,947469961,8773506889,0
6911594496,8232658756,6483631441,0
2131668900,451945081,4588301169,0
854451361,182521781651462400,182521782505913761,1
729054001,132879933729000000,132879934458054001,1
7103286961,12614171409026510400,12614171416129797361,1
4565840041,5211723817716800400,5211723822282640441,1
5922379849,8768645765999125776,8768645771921505625,1
3986407044,18957316,1555119225,0
3860758225,3726363516045908544,3726363519906666769,1
9376823556,4239312100,49702500,0
1508234896,1806760036,733055625,0
158105476,8695003009,1056965121,0
1265936400,1571884609,687016521,0
2932005904,9125980900,4784073889,0
5850261169,8556388933452181056,8556388939302442225,1
297838564,502970329,5691948025,0
738643684,2327483536,7609421824,0
7428888481,13797096012069177600,13797096019498066081,1
2846115801,2025093786752410000,2025093789598525801,1
2643296569,1746754186600144656,1746754189243441225,1
358382761,32109550666304400,32109551024687161,1
678706704,102090816,3587236,0
238671601,14241033161640000,14241033400311601,1
6155971600,757460484,590587204,0
4678423201,5471910909574560000,5471910914252983201,1
5296346176,2031214761,7648551936,0
38118276,1416100,2231334169,0
455737104,8480752281,9470987761,0
78694641,1548211591182400,1548211669877041,1
8903054736,1072431504,9079421796,0
559464409,78250105954697616,78250106514162025,1
1049954409,275601064719657616,275601065769612025,1
21904,36469521,2850278544,0
1642761961,674666714305760400,674666715948522361,1
7303582521,13335579406612387600,13335579413915970121,1
7117284496,4166315209,4670628964,0
703098256,6506842225,2710243600,0
242954569,14756730528016656,14756730770971225,1
473019001,55936743590250000,55936744063269001,1
5110105225,6528293850088022544,6528293855198127769,1
2937640000,2544193600,7068941929,0
4625768169,5349432786020519056,5349432790646287225,1
311364,3173519556,719526976,0
603095364,364008241,2171653201,0
2055080889,1055839364055717136,1055839366110798025,1
6607413796,9766578276,2960012836,0
8348659641,17425029446141232400,17425029454489892041,1
4869387961,5927734776248240400,5927734781117628361,1
4994814276,694059025,245768329,0
243453609,14817414812054416,14817415055508025,1
6020208100,2890782756,1661622169,0
6983443489,12192120737522401536,12192120744505845025,1
1845561600,660849849,2397767089,0
8133153856,835672464,14062500,0
9601844121,23048852626194643600,23048852635796487721,1
1975802500,9959042025,4536696025,0
1164447376,156575169,1416242689,0
1261315225,397729023573542544,397729024834857769,1
3518031969,3094137231967488256,3094137235485520225,1
2653177081,1759837154459331600,1759837157112508681,1
1370998729,469909378044404496,469909379415403225,1
1551099456,4908263481,5263067209,0
2000325625,1000325650507747344,1000325652508072969,1
6138409104,2169230625,3782865025,0
9796446529,23992591143990813696,23992591153787260225,1
54289,736796736,736851025,1
5930848144,885241009,261986596,0
7081895716,2916972081,78357904,0
9754722756,6867602641,6958062225,0
9271571521,21490509612618777600,21490509621890349121,1
2010625600,41254929,972878481,0
8902111201,19811895954291360000,19811895963193471201,1
8389460836,215943025,132043081,0
7548655689,14245550673993688336,14245550681542344025,1
6968409529,12139682837480295696,12139682844448705225,1
2829176100,17048641,936666025,0
4919058496,802816,919059856,0
494261824,4928742025,4225000000,0
9088190224,9091241104,9878769664,0
2141097984,4926355344,191850201,0
5473188361,7488947706009872400,7488947711483060761,1
1285079104,3698950761,289136016,0
4987749376,4508585316,18524416,0
5725797561,8196189424525488400,8196189430251285961,1
241398369,14568293018265856,14568293259664225,1
76160529,1450106506309696,1450106582470225,1
3885402889,3774088900519685136,3774088904405088025,1
6272640000,3544178089,636552900,0
7483807081,14001842102664531600,14001842110148338681,1
2044396225,1044888980176364544,1044888982220760769,1
366952336,2371300416,2655547024,0
3108954564,3976941969,1509788736,0
3927904929,3857109280851671296,3857109284779576225,1
3701870649,3425961573630984976,3425961577332855625,1
3041963716,7044580624,106936281,0
1262096676,7253758561,177528976,0
4091521225,4185136481610614544,4185136485702135769,1
7133322681,12721073114250595600,12721073121383918281,1
2263856400,1568714449,2560000,0
4914851236,2898745600,2429602681,0
4697868681,5517492533631235600,5517492538329104281,1
7929190116,710648964,6189755625,0
7330270689,13433217089837998336,13433217097168269025,1
299082436,8919102481,304502500,0
3535372681,3124714996622595600,3124715000157968281,1
2850385321,2031174118117875600,2031174120968260921,1
2159553841,1165918196964686400,1165918199124240241,1
1046069649,273565427116710976,273565428162780625,1
4894821369,5989819056157347856,5989819061052169225,1
916575625,210027718627747344,210027719544322969,1
1379008225,475415920464908544,475415921843916769,1
248062500,8526490921,7530594841,0
6229944900,6981270916,3211828929,0
151265401,5720305309290000,5720305460555401,1
7439235001,13835554346306250000,13835554353745485001,1
331058025,27399853813696144,27399854144754169,1
4926074596,283181584,634536100,0
369754441,34179586474928400,34179586844682841,1
8630595801,18621795965744410000,18621795974375005801,1
176199076,5598780625,2064520969,0
2640623769,1743223471031629456,1743223473672253225,1
4585998400,483384196,4058072209,0
2445401401,1494997001780490000,1494997004225891401,1
219961,12095600400,12095820361,1
2701920400,7469626329,226984356,0
4105733776,518063121,5309745424,0
4935905536,737394025,692321344,0
449355204,5705838369,7188326656,0
34386496,248004,9690039844,0
132595225,4395373356902544,4395373489497769,1
6775594596,1953021249,4767350116,0
197571136,9692205601,5988438225,0
1045681569,273362485413734656,273362486459416225,1
27373824,166900561,5255670016,0
695482384,4801519849,111028369,0
262051344,9447840000,8456457681,0
1332761049,444063002766514576,444063004099275625,1
1074528400,27994681,3960814225,0
367335556,9044010000,1572677649,0
31979025,255664493998144,255664525977169,1
59013124,113678244,479084544,0
460574521,53032222118307600,53032222578882121,1
8865917281,19651122303950649600,19651122312816566881,1
1650715641,681215531035152400,681215532685868041,1
6002065729,9006198250808042496,9006198256810108225,1
1681164004,28922884,3871701729,0
2323143601,1349249046555240000,1349249048878383601,1
7632468496,860307561,1612825600,0
6483953529,10510413338315911696,10510413344799865225,1
1253160000,1795471129,549199225,0
2832489,2005747067536,2005749900025,1
8773319556,13564489,6988960000,0
4752447844,302516449,2633126596,0
9939292416,871017169,4550716681,0
3066722884,8034612496,735331689,0
2694648100,1687484241,2463434689,0
21141604,4792931361,8256448225,0
4140536409,4286010436493385616,4286010440633922025,1
128368900,974938176,210105025,0
1797505609,807756602697862416,807756604495368025,1
1317254436,1221572401,7935068241,0
5836654404,38937600,5822758249,0
1560329001,608656647060250000,608656648620579001,1
1960009984,137569441,544288900,0
19580625,95850209057344,95850228637969,1
53392249,712683036623376,712683090015625,1
3614654884,1847882169,9745440961,0
6504422500,6239736064,1453820641,0
2891965729,2090866442981642496,2090866445873608225,1
3599160049,3238488262779840576,3238488266379000625,1
3791726929,3594298274130079296,3594298277921806225,1
1454436,36445369,3827154496,0
1099254025,302089852320048144,302089853419302169,1
8053088121,16213057067121283600,16213057075174371721,1
8508217600,1286369956,881080489,0
8852551744,3388869796,543216249,0
5034328209,6336115126466122816,6336115131500451025,1
7362498025,13551594288350976144,13551594295713474169,1
5908996900,6797507809,442387089,0
2702232289,1825514834577428736,1825514837279661025,1
6411525184,7429922809,2896269489,0
328329,26949818896,26950147225,1
3240000241,2624400388800014400,2624400392040014641,1
6769998400,5300859249,5076420001,0
4966584676,8568464356,32126224,0
2858078521,2042153206621347600,2042153209479426121,1
1102439209,303843051833916816,303843052936356025,1
6360541009,10114120478612414016,10114120484972955025,1
105308644,8401372281,4211231236,0
738154561,136218038612198400,136218039350352961,1
6551283600,2215114225,7602270481,0
8601449536,256160025,9201413776,0
336649104,180123241,9506250000,0
2368087569,1401959682429038656,1401959684797126225,1
7348775625,13501125792974147344,13501125800322922969,1
2613458884,782712529,9113184369,0
1627476964,209294089,73222249,0
5559491844,3315110929,6876223929,0
1533192336,4917796129,8935731841,0
2994935076,763085376,237314025,0
5619001600,6337274449,8273721600,0
4849868881,5880307038298113600,5880307043147982481,1
297010756,51380224,5586067600,0
4443688921,4936592804432691600,4936592808876380521,1
421070400,153363456,37982569,0
2540836,166100544,2904886609,0
1930811481,932008242824947600,932008244755759081,1
4744454400,279993289,3690805504,0
6359265025,10110062911367430144,10110062917726695169,1
1006919824,2993402944,4117018896,0
6411525184,8130448561,1491349924,0
4934219536,1186526916,6310872481,0
3696153616,737502649,482988529,0
4316095809,4657170755958793216,4657170760274889025,1
4092672676,342620100,9488902921,0
6731217936,1868659984,2728808644,0
3984016,144072009,3290743225,0
13184161,43455518726400,43455531910561,1
3349978641,2805589222114062400,2805589225464041041,1
3460380625,2993558515738657344,2993558519199037969,1
6050195089,9151215150714831936,9151215156765027025,1
2505002500,1360429456,75637809,0
137945025,4757207411590144,4757207549535169,1
7263811984,3011704641,1004636416,0
6791236,6980268304,3458028025,0
13653025,46601266086144,46601279739169,1
1029190561,264808302198278400,264808303227468961,1
1940138209,941034066535362816,941034068475501025,1
690585841,119227200602126400,119227201292712241,1
8249725584,4588436644,737394025,0
