side1^2,side2^2,side3^2,validity
156950784,738589329,841058001,0
499254336,3195075625,3694329961,1
941078329,4206560164,4776744996,0
260822500,40755456,301577956,1
477597316,146119744,532224900,0
38025,597529,559504,1
39955041,47596201,47251876,0
86044176,80568576,5475600,1
96904336,91087936,8456464,0
72301009,4601025,67699984,1
97121025,12229009,91776400,0
8555625,125888400,134444025,1
22212369,169208064,179104689,0
94556176,6426225,100982401,1
288966001,96236100,300120976,0
117115684,7452900,109662784,1
154206724,18714276,145636624,0
59752900,3802500,55950400,1
72556324,7496644,68359824,0
1849600,665856,1183744,1
114725521,103367889,108972721,0
143233024,223801600,80568576,1
318336964,434055556,220522500,0
266342400,416160000,149817600,1
290089024,445716544,167754304,0
95883264,170459136,266342400,1
342805225,474324841,627151849,0
130507776,232013824,362521600,1
388050601,552579049,746109225,0
473497600,303038464,170459136,1
721889424,506970256,329930896,0
312582400,112529664,200052736,1
513430281,242954569,365689129,0
147456,82944,230400,1
7182400,6677056,7706176,0
8294400,14745600,23040000,1
137874564,161340804,186650244,0
27878400,17842176,10036224,1
216619524,186650244,158911236,0
66585600,42614784,23970816,1
232135696,185068816,143328784,0
47775744,26873856,74649600,1
66601921,41383489,97792321,0
21233664,11943936,33177600,1
183575401,153685609,216119401,0
18662400,33177600,51840000,1
98664489,129345129,164172969,0
40832100,56640676,15808576,1
242082481,278723025,172791025,0
252937216,653313600,906250816,1
255680100,657717316,911436100,0
774620224,2775393124,2000772900,1
1068178489,3310046089,2458275561,0
226562704,163328400,63234304,1
288864016,216796176,97930816,0
2613254400,3625003264,1011748864,1
3167100729,4272583225,1366411225,0
569108736,2039064336,1469955600,1
579942724,2059525924,1487336356,0
1416016900,1020802500,395214400,1
1539542169,1126072249,461691169,0
1768900,82337476,80568576,1
8248384,112699456,110628324,0
5156388864,113209600,5269598464,1
6187080964,305900100,6311031364,0
329349904,322274304,7075600,1
396368281,388602369,19545241,0
4034536324,3947860224,86676100,1
4645921921,4552875625,194686209,0
725117184,741037284,15920100,1
997549056,1016206884,74753316,0
2964149136,2900468736,63680400,1
3277219009,3210242281,116273089,0
28302400,1317399616,1289097216,1
40921609,1396741129,1367594361,0
34574400,12006225,46580625,1
62267881,29986576,78074896,0
768398400,2212761600,2981160000,1
1412030929,3237268609,4154704849,0
186322500,48024900,138297600,1
429069796,195832036,354342976,0
1164515625,864360000,300155625,1
1892511009,1503733284,713050209,0
1694145600,588305025,2282450625,1
1936264009,734301604,2562181924,0
553190400,192099600,745290000,1
642926736,246364416,848906496,0
419225625,311169600,108056025,1
790340769,638977284,325189089,0
120670225,31102929,89567296,1
194490916,72897444,154380625,0
7722894400,5732306944,1990587456,1
8517074944,6419214400,2403352576,0
3224422656,4344128100,1119705444,1
3730155625,4928180401,1425289009,0
124411716,358269184,482680900,1
363588624,720492964,893053456,0
497646864,1433076736,1930723600,1
647702500,1680836004,2216714724,0
3016755625,777573225,2239182400,1
3223854841,884408121,2418082276,0
4388797504,5912841025,1524043521,1
5513508009,7208010000,2213137936,0
105719524,76212900,29506624,1
204633025,162639009,89397025,0
422878096,304851600,118026496,1
556535281,419717169,192959881,0
951475716,265559616,685916100,1
1257624369,437353569,949071249,0
737665600,2642988100,1905322500,1
1063868689,3233855689,2411497449,0
472105984,1219406400,1691512384,1
541074121,1328821209,1819960921,0
6766049536,4877625600,1888423936,1
8261719236,6158796484,2713784836,0
1062238464,3805902864,2743664400,1
1312323076,4267486276,3137568196,0
23961025,42211009,18249984,1
156525121,199176769,141324544,0
675376144,291999744,383376400,1
1123590400,606144400,735060544,0
95844100,72999936,168844036,1
128504896,101808100,211411600,0
656999424,1519596324,862596900,1
885895696,1858816996,1122384004,0
1533505600,1167998976,2701504576,1
1662682176,1281067264,2872102464,0
456249600,599025625,1055275225,1
914397121,1112489316,1710980496,0
164249856,379899081,215649225,1
249766416,505305441,312334929,0
7001316,48441600,55442916,1
79995136,175774564,188897536,0
28005264,221771664,193766400,1
32398864,233845264,205062400,0
2373638400,343064484,2716702884,1
2628920529,444155625,2989355625,0
1386072900,175032900,1211040000,1
2152774404,501670404,1933185024,0
448084224,3548346624,3100262400,1
570540996,3879545796,3410326404,0
775065600,887086656,112021056,1
1340072449,1486179601,374461201,0
1743897600,252047376,1995944976,1
1877142276,304223364,2138322564,0
15876,14400,30276,1
3802500,3779136,3992004,0
3240000,6812100,3572100,1
121242121,139736041,123232201,0
5143824,9809424,4665600,1
101163364,119290084,99002500,0
3111696,2822400,5934096,1
51051025,49857721,61105489,0
1440000,1587600,3027600,1
3422500,3648100,5712100,0
8749764,4161600,4588164,1
30713764,21381376,22335076,0
3686400,7750656,4064256,1
96079204,113763556,97970404,0
104040000,50808384,53231616,1
259725456,170145936,174556944,0
5097960000,2489610816,2608349184,1
5480885089,2759295841,2884227025,0
203233536,212926464,416160000,1
485409024,500327424,793886976,0
1664640000,812934144,851705856,1
1926507664,998812816,1041740176,0
1270209600,2601000000,1330790400,1
1280924100,2616322500,1341756900,0
479084544,936360000,457275456,1
762698689,1319796241,735114769,0
1829101824,3745440000,1916338176,1
2439470881,4599959329,2540059201,0
176400,112896,63504,1
51494976,50296464,49112064,0
57153600,36578304,20575296,1
293916736,244359424,199374400,0
28901376,16257024,45158400,1
40793769,25431849,59768361,0
13660416,21344400,7683984,1
179908569,205549569,155975121,0
17640000,6350400,11289600,1
151585344,113039424,131606784,0
34574400,12446784,22127616,1
127870864,80209936,102657424,0
50979600,18352656,32626944,1
241771401,161112249,199402641,0
62758084,41964484,20793600,1
91795561,66210769,38675961,0
4016517376,1330790400,2685726976,1
4657243536,1709657104,3213982864,0
377680356,187142400,564822756,1
739785601,459888025,994203961,0
83174400,167857936,251032336,1
124255609,224490289,319372641,0
1004129344,332697600,671431744,1
1037097616,351787536,698439184,0
2259291024,748569600,1510721424,1
2508507225,894787569,1715699241,0
1018886400,3075146116,2056259716,1
1529670321,3924396025,2760136369,0
164301124,70560000,93741124,1
328334400,187744804,224520256,0
2343528100,4107528100,1764000000,1
2517530625,4336881025,1915375225,0
657204496,374964496,282240000,1
860542225,531901969,420209001,0
10515271936,5999431936,4515840000,1
12214449361,7298455761,5651280625,0
3374680464,2540160000,5914840464,1
3826041025,2933630569,6507810241,0
843670116,1478710116,635040000,1
863654544,1505129616,652393764,0
1499857984,2628817984,1128960000,1
2218881025,3558003201,1762068529,0
3705625,6528025,2822400,1
12075625,16851025,10432900,0
1886599225,815673600,1070925625,1
2162343001,1000203876,1280995681,0
1468805625,635040000,833765625,1
1561277169,696326544,903783969,0
448380625,789891025,341510400,1
693479556,1106493696,558802321,0
652802500,370562500,282240000,1
904204900,565012900,454542400,0
626250625,1103236225,476985600,1
933669136,1501252516,749171641,0
1279492900,553190400,726302500,1
1830213961,932141961,1153349521,0
4734976,17424,4752400,1
45643536,22202944,45697600,0
1742400,473497600,475240000,1
97318225,918393025,920819025,0
575040400,572932096,2108304,1
776959876,774508900,28579716,0
928055296,931470400,3415104,1
1100846041,1104565225,20820969,0
5035536,1373443600,1368408064,1
12517444,1471029316,1465817796,0
1069290000,1065369600,3920400,1
1268641924,1264371364,23990404,0
4460544,1212153856,1216614400,1
31798321,1470185649,1475097649,0
32821441,8850625,23970816,1
83521321,40768225,68989636,0
1608250609,433680625,1174569984,1
1870303009,574512961,1399957056,0
221265625,599270400,820536025,1
386790889,856849984,1118032969,0
525143056,383533056,141610000,1
674596729,512614881,223711849,0
566440000,2100572224,1534132224,1
1120307841,3080583009,2385247921,0
318622500,862949376,1181571876,1
523494400,1183772836,1552675216,0
95883264,131285764,35402500,1
256096009,312193561,147889921,0
87609600,2944656,90554256,1
193488100,39262756,197852356,0
2263856400,73616400,2190240000,1
2657608704,157552704,2577795984,0
5795472384,5607014400,188457984,1
7049449521,6841440369,464876721,0
144288144,4437158544,4292870400,1
177342489,4612718889,4465580625,0
788486400,26501904,814988304,1
1344835584,188787600,1379379600,0
47114496,1401753600,1448868096,1
121088016,1728896400,1781177616,0
106007616,3153945600,3259953216,1
179426025,3511629081,3623438025,0
2350089,2131600,4481689,1
3873024,3591025,6512704,0
1452067236,690638400,761428836,1
2265664801,1279707529,1375445569,0
448168900,235008900,213160000,1
514291684,283518244,259467664,0
878411044,417793600,460617444,1
1526074225,892037689,954130321,0
542284369,284360769,257923600,1
915304516,567868900,530242729,0
679175721,1295208121,616032400,1
816873561,1482943081,747475600,0
397165041,360240400,757405441,1
536709889,493639524,946116081,0
9790641,1147041,8643600,1
39942400,18164644,37589161,0
2498000400,2829495249,331494849,1
2505803364,2837799441,334341225,0
138791961,1184667561,1045875600,1
227436561,1422722961,1270209600,0
1944810000,258084225,2202894225,1
2252166849,377214084,2529285264,0
1244678400,1409852304,165173904,1
1497922209,1678622841,264875625,0
1694145600,224820036,1918965636,1
1756783396,247999504,1985593600,0
1460768400,1654618329,193849929,1
2236722436,2475162001,528862009,0
1795600,1010025,2805625,1
52417600,47679025,57380625,0
351937600,549902500,197964900,1
493017616,723287236,306740196,0
404010000,227255625,631265625,1
587674564,369293089,856557289,0
179560000,280562500,101002500,1
492041124,651883024,354644224,0
122213025,339480625,217267600,1
243360000,527620900,371911225,0
810825625,518928400,291897225,1
1390320369,998054464,670654609,0
327248100,581774400,909022500,1
671224464,1020035844,1441569024,0
8122500,5198400,2924100,1
68624656,59505796,51036736,0
2631690000,947408400,1684281600,1
3747031369,1655920249,2596208209,0
421070400,1169640000,748569600,1
673039249,1569982129,1074725089,0
1372702500,494172900,878529600,1
1677885444,683404164,1125736704,0
982822500,353816100,629006400,1
1274204416,536200336,865889476,0
657922500,1169640000,1827562500,1
818131609,1380345409,2088764209,0
2079360000,1330790400,748569600,1
2450646016,1630867456,977437696,0
1713481,21855625,20142144,1
48566961,106812225,102981904,0
246741264,2900468736,3147210000,1
338964921,3198920481,3457792809,0
4531982400,4917515625,385533225,1
5704327729,6135902224,775176964,0
495196009,5821079616,6316275625,1
854860644,6935724961,7475331600,0
2644530625,207331201,2437199424,1
3742502976,583222500,3495056161,0
438651136,5156388864,5595040000,1
608756929,5705838369,6166803841,0
3404022336,3693600625,289578289,1
3785079529,4090114116,407878416,0
40832100,9096256,49928356,1
123965956,60217600,139476100,0
449355204,367488900,81866304,1
937645641,817559649,341177841,0
145540096,798853696,653313600,1
195552256,911073856,755150400,0
327465216,1797420816,1469955600,1
702515025,2581148025,2185469001,0
199713424,163328400,36385024,1
540934564,479872836,229764964,0
2613254400,582160384,3195414784,1
2965455936,754271296,3583698496,0
1020802500,1248208900,227406400,1
1483636324,1755442404,468635904,0
40998409,29942784,11055625,1
91126116,74218225,41835024,0
1024960225,748569600,276390625,1
1694310244,1332761049,664195984,0
1467196416,2008922041,541725625,1
1763160100,2352929049,726895521,0
368985681,269485056,99500625,1
717168400,575376169,307862116,0
176890000,479084544,655974544,1
425803225,853983729,1085504809,0
44222500,119771136,163993636,1
152720164,277289104,342768196,0
1077940224,1475942724,398002500,1
1564756249,2037890449,711555625,0
89038096,24010000,65028096,1
250209124,127283524,208686916,0
384160000,1040449536,1424609536,1
462809169,1167520561,1572677649,0
216090000,585252864,801342864,1
232166169,611523441,832034025,0
96040000,356152384,260112384,1
104448400,372181264,273836304,0
600250000,1625702400,2225952400,1
894787569,2091507289,2766023649,0
4161798144,5698438144,1536640000,1
4888247056,6543515664,1989516816,0
4362866704,1176490000,3186376704,1
5403132036,1743396516,4083465604,0
11289600,16842816,28132416,1
105884100,121749156,149670756,0
553190400,1378488384,825297984,1
679697041,1574423041,978375841,0
421070400,282240000,703310400,1
455651716,310675876,747803716,0
67371264,45158400,112529664,1
174689089,137569441,243890689,0
253191744,101606400,151585344,1
647091844,384395236,476898244,0
722534400,1077940224,1800474624,1
1159402500,1600160004,2460358404,0
1012766976,406425600,606341376,1
1688716836,866124900,1148803236,0
11758041,20903184,32661225,1
92813956,116143729,142086400,0
293951025,105822369,188128656,1
381538089,160655625,259338816,0
2090318400,1337803776,752514624,1
2629638400,1775442496,1088472064,0
1600400025,576144009,1024256016,1
2459366464,1128288100,1729811281,0
130644900,47032164,83612736,1
161239204,66031876,108409744,0
334450944,188128656,522579600,1
695904400,475588864,958026304,0
522579600,293951025,816530625,1
979815204,654694569,1370258289,0
77915929,8643600,69272329,1
163737616,47734281,151093264,0
1108357264,1246654864,138297600,1
1602400900,1767866116,342176004,0
423536400,3394344121,3817880521,1
693637569,4098304324,4562462116,0
77792400,701243361,623450961,1
238609809,1096139664,998307216,0
311663716,277089316,34574400,1
689482564,637562500,209786256,0
311169600,2493803844,2804973444,1
346443769,2591929921,2908984225,0
1947898225,1731808225,216090000,1
2400902001,2160297441,382750096,0
139476100,50211396,89264704,1
231100804,109788484,164865600,0
6834328900,2460358404,4373970496,1
8147409169,3271268025,5435965441,0
803382336,1428235264,2231617600,1
805821769,1431487225,2235682089,0
3486902500,2231617600,1255284900,1
4559085441,3103715521,1927297801,0
8926470400,5712941056,3213529344,1
8987608809,5761872649,3250254121,0
200845584,557904400,357058816,1
314743081,739241721,504676225,0
1807610256,5021139600,3213529344,1
1950635556,5257700100,3403322244,0
8702500,8156736,16859236,1
112381201,110397049,138227049,0
1705690000,3304410256,1598720256,1
1728730084,3336448644,1621028644,0
1685923600,870250000,815673600,1
2014752996,1110622276,1048852996,0
2427729984,1253160000,1174569984,1
3323753104,1916688400,1819193104,0
2849210884,1470722500,1378488384,1
3187279936,1716279184,1616522436,0
3793328100,1958062500,1835265600,1
4820941489,2713680649,2568766489,0
986965056,2039967556,1053002500,1
1366115521,2571605521,1443620025,0
76317696,490000,76807696,1
131836324,11874916,132480100,0
2747437056,2765077056,17640000,1
2904132100,2922267364,32194276,0
691269264,686859264,4410000,1
1154980225,1149277801,95902849,0
3739567104,24010000,3763577104,1
4248171684,79673476,4273759876,0
1920192400,1907942400,12250000,1
1969140625,1956735225,16443025,0
4915692544,4884332544,31360000,1
6281355025,6245898961,217356049,0
7840000,1221083136,1228923136,1
15163236,1298737444,1306822500,0
28408900,7322436,21086464,1
169598529,108139201,150921225,0
358799364,1392036100,1033236736,1
827252644,2221236900,1760977296,0
117158976,337383424,454542400,1
320052100,646888356,805764996,0
189778176,65901924,255680100,1
218034756,82955664,288320400,0
1818169600,468635904,1349533696,1
2061069201,595701649,1559855025,0
29289744,113635600,84345856,1
167133184,330366976,278890000,0
183060900,710222500,527161600,1
198499921,740329681,553143361,0
13912900,5008644,8904256,1
68608089,46117681,56806369,0
1126944900,2003457600,3130402500,1
1805995009,2882293969,4209025129,0
3561702400,2279489536,1282212864,1
4012715716,2642988100,1558196676,0
4507779600,2884978944,1622800656,1
5623350121,3789756721,2316785689,0
2351280100,846460836,1504819264,1
3047150401,1281998025,2070523009,0
1077414976,1683460900,606045924,1
1486642249,2186778169,921183201,0
981694224,1745234176,2726928400,1
1465052176,2373638400,3500378896,0
7193124,842724,6350400,1
38576521,19775809,36590401,0
243547236,1835265600,2078812836,1
441126009,2326808169,2600082081,0
1035809856,121352256,914457600,1
1160356096,166306816,1031694400,0
101969604,768398400,870368004,1
363550489,1346082721,1480017841,0
719312400,635040000,84272400,1
1208674756,1098657316,293299876,0
2057529600,2330572176,273042576,1
2763710041,3078807169,563350225,0
1215637956,142420356,1073217600,1
1509633316,253510084,1350415504,0
65804544,86397025,152201569,1
138603529,167857936,255936004,0
3805039225,2159925625,1645113600,1
4108169025,2389743225,1846420900,0
7457876881,4233454225,3224422656,1
7512208929,4274413641,3260181604,0
345588100,263218176,608806276,1
643535424,529092004,989228304,0
2435225104,1382352400,1052872704,1
2938724100,1767529764,1392036100,0
5479256484,2368963584,3110292900,1
6735320761,3217044961,4072609489,0
9740900416,4211490816,5529409600,1
11510071225,5400045225,6880536601,0
38987536,60918025,21930489,1
233356176,283484569,188101225,0
2193048900,789497604,1403551296,1
3182539396,1419933124,2213514304,0
3898753600,1403551296,2495202304,1
4558680324,1809821764,3028300900,0
87721956,243672100,155950144,1
355473316,629909604,482944576,0
350887824,974688400,623800576,1
592825104,1356890896,935870464,0
1074593961,2984983225,1910389264,1
1589297956,3809358400,2579928849,0
974688400,1522950625,548262225,1
1549130881,2224442896,995654916,0
24472809,10989225,13483584,1
41589601,23203489,26770276,0
2153888100,2642782464,4796670564,1
2986841104,3558122500,6006250000,0
3896755776,7072641801,3175886025,1
4454361081,7817389056,3681091584,0
6265039104,3451797504,2813241600,1
7874965081,4670492281,3922391641,0
2961209889,1329696225,1631513664,1
3090359281,1416694321,1727732356,0
1857179025,2278725696,4135904721,1
2648646225,3147883236,5282527761,0
2472575625,3033806400,5506382025,1
3013131664,3629701009,6299914384,0
71149225,70090384,1058841,1
115519504,114169225,11168964,0
26471025,1752259600,1778730625,1
142229476,2365946881,2396689936,0
4485784576,67765824,4553550400,1
5849955225,314743081,5927306121,0
280361536,4235364,284596900,1
704424681,140541025,711128889,0
640343025,630813456,9529569,1
736525321,726302500,24216241,0
3486312025,3434428816,51883209,1
3532875844,3480646009,57699216,0
2523253824,2561372100,38118276,1
2899714801,2940567529,95863681,0
2353156,100600900,98247744,1
70862724,286083396,282105616,0
392990976,9412624,402403600,1
527988484,38713284,538889796,0
37650496,1571963904,1609614400,1
101324356,1899042084,1940402500,0
6287855616,6438457600,150601984,1
6460783641,6613430329,178356025,0
115304644,4929444100,4814139456,1
311310736,5946877456,5820164100,0
58828900,2515022500,2456193600,1
157879225,3029952025,2965347025,0
905408100,21178404,884229696,1
1489419649,171741025,1462221121,0
87609600,17288964,104898564,1
247684644,111007296,276224400,0
3776348304,622402704,3153945600,1
3971016256,702886144,3332060176,0
155600676,788486400,944087076,1
485761600,1417221316,1623445264,0
4292870400,847159236,5140029636,1
4353492361,874207489,5206344025,0
1106493696,6713508096,5607014400,1
1249763904,7060032576,5924073024,0
2622464100,432224100,2190240000,1
3145527225,658692225,2670305625,0
419594256,350438400,69155856,1
701137441,610831225,204804721,0
5992704,50979600,56972304,1
81721600,188567824,199939600,0
1835265600,215737344,2051002944,1
2742407424,586414656,3004793856,0
1424307600,149817600,1274490000,1
1986484900,363664900,1808800900,0
3646227456,3262694400,383533056,1
4728487696,4290250000,781985296,0
293642496,2498000400,2791642896,1
433597329,2880146889,3194849529,0
53934336,458816400,512750736,1
55845729,464359401,518609529,0
23970816,203918400,227889216,1
49014001,268468225,295874401,0
4575321,16483600,21058921,1
5466244,18139081,22924944,0
658846224,3032484624,2373638400,1
874739776,3478168576,2769706384,0
1994515600,2548129441,553613841,1
2624615361,3254702500,906010000,0
896762916,4127548516,3230785600,1
1118032969,4588301169,3639829561,0
773229249,3558957649,2785728400,1
1227451225,4473603225,3600960064,0
457532100,2105892100,1648360000,1
520387344,2238425344,1765848484,0
6086028169,1322267769,4763760400,1
6370753489,1456719889,5016038976,0
3222025,2062096,1159929,1
66699889,60964864,55487601,0
463971600,724955625,260984025,1
874798929,1222341444,585252864,0
544522225,348494224,196028001,1
803212281,560458276,361266049,0
296941824,824838400,527896576,1
384238404,966588100,642419716,0
1043936100,375816996,668119104,1
1310440000,541772176,884348644,0
140351409,249513616,389865025,1
258534241,401120784,574896529,0
595945744,931165225,335219481,1
1118634916,1564123401,747639649,0
176400,8555625,8732025,1
14212900,39375625,39753025,0
1964705625,39690000,1925015625,1
1966833801,39992976,1927122201,0
25401600,1232010000,1257411600,1
94887081,1584119601,1612905921,0
50979600,2523555225,2472575625,1
145564225,3042625600,2986622500,0
29811600,1475712225,1445900625,1
103124025,1858472100,1824998400,0
1676902500,1711476900,34574400,1
2502800784,2545000704,223741764,0
2235398400,2190240000,45158400,1
2324396944,2278343824,58553104,0
20142144,17926756,38068900,1
28858384,26193924,49758916,0
1289097216,1147312384,2436409600,1
1412331561,1263731401,2604775369,0
152275600,71707024,80568576,1
467813641,315311049,333610225,0
342620100,181279296,161340804,1
790790641,532455625,497869969,0
322274304,286828096,609102400,1
532040356,486202500,887682436,0
951722500,448168900,503553600,1
1645519225,953883225,1033944025,0
725117184,645363216,1370480400,1
1327217761,1218498649,2164389529,0
3594816,12638025,16232841,1
3682561,12802084,16418704,0
5259440484,1164720384,4094720100,1
5733215524,1393080976,4513958596,0
808833600,3652389225,2843555625,1
1340511769,4707057664,3782004004,0
1819875600,2337529104,517653504,1
1974291489,2512114641,601475625,0
1263802500,1623284100,359481600,1
1741977169,2160111529,632371609,0
607523904,2135826225,2743350129,1
947900944,2741046025,3424239289,0
434972736,1529201025,1964173761,1
807128100,2177062281,2690808129,0
70862724,91699776,162562500,1
74080449,95355225,167417721,0
366799104,283450896,650250000,1
639179524,527437156,1000456900,0
637764516,825297984,1463062500,1
1112489316,1356301584,2148322500,0
4064062500,2292494400,1771568100,1
4234495329,2420935209,1884688569,0
4493289024,3472273476,7965562500,1
4805678329,3747521089,8379754681,0
2601000000,1467196416,1133803584,1
3571855225,2215490761,1800898969,0
2551058064,3301191936,5852250000,1
3565522944,4443555600,7345175616,0
815409,8105409,7290000,1
27092025,51108201,49028004,0
1232010000,137804121,1369814121,1
1329331600,171583801,1472333641,0
235653201,2106810000,2342463201,1
516698361,2838758400,3111296841,0
1588660164,1428840000,159820164,1
2481833124,2281017600,510850404,0
882090000,98664489,980754489,1
1363603329,294465600,1485639936,0
2361960000,2626152516,264192516,1
3405656164,3721488016,676624144,0
1167178896,1049760000,117418896,1
1386072900,1257837156,193265604,0
133263936,58614336,74649600,1
224520256,123121216,145926400,0
937829376,1194393600,2132222976,1
963729936,1223600400,2171187216,0
234457344,533055744,298598400,1
539586441,961310025,634888809,0
3751317504,4777574400,8528891904,1
2792488336,3686432656,7047266704,0
2687385600,4797501696,2110116096,1
3182765056,5452345600,2551462144,0
671846400,527529024,1199375424,1
763361641,608954329,1320668281,0
3331598400,1465358400,1866240000,1
4409624025,2205711225,2692053225,0
1071225,1630729,559504,1
1716100,2408704,1046529,0
129618225,67699984,197318209,1
286218724,189365121,383376400,0
154256400,234824976,80568576,1
242362624,341214784,146991376,0
309584025,161696656,471280681,1
601132324,385690321,819791424,0
55950400,163072900,107122500,1
188320729,361494169,275327649,0
366914025,241025625,125888400,1
573458809,412780489,256384144,0
528356196,181279296,347076900,1
801456100,352988944,573794116,0
16908544,9511056,26419600,1
21930489,13359025,32615521,0
951105600,342398016,608707584,1
1195568929,494662081,807071281,0
422713600,660490000,237776400,1
724740241,1027907721,474411961,0
85599504,237776400,152176896,1
274001809,516243841,385611769,0
105678400,67634176,38044224,1
132618256,89491600,54819216,0
422713600,270536704,152176896,1
906551881,675844009,478953225,0
828518656,466041744,1294560400,1
930433009,543216249,1421214601,0
72420100,90060100,17640000,1
81956809,100661089,22496049,0
635040000,3242163600,2607123600,1
1144062976,4298638096,3562179856,0
3548584900,4412944900,864360000,1
4653968400,5637006400,1447802500,0
289680400,70560000,360240400,1
637512001,276523641,740329681,0
5763846400,4634886400,1128960000,1
6418092769,5223386529,1428310849,0
441000000,1810502500,2251502500,1
630461881,2177062281,2658330481,0
651780900,810540900,158760000,1
912221209,1098458449,298356529,0
3122289,1308736,4431025,1
63744256,54184321,69255684,0
378224704,902341521,1280566225,1
760160041,1456338244,1927912464,0
294465600,996980625,702515025,1
579461184,1481249169,1116695889,0
335036416,1134342400,799305984,1
690165441,1734472609,1313265121,0
449609616,188457984,638067600,1
637512001,315879529,858783025,0
377796969,158357056,536154025,1
436893604,197374401,606144400,0
312228900,130873600,443102500,1
342657121,150822961,479215881,0
65658609,77880625,12222016,1
258566400,282307204,131629729,0
4984360000,782209024,4202150976,1
5702213169,1081160161,4863249169,0
311522500,262634436,48888064,1
729810225,653876041,267551449,0
1947015625,305550400,1641465225,1
2816000356,698069241,2445895936,0
195552256,1050537744,1246090000,1
328008321,1335098521,1554488329,0
2363709924,2803702500,439992576,1
3178704400,3685946944,825872644,0
598878784,3217271841,3816150625,1
613305225,3250596196,3852436624,0
21013056,37356544,58369600,1
119814916,155600676,196056004,0
2860110400,1029639744,1830470656,1
3334254049,1321395201,2213420209,0
756470016,1344835584,2101305600,1
1299097849,2044034521,2957075641,0
84052224,149426176,233478400,1
343546225,466171281,607474609,0
933913600,336208896,597704704,1
1016653225,386554921,664247529,0
933913600,1459240000,525326400,1
1027394809,1575534249,595994569,0
1344835584,2390818816,3735654400,1
2044577089,3299468481,4853212225,0
7700625,13690000,21390625,1
45131524,58415449,73410624,0
2495002500,4435560000,6930562500,1
3311427025,5504898025,8252814025,0
1732640625,4812890625,3080250000,1
1919929489,5121835489,3328366864,0
6181890625,2225480625,3956410000,1
7088124481,2781613081,4687593156,0
1509322500,2683240000,4192562500,1
1558275625,2748380625,4273890625,0
2313610000,1301405625,3615015625,1
2750687809,1633938084,4156638784,0
1971360000,1108890000,3080250000,1
2117012121,1218777921,3261666321,0
1123600,2362369,1238769,1
11282881,14714896,11641744,0
324720400,682724641,358004241,1
472975504,891440449,512977201,0
135955600,149891049,285846649,1
254115481,273042576,448931344,0
112360000,236236900,123876900,1
214358881,376786921,230159241,0
399240361,189888400,209351961,1
582739600,321807721,347002384,0
340181136,161798400,178382736,1
728190225,452030121,479478609,0
531533025,252810000,278723025,1
593458321,296046436,324036001,0
42510400,15303744,27206656,1
104591529,58049161,79619929,0
170041600,61214976,108826624,1
221980201,93760489,151068681,0
680166400,1062760000,382593600,1
1189077289,1681246009,781929369,0
680166400,244859904,435306496,1
1099121409,516243841,780475969,0
1333126144,2083009600,749883456,1
