side1^2,side2^2,side3^2,validity
499254336,3195075625,3694329961,1
931958784,4187254681,4756171225,0
40755456,260822500,301577956,1
196897024,566344804,625700196,0
38025,559504,597529,1
4950625,7717284,7856809,0
5475600,80568576,86044176,1
42497361,173054025,181037025,0
4601025,67699984,72301009,1
54582544,181467841,188952516,0
8555625,125888400,134444025,1
49308484,234610489,246238864,0
6426225,94556176,100982401,1
65044225,232684516,242705241,0
7452900,109662784,117115684,1
131560900,369100944,382671844,0
3802500,55950400,59752900,1
10478169,76860289,81306289,0
665856,1183744,1849600,1
2907025,3908529,5058001,0
80568576,143233024,223801600,1
349316100,470109124,608806276,0
149817600,266342400,416160000,1
331749796,497022436,695587876,0
95883264,170459136,266342400,1
179989056,278222400,397763136,0
130507776,232013824,362521600,1
216413521,342953361,498494929,0
170459136,303038464,473497600,1
245674276,401040676,594286884,0
112529664,200052736,312582400,1
392990976,545689600,723394816,0
82944,147456,230400,1
26010000,26998416,28005264,0
8294400,14745600,23040000,1
11985444,19554084,28965924,0
10036224,17842176,27878400,1
69222400,87909376,108826624,0
23970816,42614784,66585600,1
184742464,231770176,284124736,0
26873856,47775744,74649600,1
162537001,209583529,262602025,0
11943936,21233664,33177600,1
120516484,147136900,176411524,0
18662400,33177600,51840000,1
39904489,60171049,84584809,0
15808576,40832100,56640676,1
47582404,86713344,109160704,0
252937216,653313600,906250816,1
634032400,1213546896,1550784400,0
774620224,2000772900,2775393124,1
1337218624,2858613156,3772170724,0
63234304,163328400,226562704,1
91087936,206554384,277022736,0
1011748864,2613254400,3625003264,1
1566576400,3468267664,4621280400,0
569108736,1469955600,2039064336,1
638017081,1579506049,2167740481,0
395214400,1020802500,1416016900,1
472888516,1143521856,1559934016,0
1768900,80568576,82337476,1
33454656,180364900,183006784,0
113209600,5156388864,5269598464,1
140635881,5332942729,5448063721,0
7075600,322274304,329349904,1
103774969,649179441,659205625,0
86676100,3947860224,4034536324,1
255488256,4831084036,4926916864,0
15920100,725117184,741037284,1
192904321,1356227929,1377968641,0
63680400,2900468736,2964149136,1
135256900,3306940036,3374912836,0
28302400,1289097216,1317399616,1
98545329,1641141121,1673055409,0
12006225,34574400,46580625,1
24970009,54937744,69839449,0
768398400,2212761600,2981160000,1
1371443089,3175660609,4084871569,0
48024900,138297600,186322500,1
215032896,380016036,457275456,0
300155625,864360000,1164515625,1
460531600,1124596225,1463827600,0
588305025,1694145600,2282450625,1
880427584,2169416929,2829388864,0
192099600,553190400,745290000,1
522305316,1057160196,1317254436,0
108056025,311169600,419225625,1
154455184,387026929,506610064,0
31102929,89567296,120670225,1
59367025,134374464,171950769,0
1990587456,5732306944,7722894400,1
2866317444,7162913956,9370627204,0
1119705444,3224422656,4344128100,1
1210692025,3377585689,4521621049,0
124411716,358269184,482680900,1
336979449,682829161,851063929,0
497646864,1433076736,1930723600,1
976000081,2189210521,2795554129,0
777573225,2239182400,3016755625,1
1244537284,2993512369,3883533124,0
1524043521,4388797504,5912841025,1
1704368656,4691291049,6263139600,0
29506624,76212900,105719524,1
92102409,166281025,208715809,0
118026496,304851600,422878096,1
274863241,537080625,690585841,0
265559616,685916100,951475716,1
443692096,958397764,1268356996,0
737665600,1905322500,2642988100,1
1287661456,2743035876,3616097956,0
472105984,1219406400,1691512384,1
472627600,1220244624,1692499600,0
1888423936,4877625600,6766049536,1
2775814596,6252064900,8369688196,0
1062238464,2743664400,3805902864,1
1079319609,2771074881,3838174209,0
18249984,23961025,42211009,1
116532025,130370724,169520400,0
291999744,383376400,675376144,1
646023889,778912281,1177656489,0
72999936,95844100,168844036,1
130736356,160782400,252301456,0
656999424,862596900,1519596324,1
736742449,953636161,1639683049,0
1167998976,1533505600,2701504576,1
1616924521,2042588025,3365276121,0
456249600,599025625,1055275225,1
753722116,934463761,1488339241,0
164249856,215649225,379899081,1
226713249,286489476,472279824,0
7001316,48441600,55442916,1
44156025,120099681,130988025,0
28005264,193766400,221771664,1
220492801,551169529,597753601,0
343064484,2373638400,2716702884,1
363512356,2426941696,2773707556,0
175032900,1211040000,1386072900,1
467813641,1866153601,2082005641,0
448084224,3100262400,3548346624,1
937461924,4241916900,4763484324,0
112021056,775065600,887086656,1
310887424,1217172544,1356596224,0
252047376,1743897600,1995944976,1
435014449,2184721081,2465817649,0
14400,15876,30276,1
12574116,12616704,12960000,0
3240000,3572100,6812100,1
41036836,42198016,52070656,0
4665600,5143824,9809424,1
22810176,23853456,33039504,0
2822400,3111696,5934096,1
69789316,71199844,82992100,0
1440000,1587600,3027600,1
47114496,47941776,54819216,0
4161600,4588164,8749764,1
4937284,5400976,9859600,0
3686400,4064256,7750656,1
116100625,118178641,135466321,0
50808384,53231616,104040000,1
149866564,154008100,234518596,0
2489610816,2608349184,5097960000,1
3261209449,3396908089,6179689321,0
203233536,212926464,416160000,1
215766721,225750625,434013889,0
812934144,851705856,1664640000,1
1481249169,1533427281,2578100625,0
1270209600,1330790400,2601000000,1
2051818209,2128622769,3679271649,0
457275456,479084544,936360000,1
508953600,531948096,1009714176,0
1829101824,1916338176,3745440000,1
2401588036,2501400196,4547883844,0
63504,112896,176400,1
65966884,67338436,68724100,0
20575296,36578304,57153600,1
40564161,62110161,88228449,0
16257024,28901376,45158400,1
43824400,63425296,86638864,0
7683984,13660416,21344400,1
20160100,29311396,40170244,0
6350400,11289600,17640000,1
130690624,150601984,171924544,0
12446784,22127616,34574400,1
180929401,213949129,249734809,0
18352656,32626944,50979600,1
24304900,40424164,60621796,0
20793600,41964484,62758084,1
109893289,153784801,191684025,0
1330790400,2685726976,4016517376,1
1813397056,3355653184,4827470400,0
187142400,377680356,564822756,1
445885456,721996900,973564804,0
83174400,167857936,251032336,1
314920516,465782724,598780900,0
332697600,671431744,1004129344,1
367373889,720331921,1063738225,0
748569600,1510721424,2259291024,1
837060624,1635393600,2411202816,0
1018886400,2056259716,3075146116,1
1357406649,2526972361,3645382129,0
70560000,93741124,164301124,1
71961289,95355225,166435801,0
1764000000,2343528100,4107528100,1
2022031089,2639596129,4496641249,0
282240000,374964496,657204496,1
716793529,860659569,1268000881,0
4515840000,5999431936,10515271936,1
3977446489,5376262329,9684724921,0
2540160000,3374680464,5914840464,1
2565321201,3403672281,5953202649,0
635040000,843670116,1478710116,1
1030538404,1292258704,2057166736,0
1128960000,1499857984,2628817984,1
1880523225,2351571049,3725515369,0
2822400,3705625,6528025,1
6969600,8323225,12355225,0
815673600,1070925625,1886599225,1
1075118521,1365598116,2271856896,0
635040000,833765625,1468805625,1
810199296,1032915321,1729644921,0
341510400,448380625,789891025,1
590101264,728298169,1150362889,0
282240000,370562500,652802500,1
453988249,564395049,903423249,0
476985600,626250625,1103236225,1
556252225,716632900,1222201600,0
553190400,726302500,1279492900,1
913429729,1132524409,1803955729,0
17424,4734976,4752400,1
19044,4761124,4778596,0
1742400,473497600,475240000,1
23512801,639533521,641558241,0
2108304,572932096,575040400,1
62425801,923248225,925924041,0
3415104,928055296,931470400,1
80120401,1411279489,1415490129,0
5035536,1368408064,1373443600,1
24512401,1576010601,1581414289,0
3920400,1065369600,1069290000,1
66896041,1508467921,1513132201,0
4460544,1212153856,1216614400,1
5929225,1234749321,1239251209,0
8850625,23970816,32821441,1
56115081,88585744,104960025,0
433680625,1174569984,1608250609,1
505935049,1291683600,1744816441,0
221265625,599270400,820536025,1
523494400,1055275225,1343222500,0
141610000,383533056,525143056,1
195804049,469892329,625450081,0
566440000,1534132224,2100572224,1
749883456,1827733504,2441941056,0
318622500,862949376,1181571876,1
412333636,1013276224,1356448900,0
35402500,95883264,131285764,1
153735201,263770081,320660649,0
2944656,87609600,90554256,1
14137600,130051216,133633600,0
73616400,2190240000,2263856400,1
319908996,3147883236,3236016996,0
188457984,5607014400,5795472384,1
380757169,6506842225,6709739569,0
144288144,4292870400,4437158544,1
200562244,4579228900,4728212644,0
26501904,788486400,814988304,1
80281600,1017099664,1047169600,0
47114496,1401753600,1448868096,1
260628736,2182758400,2241454336,0
106007616,3153945600,3259953216,1
284866884,3936558564,4054887684,0
2131600,2350089,4481689,1
126540001,128187684,141752836,0
690638400,761428836,1452067236,1
1136633796,1226960784,2073891600,0
213160000,235008900,448168900,1
337199769,364542649,621654489,0
417793600,460617444,878411044,1
432931249,476505241,900300025,0
257923600,284360769,542284369,1
535320769,573123600,921972496,0
616032400,679175721,1295208121,1
624000400,687540841,1306750201,0
360240400,397165041,757405441,1
397364356,436099689,810825625,0
1147041,8643600,9790641,1
106502400,148571721,153214884,0
331494849,2498000400,2829495249,1
644550544,3267379921,3645019876,0
138791961,1045875600,1184667561,1
238270096,1295640025,1449629476,0
258084225,1944810000,2202894225,1
527253444,2600694009,2897884224,0
165173904,1244678400,1409852304,1
178489600,1280780944,1448259136,0
224820036,1694145600,1918965636,1
490223881,2333566249,2596208209,0
193849929,1460768400,1654618329,1
259306609,1632160000,1836722449,0
1010025,1795600,2805625,1
85377600,91680625,98208100,0
197964900,351937600,549902500,1
286624900,467424400,692216100,0
227255625,404010000,631265625,1
614742436,889172761,1214104336,0
101002500,179560000,280562500,1
121352256,206381956,313856656,0
122213025,217267600,339480625,1
275759236,411724681,574848576,0
291897225,518928400,810825625,1
658179025,982822500,1372332025,0
327248100,581774400,909022500,1
368025856,635745796,976187536,0
2924100,5198400,8122500,1
8561476,12222016,16532356,0
947408400,1684281600,2631690000,1
1643248369,2580335209,3727957249,0
421070400,748569600,1169640000,1
799645284,1233273924,1760473764,0
494172900,878529600,1372702500,1
600495025,1018567225,1546455625,0
353816100,629006400,982822500,1
469675584,780755364,1170460944,0
657922500,1169640000,1827562500,1
925863184,1519284484,2258910784,0
748569600,1330790400,2079360000,1
1002355600,1663008400,2490010000,0
1713481,20142144,21855625,1
108868356,185313769,190440000,0
246741264,2900468736,3147210000,1
288558169,3039868225,3292349641,0
385533225,4531982400,4917515625,1
624350169,5281219584,5696777529,0
495196009,5821079616,6316275625,1
507826225,5864190084,6361179049,0
207331201,2437199424,2644530625,1
563445169,3446394436,3692142169,0
438651136,5156388864,5595040000,1
541679076,5496443044,5949036900,0
289578289,3404022336,3693600625,1
623700676,4395822601,4724087824,0
9096256,40832100,49928356,1
58033924,120824064,136142224,0
81866304,367488900,449355204,1
121771225,447618649,537544225,0
145540096,653313600,798853696,1
263120841,883100089,1051121241,0
327465216,1469955600,1797420816,1
628254225,2052905481,2436903225,0
36385024,163328400,199713424,1
174847729,398840841,454670329,0
582160384,2613254400,3195414784,1
596776041,2644119241,3229535241,0
227406400,1020802500,1248208900,1
280495504,1130169924,1368852004,0
11055625,29942784,40998409,1
20566225,44649124,57957769,0
276390625,748569600,1024960225,1
290020900,770895225,1051056400,0
541725625,1467196416,2008922041,1
805083876,1883820409,2492006400,0
99500625,269485056,368985681,1
103245921,275626404,376166025,0
176890000,479084544,655974544,1
471237264,917847616,1157360400,0
44222500,119771136,163993636,1
126675025,241771401,303142921,0
398002500,1077940224,1475942724,1
749007424,1620062500,2100938896,0
24010000,65028096,89038096,1
50410000,105349696,135396496,0
384160000,1040449536,1424609536,1
737991556,1585791684,2052996100,0
216090000,585252864,801342864,1
226984356,603095364,822198276,0
96040000,260112384,356152384,1
158357056,357663744,468982336,0
600250000,1625702400,2225952400,1
1053002500,2329992900,3039316900,0
1536640000,4161798144,5698438144,1
1764000000,4530905344,6129010944,0
1176490000,3186376704,4362866704,1
1683789156,3991965124,5297801796,0
11289600,16842816,28132416,1
163021824,182574144,216442944,0
553190400,825297984,1378488384,1
810996484,1134746596,1771231396,0
282240000,421070400,703310400,1
477947044,654438724,997422724,0
45158400,67371264,112529664,1
155650576,194993296,267780496,0
101606400,151585344,253191744,1
348755625,437102649,600593049,0
722534400,1077940224,1800474624,1
1127750724,1562937156,2414149956,0
406425600,606341376,1012766976,1
480267225,695851641,1127549241,0
11758041,20903184,32661225,1
121727089,148254976,177395761,0
105822369,188128656,293951025,1
225900900,340734681,479084544,0
752514624,1337803776,2090318400,1
860718244,1480864324,2268235876,0
576144009,1024256016,1600400025,1
684659556,1167383889,1778140224,0
47032164,83612736,130644900,1
98227921,148766809,209757289,0
188128656,334450944,522579600,1
192737689,340587025,530242729,0
293951025,522579600,816530625,1
480135744,763251129,1111688964,0
8643600,69272329,77915929,1
127238400,277655569,294705889,0
138297600,1108357264,1246654864,1
302690404,1515544900,1676574916,0
423536400,3394344121,3817880521,1
682358884,4070822809,4533463561,0
77792400,623450961,701243361,1
120033936,734681025,818932689,0
34574400,277089316,311663716,1
97239321,425473129,468073225,0
311169600,2493803844,2804973444,1
554649601,3119110801,3466030129,0
216090000,1731808225,1947898225,1
240591121,1799965476,2020142916,0
50211396,89264704,139476100,1
96569929,148571721,211731601,0
2460358404,4373970496,6834328900,1
3319949161,5498667409,8224131969,0
803382336,1428235264,2231617600,1
808549225,1435121689,2240223561,0
1255284900,2231617600,3486902500,1
1542289984,2609370724,3955403664,0
3213529344,5712941056,8926470400,1
2296422241,4464511489,7346718369,0
200845584,357058816,557904400,1
505305441,740003209,1019333329,0
1807610256,3213529344,5021139600,1
1993086736,3459321856,5327248144,0
8156736,8702500,16859236,1
102373924,104284944,129231424,0
1598720256,1705690000,3304410256,1
1657548369,1766436841,3388753369,0
815673600,870250000,1685923600,1
1042773264,1104365824,2006323264,0
1174569984,1253160000,2427729984,1
1874890000,1973847184,3398890000,0
1378488384,1470722500,2849210884,1
2176222500,2291728384,3956410000,0
1835265600,1958062500,3793328100,1
2340624400,2479044100,4506436900,0
986965056,1053002500,2039967556,1
1512509881,1594005625,2771074881,0
490000,76317696,76807696,1
16908544,147573904,148254976,0
17640000,2747437056,2765077056,1
121440400,3508903696,3528835216,0
4410000,686859264,691269264,1
43322724,941876100,947039076,0
24010000,3739567104,3763577104,1
122036209,4529155401,4555575025,0
12250000,1907942400,1920192400,1
85433049,2442632929,2456490969,0
31360000,4884332544,4915692544,1
168013444,5967562500,6002220676,0
7840000,1221083136,1228923136,1
154206724,1985771844,1995766276,0
7322436,21086464,28408900,1
73925604,109914256,125933284,0
358799364,1033236736,1392036100,1
506565049,1275132681,1670765625,0
117158976,337383424,454542400,1
235100889,523357129,667137241,0
65901924,189778176,255680100,1
171741025,352050169,440034529,0
468635904,1349533696,1818169600,1
513747556,1425364516,1906020964,0
29289744,84345856,113635600,1
105165025,196756729,240343009,0
183060900,527161600,710222500,1
431185225,911738025,1148193225,0
5008644,8904256,13912900,1
43362225,53743561,65237929,0
1126944900,2003457600,3130402500,1
1540719504,2544395364,3798503424,0
1282212864,2279489536,3561702400,1
1557880900,2642576836,4012208964,0
1622800656,2884978944,4507779600,1
2283597369,3747276225,5571577449,0
846460836,1504819264,2351280100,1
1142778025,1892511009,2830346401,0
606045924,1077414976,1683460900,1
639584100,1121982016,1739056804,0
981694224,1745234176,2726928400,1
1364933025,2245717321,3344655889,0
842724,6350400,7193124,1
10240000,23059204,24641296,0
243547236,1835265600,2078812836,1
312476329,2016997921,2271952225,0
121352256,914457600,1035809856,1
151216209,993573441,1119906225,0
101969604,768398400,870368004,1
143137296,875331396,983951424,0
84272400,635040000,719312400,1
257730916,1028741476,1135285636,0
273042576,2057529600,2330572176,1
657358321,2967525625,3293726881,0
142420356,1073217600,1215637956,1
452030121,1771315569,1953021249,0
65804544,86397025,152201569,1
173738761,206324496,302968836,0
1645113600,2159925625,3805039225,1
2199234816,2789001721,4626856441,0
3224422656,4233454225,7457876881,1
3242391364,4254039729,7485191289,0
263218176,345588100,608806276,1
404211025,504945841,815388025,0
1052872704,1382352400,2435225104,1
1329550369,1697028025,2847609769,0
2368963584,3110292900,5479256484,1
2803914304,3606002500,6131203204,0
4211490816,5529409600,9740900416,1
4069036521,5366002009,9523612921,0
21930489,38987536,60918025,1
42549529,65351056,93026025,0
789497604,1403551296,2193048900,1
1378339876,2161506064,3120116164,0
1403551296,2495202304,3898753600,1
1646817561,2816318761,4297720249,0
87721956,155950144,243672100,1
221592996,324288064,446476900,0
350887824,623800576,974688400,1
523768996,848556900,1251319876,0
1074593961,1910389264,2984983225,1
1358954496,2283979681,3447803524,0
548262225,974688400,1522950625,1
1041352900,1606005625,2292494400,0
10989225,13483584,24472809,1
86620249,93392896,119661721,0
2153888100,2642782464,4796670564,1
2999314756,3571735696,6023932996,0
3175886025,3896755776,7072641801,1
3264979600,3995377681,7205293456,0
2813241600,3451797504,6265039104,1
3122797924,3793820836,6723016036,0
1329696225,1631513664,2961209889,1
1999699524,2366336025,3927528900,0
1857179025,2278725696,4135904721,1
2359919241,2832368400,4871342025,0
2472575625,3033806400,5506382025,1
2552068324,3121792129,5624700004,0
1058841,70090384,71149225,1
4048144,87516025,88698724,0
26471025,1752259600,1778730625,1
122456356,2283023961,2313225216,0
67765824,4485784576,4553550400,1
91757241,4668032329,4737155929,0
4235364,280361536,284596900,1
37124649,431766841,437019025,0
9529569,630813456,640343025,1
26977636,741091729,751417744,0
51883209,3434428816,3486312025,1
169208064,4148519281,4205522500,0
38118276,2523253824,2561372100,1
122389969,3038324641,3080139001,0
2353156,98247744,100600900,1
95238081,328950769,333245025,0
9412624,392990976,402403600,1
71048041,634284225,646227241,0
37650496,1571963904,1609614400,1
83083225,1817061129,1857523801,0
150601984,6287855616,6438457600,1
259049025,6908768161,7066587969,0
115304644,4814139456,4929444100,1
249103089,5539676041,5663315025,0
58828900,2456193600,2515022500,1
68840209,2518734969,2578303729,0
21178404,884229696,905408100,1
31427236,944947600,966836836,0
17288964,87609600,104898564,1
83759104,206037316,232135696,0
622402704,3153945600,3776348304,1
1097861956,4140407716,4849451044,0
155600676,788486400,944087076,1
313927524,1110488976,1293840900,0
847159236,4292870400,5140029636,1
1075184100,4789193616,5681842884,0
1106493696,5607014400,6713508096,1
1397413924,6240684004,7405290916,0
432224100,2190240000,2622464100,1
690007824,2732989284,3213529344,0
69155856,350438400,419594256,1
189502756,584188900,672572356,0
5992704,50979600,56972304,1
125328025,252396769,265527025,0
215737344,1835265600,2051002944,1
402523969,2324686225,2566739569,0
149817600,1274490000,1424307600,1
244046884,1527402724,1691018884,0
383533056,3262694400,3646227456,1
676988361,4039238025,4464778761,0
293642496,2498000400,2791642896,1
651576676,3407056900,3748623076,0
53934336,458816400,512750736,1
83302129,538379209,596678329,0
23970816,203918400,227889216,1
76545001,328805689,359064601,0
4575321,16483600,21058921,1
8179600,22857961,28196100,0
658846224,2373638400,3032484624,1
996033600,2982470544,3716121600,0
553613841,1994515600,2548129441,1
802588900,2446390521,3055878400,0
896762916,3230785600,4127548516,1
1462221121,4242307689,5261906521,0
773229249,2785728400,3558957649,1
780252489,2799044836,3574007089,0
457532100,1648360000,2105892100,1
757295361,2183599441,2705976361,0
1322267769,4763760400,6086028169,1
1759802500,5566204449,6988960000,0
1159929,2062096,3222025,1
45724644,50708641,55950400,0
260984025,463971600,724955625,1
372528601,609398596,904265041,0
196028001,348494224,544522225,1
397523844,605406025,856849984,0
296941824,527896576,824838400,1
365459689,618069321,936666025,0
375816996,668119104,1043936100,1
622352809,986525281,1434212641,0
140351409,249513616,389865025,1
143736121,254019844,395492769,0
335219481,595945744,931165225,1
480135744,784840225,1164037924,0
176400,8555625,8732025,1
1437601,13719616,13942756,0
39690000,1925015625,1964705625,1
41357761,1936528036,1976335936,0
25401600,1232010000,1257411600,1
80030916,1521468036,1549681956,0
50979600,2472575625,2523555225,1
70543201,2599368256,2651632036,0
29811600,1445900625,1475712225,1
49084036,1565864041,1596881521,0
34574400,1676902500,1711476900,1
59660176,1831326436,1867449796,0
45158400,2190240000,2235398400,1
195132961,2921294401,2973411841,0
17926756,20142144,38068900,1
162639009,169182049,215766721,0
1147312384,1289097216,2436409600,1
1736888976,1910389264,3267722896,0
71707024,80568576,152275600,1
174055249,187717401,291214225,0
161340804,181279296,342620100,1
178649956,199600384,367642276,0
286828096,322274304,609102400,1
462680100,507420676,855796516,0
448168900,503553600,951722500,1
927385209,1006348729,1610657689,0
645363216,725117184,1370480400,1
882743521,975625225,1707920929,0
3594816,12638025,16232841,1
37662769,60777616,68392900,0
1164720384,4094720100,5259440484,1
1776453904,5185440100,6487013764,0
808833600,2843555625,3652389225,1
1103302656,3375726201,4252474521,0
517653504,1819875600,2337529104,1
622452601,2012150449,2554797025,0
359481600,1263802500,1623284100,1
724040464,1892076004,2326904644,0
607523904,2135826225,2743350129,1
713637796,2331054961,2964040249,0
434972736,1529201025,1964173761,1
513611569,1673791744,2127607876,0
70862724,91699776,162562500,1
157377025,187772209,284833129,0
283450896,366799104,650250000,1
542750209,656025769,1021505521,0
637764516,825297984,1463062500,1
685654225,879656281,1535150761,0
1771568100,2292494400,4064062500,1
2127423376,2695063396,4594670656,0
3472273476,4493289024,7965562500,1
3732599025,4788778401,8357433561,0
1133803584,1467196416,2601000000,1
1878789025,2301792529,3681212929,0
2551058064,3301191936,5852250000,1
2712951396,3485013156,6096174084,0
815409,7290000,8105409,1
89302500,126495009,129823236,0
137804121,1232010000,1369814121,1
328841956,1721835025,1884080836,0
235653201,2106810000,2342463201,1
589955521,3007206244,3287531569,0
159820164,1428840000,1588660164,1
233417284,1635070096,1805740036,0
98664489,882090000,980754489,1
283720336,1340365321,1461379984,0
264192516,2361960000,2626152516,1
293299876,2447478784,2716285924,0
117418896,1049760000,1167178896,1
202037796,1280065284,1409401764,0
58614336,74649600,133263936,1
257057089,289578289,396846241,0
937829376,1194393600,2132222976,1
1172035225,1457025241,2478745369,0
234457344,298598400,533055744,1
493372944,584672400,899280144,0
3751317504,4777574400,8528891904,1
3274929529,4237879801,7802365561,0
2110116096,2687385600,4797501696,1
2442336400,3060744976,5292271504,0
527529024,671846400,1199375424,1
1025344441,1223110729,1908379225,0
1465358400,1866240000,3331598400,1
2209188004,2695894084,4414539364,0
559504,1071225,1630729,1
28047616,31169889,33930625,0
67699984,129618225,197318209,1
186049600,282139209,378652681,0
80568576,154256400,234824976,1
339517476,478296900,613751076,0
161696656,309584025,471280681,1
313892089,510579216,713424100,0
55950400,107122500,163072900,1
196308121,284968161,372528601,0
125888400,241025625,366914025,1
181629529,316199524,458473744,0
181279296,347076900,528356196,1
535228225,800946601,1066479649,0
9511056,16908544,26419600,1
112126921,134954689,159896025,0
342398016,608707584,951105600,1
443902761,741854169,1115894025,0
237776400,422713600,660490000,1
459502096,706283776,1005904656,0
85599504,152176896,237776400,1
193682889,289034001,403407225,0
38044224,67634176,105678400,1
146168100,200109316,262504804,0
152176896,270536704,422713600,1
217356049,355511025,527483089,0
466041744,828518656,1294560400,1
568297921,963171225,1461609361,0
17640000,72420100,90060100,1
146676321,269649241,302794801,0
635040000,2607123600,3242163600,1
781649764,2896377124,3563851204,0
864360000,3548584900,4412944900,1
945501001,3711124561,4593992841,0
70560000,289680400,360240400,1
239351841,580376281,678654601,0
1128960000,4634886400,5763846400,1
1869697600,6040398400,7320513600,0
441000000,1810502500,2251502500,1
827655361,2532001761,3049137961,0
158760000,651780900,810540900,1
297976644,911556864,1097729424,0
1308736,3122289,4431025,1
32421636,39904489,44289025,0
378224704,902341521,1280566225,1
654796921,1308992400,1757789476,0
294465600,702515025,996980625,1
719419684,1308051889,1700490169,0
335036416,799305984,1134342400,1
793999684,1455117316,1896950916,0
188457984,449609616,638067600,1
443355136,814075024,1061977744,0
158357056,377796969,536154025,1
342916324,643687641,846169921,0
130873600,312228900,443102500,1
231861529,460402849,616876569,0
12222016,65658609,77880625,1
40513225,120384784,136749636,0
782209024,4202150976,4984360000,1
1134275041,4975186225,5823368721,0
48888064,262634436,311522500,1
192876544,533702404,602506116,0
305550400,1641465225,1947015625,1
702091009,2453419024,2824072164,0
195552256,1050537744,1246090000,1
457617664,1585632400,1823973264,0
439992576,2363709924,2803702500,1
474760521,2443423761,2890460169,0
598878784,3217271841,3816150625,1
1087812324,4255083361,4939981225,0
21013056,37356544,58369600,1
60808804,86974276,117809316,0
1029639744,1830470656,2860110400,1
1250046736,2120786704,3220335504,0
756470016,1344835584,2101305600,1
773284864,1367224576,2129268736,0
84052224,149426176,233478400,1
226382116,327682404,447660964,0
336208896,597704704,933913600,1
378886225,654182929,1004192721,0
525326400,933913600,1459240000,1
814531600,1308992400,1920192400,0
1344835584,2390818816,3735654400,1
2033288464,3285123856,4835811600,0
7700625,13690000,21390625,1
103083409,122722084,144072009,0
2495002500,4435560000,6930562500,1
2665140625,4661475625,7212255625,0
1732640625,3080250000,4812890625,1
2287708900,3807507025,5712336400,0
2225480625,3956410000,6181890625,1
3233969424,5269743649,7800069124,0
1509322500,2683240000,4192562500,1
2198859664,3581064964,5298675264,0
1301405625,2313610000,3615015625,1
1711145956,2850598881,4279253056,0
1108890000,1971360000,3080250000,1
1179991201,2065793401,3198015601,0
1123600,1238769,2362369,1
49364676,50112241,56295009,0
324720400,358004241,682724641,1
749828689,799984656,1259682064,0
135955600,149891049,285846649,1
366990649,389667600,595555216,0
112360000,123876900,236236900,1
246490000,263412900,419020900,0
189888400,209351961,399240361,1
462895225,493017616,768176656,0
161798400,178382736,340181136,1
428076100,454798276,697699396,0
252810000,278723025,531533025,1
582401689,621405184,978938944,0
15303744,27206656,42510400,1
110397049,139499721,172003225,0
61214976,108826624,170041600,1
291453184,387302400,496754944,0
382593600,680166400,1062760000,1
644855236,1018503396,1477172356,0
244859904,435306496,680166400,1
290838916,495952900,755480196,0
749883456,1333126144,2083009600,1
