side1,side2,side3,validity
13680,19434,23766,1
21116,26870,31202,0
9120,12956,15844,1
17746,21582,24470,0
18240,25912,31688,1
19167,26839,32615,0
27360,38868,47532,1
28932,40440,49104,0
31920,45346,55454,1
36843,50269,60377,0
8400,9682,12818,1
8483,9765,12901,0
42000,48410,64090,1
44967,51377,67057,0
16800,19364,25636,1
26773,29337,35609,0
67200,77456,102544,1
63067,73323,98411,0
50400,58092,76908,1
50649,58341,77157,0
25200,29046,38454,1
32102,35948,45356,0
33600,38728,51272,1
43365,48493,61037,0
1680,1925,2555,1
2640,2885,3515,0
28560,32725,43435,1
32789,36954,47664,0
25200,28875,38325,1
28464,32139,41589,0
18480,21175,28105,1
24292,26987,33917,0
16800,19250,25550,1
21307,23757,30057,0
21840,25025,33215,1
23585,26770,34960,0
23520,26950,35770,1
30223,33653,42473,0
132,2176,2180,1
138,2182,2186,0
1320,21760,21800,1
4849,25289,25329,0
1452,23936,23980,1
7901,30385,30429,0
1848,30464,30520,1
8951,37567,37623,0
2244,36992,37060,1
4951,39699,39767,0
1980,32640,32700,1
8179,38839,38899,0
2112,34816,34880,1
2435,35139,35203,0
2975,4896,5729,1
7491,9412,10245,0
20825,34272,40103,1
22493,35940,41771,0
14875,24480,28645,1
22880,32485,36650,0
11900,19584,22916,1
13993,21677,25009,0
23800,39168,45832,1
27384,42752,49416,0
17850,29376,34374,1
20306,31832,36830,0
5950,9792,11458,1
12399,16241,17907,0
1716,9360,9516,1
3760,11404,11560,0
8580,46800,47580,1
17886,56106,56886,0
13728,74880,76128,1
19513,80665,81913,0
12012,65520,66612,1
14162,67670,68762,0
5148,28080,28548,1
8960,31892,32360,0
6864,37440,38064,1
16144,46720,47344,0
10296,56160,57096,1
16878,62742,63678,0
1460,1533,2117,1
11249,11322,11906,0
26280,27594,38106,1
33714,35028,45540,0
14600,15330,21170,1
18363,19093,24933,0
20440,21462,29638,1
20807,21829,30005,0
16060,16863,23287,1
23137,23940,30364,0
24820,26061,35989,1
24980,26221,36149,0
18980,19929,27521,1
19934,20883,28475,0
1071,2940,3129,1
10320,12189,12378,0
18207,49980,53193,1
25388,57161,60374,0
11781,32340,34419,1
15436,35995,38074,0
16065,44100,46935,1
22962,50997,53832,0
12852,35280,37548,1
13360,35788,38056,0
14994,41160,43806,1
22141,48307,50953,0
13923,38220,40677,1
16103,40400,42857,0
1005,1340,1675,1
9240,9575,9910,0
14070,18760,23450,1
16930,21620,26310,0
15075,20100,25125,1
24794,29819,34844,0
10050,13400,16750,1
11016,14366,17716,0
11055,14740,18425,1
16606,20291,23976,0
17085,22780,28475,1
25655,31350,37045,0
18090,24120,30150,1
19184,25214,31244,0
1710,2280,2850,1
2926,3496,4066,0
30780,41040,51300,1
40537,50797,61057,0
20520,27360,34200,1
28278,35118,41958,0
22230,29640,37050,1
24505,31915,39325,0
18810,25080,31350,1
21672,27942,34212,0
25650,34200,42750,1
30428,38978,47528,0
27360,36480,45600,1
31660,40780,49900,0
1309,4488,4675,1
10434,13613,13800,0
15708,53856,56100,1
16987,55135,57379,0
19635,67320,70125,1
24987,72672,75477,0
22253,76296,79475,1
22535,76578,79757,0
14399,49368,51425,1
23737,58706,60763,0
20944,71808,74800,1
23274,74138,77130,0
17017,58344,60775,1
24974,66301,68732,0
3016,6390,7066,1
7618,10992,11668,0
9048,19170,21198,1
11035,21157,23185,0
12064,25560,28264,1
16221,29717,32421,0
18096,38340,42396,1
25065,45309,49365,0
6032,12780,14132,1
13223,19971,21323,0
24128,51120,56528,1
24429,51421,56829,0
15080,31950,35330,1
16748,33618,36998,0
3325,5472,6403,1
4535,6682,7613,0
16625,27360,32015,1
17030,27765,32420,0
23275,38304,44821,1
28374,43403,49920,0
9975,16416,19209,1
10161,16602,19395,0
13300,21888,25612,1
21708,30296,34020,0
6650,10944,12806,1
11255,15549,17411,0
19950,32832,38418,1
27368,40250,45836,0
4900,8064,9436,1
7100,10264,11636,0
19600,32256,37744,1
27166,39822,45310,0
14700,24192,28308,1
15066,24558,28674,0
9800,16128,18872,1
12584,18912,21656,0
24500,40320,47180,1
32450,48270,55130,0
39200,64512,75488,1
42000,67312,78288,0
34300,56448,66052,1
41034,63182,72786,0
3360,4104,5304,1
12768,13512,14712,0
23520,28728,37128,1
28478,33686,42086,0
16800,20520,26520,1
21862,25582,31582,0
6720,8208,10608,1
12476,13964,16364,0
10080,12312,15912,1
18675,20907,24507,0
26880,32832,42432,1
33582,39534,49134,0
20160,24624,31824,1
21915,26379,33579,0
3429,4572,5715,1
11033,12176,13319,0
10287,13716,17145,1
15030,18459,21888,0
27432,36576,45720,1
29338,38482,47626,0
24003,32004,40005,1
26166,34167,42168,0
6858,9144,11430,1
9911,12197,14483,0
13716,18288,22860,1
13883,18455,23027,0
17145,22860,28575,1
21912,27627,33342,0
2940,8323,8827,1
11280,16663,17167,0
11760,33292,35308,1
17398,38930,40946,0
20580,58261,61789,1
26122,63803,67331,0
8820,24969,26481,1
10956,27105,28617,0
5880,16646,17654,1
9861,20627,21635,0
17640,49938,52962,1
23551,55849,58873,0
14700,41615,44135,1
15511,42426,44946,0
7086,9448,11810,1
9827,12189,14551,0
49602,66136,82670,1
57619,74153,90687,0
28344,37792,47240,1
28435,37883,47331,0
35430,47240,59050,1
39272,51082,62892,0
56688,75584,94480,1
47921,66817,85713,0
14172,18896,23620,1
22479,27203,31927,0
42516,56688,70860,1
44644,58816,72988,0
2856,2950,4106,1
10118,10212,11368,0
39984,41300,57484,1
40713,42029,58213,0
28560,29500,41060,1
32292,33232,44792,0
34272,35400,49272,1
43300,44428,58300,0
37128,38350,53378,1
46650,47872,62900,0
42840,44250,61590,1
48380,49790,67130,0
31416,32450,45166,1
38891,39925,52641,0
700,8736,8764,1
4112,12148,12176,0
4200,52416,52584,1
11020,59236,59404,0
2100,26208,26292,1
6582,30690,30774,0
4900,61152,61348,1
11047,67299,67495,0
3500,43680,43820,1
9243,49423,49563,0
5600,69888,70112,1
12962,77250,77474,0
2800,34944,35056,1
12418,44562,44674,0
2706,4592,5330,1
8598,10484,11222,0
18942,32144,37310,1
22507,35709,40875,0
10824,18368,21320,1
15333,22877,25829,0
8118,13776,15990,1
13105,18763,20977,0
21648,36736,42640,1
22666,37754,43658,0
5412,9184,10660,1
10255,14027,15503,0
13530,22960,26650,1
20765,30195,33885,0
2238,2984,3730,1
6585,7331,8077,0
33570,44760,55950,1
39252,50442,61632,0
35808,47744,59680,1
39470,51406,63342,0
40284,53712,67140,1
47787,61215,74643,0
29094,38792,48490,1
33805,43503,53201,0
24618,32824,41030,1
25290,33496,41702,0
31332,41776,52220,1
36945,47389,57833,0
918,2520,2682,1
3200,4802,4964,0
15606,42840,45594,1
17677,44911,47665,0
11016,30240,32184,1
12297,31521,33465,0
10098,27720,29502,1
11964,29586,31368,0
9180,25200,26820,1
16054,32074,33694,0
16524,45360,48276,1
25639,54475,57391,0
11934,32760,34866,1
21261,42087,44193,0
8112,9295,12337,1
13181,14364,17406,0
40560,46475,61685,1
46896,52811,68021,0
56784,65065,86359,1
56942,65223,86517,0
16224,18590,24674,1
20105,22471,28555,0
32448,37180,49348,1
36463,41195,53363,0
48672,55770,74022,1
52952,60050,78302,0
64896,74360,98696,1
63789,73253,97589,0
4683,6244,7805,1
6523,8084,9645,0
28098,37464,46830,1
37126,46492,55858,0
37464,49952,62440,1
40581,53069,65557,0
9366,12488,15610,1
14886,18008,21130,0
18732,24976,31220,1
22886,29130,35374,0
32781,43708,54635,1
36864,47791,58718,0
23415,31220,39025,1
32270,40075,47880,0
3315,3672,4947,1
9307,9664,10939,0
46410,51408,69258,1
54766,59764,77614,0
56355,62424,84099,1
57140,63209,84884,0
53040,58752,79152,1
55882,61594,81994,0
36465,40392,54417,1
44718,48645,62670,0
43095,47736,64311,1
48579,53220,69795,0
49725,55080,74205,1
50518,55873,74998,0
1029,8372,8435,1
2012,9355,9418,0
5145,41860,42175,1
11066,47781,48096,0
8232,66976,67480,1
9579,68323,68827,0
2058,16744,16870,1
6093,20779,20905,0
3087,25116,25305,1
5194,27223,27412,0
7203,58604,59045,1
13008,64409,64850,0
6174,50232,50610,1
11063,55121,55499,0
1534,9912,10030,1
9759,18137,18255,0
3068,19824,20060,1
8429,25185,25421,0
6136,39648,40120,1
9115,42627,43099,0
12272,79296,80240,1
16095,83119,84063,0
10738,69384,70210,1
15783,74429,75255,0
7670,49560,50150,1
8297,50187,50777,0
4602,29736,30090,1
5606,30740,31094,0
4158,9360,10242,1
9152,14354,15236,0
24948,56160,61452,1
33134,64346,69638,0
12474,28080,30726,1
17718,33324,35970,0
29106,65520,71694,1
32790,69204,75378,0
33264,74880,81936,1
37382,78998,86054,0
20790,46800,51210,1
26268,52278,56688,0
8316,18720,20484,1
13766,24170,25934,0
2448,7140,7548,1
11195,15887,16295,0
14688,42840,45288,1
20063,48215,50663,0
12240,35700,37740,1
15622,39082,41122,0
19584,57120,60384,1
26019,63555,66819,0
17136,49980,52836,1
25526,58370,61226,0
7344,21420,22644,1
9127,23203,24427,0
4896,14280,15096,1
8749,18133,18949,0
2139,4060,4589,1
2860,4781,5310,0
25668,48720,55068,1
31560,54612,60960,0
23529,44660,50479,1
28330,49461,55280,0
29946,56840,64246,1
38239,65133,72539,0
27807,52780,59657,1
27933,52906,59783,0
21390,40600,45890,1
27519,46729,52019,0
36363,69020,78013,1
41950,74607,83600,0
1077,1436,1795,1
6762,7121,7480,0
16155,21540,26925,1
19301,24686,30071,0
14001,18668,23335,1
19938,24605,29272,0
17232,22976,28720,1
19117,24861,30605,0
19386,25848,32310,1
24947,31409,37871,0
11847,15796,19745,1
11989,15938,19887,0
18309,24412,30515,1
21912,28015,34118,0
420,2925,2955,1
1199,3704,3734,0
6300,43875,44325,1
6431,44006,44456,0
5040,35100,35460,1
8946,39006,39366,0
7140,49725,50235,1
8399,50984,51494,0
5460,38025,38415,1
7006,39571,39961,0
5880,40950,41370,1
7724,42794,43214,0
6720,46800,47280,1
13969,54049,54529,0
4234,4488,6170,1
12753,13007,14689,0
33872,35904,49360,1
41676,43708,57164,0
8468,8976,12340,1
13193,13701,17065,0
12702,13464,18510,1
13366,14128,19174,0
16936,17952,24680,1
21510,22526,29254,0
21170,22440,30850,1
30453,31723,40133,0
25404,26928,37020,1
29711,31235,41327,0
1896,3555,4029,1
6137,7796,8270,0
34128,63990,72522,1
42148,72010,80542,0
28440,53325,60435,1
33216,58101,65211,0
22752,42660,48348,1
24949,44857,50545,0
18960,35550,40290,1
26908,43498,48238,0
24648,46215,52377,1
26714,48281,54443,0
20856,39105,44319,1
22663,40912,46126,0
8418,9576,12750,1
12545,13703,16877,0
16836,19152,25500,1
23297,25613,31961,0
25254,28728,38250,1
26185,29659,39181,0
42090,47880,63750,1
46124,51914,67784,0
58926,67032,89250,1
61095,69201,91419,0
33672,38304,51000,1
43345,47977,60673,0
50508,57456,76500,1
52086,59034,78078,0
903,2700,2847,1
9450,11247,11394,0
11739,35100,37011,1
18134,41495,43406,0
15351,45900,48399,1
24289,54838,57337,0
12642,37800,39858,1
15278,40436,42494,0
9933,29700,31317,1
16844,36611,38228,0
16254,48600,51246,1
17126,49472,52118,0
10836,32400,34164,1
14214,35778,37542,0
7656,8640,11544,1
16033,17017,19921,0
30624,34560,46176,1
34235,38171,49787,0
15312,17280,23088,1
22212,24180,29988,0
61248,69120,92352,1
57227,65099,88331,0
45936,51840,69264,1
49420,55324,72748,0
22968,25920,34632,1
32021,34973,43685,0
38280,43200,57720,1
47002,51922,66442,0
748,1035,1277,1
5296,5583,5825,0
8228,11385,14047,1
13640,16797,19459,0
8976,12420,15324,1
18426,21870,24774,0
12716,17595,21709,1
17717,22596,26710,0
7480,10350,12770,1
14011,16881,19301,0
11220,15525,19155,1
13477,17782,21412,0
13464,18630,22986,1
23135,28301,32657,0
3084,4112,5140,1
10589,11617,12645,0
18504,24672,30840,1
21069,27237,33405,0
15420,20560,25700,1
21436,26576,31716,0
9252,12336,15420,1
13917,17001,20085,0
6168,8224,10280,1
12090,14146,16202,0
12336,16448,20560,1
14743,18855,22967,0
21588,28784,35980,1
23839,31035,38231,0
4200,8510,9490,1
12111,16421,17401,0
25200,51060,56940,1
27958,53818,59698,0
29400,59570,66430,1
30749,60919,67779,0
8400,17020,18980,1
15471,24091,26051,0
33600,68080,75920,1
43240,77720,85560,0
21000,42550,47450,1
28769,50319,55219,0
12600,25530,28470,1
17262,30192,33132,0
1144,1767,2105,1
5694,6317,6655,0
19448,30039,35785,1
25589,36180,41926,0
17160,26505,31575,1
26822,36167,41237,0
18304,28272,33680,1
28178,38146,43554,0
13728,21204,25260,1
21056,28532,32588,0
12584,19437,23155,1
18518,25371,29089,0
11440,17670,21050,1
15227,21457,24837,0
3496,8103,8825,1
6365,10972,11694,0
27968,64824,70600,1
33679,70535,76311,0
6992,16206,17650,1
13888,23102,24546,0
17480,40515,44125,1
26497,49532,53142,0
13984,32412,35300,1
21392,39820,42708,0
20976,48618,52950,1
21789,49431,53763,0
24472,56721,61775,1
32982,65231,70285,0
4584,6112,7640,1
7798,9326,10854,0
32088,42784,53480,1
35356,46052,56748,0
27504,36672,45840,1
27808,36976,46144,0
9168,12224,15280,1
15046,18102,21158,0
18336,24448,30560,1
19465,25577,31689,0
22920,30560,38200,1
28540,36180,43820,0
36672,48896,61120,1
45092,57316,69540,0
2775,3700,4625,1
10153,11078,12003,0
49950,66600,83250,1
51625,68275,84925,0
41625,55500,69375,1
47830,61705,75580,0
47175,62900,78625,1
56868,72593,88318,0
38850,51800,64750,1
46892,59842,72792,0
36075,48100,60125,1
41366,53391,65416,0
33300,44400,55500,1
34351,45451,56551,0
1060,1113,1537,1
7026,7079,7503,0
18020,18921,26129,1
27383,28284,35492,0
11660,12243,16907,1
19157,19740,24404,0
10600,11130,15370,1
15700,16230,20470,0
13780,14469,19981,1
21515,22204,27716,0
12720,13356,18444,1
20690,21326,26414,0
15900,16695,23055,1
24133,24928,31288,0
3912,5216,6520,1
10507,11811,13115,0
7824,10432,13040,1
17072,19680,22288,0
19560,26080,32600,1
25394,31914,38434,0
15648,20864,26080,1
17054,22270,27486,0
27384,36512,45640,1
33515,42643,51771,0
11736,15648,19560,1
21145,25057,28969,0
31296,41728,52160,1
31621,42053,52485,0
4083,5444,6805,1
8237,9598,10959,0
24498,32664,40830,1
28197,36363,44529,0
12249,16332,20415,1
18307,22390,26473,0
28581,38108,47635,1
36340,45867,55394,0
32664,43552,54440,1
37608,48496,59384,0
20415,27220,34025,1
24266,31071,37876,0
16332,21776,27220,1
19978,25422,30866,0
2214,9840,10086,1
9997,17623,17869,0
13284,59040,60516,1
18839,64595,66071,0
15498,68880,70602,1
22079,75461,77183,0
11070,49200,50430,1
12088,50218,51448,0
8856,39360,40344,1
12088,42592,43576,0
4428,19680,20172,1
12543,27795,28287,0
17712,78720,80688,1
19876,80884,82852,0
6687,8916,11145,1
12252,14481,16710,0
20061,26748,33435,1
26709,33396,40083,0
40122,53496,66870,1
46483,59857,73231,0
33435,44580,55725,1
42966,54111,65256,0
26748,35664,44580,1
35953,44869,53785,0
53496,71328,89160,1
56441,74273,92105,0
13374,17832,22290,1
15600,20058,24516,0
3476,9243,9875,1
9432,15199,15831,0
20856,55458,59250,1
27987,62589,66381,0
10428,27729,29625,1
16656,33957,35853,0
24332,64701,69125,1
33142,73511,77935,0
6952,18486,19750,1
14978,26512,27776,0
13904,36972,39500,1
18441,41509,44037,0
17380,46215,49375,1
20037,48872,52032,0
1472,5796,5980,1
7418,11742,11926,0
7360,28980,29900,1
8455,30075,30995,0
2944,11592,11960,1
5113,13761,14129,0
4416,17388,17940,1
11947,24919,25471,0
11776,46368,47840,1
15804,50396,51868,0
10304,40572,41860,1
12559,42827,44115,0
5888,23184,23920,1
10232,27528,28264,0
2661,3548,4435,1
6592,7479,8366,0
47898,63864,79830,1
48548,64514,80480,0
31932,42576,53220,1
35647,46291,56935,0
45237,60316,75395,1
47108,62187,77266,0
39915,53220,66525,1
42409,55714,69019,0
29271,39028,48785,1
29421,39178,48935,0
37254,49672,62090,1
40649,53067,65485,0
1292,6069,6205,1
8350,13127,13263,0
9044,42483,43435,1
13009,46448,47400,0
7752,36414,37230,1
15139,43801,44617,0
2584,12138,12410,1
8631,18185,18457,0
6460,30345,31025,1
12320,36205,36885,0
5168,24276,24820,1
6468,25576,26120,0
10336,48552,49640,1
14904,53120,54208,0
19,180,181,1
7609,7770,7771,0
304,2880,2896,1
3615,6191,6207,0
209,1980,1991,1
4454,6225,6236,0
323,3060,3077,1
5506,8243,8260,0
228,2160,2172,1
589,2521,2533,0
247,2340,2353,1
3951,6044,6057,0
342,3240,3258,1
9721,12619,12637,0
3060,3795,4875,1
4133,4868,5948,0
42840,53130,68250,1
46123,56413,71533,0
33660,41745,53625,1
41377,49462,61342,0
45900,56925,73125,1
55342,66367,82567,0
55080,68310,87750,1
64167,77397,96837,0
48960,60720,78000,1
50189,61949,79229,0
30600,37950,48750,1
35195,42545,53345,0
4784,8970,10166,1
9568,13754,14950,0
28704,53820,60996,1
32619,57735,64911,0
9568,17940,20332,1
19012,27384,29776,0
14352,26910,30498,1
22344,34902,38490,0
23920,44850,50830,1
33856,54786,60766,0
19136,35880,40664,1
28562,45306,50090,0
38272,71760,81328,1
43267,76755,86323,0
2871,4180,5071,1
5221,6530,7421,0
14355,20900,25355,1
16724,23269,27724,0
8613,12540,15213,1
9928,13855,16528,0
5742,8360,10142,1
7166,9784,11566,0
17226,25080,30426,1
18386,26240,31586,0
22968,33440,40568,1
26820,37292,44420,0
20097,29260,35497,1
20437,29600,35837,0
1376,5418,5590,1
10558,14600,14772,0
4128,16254,16770,1
11906,24032,24548,0
6880,27090,27950,1
12873,33083,33943,0
5504,21672,22360,1
12823,28991,29679,0
2752,10836,11180,1
10805,18889,19233,0
8256,32508,33540,1
16744,40996,42028,0
9632,37926,39130,1
12256,40550,41754,0
1552,6111,6305,1
2606,7165,7359,0
12416,48888,50440,1
15468,51940,53492,0
4656,18333,18915,1
10447,24124,24706,0
10864,42777,44135,1
16723,48636,49994,0
6208,24444,25220,1
6346,24582,25358,0
7760,30555,31525,1
17362,40157,41127,0
3104,12222,12610,1
6271,15389,15777,0
7150,7920,10670,1
16674,17444,20194,0
21450,23760,32010,1
21737,24047,32297,0
28600,31680,42680,1
33371,36451,47451,0
50050,55440,74690,1
56018,61408,80658,0
42900,47520,64020,1
43498,48118,64618,0
14300,15840,21340,1
18107,19647,25147,0
35750,39600,53350,1
39506,43356,57106,0
5685,7580,9475,1
7485,9380,11275,0
34110,45480,56850,1
34603,45973,57343,0
22740,30320,37900,1
28803,36383,43963,0
45480,60640,75800,1
45710,60870,76030,0
17055,22740,28425,1
19389,25074,30759,0
28425,37900,47375,1
32389,41864,51339,0
39795,53060,66325,1
49172,62437,75702,0
7437,9916,12395,1
8216,10695,13174,0
14874,19832,24790,1
19617,24575,29533,0
59496,79328,99160,1
54875,74707,94539,0
44622,59496,74370,1
50875,65749,80623,0
22311,29748,37185,1
26758,34195,41632,0
29748,39664,49580,1
30064,39980,49896,0
37185,49580,61975,1
38721,51116,63511,0
480,7192,7208,1
3809,10521,10537,0
960,14384,14416,1
1875,15299,15331,0
2400,35960,36040,1
4762,38322,38402,0
1920,28768,28832,1
5243,32091,32155,0
3840,57536,57664,1
7147,60843,60971,0
1440,21576,21624,1
7343,27479,27527,0
2880,43152,43248,1
4208,44480,44576,0
2352,5236,5740,1
11179,14063,14567,0
16464,36652,40180,1
18547,38735,42263,0
7056,15708,17220,1
14868,23520,25032,0
9408,20944,22960,1
9854,21390,23406,0
18816,41888,45920,1
23930,47002,51034,0
11760,26180,28700,1
17163,31583,34103,0
4704,10472,11480,1
12858,18626,19634,0
664,6873,6905,1
1417,7626,7658,0
4648,48111,48335,1
5405,48868,49092,0
2656,27492,27620,1
6867,31703,31831,0
1328,13746,13810,1
9379,21797,21861,0
3984,41238,41430,1
12025,49279,49471,0
5312,54984,55240,1
14452,64124,64380,0
3320,34365,34525,1
9447,40492,40652,0
3708,7931,8755,1
6354,10577,11401,0
11124,23793,26265,1
18639,31308,33780,0
7416,15862,17510,1
10368,18814,20462,0
22248,47586,52530,1
25972,51310,56254,0
14832,31724,35020,1
21232,38124,41420,0
29664,63448,70040,1
35661,69445,76037,0
25956,55517,61285,1
34166,63727,69495,0
1960,9504,9704,1
10634,18178,18378,0
15680,76032,77632,1
18408,78760,80360,0
13720,66528,67928,1
16254,69062,70462,0
9800,47520,48520,1
17639,55359,56359,0
3920,19008,19408,1
7435,22523,22923,0
5880,28512,29112,1
14981,37613,38213,0
11760,57024,58224,1
17033,62297,63497,0
1340,3216,3484,1
4627,6503,6771,0
21440,51456,55744,1
30052,60068,64356,0
24120,57888,62712,1
24410,58178,63002,0
14740,35376,38324,1
23720,44356,47304,0
13400,32160,34840,1
18325,37085,39765,0
17420,41808,45292,1
18744,43132,46616,0
16080,38592,41808,1
17055,39567,42783,0
1449,7068,7215,1
9456,15075,15222,0
2898,14136,14430,1
4504,15742,16036,0
7245,35340,36075,1
16966,45061,45796,0
4347,21204,21645,1
6551,23408,23849,0
11592,56544,57720,1
16042,60994,62170,0
10143,49476,50505,1
17190,56523,57552,0
8694,42408,43290,1
15407,49121,50003,0
3990,4680,6150,1
9399,10089,11559,0
19950,23400,30750,1
24124,27574,34924,0
7980,9360,12300,1
16216,17596,20536,0
23940,28080,36900,1
26025,30165,38985,0
15960,18720,24600,1
17043,19803,25683,0
11970,14040,18450,1
13305,15375,19785,0
27930,32760,43050,1
36222,41052,51342,0
261,1248,1275,1
7304,8291,8318,0
3132,14976,15300,1
8423,20267,20591,0
3915,18720,19125,1
13084,27889,28294,0
4176,19968,20400,1
4215,20007,20439,0
2871,13728,14025,1
6067,16924,17221,0
4437,21216,21675,1
4614,21393,21852,0
2610,12480,12750,1
