side1,side2,side3,validity
10985,5577,9464,1
13946,8538,12425,0
87880,75712,44616,1
92288,80120,49024,0
56784,65910,33462,1
61075,70201,37753,0
11154,18928,21970,1
19068,26842,29884,0
22308,37856,43940,1
25450,40998,47082,0
54925,27885,47320,1
56779,29739,49174,0
66248,76895,39039,1
74253,84900,47044,0
10282,8730,5432,1
14305,12753,9455,0
20564,17460,10864,1
23591,20487,13891,0
30846,16296,26190,1
35463,20913,30807,0
27160,51410,43650,1
32617,56867,49107,0
21728,34920,41128,1
23261,36453,42661,0
82256,69840,43456,1
90894,78478,52094,0
32592,61692,52380,1
36226,65326,56014,0
4895,6497,4272,1
12511,14113,11888,0
25988,17088,19580,1
33520,24620,27112,0
9790,8544,12994,1
11336,10090,14540,0
25632,38982,29370,1
29764,43114,33502,0
39160,34176,51976,1
40776,35792,53592,0
21360,24475,32485,1
30239,33354,41364,0
12816,19491,14685,1
15804,22479,17673,0
2646,6960,7446,1
8944,13258,13744,0
5292,14892,13920,1
5692,15292,14320,0
48720,18522,52122,1
51273,21075,54675,0
37230,13230,34800,1
46398,22398,43968,0
21168,59568,55680,1
23886,62286,58398,0
27840,29784,10584,1
36607,38551,19351,0
41760,15876,44676,1
43326,17442,46242,0
126,120,174,1
1950,1944,1998,0
1800,2610,1890,1
11011,11821,11101,0
2268,3132,2160,1
10058,10922,9950,0
1764,1680,2436,1
7145,7061,7817,0
1200,1260,1740,1
1850,1910,2390,0
2958,2040,2142,1
5542,4624,4726,0
1920,2784,2016,1
9802,10666,9898,0
10200,7128,7296,1
16116,13044,13212,0
71400,49896,51072,1
74033,52529,53705,0
14256,14592,20400,1
22032,22368,28176,0
40800,28512,29184,1
43892,31604,32276,0
35640,51000,36480,1
35790,51150,36630,0
21888,30600,21384,1
27617,36329,27113,0
42768,61200,43776,1
49391,67823,50399,0
420,336,252,1
7176,7092,7008,0
7560,6048,4536,1
17144,15632,14120,0
5376,4032,6720,1
6387,5043,7731,0
3696,4620,2772,1
13413,14337,12489,0
4200,2520,3360,1
12312,10632,11472,0
5880,3528,4704,1
11308,8956,10132,0
7140,4284,5712,1
15549,12693,14121,0
7922,6478,4560,1
9581,8137,6219,0
63376,36480,51824,1
68244,41348,56692,0
19434,13680,23766,1
27199,21445,31531,0
9120,12956,15844,1
11147,14983,17871,0
31688,18240,25912,1
32204,18756,26428,0
47532,27360,38868,1
50085,29913,41421,0
31920,55454,45346,1
39111,62645,52537,0
12818,8400,9682,1
18120,13702,14984,0
48410,64090,42000,1
50175,65855,43765,0
25636,19364,16800,1
29335,23063,20499,0
102544,77456,67200,1
110519,85431,75175,0
58092,50400,76908,1
61855,54163,80671,0
29046,38454,25200,1
29388,38796,25542,0
38728,51272,33600,1
47105,59649,41977,0
1925,2555,1680,1
3475,4105,3230,0
43435,28560,32725,1
46501,31626,35791,0
38325,25200,28875,1
39513,26388,30063,0
21175,28105,18480,1
26334,33264,23639,0
25550,19250,16800,1
30070,23770,21320,0
25025,33215,21840,1
30556,38746,27371,0
35770,23520,26950,1
42781,30531,33961,0
2176,132,2180,1
6756,4712,6760,0
1320,21760,21800,1
9865,30305,30345,0
23980,23936,1452,1
27874,27830,5346,0
30464,30520,1848,1
33179,33235,4563,0
2244,37060,36992,1
3538,38354,38286,0
32700,32640,1980,1
35618,35558,4898,0
2112,34816,34880,1
5639,38343,38407,0
5729,2975,4896,1
9139,6385,8306,0
40103,20825,34272,1
43247,23969,37416,0
14875,24480,28645,1
19667,29272,33437,0
22916,19584,11900,1
25973,22641,14957,0
23800,45832,39168,1
33471,55503,48839,0
17850,29376,34374,1
22880,34406,39404,0
9792,11458,5950,1
16003,17669,12161,0
9360,1716,9516,1
13910,6266,14066,0
47580,8580,46800,1
51552,12552,50772,0
76128,74880,13728,1
83961,82713,21561,0
12012,66612,65520,1
13317,67917,66825,0
28080,5148,28548,1
36672,13740,37140,0
6864,37440,38064,1
11004,41580,42204,0
10296,56160,57096,1
13395,59259,60195,0
1533,1460,2117,1
1968,1895,2552,0
38106,26280,27594,1
47599,35773,37087,0
21170,15330,14600,1
22678,16838,16108,0
29638,20440,21462,1
39065,29867,30889,0
23287,16863,16060,1
30254,23830,23027,0
26061,35989,24820,1
28581,38509,27340,0
19929,18980,27521,1
23167,22218,30759,0
3129,1071,2940,1
6320,4262,6131,0
49980,53193,18207,1
50058,53271,18285,0
11781,34419,32340,1
15081,37719,35640,0
44100,16065,46935,1
47457,19422,50292,0
35280,37548,12852,1
38703,40971,16275,0
41160,14994,43806,1
41914,15748,44560,0
38220,40677,13923,1
47294,49751,22997,0
1340,1005,1675,1
7240,6905,7575,0
18760,23450,14070,1
22204,26894,17514,0
20100,15075,25125,1
24242,19217,29267,0
13400,16750,10050,1
22182,25532,18832,0
11055,18425,14740,1
15600,22970,19285,0
28475,22780,17085,1
37287,31592,25897,0
18090,24120,30150,1
25908,31938,37968,0
2850,2280,1710,1
8284,7714,7144,0
51300,30780,41040,1
61213,40693,50953,0
20520,34200,27360,1
25943,39623,32783,0
37050,22230,29640,1
40962,26142,33552,0
31350,18810,25080,1
35696,23156,29426,0
25650,34200,42750,1
28603,37153,45703,0
45600,36480,27360,1
49504,40384,31264,0
1309,4675,4488,1
6969,10335,10148,0
15708,53856,56100,1
18411,56559,58803,0
67320,70125,19635,1
75527,78332,27842,0
22253,76296,79475,1
29238,83281,86460,0
51425,14399,49368,1
61176,24150,59119,0
20944,71808,74800,1
24673,75537,78529,0
58344,60775,17017,1
61523,63954,20196,0
6390,3016,7066,1
11134,7760,11810,0
21198,19170,9048,1
30621,28593,18471,0
12064,28264,25560,1
13984,30184,27480,0
18096,42396,38340,1
26505,50805,46749,0
14132,12780,6032,1
23258,21906,15158,0
51120,24128,56528,1
54456,27464,59864,0
31950,35330,15080,1
38518,41898,21648,0
6403,5472,3325,1
9546,8615,6468,0
32015,27360,16625,1
41162,36507,25772,0
38304,44821,23275,1
41990,48507,26961,0
19209,16416,9975,1
26780,23987,17546,0
13300,21888,25612,1
20635,29223,32947,0
6650,10944,12806,1
12358,16652,18514,0
32832,38418,19950,1
39557,45143,26675,0
9436,4900,8064,1
15818,11282,14446,0
19600,32256,37744,1
21513,34169,39657,0
14700,24192,28308,1
15237,24729,28845,0
9800,18872,16128,1
10220,19292,16548,0
24500,40320,47180,1
29913,45733,52593,0
64512,75488,39200,1
69916,80892,44604,0
66052,34300,56448,1
73506,41754,63902,0
3360,4104,5304,1
10290,11034,12234,0
23520,37128,28728,1
26071,39679,31279,0
20520,16800,26520,1
21346,17626,27346,0
8208,6720,10608,1
13217,11729,15617,0
15912,10080,12312,1
25438,19606,21838,0
26880,32832,42432,1
34050,40002,49602,0
31824,20160,24624,1
41094,29430,33894,0
3429,4572,5715,1
9634,10777,11920,0
17145,10287,13716,1
19533,12675,16104,0
45720,36576,27432,1
51280,42136,32992,0
40005,24003,32004,1
49592,33590,41591,0
11430,6858,9144,1
12698,8126,10412,0
18288,13716,22860,1
26380,21808,30952,0
22860,17145,28575,1
31302,25587,37017,0
8827,2940,8323,1
12796,6909,12292,0
33292,35308,11760,1
40030,42046,18498,0
20580,58261,61789,1
26337,64018,67546,0
8820,26481,24969,1
15447,33108,31596,0
17654,16646,5880,1
26258,25250,14484,0
17640,49938,52962,1
18613,50911,53935,0
44135,41615,14700,1
48999,46479,19564,0
11810,7086,9448,1
15202,10478,12840,0
82670,49602,66136,1
90263,57195,73729,0
28344,37792,47240,1
28387,37835,47283,0
59050,47240,35430,1
67521,55711,43901,0
94480,75584,56688,1
94803,75907,57011,0
14172,23620,18896,1
17741,27189,22465,0
42516,70860,56688,1
44166,72510,58338,0
2950,2856,4106,1
10601,10507,11757,0
41300,57484,39984,1
41578,57762,40262,0
41060,29500,28560,1
44886,33326,32386,0
49272,35400,34272,1
57652,43780,42652,0
53378,38350,37128,1
56456,41428,40206,0
61590,44250,42840,1
69433,52093,50683,0
31416,45166,32450,1
36961,50711,37995,0
8736,700,8764,1
11482,3446,11510,0
52416,52584,4200,1
53890,54058,5674,0
26292,26208,2100,1
33985,33901,9793,0
61152,4900,61348,1
65178,8926,65374,0
43820,43680,3500,1
44375,44235,4055,0
70112,69888,5600,1
79255,79031,14743,0
2800,34944,35056,1
3894,36038,36150,0
5330,2706,4592,1
13023,10399,12285,0
18942,37310,32144,1
28762,47130,41964,0
10824,18368,21320,1
17890,25434,28386,0
13776,8118,15990,1
14766,9108,16980,0
42640,21648,36736,1
45399,24407,39495,0
5412,10660,9184,1
12928,18176,16700,0
13530,26650,22960,1
14089,27209,23519,0
3730,2238,2984,1
8283,6791,7537,0
33570,44760,55950,1
42497,53687,64877,0
59680,47744,35808,1
63346,51410,39474,0
67140,53712,40284,1
74989,61561,48133,0
48490,29094,38792,1
55201,35805,45503,0
32824,41030,24618,1
38557,46763,30351,0
31332,41776,52220,1
38276,48720,59164,0
2682,918,2520,1
6211,4447,6049,0
15606,42840,45594,1
21003,48237,50991,0
32184,11016,30240,1
34064,12896,32120,0
10098,27720,29502,1
19067,36689,38471,0
26820,25200,9180,1
34766,33146,17126,0
45360,48276,16524,1
52571,55487,23735,0
34866,11934,32760,1
38854,15922,36748,0
8112,9295,12337,1
11773,12956,15998,0
61685,46475,40560,1
64095,48885,42970,0
86359,65065,56784,1
86673,65379,57098,0
18590,16224,24674,1
25368,23002,31452,0
49348,37180,32448,1
54210,42042,37310,0
74022,48672,55770,1
82069,56719,63817,0
98696,64896,74360,1
107285,73485,82949,0
6244,7805,4683,1
15276,16837,13715,0
46830,28098,37464,1
56414,37682,47048,0
62440,37464,49952,1
67518,42542,55030,0
9366,15610,12488,1
18854,25098,21976,0
18732,31220,24976,1
24348,36836,30592,0
32781,54635,43708,1
39866,61720,50793,0
31220,39025,23415,1
39359,47164,31554,0
4947,3315,3672,1
6449,4817,5174,0
46410,51408,69258,1
54652,59650,77500,0
62424,84099,56355,1
66741,88416,60672,0
79152,58752,53040,1
88741,68341,62629,0
54417,36465,40392,1
55591,37639,41566,0
43095,47736,64311,1
51465,56106,72681,0
49725,55080,74205,1
54892,60247,79372,0
8435,8372,1029,1
10748,10685,3342,0
5145,41860,42175,1
11926,48641,48956,0
66976,8232,67480,1
76485,17741,76989,0
16744,2058,16870,1
26541,11855,26667,0
25305,25116,3087,1
27139,26950,4921,0
59045,58604,7203,1
59438,58997,7596,0
50232,50610,6174,1
53849,54227,9791,0
1534,10030,9912,1
8418,16914,16796,0
19824,3068,20060,1
22978,6222,23214,0
6136,39648,40120,1
10066,43578,44050,0
79296,80240,12272,1
80379,81323,13355,0
10738,70210,69384,1
17644,77116,76290,0
7670,50150,49560,1
12565,55045,54455,0
30090,4602,29736,1
38593,13105,38239,0
9360,4158,10242,1
15738,10536,16620,0
61452,24948,56160,1
63016,26512,57724,0
12474,28080,30726,1
22040,37646,40292,0
65520,29106,71694,1
65981,29567,72155,0
33264,81936,74880,1
35352,84024,76968,0
51210,20790,46800,1
56085,25665,51675,0
20484,18720,8316,1
26479,24715,14311,0
2448,7140,7548,1
9040,13732,14140,0
42840,14688,45288,1
52368,24216,54816,0
37740,12240,35700,1
44570,19070,42530,0
60384,57120,19584,1
68764,65500,27964,0
17136,49980,52836,1
20823,53667,56523,0
7344,21420,22644,1
7473,21549,22773,0
4896,14280,15096,1
7001,16385,17201,0
2139,4060,4589,1
2338,4259,4788,0
25668,55068,48720,1
29576,58976,52628,0
44660,50479,23529,1
51231,57050,30100,0
29946,64246,56840,1
33437,67737,60331,0
27807,59657,52780,1
35035,66885,60008,0
21390,45890,40600,1
22812,47312,42022,0
78013,36363,69020,1
79817,38167,70824,0
1795,1436,1077,1
8167,7808,7449,0
21540,26925,16155,1
29577,34962,24192,0
23335,18668,14001,1
28341,23674,19007,0
17232,28720,22976,1
19602,31090,25346,0
32310,19386,25848,1
36200,23276,29738,0
11847,15796,19745,1
16079,20028,23977,0
24412,30515,18309,1
33446,39549,27343,0
420,2925,2955,1
3770,6275,6305,0
44325,6300,43875,1
44349,6324,43899,0
5040,35100,35460,1
9741,39801,40161,0
7140,50235,49725,1
12065,55160,54650,0
5460,38415,38025,1
10155,43110,42720,0
40950,41370,5880,1
50028,50448,14958,0
47280,46800,6720,1
48212,47732,7652,0
4488,4234,6170,1
5372,5118,7054,0
35904,33872,49360,1
37581,35549,51037,0
12340,8468,8976,1
21629,17757,18265,0
18510,13464,12702,1
28121,23075,22313,0
17952,16936,24680,1
23066,22050,29794,0
30850,21170,22440,1
40565,30885,32155,0
26928,25404,37020,1
36431,34907,46523,0
1896,3555,4029,1
1919,3578,4052,0
72522,34128,63990,1
75718,37324,67186,0
28440,60435,53325,1
36613,68608,61498,0
42660,48348,22752,1
44433,50121,24525,0
35550,40290,18960,1
41737,46477,25147,0
24648,46215,52377,1
30788,52355,58517,0
20856,39105,44319,1
28410,46659,51873,0
8418,9576,12750,1
8607,9765,12939,0
19152,16836,25500,1
25282,22966,31630,0
25254,28728,38250,1
33354,36828,46350,0
63750,47880,42090,1
65073,49203,43413,0
67032,58926,89250,1
69323,61217,91541,0
51000,38304,33672,1
59765,47069,42437,0
50508,57456,76500,1
59712,66660,85704,0
903,2847,2700,1
5205,7149,7002,0
35100,11739,37011,1
36460,13099,38371,0
15351,45900,48399,1
22731,53280,55779,0
39858,37800,12642,1
49818,47760,22602,0
29700,9933,31317,1
36927,17160,38544,0
48600,51246,16254,1
58358,61004,26012,0
34164,32400,10836,1
37230,35466,13902,0
11544,7656,8640,1
14984,11096,12080,0
30624,34560,46176,1
31044,34980,46596,0
15312,23088,17280,1
23229,31005,25197,0
61248,69120,92352,1
52844,60716,83948,0
51840,69264,45936,1
56416,73840,50512,0
25920,22968,34632,1
27629,24677,36341,0
57720,38280,43200,1
66405,46965,51885,0
1035,1277,748,1
1310,1552,1023,0
11385,8228,14047,1
16918,13761,19580,0
12420,15324,8976,1
15568,18472,12124,0
17595,12716,21709,1
24518,19639,28632,0
7480,12770,10350,1
13723,19013,16593,0
19155,15525,11220,1
23947,20317,16012,0
22986,13464,18630,1
28310,18788,23954,0
4112,3084,5140,1
4683,3655,5711,0
30840,18504,24672,1
34577,22241,28409,0
20560,25700,15420,1
26921,32061,21781,0
9252,15420,12336,1
16553,22721,19637,0
10280,8224,6168,1
11516,9460,7404,0
20560,16448,12336,1
30109,25997,21885,0
28784,21588,35980,1
30503,23307,37699,0
8510,9490,4200,1
9053,10033,4743,0
25200,56940,51060,1
33824,65564,59684,0
59570,66430,29400,1
68220,75080,38050,0
17020,8400,18980,1
25249,16629,27209,0
75920,68080,33600,1
80113,72273,37793,0
21000,42550,47450,1
25109,46659,51559,0
25530,28470,12600,1
30203,33143,17273,0
1767,1144,2105,1
7984,7361,8322,0
19448,30039,35785,1
27571,38162,43908,0
17160,31575,26505,1
24072,38487,33417,0
18304,33680,28272,1
26271,41647,36239,0
21204,13728,25260,1
25249,17773,29305,0
19437,12584,23155,1
20902,14049,24620,0
17670,11440,21050,1
18511,12281,21891,0
8103,8825,3496,1
16080,16802,11473,0
70600,27968,64824,1
75513,32881,69737,0
17650,16206,6992,1
27015,25571,16357,0
44125,17480,40515,1
53066,26421,49456,0
13984,32412,35300,1
18111,36539,39427,0
48618,52950,20976,1
56380,60712,28738,0
24472,56721,61775,1
24765,57014,62068,0
4584,6112,7640,1
10946,12474,14002,0
53480,32088,42784,1
57743,36351,47047,0
27504,36672,45840,1
36043,45211,54379,0
9168,12224,15280,1
18535,21591,24647,0
30560,18336,24448,1
31885,19661,25773,0
30560,38200,22920,1
32053,39693,24413,0
36672,48896,61120,1
45217,57441,69665,0
2775,3700,4625,1
6718,7643,8568,0
49950,66600,83250,1
57545,74195,90845,0
41625,69375,55500,1
43817,71567,57692,0
78625,47175,62900,1
84191,52741,68466,0
38850,51800,64750,1
39475,52425,65375,0
48100,36075,60125,1
52447,40422,64472,0
44400,33300,55500,1
46011,34911,57111,0
1060,1537,1113,1
3359,3836,3412,0
18020,26129,18921,1
21748,29857,22649,0
11660,12243,16907,1
15941,16524,21188,0
10600,15370,11130,1
14641,19411,15171,0
19981,13780,14469,1
24140,17939,18628,0
18444,12720,13356,1
26985,21261,21897,0
23055,15900,16695,1
24361,17206,18001,0
6520,3912,5216,1
10227,7619,8923,0
13040,7824,10432,1
14899,9683,12291,0
26080,32600,19560,1
34483,41003,27963,0
26080,15648,20864,1
33153,22721,27937,0
36512,45640,27384,1
45455,54583,36327,0
19560,11736,15648,1
21803,13979,17891,0
31296,52160,41728,1
35507,56371,45939,0
4083,5444,6805,1
11668,13029,14390,0
24498,40830,32664,1
31358,47690,39524,0
20415,16332,12249,1
22066,17983,13900,0
38108,28581,47635,1
46570,37043,56097,0
43552,54440,32664,1
46293,57181,35405,0
27220,34025,20415,1
31532,38337,24727,0
21776,27220,16332,1
31245,36689,25801,0
2214,10086,9840,1
4342,12214,11968,0
59040,13284,60516,1
67039,21283,68515,0
15498,70602,68880,1
17437,72541,70819,0
50430,49200,11070,1
57176,55946,17816,0
8856,39360,40344,1
11284,41788,42772,0
19680,20172,4428,1
20594,21086,5342,0
78720,80688,17712,1
84877,86845,23869,0
11145,6687,8916,1
15055,10597,12826,0
20061,33435,26748,1
23436,36810,30123,0
53496,66870,40122,1
57324,70698,43950,0
33435,55725,44580,1
35479,57769,46624,0
26748,35664,44580,1
27157,36073,44989,0
71328,53496,89160,1
75900,58068,93732,0
13374,22290,17832,1
20948,29864,25406,0
9243,9875,3476,1
10483,11115,4716,0
55458,59250,20856,1
65374,69166,30772,0
10428,29625,27729,1
13848,33045,31149,0
24332,64701,69125,1
26189,66558,70982,0
18486,6952,19750,1
19751,8217,21015,0
39500,13904,36972,1
45370,19774,42842,0
49375,17380,46215,1
58923,26928,55763,0
5796,1472,5980,1
15221,10897,15405,0
7360,29900,28980,1
11809,34349,33429,0
2944,11592,11960,1
9906,18554,18922,0
17940,4416,17388,1
20739,7215,20187,0
46368,11776,47840,1
52619,18027,54091,0
41860,40572,10304,1
48325,47037,16769,0
23184,5888,23920,1
26809,9513,27545,0
2661,4435,3548,1
9465,11239,10352,0
79830,47898,63864,1
88350,56418,72384,0
31932,53220,42576,1
40601,61889,51245,0
75395,60316,45237,1
75867,60788,45709,0
66525,39915,53220,1
68671,42061,55366,0
39028,29271,48785,1
46118,36361,55875,0
49672,62090,37254,1
58602,71020,46184,0
1292,6069,6205,1
9435,14212,14348,0
9044,43435,42483,1
10942,45333,44381,0
36414,7752,37230,1
38363,9701,39179,0
2584,12410,12138,1
12267,22093,21821,0
31025,30345,6460,1
33372,32692,8807,0
5168,24276,24820,1
13092,32200,32744,0
48552,10336,49640,1
54328,16112,55416,0
19,181,180,1
4000,4162,4161,0
304,2896,2880,1
3766,6358,6342,0
209,1991,1980,1
5397,7179,7168,0
323,3077,3060,1
7781,10535,10518,0
2160,2172,228,1
6426,6438,4494,0
247,2340,2353,1
6764,8857,8870,0
342,3240,3258,1
979,3877,3895,0
4875,3795,3060,1
7163,6083,5348,0
68250,42840,53130,1
75031,49621,59911,0
41745,53625,33660,1
50756,62636,42671,0
45900,73125,56925,1
47773,74998,58798,0
55080,87750,68310,1
62611,95281,75841,0
78000,48960,60720,1
83677,54637,66397,0
30600,37950,48750,1
37218,44568,55368,0
8970,10166,4784,1
9333,10529,5147,0
53820,28704,60996,1
62378,37262,69554,0
20332,17940,9568,1
24898,22506,14134,0
14352,26910,30498,1
19057,31615,35203,0
23920,50830,44850,1
27442,54352,48372,0
19136,40664,35880,1
19152,40680,35896,0
81328,38272,71760,1
82876,39820,73308,0
2871,4180,5071,1
12154,13463,14354,0
20900,25355,14355,1
27407,31862,20862,0
12540,8613,15213,1
16246,12319,18919,0
10142,8360,5742,1
11112,9330,6712,0
25080,17226,30426,1
25947,18093,31293,0
40568,33440,22968,1
42221,35093,24621,0
20097,35497,29260,1
22351,37751,31514,0
5590,5418,1376,1
7003,6831,2789,0
16770,16254,4128,1
17112,16596,4470,0
27090,6880,27950,1
31282,11072,32142,0
22360,5504,21672,1
23895,7039,23207,0
10836,2752,11180,1
14973,6889,15317,0
8256,32508,33540,1
14708,38960,39992,0
39130,9632,37926,1
41956,12458,40752,0
6305,6111,1552,1
9479,9285,4726,0
12416,50440,48888,1
21398,59422,57870,0
4656,18333,18915,1
4846,18523,19105,0
44135,10864,42777,1
51846,18575,50488,0
24444,25220,6208,1
31093,31869,12857,0
7760,30555,31525,1
8998,31793,32763,0
12610,12222,3104,1
18475,18087,8969,0
10670,7150,7920,1
10783,7263,8033,0
21450,32010,23760,1
29106,39666,31416,0
42680,28600,31680,1
45478,31398,34478,0
55440,74690,50050,1
57857,77107,52467,0
47520,64020,42900,1
52287,68787,47667,0
21340,14300,15840,1
29553,22513,24053,0
39600,53350,35750,1
46056,59806,42206,0
5685,7580,9475,1
9022,10917,12812,0
56850,45480,34110,1
56895,45525,34155,0
37900,22740,30320,1
40079,24919,32499,0
75800,60640,45480,1
77062,61902,46742,0
17055,28425,22740,1
22154,33524,27839,0
37900,28425,47375,1
39056,29581,48531,0
66325,53060,39795,1
68137,54872,41607,0
9916,7437,12395,1
16126,13647,18605,0
14874,24790,19832,1
22651,32567,27609,0
59496,99160,79328,1
63286,102950,83118,0
59496,74370,44622,1
61792,76666,46918,0
29748,37185,22311,1
29807,37244,22370,0
49580,29748,39664,1
50809,30977,40893,0
61975,37185,49580,1
66041,41251,53646,0
7192,7208,480,1
8575,8591,1863,0
960,14384,14416,1
9141,22565,22597,0
36040,35960,2400,1
41485,41405,7845,0
1920,28768,28832,1
3936,30784,30848,0
3840,57664,57536,1
9596,63420,63292,0
1440,21576,21624,1
11297,31433,31481,0
43248,2880,43152,1
45415,5047,45319,0
5740,5236,2352,1
6569,6065,3181,0
16464,36652,40180,1
25616,45804,49332,0
15708,17220,7056,1
20540,22052,11888,0
22960,9408,20944,1
30437,16885,28421,0
45920,41888,18816,1
45925,41893,18821,0
26180,28700,11760,1
34452,36972,20032,0
11480,10472,4704,1
13563,12555,6787,0
6873,6905,664,1
7728,7760,1519,0
48111,48335,4648,1
51633,51857,8170,0
2656,27492,27620,1
5460,30296,30424,0
1328,13810,13746,1
10654,23136,23072,0
3984,41430,41238,1
11027,48473,48281,0
54984,5312,55240,1
64182,14510,64438,0
3320,34365,34525,1
10249,41294,41454,0
8755,7931,3708,1
17101,16277,12054,0
23793,11124,26265,1
30722,18053,33194,0
17510,15862,7416,1
19185,17537,9091,0
47586,22248,52530,1
56483,31145,61427,0
14832,35020,31724,1
19240,39428,36132,0
70040,29664,63448,1
75071,34695,68479,0
61285,55517,25956,1
67128,61360,31799,0
1960,9704,9504,1
9728,17472,17272,0
15680,76032,77632,1
18174,78526,80126,0
13720,66528,67928,1
15905,68713,70113,0
9800,47520,48520,1
10300,48020,49020,0
3920,19408,19008,1
4570,20058,19658,0
29112,5880,28512,1
29990,6758,29390,0
57024,58224,11760,1
60385,61585,15121,0
3216,1340,3484,1
7096,5220,7364,0
51456,55744,21440,1
54588,58876,24572,0
57888,62712,24120,1
63307,68131,29539,0
38324,14740,35376,1
41548,17964,38600,0
34840,32160,13400,1
36618,33938,15178,0
17420,41808,45292,1
21537,45925,49409,0
38592,41808,16080,1
38756,41972,16244,0
1449,7215,7068,1
7684,13450,13303,0
14430,14136,2898,1
20833,20539,9301,0
35340,36075,7245,1
36333,37068,8238,0
21645,21204,4347,1
28432,27991,11134,0
11592,56544,57720,1
15757,60709,61885,0
49476,10143,50505,1
55562,16229,56591,0
42408,8694,43290,1
46437,12723,47319,0
6150,3990,4680,1
12152,9992,10682,0
30750,23400,19950,1
38950,31600,28150,0
7980,12300,9360,1
10355,14675,11735,0
23940,36900,28080,1
30291,43251,34431,0
15960,24600,18720,1
24613,33253,27373,0
18450,14040,11970,1
21948,17538,15468,0
27930,32760,43050,1
35816,40646,50936,0
1248,261,1275,1
10219,9232,10246,0
15300,14976,3132,1
25072,24748,12904,0
19125,3915,18720,1
22275,7065,21870,0
19968,4176,20400,1
28762,12970,29194,0
2871,14025,13728,1
6702,17856,17559,0
21216,4437,21675,1
23862,7083,24321,0
12480,12750,2610,1
