side1,side2,side3,validity
44100,16065,46935,1
35280,37548,12852,1
41160,14994,43806,1
38220,40677,13923,1
1340,1005,1675,1
18760,23450,14070,1
20100,15075,25125,1
13400,16750,10050,1
11055,18425,14740,1
28475,22780,17085,1
18090,24120,30150,1
2850,2280,1710,1
51300,30780,41040,1
20520,34200,27360,1
37050,22230,29640,1
31350,18810,25080,1
25650,34200,42750,1
45600,36480,27360,1
1309,4675,4488,1
15708,53856,56100,1
67320,70125,19635,1
22253,76296,79475,1
51425,14399,49368,1
20944,71808,74800,1
58344,60775,17017,1
6390,3016,7066,1
21198,19170,9048,1
12064,28264,25560,1
18096,42396,38340,1
14132,12780,6032,1
51120,24128,56528,1
31950,35330,15080,1
6403,5472,3325,1
32015,27360,16625,1
38304,44821,23275,1
19209,16416,9975,1
13300,21888,25612,1
6650,10944,12806,1
32832,38418,19950,1
9436,4900,8064,1
19600,32256,37744,1
14700,24192,28308,1
9800,18872,16128,1
24500,40320,47180,1
64512,75488,39200,1
66052,34300,56448,1
3360,4104,5304,1
23520,37128,28728,1
20520,16800,26520,1
8208,6720,10608,1
15912,10080,12312,1
26880,32832,42432,1
31824,20160,24624,1
3429,4572,5715,1
17145,10287,13716,1
45720,36576,27432,1
40005,24003,32004,1
11430,6858,9144,1
18288,13716,22860,1
22860,17145,28575,1
8827,2940,8323,1
33292,35308,11760,1
20580,58261,61789,1
8820,26481,24969,1
17654,16646,5880,1
17640,49938,52962,1
44135,41615,14700,1
11810,7086,9448,1
82670,49602,66136,1
28344,37792,47240,1
59050,47240,35430,1
94480,75584,56688,1
14172,23620,18896,1
42516,70860,56688,1
2950,2856,4106,1
41300,57484,39984,1
41060,29500,28560,1
49272,35400,34272,1
53378,38350,37128,1
61590,44250,42840,1
31416,45166,32450,1
8736,700,8764,1
52416,52584,4200,1
26292,26208,2100,1
61152,4900,61348,1
43820,43680,3500,1
70112,69888,5600,1
2800,34944,35056,1
5330,2706,4592,1
18942,37310,32144,1
10824,18368,21320,1
13776,8118,15990,1
42640,21648,36736,1
5412,10660,9184,1
13530,26650,22960,1
3730,2238,2984,1
33570,44760,55950,1
59680,47744,35808,1
67140,53712,40284,1
48490,29094,38792,1
32824,41030,24618,1
31332,41776,52220,1
2682,918,2520,1
15606,42840,45594,1
32184,11016,30240,1
10098,27720,29502,1
26820,25200,9180,1
45360,48276,16524,1
34866,11934,32760,1
8112,9295,12337,1
61685,46475,40560,1
86359,65065,56784,1
18590,16224,24674,1
49348,37180,32448,1
74022,48672,55770,1
98696,64896,74360,1
6244,7805,4683,1
46830,28098,37464,1
62440,37464,49952,1
9366,15610,12488,1
18732,31220,24976,1
32781,54635,43708,1
31220,39025,23415,1
4947,3315,3672,1
46410,51408,69258,1
62424,84099,56355,1
79152,58752,53040,1
54417,36465,40392,1
43095,47736,64311,1
49725,55080,74205,1
8435,8372,1029,1
5145,41860,42175,1
66976,8232,67480,1
16744,2058,16870,1
25305,25116,3087,1
59045,58604,7203,1
50232,50610,6174,1
1534,10030,9912,1
19824,3068,20060,1
6136,39648,40120,1
79296,80240,12272,1
10738,70210,69384,1
7670,50150,49560,1
30090,4602,29736,1
9360,4158,10242,1
61452,24948,56160,1
12474,28080,30726,1
65520,29106,71694,1
33264,81936,74880,1
51210,20790,46800,1
20484,18720,8316,1
2448,7140,7548,1
42840,14688,45288,1
37740,12240,35700,1
60384,57120,19584,1
17136,49980,52836,1
7344,21420,22644,1
4896,14280,15096,1
2139,4060,4589,1
25668,55068,48720,1
44660,50479,23529,1
29946,64246,56840,1
27807,59657,52780,1
21390,45890,40600,1
78013,36363,69020,1
1795,1436,1077,1
21540,26925,16155,1
23335,18668,14001,1
17232,28720,22976,1
32310,19386,25848,1
11847,15796,19745,1
24412,30515,18309,1
420,2925,2955,1
44325,6300,43875,1
5040,35100,35460,1
7140,50235,49725,1
5460,38415,38025,1
40950,41370,5880,1
47280,46800,6720,1
4488,4234,6170,1
35904,33872,49360,1
12340,8468,8976,1
18510,13464,12702,1
17952,16936,24680,1
30850,21170,22440,1
26928,25404,37020,1
1896,3555,4029,1
72522,34128,63990,1
28440,60435,53325,1
42660,48348,22752,1
35550,40290,18960,1
24648,46215,52377,1
20856,39105,44319,1
8418,9576,12750,1
19152,16836,25500,1
25254,28728,38250,1
63750,47880,42090,1
67032,58926,89250,1
51000,38304,33672,1
50508,57456,76500,1
903,2847,2700,1
35100,11739,37011,1
15351,45900,48399,1
39858,37800,12642,1
29700,9933,31317,1
48600,51246,16254,1
34164,32400,10836,1
11544,7656,8640,1
30624,34560,46176,1
15312,23088,17280,1
61248,69120,92352,1
51840,69264,45936,1
25920,22968,34632,1
57720,38280,43200,1
1035,1277,748,1
11385,8228,14047,1
12420,15324,8976,1
17595,12716,21709,1
7480,12770,10350,1
19155,15525,11220,1
22986,13464,18630,1
4112,3084,5140,1
30840,18504,24672,1
20560,25700,15420,1
9252,15420,12336,1
10280,8224,6168,1
20560,16448,12336,1
28784,21588,35980,1
8510,9490,4200,1
25200,56940,51060,1
59570,66430,29400,1
17020,8400,18980,1
75920,68080,33600,1
21000,42550,47450,1
25530,28470,12600,1
1767,1144,2105,1
19448,30039,35785,1
17160,31575,26505,1
18304,33680,28272,1
21204,13728,25260,1
19437,12584,23155,1
17670,11440,21050,1
8103,8825,3496,1
70600,27968,64824,1
17650,16206,6992,1
44125,17480,40515,1
13984,32412,35300,1
48618,52950,20976,1
24472,56721,61775,1
4584,6112,7640,1
53480,32088,42784,1
27504,36672,45840,1
9168,12224,15280,1
30560,18336,24448,1
30560,38200,22920,1
36672,48896,61120,1
2775,3700,4625,1
49950,66600,83250,1
41625,69375,55500,1
78625,47175,62900,1
38850,51800,64750,1
48100,36075,60125,1
44400,33300,55500,1
1060,1537,1113,1
18020,26129,18921,1
11660,12243,16907,1
10600,15370,11130,1
19981,13780,14469,1
18444,12720,13356,1
23055,15900,16695,1
6520,3912,5216,1
13040,7824,10432,1
26080,32600,19560,1
26080,15648,20864,1
36512,45640,27384,1
19560,11736,15648,1
31296,52160,41728,1
4083,5444,6805,1
24498,40830,32664,1
20415,16332,12249,1
38108,28581,47635,1
43552,54440,32664,1
27220,34025,20415,1
21776,27220,16332,1
2214,10086,9840,1
59040,13284,60516,1
15498,70602,68880,1
50430,49200,11070,1
8856,39360,40344,1
19680,20172,4428,1
78720,80688,17712,1
11145,6687,8916,1
20061,33435,26748,1
53496,66870,40122,1
33435,55725,44580,1
26748,35664,44580,1
71328,53496,89160,1
13374,22290,17832,1
9243,9875,3476,1
55458,59250,20856,1
10428,29625,27729,1
24332,64701,69125,1
18486,6952,19750,1
39500,13904,36972,1
49375,17380,46215,1
5796,1472,5980,1
7360,29900,28980,1
2944,11592,11960,1
17940,4416,17388,1
46368,11776,47840,1
41860,40572,10304,1
23184,5888,23920,1
2661,4435,3548,1
79830,47898,63864,1
31932,53220,42576,1
75395,60316,45237,1
66525,39915,53220,1
39028,29271,48785,1
49672,62090,37254,1
1292,6069,6205,1
9044,43435,42483,1
36414,7752,37230,1
2584,12410,12138,1
31025,30345,6460,1
5168,24276,24820,1
48552,10336,49640,1
19,181,180,1
304,2896,2880,1
209,1991,1980,1
323,3077,3060,1
2160,2172,228,1
247,2340,2353,1
342,3240,3258,1
4875,3795,3060,1
68250,42840,53130,1
41745,53625,33660,1
45900,73125,56925,1
55080,87750,68310,1
78000,48960,60720,1
30600,37950,48750,1
8970,10166,4784,1
53820,28704,60996,1
20332,17940,9568,1
14352,26910,30498,1
23920,50830,44850,1
19136,40664,35880,1
81328,38272,71760,1
2871,4180,5071,1
20900,25355,14355,1
12540,8613,15213,1
10142,8360,5742,1
25080,17226,30426,1
40568,33440,22968,1
20097,35497,29260,1
5590,5418,1376,1
16770,16254,4128,1
27090,6880,27950,1
22360,5504,21672,1
10836,2752,11180,1
8256,32508,33540,1
39130,9632,37926,1
6305,6111,1552,1
12416,50440,48888,1
4656,18333,18915,1
44135,10864,42777,1
24444,25220,6208,1
7760,30555,31525,1
12610,12222,3104,1
10670,7150,7920,1
21450,32010,23760,1
42680,28600,31680,1
55440,74690,50050,1
47520,64020,42900,1
21340,14300,15840,1
39600,53350,35750,1
5685,7580,9475,1
56850,45480,34110,1
37900,22740,30320,1
75800,60640,45480,1
17055,28425,22740,1
37900,28425,47375,1
66325,53060,39795,1
9916,7437,12395,1
14874,24790,19832,1
59496,99160,79328,1
59496,74370,44622,1
29748,37185,22311,1
49580,29748,39664,1
61975,37185,49580,1
7192,7208,480,1
960,14384,14416,1
36040,35960,2400,1
1920,28768,28832,1
3840,57664,57536,1
1440,21576,21624,1
43248,2880,43152,1
5740,5236,2352,1
16464,36652,40180,1
15708,17220,7056,1
22960,9408,20944,1
45920,41888,18816,1
26180,28700,11760,1
11480,10472,4704,1
6873,6905,664,1
48111,48335,4648,1
2656,27492,27620,1
1328,13810,13746,1
3984,41430,41238,1
54984,5312,55240,1
3320,34365,34525,1
8755,7931,3708,1
23793,11124,26265,1
17510,15862,7416,1
47586,22248,52530,1
14832,35020,31724,1
70040,29664,63448,1
61285,55517,25956,1
1960,9704,9504,1
15680,76032,77632,1
13720,66528,67928,1
9800,47520,48520,1
3920,19408,19008,1
29112,5880,28512,1
57024,58224,11760,1
3216,1340,3484,1
51456,55744,21440,1
57888,62712,24120,1
38324,14740,35376,1
34840,32160,13400,1
17420,41808,45292,1
38592,41808,16080,1
1449,7215,7068,1
14430,14136,2898,1
35340,36075,7245,1
21645,21204,4347,1
11592,56544,57720,1
49476,10143,50505,1
42408,8694,43290,1
6150,3990,4680,1
30750,23400,19950,1
7980,12300,9360,1
23940,36900,28080,1
15960,24600,18720,1
18450,14040,11970,1
27930,32760,43050,1
1248,261,1275,1
15300,14976,3132,1
19125,3915,18720,1
19968,4176,20400,1
2871,14025,13728,1
21216,4437,21675,1
12480,12750,2610,1
9940,12425,7455,1
59640,44730,74550,1
14910,24850,19880,1
52185,69580,86975,1
29820,49700,39760,1
37275,29820,22365,1
59640,99400,79520,1
9063,7420,11713,1
22260,35139,27189,1
59360,72504,93704,1
18126,14840,23426,1
81991,51940,63441,1
37100,45315,58565,1
70278,44520,54378,1
225,300,375,1
3825,6375,5100,1
5400,6750,4050,1
2250,3750,3000,1
3300,4125,2475,1
3150,5250,4200,1
2700,4500,3600,1
2164,1623,2705,1
30296,37870,22722,1
27591,45985,36788,1
48690,29214,38952,1
35165,28132,21099,1
23804,29755,17853,1
32460,25968,19476,1
820,656,492,1
4920,8200,6560,1
11480,9184,6888,1
9840,7872,5904,1
12300,7380,9840,1
10496,13120,7872,1
11152,13940,8364,1
720,738,162,1
9594,9360,2106,1
10332,10080,2268,1
12240,12546,2754,1
2430,11070,10800,1
2916,13284,12960,1
8856,8640,1944,1
1445,1428,221,1
14450,2210,14280,1
24565,24276,3757,1
25704,3978,26010,1
18564,18785,2873,1
19992,3094,20230,1
15895,2431,15708,1
1025,420,935,1
13325,12155,5460,1
18450,7560,16830,1
6720,16400,14960,1
7140,15895,17425,1
4200,10250,9350,1
5880,14350,13090,1
2713,2695,312,1
43120,4992,43408,1
26950,27130,3120,1
4056,35269,35035,1
40695,4680,40425,1
32556,32340,3744,1
48834,5616,48510,1
2640,7519,7969,1
18480,52633,55783,1
23907,7920,22557,1
47814,45114,15840,1
37595,39845,13200,1
5280,15938,15038,1
31876,30076,10560,1
3044,156,3040,1
1716,33484,33440,1
48640,48704,2496,1
36480,1872,36528,1
2028,39520,39572,1
45600,45660,2340,1
30440,30400,1560,1
1846,4872,5210,1
36470,34104,12922,1
20840,19488,7384,1
26050,9230,24360,1
10420,9744,3692,1
31260,11076,29232,1
15630,5538,14616,1
620,3069,3131,1
6200,30690,31310,1
9920,50096,49104,1
7440,36828,37572,1
42966,43834,8680,1
39897,8060,40703,1
46035,9300,46965,1
8945,8695,2100,1
26835,26085,6300,1
4200,17890,17390,1
44725,43475,10500,1
35780,8400,34780,1
14700,62615,60865,1
12600,53670,52170,1
6872,8590,5154,1
27488,20616,34360,1
10308,17180,13744,1
60130,36078,48104,1
41232,30924,51540,1
15462,20616,25770,1
68720,41232,54976,1
8085,2772,8547,1
17094,5544,16170,1
34188,11088,32340,1
48510,16632,51282,1
24255,25641,8316,1
68376,22176,64680,1
19404,59829,56595,1
2573,3925,2964,1
53352,70650,46314,1
41496,54950,36022,1
29640,39250,25730,1
43741,50388,66725,1
38595,44460,58875,1
33449,51025,38532,1
11450,6870,9160,1
91600,73280,54960,1
36640,45800,27480,1
80150,64120,48090,1
68700,41220,54960,1
13740,18320,22900,1
45800,57250,34350,1
5460,4704,2772,1
5544,10920,9408,1
11088,21840,18816,1
37632,43680,22176,1
23520,13860,27300,1
8316,16380,14112,1
32928,19404,38220,1
1956,2445,1467,1
17604,29340,23472,1
33252,24939,41565,1
25428,19071,31785,1
26406,44010,35208,1
23472,39120,31296,1
27384,20538,34230,1
4368,6643,5005,1
30030,39858,26208,1
30576,46501,35035,1
26572,20020,17472,1
34944,53144,40040,1
13286,8736,10010,1
13104,19929,15015,1
9348,9375,711,1
2844,37500,37392,1
46875,3555,46740,1
28044,2133,28125,1
65436,65625,4977,1
74784,75000,5688,1
18750,18696,1422,1
8640,10800,6480,1
34560,25920,43200,1
21600,17280,12960,1
69120,51840,86400,1
51840,38880,64800,1
32400,43200,54000,1
45360,60480,75600,1
4928,6321,8015,1
9856,12642,16030,1
19712,25284,32060,1
50568,39424,64120,1
37926,29568,48090,1
40075,24640,31605,1
44247,34496,56105,1
2676,2899,1115,1
20070,48168,52182,1
17840,42816,46384,1
37464,15610,40586,1
12265,29436,31889,1
43485,40140,16725,1
49283,18955,45492,1
693,715,176,1
8316,8580,2112,1
3168,12870,12474,1
7623,7865,1936,1
2816,11440,11088,1
1760,7150,6930,1
2464,10010,9702,1
1260,6555,6675,1
40050,39330,7560,1
53400,52440,10080,1
33375,32775,6300,1
13350,2520,13110,1
20025,19665,3780,1
8820,46725,45885,1
9480,10270,3950,1
51350,47400,19750,1
82160,31600,75840,1
28440,11850,30810,1
71890,27650,66360,1
7900,20540,18960,1
41080,37920,15800,1
4940,6375,8065,1
25500,19760,32260,1
38250,29640,48390,1
56455,44625,34580,1
9880,12750,16130,1
39520,64520,51000,1
24195,14820,19125,1
2240,768,2368,1
38080,13056,40256,1
28416,26880,9216,1
40320,42624,13824,1
12288,37888,35840,1
7680,23680,22400,1
24640,8448,26048,1
2436,3805,2923,1
24360,38050,29230,1
60880,46768,38976,1
35076,29232,45660,1
32153,41855,26796,1
43848,52614,68490,1
41412,64685,49691,1
7659,8288,11285,1
15318,16576,22570,1
49728,45954,67710,1
53613,58016,78995,1
90280,66304,61272,1
56425,41440,38295,1
45140,30636,33152,1
1872,2847,2145,1
45552,29952,34320,1
34164,22464,25740,1
31824,48399,36465,1
28470,18720,21450,1
30030,26208,39858,1
38610,51246,33696,1
380,912,988,1
10032,10868,4180,1
14820,5700,13680,1
10944,4560,11856,1
17784,16416,6840,1
6460,15504,16796,1
3800,9880,9120,1
5520,9860,11300,1
79100,69020,38640,1
22080,45200,39440,1
22600,11040,19720,1
33900,29580,16560,1
27600,56500,49300,1
67800,33120,59160,1
1878,150,1872,1
1950,24414,24336,1
31824,2550,31926,1
28170,2250,28080,1
18720,1500,18780,1
1800,22536,22464,1
33804,2700,33696,1
2300,5980,5520,1
22080,23920,9200,1
17940,16560,6900,1
35880,33120,13800,1
47840,18400,44160,1
29900,11500,27600,1
11960,4600,11040,1
5574,7432,9290,1
11148,18580,14864,1
22296,27870,16722,1
59456,44592,74320,1
22296,29728,37160,1
37160,46450,27870,1
52024,39018,65030,1
992,3906,4030,1
68510,66402,16864,1
46872,11904,48360,1
13888,56420,54684,1
15872,62496,64480,1
70308,72540,17856,1
50778,52390,12896,1
849,1132,1415,1
11886,15848,19810,1
15282,20376,25470,1
24055,19244,14433,1
8490,11320,14150,1
16980,10188,13584,1
21225,16980,12735,1
12252,7920,9348,1
37392,31680,49008,1
15840,24504,18696,1
65436,85764,55440,1
28044,36756,23760,1
47520,73512,56088,1
63360,98016,74784,1
8640,9072,12528,1
62640,45360,43200,1
25920,27216,37584,1
63504,60480,87696,1
75168,54432,51840,1
69120,100224,72576,1
34560,36288,50112,1
5355,5525,1360,1
42840,10880,44200,1
16065,16575,4080,1
37485,9520,38675,1
21420,22100,5440,1
2720,10710,11050,1
26775,27625,6800,1
10088,6760,7488,1
13520,14976,20176,1
47320,70616,52416,1
80704,59904,54080,1
20280,22464,30264,1
37440,50440,33800,1
60528,40560,44928,1
7956,3060,7344,1
39780,15300,36720,1
21420,55692,51408,1
47736,44064,18360,1
24480,63648,58752,1
22032,9180,23868,1
29376,12240,31824,1
2040,3001,2201,1
51017,34680,37417,1
36012,24480,26412,1
33015,30600,45015,1
20400,30010,22010,1
39618,36720,54018,1
33011,24211,22440,1
5291,3960,3509,1
14036,21164,15840,1
26455,17545,19800,1
10582,7018,7920,1
31746,23760,21054,1
10527,15873,11880,1
27720,24563,37037,1
1005,6771,6696,1
8040,54168,53568,1
5025,33480,33855,1
40626,6030,40176,1
27084,4020,26784,1
3015,20088,20313,1
7035,46872,47397,1
232,174,290,1
4930,2958,3944,1
3480,2784,2088,1
4640,2784,3712,1
4176,3132,5220,1
2262,3016,3770,1
3190,1914,2552,1
4200,6845,5405,1
27380,21620,16800,1
37835,29400,47915,1
54760,43240,33600,1
20535,16215,12600,1
8400,13690,10810,1
21000,27025,34225,1
1513,4105,3816,1
65680,61056,24208,1
49608,53365,19669,1
18156,49260,45792,1
73890,27234,68688,1
57240,61575,22695,1
45155,16643,41976,1
11919,8220,8631,1
17262,16440,23838,1
59595,41100,43155,1
25893,24660,35757,1
49320,71514,51786,1
32880,34524,47676,1
60417,83433,57540,1
