side1,side2,side3,validity
717,257044,257045,1
128882,718,128880,1
258480,258481,719,1
129601,720,129599,1
259920,259921,721,1
130320,130322,722,1
261365,723,261364,1
724,131043,131045,1
725,262812,262813,1
131770,726,131768,1
264264,264265,727,1
728,132495,132497,1
265721,729,265720,1
730,133224,133226,1
267181,731,267180,1
133955,133957,732,1
268644,268645,733,1
134688,134690,734,1
270112,270113,735,1
135425,736,135423,1
271585,737,271584,1
738,136160,136162,1
273061,739,273060,1
136901,740,136899,1
274540,274541,741,1
137640,137642,742,1
743,276024,276025,1
138385,744,138383,1
277512,277513,745,1
139128,139130,746,1
279005,747,279004,1
748,139875,139877,1
280500,280501,749,1
140626,750,140624,1
282001,751,282000,1
752,141375,141377,1
283505,753,283504,1
142130,754,142128,1
755,285012,285013,1
142883,142885,756,1
286524,286525,757,1
758,143640,143642,1
288040,288041,759,1
760,144399,144401,1
289561,761,289560,1
145160,145162,762,1
291085,763,291084,1
145925,764,145923,1
292612,292613,765,1
146688,146690,766,1
294145,767,294144,1
147455,147457,768,1
769,295680,295681,1
148224,148226,770,1
771,297220,297221,1
772,148995,148997,1
298765,773,298764,1
149770,774,149768,1
300312,300313,775,1
150543,150545,776,1
777,301864,301865,1
151322,778,151320,1
303420,303421,779,1
780,152099,152101,1
781,304980,304981,1
152880,152882,782,1
306545,783,306544,1
784,153663,153665,1
308112,308113,785,1
786,154448,154450,1
787,309684,309685,1
155235,155237,788,1
789,311260,311261,1
790,156024,156026,1
312840,312841,791,1
156817,792,156815,1
793,314424,314425,1
794,157608,157610,1
795,316012,316013,1
796,158403,158405,1
317604,317605,797,1
798,159200,159202,1
319201,799,319200,1
159999,160001,800,1
320801,801,320800,1
160800,160802,802,1
803,322404,322405,1
161605,804,161603,1
805,324012,324013,1
162410,806,162408,1
807,325624,325625,1
808,163215,163217,1
809,327240,327241,1
164024,164026,810,1
811,328860,328861,1
164835,164837,812,1
330485,813,330484,1
814,165648,165650,1
815,332112,332113,1
166465,816,166463,1
333745,817,333744,1
167282,818,167280,1
335380,335381,819,1
168101,820,168099,1
337021,821,337020,1
822,168920,168922,1
338664,338665,823,1
169743,169745,824,1
825,340312,340313,1
826,170568,170570,1
341964,341965,827,1
828,171395,171397,1
829,343620,343621,1
830,172224,172226,1
345280,345281,831,1
173055,173057,832,1
346944,346945,833,1
173890,834,173888,1
835,348612,348613,1
836,174723,174725,1
350284,350285,837,1
838,175560,175562,1
351961,839,351960,1
840,176399,176401,1
353640,353641,841,1
177242,842,177240,1
355324,355325,843,1
844,178083,178085,1
357013,845,357012,1
846,178928,178930,1
358704,358705,847,1
179777,848,179775,1
849,360400,360401,1
850,180624,180626,1
851,362100,362101,1
181475,181477,852,1
363804,363805,853,1
182330,854,182328,1
855,365512,365513,1
183185,856,183183,1
367224,367225,857,1
858,184040,184042,1
368941,859,368940,1
184899,184901,860,1
370660,370661,861,1
185760,185762,862,1
372384,372385,863,1
864,186623,186625,1
374112,374113,865,1
866,187488,187490,1
375844,375845,867,1
188355,188357,868,1
377580,377581,869,1
189224,189226,870,1
379321,871,379320,1
872,190095,190097,1
381065,873,381064,1
190968,190970,874,1
382812,382813,875,1
191843,191845,876,1
384564,384565,877,1
878,192720,192722,1
386321,879,386320,1
193599,193601,880,1
388081,881,388080,1
194480,194482,882,1
389845,883,389844,1
195363,195365,884,1
391613,885,391612,1
196250,886,196248,1
393385,887,393384,1
888,197135,197137,1
889,395160,395161,1
198024,198026,890,1
891,396940,396941,1
198917,892,198915,1
398724,398725,893,1
894,199808,199810,1
895,400512,400513,1
896,200703,200705,1
897,402304,402305,1
201600,201602,898,1
404100,404101,899,1
900,202499,202501,1
901,405900,405901,1
203400,203402,902,1
407704,407705,903,1
904,204303,204305,1
409513,905,409512,1
205208,205210,906,1
411325,907,411324,1
206117,908,206115,1
413141,909,413140,1
910,207024,207026,1
414961,911,414960,1
912,207935,207937,1
416784,416785,913,1
208848,208850,914,1
915,418612,418613,1
209763,209765,916,1
917,420444,420445,1
918,210680,210682,1
422281,919,422280,1
920,211599,211601,1
424120,424121,921,1
212520,212522,922,1
425965,923,425964,1
924,213443,213445,1
925,427812,427813,1
214368,214370,926,1
429665,927,429664,1
215295,215297,928,1
431520,431521,929,1
216224,216226,930,1
931,433380,433381,1
217157,932,217155,1
435245,933,435244,1
218090,934,218088,1
437112,437113,935,1
936,219023,219025,1
937,438984,438985,1
219960,219962,938,1
939,440860,440861,1
220899,220901,940,1
442740,442741,941,1
221842,942,221840,1
444625,943,444624,1
944,222783,222785,1
446513,945,446512,1
946,223728,223730,1
448404,448405,947,1
224675,224677,948,1
450300,450301,949,1
225626,950,225624,1
951,452200,452201,1
226577,952,226575,1
953,454104,454105,1
227530,954,227528,1
456012,456013,955,1
956,228483,228485,1
957,457924,457925,1
229442,958,229440,1
959,459840,459841,1
960,230399,230401,1
461761,961,461760,1
231362,962,231360,1
463684,463685,963,1
232323,232325,964,1
465613,965,465612,1
233288,233290,966,1
967,467544,467545,1
234255,234257,968,1
469481,969,469480,1
235226,970,235224,1
471420,471421,971,1
236195,236197,972,1
473365,973,473364,1
237168,237170,974,1
475313,975,475312,1
238145,976,238143,1
977,477264,477265,1
978,239120,239122,1
479221,979,479220,1
240101,980,240099,1
981,481180,481181,1
241080,241082,982,1
483144,483145,983,1
984,242063,242065,1
485112,485113,985,1
243048,243050,986,1
987,487084,487085,1
244035,244037,988,1
989,489060,489061,1
245024,245026,990,1
491041,991,491040,1
992,246015,246017,1
493025,993,493024,1
247010,994,247008,1
495012,495013,995,1
248003,248005,996,1
497004,497005,997,1
249000,249002,998,1
499000,499001,999,1
