side1,side2,side3,validity
79010,59628,89093,1
66101,87770,65838,1
19218,65917,9540,0
59699,90885,79302,1
18406,10358,24290,1
95910,40801,38032,0
97247,26650,99230,1
69493,21708,37678,0
6438,95275,59620,0
17457,97525,88562,1
59353,43022,59936,1
60257,34774,59283,1
47459,77938,59194,1
19423,512,75412,0
74300,89742,95688,1
77738,65374,52677,1
58057,38924,32420,1
28570,30813,66987,0
58063,131,95559,0
41297,11016,295,0
99884,15670,54052,0
14435,6653,18012,1
99043,92380,28090,1
78687,82378,32751,1
88635,43509,56671,1
7518,51068,93086,0
12314,3640,38356,0
95589,83371,94251,1
72507,14865,42762,0
73854,37043,58728,1
73243,37322,1211,0
19318,1602,73070,0
26329,60336,80690,1
31675,32244,53898,1
34474,66519,65922,1
58590,10466,80698,0
42308,8100,1271,0
43752,63231,34686,1
85743,49545,31983,0
22360,1733,1699,0
82856,12465,73404,1
95431,51978,45034,1
73172,82774,79311,1
8605,51005,129,0
11878,46456,90232,0
91101,36900,20904,0
43420,5370,67997,0
40859,11336,97365,0
73805,28347,20707,0
67220,55859,55221,1
98132,60689,78967,1
13157,48708,92571,0
16438,76362,88017,1
92709,19752,99617,1
80157,6821,73496,1
12031,82911,10901,0
86600,30450,68444,1
45216,86485,87126,1
39782,1816,40973,1
81894,11662,8766,0
96946,82782,42499,1
28750,90888,87310,1
62502,67014,20555,1
92135,91305,3633,1
40726,56570,39989,1
46461,41425,95599,0
47901,17992,63412,1
34365,92456,80827,1
72779,58657,84604,1
86044,99066,33138,1
24912,21094,39560,1
71322,35752,97872,1
23326,5466,83147,0
73279,53609,96403,1
45493,46051,47941,1
54800,22150,62769,1
38943,55437,75705,1
91218,14941,70106,0
55774,98831,84022,1
50147,85404,36293,1
12683,74608,99527,0
68985,6051,79073,0
86285,91266,60699,1
24230,68280,45427,1
52038,32969,97462,0
96140,36624,90073,1
24980,3192,70487,0
56608,23894,83076,0
43525,10998,95476,0
22441,40127,46423,1
64274,83604,11403,0
80451,44808,85589,1
83286,81210,47272,1
70881,59543,69401,1
19773,72175,24110,0
79946,14879,74924,1
83011,79045,46674,1
94914,25270,85152,1
54937,15681,90912,0
9960,54180,52733,1
79518,84111,2671,0
53903,25313,1136,0
3540,23126,72561,0
27461,28230,96800,0
46512,21041,92314,0
17189,16244,84900,0
40944,48310,3094,0
6873,10104,1314,0
8605,68666,91641,0
77920,29354,39138,0
65716,71252,55106,1
73362,876,78267,0
53077,8624,28764,0
65859,87755,83427,1
53459,57467,41073,1
14231,58074,29344,0
91145,71696,8746,0
6614,32036,19489,0
31110,94507,35284,0
36988,83772,24329,0
14181,99122,87391,1
97835,31119,89962,1
43651,75024,56791,1
74268,13075,82530,1
29874,33,8856,0
9937,17786,58660,0
73205,15725,8040,0
67328,5713,74319,0
94468,86039,68139,1
89196,55212,43929,1
82564,61352,58127,1
58902,91074,47979,1
38682,60735,32324,1
31549,13155,48445,0
94120,37295,82163,1
62822,96385,54451,1
68712,15920,57900,1
25090,59264,55636,1
76845,66084,41736,1
78576,16315,85050,1
99210,88782,12692,1
42010,31082,37047,1
59721,47884,46493,1
27026,82228,63325,1
25239,38296,17102,1
90106,35899,57076,1
38064,14080,252,0
59309,95057,27450,0
48720,65711,65135,1
19777,68772,12925,0
60067,22377,15164,0
60478,65606,93019,1
93972,35146,18679,0
14366,34230,95104,0
82923,61130,57171,1
12851,81097,58351,0
58211,77612,97737,1
32095,98476,73228,1
90527,6017,13921,0
84869,79179,65772,1
44852,6668,85111,0
17471,92771,61917,0
90091,99484,40081,1
14564,16180,42746,0
14335,86355,99021,1
66401,7227,52494,0
94607,91021,75308,1
55394,52630,25364,1
71877,84206,72497,1
75559,2692,47610,0
75331,24491,14779,0
62491,79770,25755,1
53453,81266,42149,1
20058,97493,62022,0
94499,17034,44769,0
36818,64912,17487,0
23152,66533,20283,0
85632,87248,55824,1
20711,90693,66534,0
1945,75501,30567,0
52362,38238,72986,1
35742,71924,4064,0
85516,51686,83957,1
92317,11068,92414,1
45629,89063,95132,1
32530,2311,42272,0
73861,66742,18523,1
7161,56511,66372,0
95843,28641,34486,0
18496,23543,90784,0
35152,4031,76415,0
56342,13773,14286,0
56112,97505,51514,1
59282,75268,1579,0
49647,1917,94280,0
54450,91649,90637,1
29555,61030,1049,0
80137,96122,33107,1
43038,74619,27020,0
54213,89843,42848,1
73396,9482,42280,0
93411,61447,18224,0
38727,1381,38635,1
70191,52679,90160,1
2159,94695,3042,0
15156,77638,83435,1
69949,85124,24084,1
29895,71458,72150,1
86523,96326,79054,1
88529,28300,95801,1
89562,72811,21690,1
2084,89087,93726,0
86901,85995,12810,1
96133,56662,3022,0
59376,27833,86790,1
97669,38378,10061,0
15120,87231,3581,0
55567,83981,12851,0
63048,7282,89070,0
97170,65116,73899,1
39805,15434,94607,0
81489,25098,31212,0
25684,77641,56614,1
21911,35043,30556,1
82869,42148,38681,0
79496,84576,22496,1
48127,75208,16870,0
77017,91493,72588,1
77572,17822,53173,0
68887,31410,57421,1
7098,34853,92695,0
64376,73326,77026,1
65919,56871,17423,1
9162,18114,89481,0
90721,13176,24338,0
63424,67158,41587,1
5526,10580,26989,0
63625,13325,26423,0
61424,76527,32217,1
22792,69249,51700,1
31318,46100,85692,0
48968,61805,87893,1
9039,6146,6573,1
33911,11487,74442,0
21689,47132,18380,0
61878,6465,48360,0
51036,6198,59055,0
22120,19526,91949,0
82023,75339,83690,1
35206,94763,40841,0
45539,72770,67091,1
69690,62207,30573,1
21680,21242,79898,0
57178,85369,39482,1
91136,15603,29396,0
68407,11127,77259,1
17694,99163,11624,0
53443,99433,43531,0
85590,92391,44279,1
37302,72429,98065,1
18728,44060,13517,0
40154,39641,89537,0
84613,79754,67128,1
46225,42773,79117,1
83476,28298,80555,1
41921,21271,31249,1
32379,50181,58632,1
63434,18527,18658,0
28776,7418,99591,0
13519,35846,54592,0
15344,1216,37971,0
45717,19892,79301,0
12239,60300,54333,1
92304,66606,8299,0
43096,66103,97894,1
26941,84733,42156,0
74946,19932,55837,1
58413,39770,76086,1
65734,24841,63854,1
82944,90589,73649,1
89231,1404,40378,0
29295,6717,86265,0
17199,61059,68832,1
69680,48225,73331,1
45912,78518,41234,1
71373,39085,3932,0
66429,30329,86688,1
14420,13688,14471,1
49627,54488,9963,1
13285,8754,97836,0
85016,85748,21094,1
3167,30403,60087,0
90972,50601,7719,0
40900,42564,83017,1
47340,1175,83499,0
19159,2013,8579,0
97552,5491,61476,0
94006,89330,92800,1
24054,40215,90897,0
83553,26427,95314,1
31194,61117,30682,1
93994,4744,96447,1
94946,60383,76826,1
67588,6276,76988,0
78124,81575,3791,1
58644,65832,759,0
57238,40430,37537,1
82705,73665,1318,0
53821,51391,32233,1
88073,65335,40744,1
12361,37068,40288,1
88929,91330,49650,1
37880,14082,95488,0
80676,45782,41040,1
37175,29293,51679,1
5011,94276,89194,0
51744,53770,23989,1
89312,96448,35614,1
4073,41309,87988,0
2640,30367,18472,0
74374,55297,58011,1
14852,33615,32835,1
64890,1790,29334,0
86316,79146,23964,1
20976,56927,96734,0
26193,90631,91610,1
55942,36957,36477,1
60527,64725,8509,1
40431,30288,43198,1
98623,71944,5365,0
69483,58513,85248,1
29305,6800,43611,0
34737,79528,23398,0
29362,11429,77698,0
79644,99698,99099,1
20736,74121,99284,0
20436,57283,66581,1
68342,21018,29841,0
32493,14847,53799,0
7065,25420,52430,0
85597,66945,91194,1
18415,44068,22780,0
66170,96521,11118,0
59767,72875,93318,1
91080,60248,42783,1
32188,55173,69381,1
73756,23358,65528,1
7252,56531,54305,1
64244,83438,13226,0
65458,90051,62412,1
79474,70122,9617,1
26410,842,5592,0
38993,8451,65566,0
24878,50720,51988,1
71467,30460,98321,1
44262,82679,49350,1
92654,95985,52475,1
14265,91866,73751,0
27617,99267,60773,0
59704,63377,68170,1
93537,33474,7228,0
34684,28058,34549,1
26094,20564,60647,0
49553,43931,62238,1
7730,79713,64038,0
93156,83930,41627,1
75677,36295,65713,1
88729,28198,96588,1
78555,11352,94353,0
2477,15893,52821,0
12521,10256,70655,0
45083,56737,15133,1
24639,65550,41929,1
99303,28673,54381,0
15792,72810,99681,0
2358,7417,94988,0
20113,12139,42242,0
57603,56981,97212,1
3117,26518,56,0
96392,70389,60313,1
76609,30286,63503,1
39647,3454,9666,0
10534,15360,1518,0
88050,10235,74417,0
44796,16442,1060,0
26815,55549,20523,0
49915,18249,9354,0
76702,13575,81060,1
40783,75577,84240,1
92649,47848,43676,0
95396,59836,23497,0
62943,9117,40033,0
2065,17330,73347,0
81583,41771,81141,1
9200,70129,40565,0
75996,66022,55497,1
56763,76292,88898,1
88858,74319,19958,1
34249,46153,78944,1
57396,84434,95657,1
19150,94508,98837,1
86451,89086,29284,1
6036,61506,72763,0
38057,20449,63179,0
62995,60688,80688,1
59969,72393,90881,1
45016,69449,85773,1
49951,61423,14979,1
89194,82030,58842,1
68478,13074,1748,0
94244,40589,88261,1
62188,6928,27303,0
38716,45707,67152,1
14768,53419,83793,0
68780,14797,297,0
85444,24921,45175,0
98693,86842,8117,0
60601,92531,62506,1
65296,94113,27328,0
87919,20280,63316,0
70923,43478,5620,0
47180,1711,81309,0
6262,40475,75438,0
86128,79264,87467,1
94614,27366,12763,0
63401,43791,19975,1
84945,27698,6137,0
67598,6526,51322,0
52316,33747,97980,0
14527,39414,41234,1
78926,43097,26088,0
87635,56952,79852,1
26311,98629,13198,0
89475,16894,48673,0
12374,41128,21784,0
94954,26175,88750,1
18185,52041,25821,0
48324,6721,43400,1
8010,83115,30186,0
92206,10574,644,0
6422,39348,62550,0
14006,32317,41061,1
40603,71416,39222,1
97824,19998,85438,1
74728,57290,17122,0
85640,76695,22076,1
56116,79111,34932,1
22485,56537,83849,0
63860,27161,2895,0
23740,79273,36507,0
13122,43243,94965,0
27548,33072,50472,1
77247,50841,2181,0
73494,88946,37083,1
9286,37397,66173,0
49184,89110,94967,1
73223,81070,34023,1
55675,8788,40900,0
5936,22566,85270,0
40339,42150,59622,1
2238,21895,14491,0
13577,582,97359,0
6776,56729,66596,0
84411,94096,32432,1
38406,6400,79513,0
14884,59026,65170,1
14081,21292,63385,0
58946,77953,60241,1
528,39800,73260,0
9362,87691,26153,0
45964,88998,43834,1
59482,68858,8944,0
25354,16813,63696,0
616,71511,86560,0
21690,63851,64710,1
40658,89914,89810,1
64689,7560,56566,0
97192,85643,64401,1
5959,92651,32172,0
66771,27395,79047,1
55139,46590,33750,1
74081,81974,18099,1
59537,27324,18060,0
75833,75145,20886,1
84690,78559,68254,1
46659,15461,2987,0
25966,24492,32668,1
50470,69672,74417,1
88396,48803,1599,0
25278,21320,27791,1
63401,71766,66605,1
70854,95261,3105,0
55492,1630,12280,0
85846,87451,88311,1
82228,91576,92314,1
74106,3313,44570,0
2643,8958,41703,0
44001,4061,33639,0
52445,95562,18424,0
3653,37024,10211,0
4080,74546,58840,0
85918,319,85012,0
52709,20161,79558,0
90737,28839,7396,0
97920,87128,8984,0
87095,45700,15321,0
84410,61614,70634,1
60489,60432,18468,1
9892,83330,43397,0
18395,6530,65362,0
32802,48963,64982,1
60879,6389,42675,0
20661,24072,33380,1
82931,9530,89670,1
39444,99029,85081,1
74519,3069,98280,0
59549,15182,81069,0
6627,50018,99721,0
7011,77263,18608,0
53377,25312,81833,0
89104,1148,43091,0
59461,17669,6103,0
97196,30462,63870,0
47451,98718,96744,1
25055,67091,542,0
50014,5268,91987,0
94815,680,55080,0
10835,35923,56217,0
92592,596,14484,0
38246,37957,82318,0
70670,67801,26755,1
98757,83509,29827,1
63002,74695,25367,1
20063,73004,24874,0
53663,1551,42866,0
9346,16200,38382,0
85420,77483,84196,1
31611,21941,4882,0
7674,28539,54919,0
38903,68049,25870,0
23972,72231,4428,0
24900,61250,92474,0
66659,67693,13668,1
43380,78384,46929,1
35186,13791,57415,0
60317,80279,58241,1
69639,43772,65796,1
97494,47593,93091,1
23013,89676,90854,1
24325,49979,93712,0
83089,94702,70116,1
48047,85043,38666,1
42965,60232,51556,1
72129,13314,88210,0
29492,26151,41677,1
82914,48816,12032,0
51012,59421,77732,1
32334,51698,65532,1
84540,2451,28149,0
23533,41030,62701,1
22577,54116,649,0
48869,32855,31576,1
4996,53551,92608,0
63428,4762,10395,0
75350,8988,10032,0
73494,7957,8107,0
84649,47712,13751,0
39724,19383,40475,1
43260,40605,14626,1
90889,52452,66338,1
89822,84485,75206,1
73740,26067,40612,0
75054,38630,9029,0
5171,2544,47996,0
16012,79300,47723,0
4884,99278,92152,0
70345,69935,19654,1
64252,98891,63355,1
27524,71259,85200,1
11855,85758,26429,0
74792,84376,96919,1
37840,63731,81450,1
27954,19049,61505,0
17933,54804,26303,0
30419,44350,81982,0
60741,60867,18009,1
54037,97576,52086,1
30369,72286,69634,1
7944,61443,96041,0
58703,95284,35994,0
84244,10363,94844,0
16204,78721,6216,0
64606,31758,12417,0
45893,57882,42959,1
12529,34865,21562,0
28523,47336,84141,0
68858,7575,68976,1
6780,6977,3156,1
22148,63199,55622,1
90767,62490,13761,0
94748,71151,34387,1
11956,41200,11646,0
11298,39296,59976,0
34230,56698,53686,1
95938,45001,18741,0
31684,50908,12748,0
75930,24795,27176,0
64469,12896,90368,0
66836,64155,93708,1
15132,10328,41334,0
12159,43625,76693,0
38204,95921,64129,1
66882,8394,70894,1
62961,57004,30022,1
88970,86558,58820,1
16003,10053,19164,1
80979,50118,52071,1
57522,39545,54650,1
83878,25486,54940,0
41689,66884,19776,0
58121,22397,38210,1
41294,28211,41748,1
95669,96221,23276,1
45944,17297,53073,1
75304,98994,13474,0
10529,47817,57043,1
61270,144,73777,0
88941,97693,22192,1
63017,82176,33589,1
34403,47319,6507,0
11314,54381,77458,0
84817,29908,97231,1
87024,70436,51418,1
33349,55900,87413,1
90251,1959,80589,0
36703,69157,76189,1
36085,80883,11757,0
62493,65908,14348,1
40545,30412,62491,1
89303,50949,33740,0
98374,26867,87558,1
2629,65538,83164,0
44279,55377,47011,1
55296,61781,79565,1
27984,73734,96344,1
34505,17006,11405,0
28290,65951,74526,1
8095,26573,90229,0
11210,35349,77596,0
74503,86573,97367,1
22314,84826,59195,0
21203,16529,64320,0
42186,43829,79277,1
72129,88944,59750,1
9258,58044,93,0
60031,64361,42597,1
92409,10656,17467,0
27969,45527,42068,1
83161,33722,35337,0
17090,52476,46757,1
87489,679,78166,0
60500,5641,26494,0
60827,4083,22624,0
28294,91656,81526,1
32328,95085,78165,1
45189,15237,53207,1
45633,37916,67388,1
51597,77295,55410,1
94239,72896,82918,1
84551,71609,37615,1
66308,78042,71293,1
16509,4715,37103,0
2317,7116,88577,0
78414,84196,52559,1
35866,76012,48275,1
29435,9163,53423,0
79740,28000,91037,1
20669,48582,47384,1
431,40114,55139,0
18707,51776,91906,0
42577,57589,43951,1
96078,6489,19820,0
10894,8535,90587,0
48573,94836,2899,0
17291,16794,7532,1
2924,58687,62973,0
10993,96534,39048,0
96207,96195,52078,1
94074,91685,86542,1
84541,98662,55203,1
69293,91252,59659,1
79865,36498,89071,1
5990,78714,68989,0
82618,5417,18827,0
59201,87499,13432,0
43437,65274,66874,1
99041,57598,55944,1
61575,46668,47636,1
83609,2013,7093,0
28589,66644,28863,0
8674,58524,86882,0
32495,85445,15461,0
47728,9078,89954,0
30713,45727,94521,0
28236,81976,38446,0
17888,73249,34860,0
26059,18811,24600,1
39324,25803,13249,0
95876,32611,29311,0
53459,32264,23828,1
79089,85917,40477,1
52969,4695,1765,0
34622,53651,92483,0
29721,80398,92163,1
5175,24259,78164,0
80851,11375,12831,0
62754,44011,53039,1
50951,91371,19918,0
14197,76175,24049,0
44898,754,20073,0
89954,29728,12941,0
71845,42873,13143,0
45357,81731,78599,1
11825,89544,90968,1
84110,15064,55304,0
52799,78838,91397,1
69778,12640,62116,1
91255,41715,64991,1
15325,71112,97488,0
89528,69232,35451,1
42772,740,29803,0
9259,14705,42443,0
55536,52576,58109,1
60437,58332,63845,1
66295,56739,68517,1
29757,21463,75569,0
62857,72015,95243,1
79482,60437,59636,1
23337,70371,57986,1
18539,2658,54709,0
71461,25707,19374,0
12397,87102,56468,0
11096,5980,23277,0
34291,61119,5307,0
57707,43141,53130,1
412,8545,58991,0
25896,36738,15975,1
63729,74608,33083,1
70642,37013,67305,1
49908,34240,78055,1
66175,67149,65173,1
91607,29946,58731,0
35146,52299,35917,1
45535,83153,60112,1
54342,42611,39604,1
14870,17207,87436,0
79733,25235,4780,0
70165,43543,72194,1
70138,3301,7841,0
39386,35692,39622,1
5772,35825,86117,0
61260,10206,38633,0
12129,72469,30087,0
56492,33863,58746,1
52118,41139,30121,1
85308,68844,77089,1
81004,66885,4306,0
52554,8973,44608,1
51099,32416,20413,1
44234,94472,83595,1
74722,33434,14045,0
95285,75773,94635,1
34713,85070,62119,1
99795,90635,49310,1
36749,21686,28792,1
62086,56845,92683,1
52799,6060,98586,0
13452,97749,94390,1
51083,99065,62483,1
25595,65769,83063,1
7933,63759,48853,0
24216,52984,45486,1
84830,8529,60517,0
79196,84894,29327,1
52086,58798,40565,1
12841,99843,86911,0
82434,9175,57434,0
96670,28483,56970,0
921,675,22959,0
90666,67708,71933,1
12831,75032,2255,0
