side1+side2,side1+side3,side2+side3,validity
156705,147237,186140,1
64580,47353,19379,0
118376,83513,132965,0
127154,39009,88761,0
131165,121334,92733,1
77458,113510,57320,0
96720,95662,120084,1
130499,61943,120584,0
87058,166460,92464,1
74466,62152,59512,1
93124,41877,113307,0
53531,98280,132121,0
184858,158518,145450,1
146022,99988,79590,0
41660,101091,136171,0
43404,92460,127828,0
76595,135841,101958,0
65091,109879,78556,1
155956,184585,153609,1
145429,141831,122388,1
90514,104302,60308,0
69578,120455,75443,1
88372,43905,108419,0
37784,35447,64345,1
53072,71614,122672,0
128025,146063,157104,1
56703,67219,96552,1
110148,106924,148420,1
75537,96488,137635,0
55726,54110,27984,0
53709,87606,71153,1
143890,115627,167695,1
96365,143188,78477,0
123636,134957,88115,1
99967,144628,66871,0
28597,34331,7946,0
26808,77841,56453,0
159922,129720,162840,1
81876,65163,133205,0
115103,45968,106015,0
130839,122988,159105,1
107033,112721,52840,0
98632,71784,50204,0
170495,91186,104787,0
161543,128011,130228,1
104224,159774,98334,1
63229,48360,30585,0
180014,177720,189612,1
138542,137758,129890,1
135443,121154,134971,1
35250,54011,69239,0
117984,57906,130184,0
23468,88028,83992,0
39637,32693,37146,1
71137,38783,61374,0
117585,49299,70842,0
33384,92144,69780,0
135357,133107,134256,1
112582,76522,131588,0
83266,140350,58272,0
155985,130534,114527,1
146366,155860,123612,1
128022,70789,58115,0
55350,112282,102082,0
52382,80631,44203,0
57894,128040,113050,0
159251,124468,89677,0
114301,66774,122733,0
5660,12138,16590,0
122885,138492,70593,0
112168,101603,65929,0
93347,135025,134746,1
146163,141355,97166,1
160469,132449,99272,1
78170,63773,18993,0
68683,74138,60177,1
36551,106670,103745,0
58552,30019,41245,0
37066,67137,57171,0
117006,173564,113616,1
184050,153278,151260,1
104365,102912,79687,1
74571,53698,125451,0
64099,92304,78303,1
106882,131446,114136,1
80343,133802,105179,1
90408,20426,108744,0
124343,63885,110954,0
79615,69866,126773,1
40345,48825,58678,1
73803,91441,40402,0
96651,50007,117122,0
104685,147782,93659,1
100747,118252,24607,0
96657,129470,130433,1
146799,157306,114015,1
76025,112120,103455,1
121130,46698,84800,0
135047,158142,147959,1
96246,106089,112409,1
54799,51604,45595,1
23558,32692,11296,0
125054,102312,75844,1
169472,84855,113239,0
146279,95969,52010,0
71593,84719,146406,0
131862,154834,128710,1
15788,38514,48026,0
130002,131640,140578,1
113747,91701,91516,1
95822,95843,130549,1
157841,138676,128049,1
36230,65209,70449,0
72790,79614,91346,1
112414,132675,161727,1
147170,135359,93651,0
62979,12955,73472,0
17471,83862,86777,0
97985,46700,120243,0
129117,54538,118321,0
112304,166824,126256,1
35677,110774,103869,0
83057,81321,141242,1
148707,84883,66014,0
60081,102625,121798,0
57902,37066,65238,0
87416,86803,12583,0
111428,199070,110908,1
35420,58006,50802,0
94863,164341,105072,1
66697,52256,43075,1
114414,131756,47124,0
19844,24073,9283,0
113844,102571,131395,1
118652,127395,69539,0
105635,193497,101452,1
106132,121457,87329,1
132071,100052,135127,1
155563,129931,135200,1
123282,125847,148043,1
71521,111497,84784,1
30148,72574,49860,0
27366,63859,80521,0
56906,113318,93834,0
140053,97962,80281,1
69684,89794,65764,1
50370,113597,86243,0
96020,165480,85268,0
117317,96335,69924,0
143006,155156,114052,1
142358,103030,103634,1
77570,24385,67837,0
119515,104724,179839,1
70331,147409,81632,0
20020,68672,66534,0
27443,87542,92949,0
103513,150628,138473,1
126993,139536,149623,1
67040,61673,95555,1
84836,103599,155445,0
152120,139208,115528,1
56992,96829,132703,0
111778,151584,123952,1
130601,108501,131666,1
195965,122261,120136,1
138518,83664,59442,0
151136,121930,141746,1
179711,158694,178967,1
62236,75607,86199,1
106656,95545,184695,0
115997,100290,68905,0
68595,57373,125792,0
13088,20623,23259,0
94569,99458,26959,0
111158,28562,95398,0
106788,87869,93351,1
38745,101841,74330,0
144254,157427,144389,1
133964,144230,106580,1
175766,138049,124511,1
138708,138560,192648,1
168200,131119,115775,1
112230,172743,101133,1
108228,169395,116705,1
177410,173799,178185,1
176819,178185,155294,1
67443,114629,51936,0
100740,36275,94821,0
54654,137498,111338,0
71244,46266,99990,0
118431,144400,143335,1
71899,35930,60111,0
156027,163884,171371,1
151393,78762,90651,0
37381,43646,49613,1
137823,152743,143654,1
101590,34268,92544,0
151898,106019,83033,0
110400,95400,143588,1
9412,69097,65803,0
162273,138673,114912,1
122951,105212,72407,0
139150,91158,55380,0
122001,124885,136214,1
16162,17465,20121,1
108811,137698,143679,1
61525,110978,106437,0
108316,51980,86660,0
92561,134913,43808,0
106931,63087,53198,0
152318,141436,148528,1
108444,146313,75131,0
33916,124742,95178,0
145256,138296,138886,1
171249,170213,172948,1
63029,46224,48773,1
135493,120681,80126,0
125758,138359,141025,1
163913,109670,130319,1
136012,131585,69315,0
105167,49457,134002,0
112702,159475,72939,0
38838,77050,90430,0
160251,195729,158232,1
38540,46795,12531,0
174421,151635,137372,1
113927,129817,45968,0
52123,85257,88188,0
71970,81839,53327,1
37445,97418,60773,0
93652,117805,64025,0
111628,64852,85582,0
87992,54173,97845,0
75799,101373,39774,0
63240,116447,94557,0
126846,80139,103989,1
141260,158893,129013,1
132097,153929,102174,1
148170,153138,151184,1
23149,54746,66495,0
177500,126277,138769,1
46118,53448,56110,1
76069,113813,77934,1
124530,71375,136277,0
174797,148540,152865,1
65577,13360,57067,0
106691,169047,103422,1
95613,109565,114056,1
173842,129950,137302,1
144412,123732,160736,1
150107,104820,67145,0
92649,107475,101860,1
127189,127906,83653,0
86773,142071,99162,1
91994,121425,39371,0
157336,65786,99276,0
76127,54917,111576,0
58212,75569,80547,1
135519,81130,87015,1
107262,111615,192981,1
34243,20782,37723,0
109843,32591,94674,0
74315,111097,114730,0
104389,107103,171984,1
93392,93506,61642,0
52210,82845,127447,0
59579,85496,63753,1
176731,95072,102543,1
184314,153731,156141,1
93691,80790,131163,1
143583,139471,142070,1
42828,91957,65365,0
56400,120603,86661,0
164350,172268,165658,1
139031,123438,119549,1
142625,144451,132612,1
91949,104449,30596,0
143115,123972,79745,0
102063,43782,132847,0
115312,60430,95478,0
107063,89161,152862,1
41033,80751,64448,0
124461,112597,95988,1
130266,137803,140863,1
105393,125879,141106,1
130242,94145,79219,1
153570,101626,120126,1
80684,27980,94722,0
97257,118247,142734,1
169703,137814,136605,1
172621,151868,168107,1
103387,107993,45594,0
117501,128158,154191,1
121951,117754,42831,0
113298,69496,86004,1
89281,106439,55196,0
36376,74974,82906,0
156517,192022,149231,1
75214,62993,86689,1
90963,104761,69600,1
83045,130555,130370,0
65554,31639,60671,0
104491,164348,81867,0
72583,94748,72983,1
55582,39544,39270,1
145971,110593,67112,0
184674,106561,103831,1
148472,141444,181548,1
160382,100765,124973,1
99853,135673,76460,0
191061,180746,178617,1
76674,100221,47583,0
139305,65055,89502,0
165620,87719,104009,0
165404,132463,135067,1
96615,164974,130063,0
28367,9310,27719,0
133216,84183,133269,0
52982,104889,54931,0
140963,118332,151305,1
149067,151461,171116,1
107749,94548,57869,0
134872,101445,41845,0
148630,97885,98161,1
67173,16215,75444,0
139274,141807,101327,1
19228,55169,60433,0
116661,94050,58177,0
149027,98015,121016,1
84539,17515,97528,0
87266,31088,69326,0
158377,143414,112249,1
73899,42939,78288,0
61586,118414,121288,0
89321,95495,129770,1
133626,114460,58932,0
127329,75218,114345,0
30040,84726,73544,0
99340,99511,94967,1
107440,127823,79103,1
104650,73746,77562,1
70872,38563,103061,0
100756,38850,106834,0
88187,54450,73183,1
87477,51694,69633,0
38385,28048,28229,1
45273,75413,44356,1
104076,135276,108204,1
130656,50532,118990,0
74108,84886,111900,1
108217,137749,106286,1
13896,6617,15195,0
126739,181337,111746,1
111985,98138,166491,1
77718,116428,139814,0
94436,86905,148235,1
85487,45795,119110,0
95472,6502,98498,0
83328,145401,89085,1
62017,88788,64889,1
104608,112028,178374,1
9124,51976,56800,0
84340,90863,50537,0
126957,88068,158931,0
188405,186781,177628,1
36128,19380,35470,0
72122,105038,161254,0
63460,89220,78192,1
84841,77132,157769,0
64498,105329,70729,1
96297,154802,101081,1
147257,142011,139466,1
101233,96579,92632,1
117337,37393,113326,0
61490,109411,96587,0
158395,190319,154436,1
23371,84711,95638,0
84713,136329,96462,1
113466,165930,93420,1
56816,71918,25622,0
11418,27612,16282,0
148205,133192,92031,0
23741,70074,55171,0
81194,75456,156056,0
108466,123371,107359,1
76557,19324,80819,0
63956,56005,106821,0
100226,76634,124986,1
69999,81002,89319,1
49515,99882,98441,0
193044,122012,125132,1
124658,104202,39930,0
118451,123807,101678,1
44418,39155,15489,0
64348,96922,156660,0
143789,87189,57464,0
107007,102913,163916,1
105841,131327,52836,0
56898,66560,89580,1
143996,74250,74530,1
60150,141331,116637,0
135344,75053,71749,1
109257,160102,135217,1
103698,65883,160137,0
101111,92234,79425,1
52100,37199,87607,0
34327,114420,106071,0
130575,112568,64553,0
124233,91382,40859,0
29563,84996,110271,0
60569,11507,56722,0
66576,71502,105144,1
56923,107192,65181,0
85098,129204,58840,0
85909,93103,50690,0
67162,67432,96558,1
100261,100177,143200,1
50098,82914,66686,1
104880,125989,90763,1
66394,98706,112312,0
57860,39625,53497,1
139561,102543,110884,1
131274,75975,128495,0
79478,12276,80182,0
168582,113756,113618,1
160807,145591,165672,1
185887,123118,133383,1
78618,39622,45510,0
149901,106980,109861,1
83414,86343,41229,0
77233,25065,101706,0
157436,69947,97815,0
79483,103549,144268,0
92444,103679,164965,1
43679,39478,31149,1
70971,109737,132594,0
99215,71061,169874,0
44833,62033,52174,1
91354,23946,99894,0
79585,74159,10542,0
141084,155192,152698,1
139236,159665,130721,1
90618,70622,152732,0
52009,108412,66519,0
116491,123722,158871,1
122021,145756,79617,0
160685,131631,110482,1
114185,185774,127313,1
104184,141514,104604,1
137798,97004,72266,0
68278,127294,110560,0
71068,143160,125052,0
78174,95762,32586,0
125460,95016,51196,0
119630,159001,116153,1
173537,174547,195342,1
115986,57384,136948,0
125165,123994,95163,1
63869,98581,40590,0
70538,61170,114626,0
134146,165426,155362,1
147184,143692,152866,1
40765,18103,35370,0
112210,105946,67094,0
37141,94773,131468,0
197729,151762,149925,1
136169,85295,57448,0
131668,139590,185514,1
164473,100075,80740,0
83132,118886,134924,0
118621,109029,117838,1
163964,178317,156411,1
29736,101293,83979,0
120899,99162,121383,1
20007,117879,101526,0
95957,79147,90224,1
125314,131109,107185,1
52996,47917,36961,1
107162,64556,58876,1
56214,23439,34667,0
62993,119017,115198,0
101088,116532,183294,1
23695,114847,95124,0
103208,106553,130289,1
97831,87876,102665,1
112508,88199,106425,1
96798,46434,70656,0
117814,67771,88759,0
118340,93643,139151,1
136524,96874,159858,0
119802,137967,75809,0
113381,89236,149051,1
59516,61490,69220,1
17247,102866,98249,0
127915,83909,112996,1
87737,72604,153833,0
36257,61749,25840,0
98800,24704,105516,0
8747,56976,51329,0
92038,76047,140899,0
23884,74711,88039,0
142631,147972,99723,1
129260,55817,114417,0
70003,42817,72820,0
109626,164752,132378,1
33921,99408,93639,0
39740,27527,24955,1
143988,98154,90122,1
53902,61824,39346,1
85080,176674,94192,0
84211,100205,171634,0
106725,84379,62314,0
75002,74914,67742,1
170110,172716,188944,1
116482,108884,145892,1
108785,100988,42347,0
146512,165974,128246,1
31289,104346,88039,0
140757,90193,87746,1
109634,80446,89048,1
167525,170585,173984,1
44243,89725,109668,0
134002,105728,58572,0
114055,123687,120736,1
91576,74208,55448,1
82563,145228,135205,0
96298,116569,126525,1
96485,92585,8346,0
172501,84712,95703,0
121480,178482,119540,1
115242,103044,91026,1
142016,125345,79871,0
178851,161894,165821,1
76209,39400,84005,0
157829,163502,149585,1
180842,121736,129174,1
130944,158058,99182,1
107991,45813,130482,0
55876,99542,43730,0
73310,82457,66123,1
66396,40047,68051,0
97002,71711,143493,0
114566,131469,79897,0
86784,163742,117424,0
40767,67416,85405,0
101965,91644,136545,1
41582,103422,63772,0
123283,61693,75096,0
69027,51208,53741,1
82027,105639,171004,0
140378,122655,84785,0
85386,115527,122319,1
116690,137231,125055,1
119589,103945,54898,0
25491,47329,27144,1
144052,140393,166615,1
28292,21598,8934,0
144657,125892,160765,1
77078,96649,47281,0
62695,59389,117302,0
163540,163181,156629,1
94088,131691,53285,0
87489,117286,59131,0
152230,129251,104653,1
158682,138998,175400,1
106854,148669,142831,1
50040,48146,50468,1
86515,96395,58936,0
80764,54653,131197,0
105943,110025,61344,0
85859,153355,80910,1
143817,106514,70321,0
133703,77925,82898,1
109924,159088,135482,1
81863,99277,101642,1
86292,103729,45101,0
62039,47974,69659,1
165387,97773,75330,0
144093,175076,141097,1
41974,28860,39202,1
175186,111933,129685,1
88800,69443,43491,0
58598,106761,50261,0
40765,3090,40243,0
63378,97418,111008,0
100883,130693,67614,0
106777,117100,36785,0
71576,100434,125074,0
177827,99612,107249,1
135568,161575,117089,1
43272,57599,76245,0
76557,89216,18821,0
64630,65541,104599,1
135444,71784,73508,1
133537,65561,80114,0
112845,31853,83464,0
116206,87383,68347,1
65797,151267,93302,0
68688,55645,105999,0
89219,24263,104128,0
161283,140235,144350,1
110821,127849,101642,1
111510,162354,108328,1
127800,116298,150828,1
115196,77524,109018,1
98021,98825,100990,1
103328,78072,54016,0
92719,137826,112995,1
120594,106111,136767,1
63136,5844,61396,0
80517,129688,52097,0
173436,98156,118640,1
73410,43713,93481,0
117220,49859,107005,0
60959,24130,44013,0
121151,135357,99922,1
146558,126827,142513,1
176416,91759,87939,0
120857,91881,36760,0
55873,99818,139871,0
106756,49150,66384,0
107282,125727,124351,1
118391,104631,128120,1
123601,93323,75654,1
135794,164330,105152,1
40638,36333,67475,1
193339,117342,121269,1
120714,84369,121027,1
98290,92588,93434,1
65453,18350,56117,0
167653,168795,188028,1
128180,29675,100895,0
100498,85062,119022,1
51451,54166,18889,0
145176,139567,119901,1
164913,136106,145713,1
109498,146512,86406,1
90993,36634,95879,0
46192,57527,43753,1
119460,114980,185112,1
63269,62406,96781,1
94979,126689,42946,0
76871,42581,113126,0
131304,89106,137662,0
86335,123320,63527,0
65709,94527,82522,1
57955,18123,70494,0
135400,130599,122293,1
140692,161169,178143,1
99817,65888,84639,1
65831,5754,62635,0
72052,124114,72646,1
45775,61354,76791,0
72913,103721,60582,1
84561,148413,123064,0
177742,144282,163196,1
16687,37379,35842,0
131107,153413,134354,1
22149,70296,77791,0
55735,71417,78484,1
97712,117213,45731,0
45661,114630,129633,0
91568,97639,17633,0
131181,146615,138498,1
128803,143450,168219,1
120078,123570,173758,1
142491,146776,186525,1
136517,151515,161670,1
163193,151832,163835,1
23215,80773,76774,0
89042,79637,31035,0
96747,69049,131022,0
83680,143274,123344,0
82261,63830,136191,0
74050,128607,90297,1
42142,41238,61488,1
121092,141980,153360,1
129526,38768,100854,0
148783,170450,172729,1
123349,190433,130232,1
67393,111961,131880,0
112679,81322,33863,0
65150,82248,47622,0
50923,100851,68106,0
73623,95662,113309,1
131817,155037,98852,1
56826,116039,59727,0
135319,127685,170406,1
60807,95781,105010,0
41650,85904,51018,0
149458,139689,181021,1
82401,66087,51114,1
143820,81952,86162,1
69086,103866,152688,0
109726,77255,103353,1
90531,108783,146470,1
143043,97900,67433,0
4679,66202,68787,0
83809,141954,81131,1
137867,119197,88660,1
49923,132632,89907,0
71009,31799,55682,0
81032,155112,81520,1
111998,143662,122160,1
116605,149360,94469,1
35540,55942,52166,0
80423,94797,57466,0
84733,64878,50775,1
108140,136435,87601,1
56764,90510,77988,1
94982,68067,72373,1
136623,153459,168226,1
83280,96517,106901,1
138356,74951,121551,0
83824,87113,102889,1
124223,162617,157706,1
101859,127187,145488,1
72943,164587,95944,0
70051,130067,62836,0
108083,185191,118334,1
108661,150465,68366,0
106470,47587,117403,0
145991,141182,178245,1
85118,127833,45847,0
122350,114383,83463,1
113175,109210,146225,1
101497,65640,64315,1
80552,69784,67832,1
41333,32547,15582,0
81212,99892,125642,1
172396,177806,176900,1
92071,148253,74810,0
117610,64136,54632,0
59546,109528,84064,0
134527,77767,66950,0
100173,122702,90889,1
16116,49015,46913,0
97798,91726,177120,1
93039,93363,164892,1
174477,114092,117851,1
125835,138838,164393,1
88244,28920,62438,0
96306,47950,88826,0
110094,104122,107646,1
113424,70708,83478,1
92752,52491,59925,1
10889,15818,13929,1
165647,133549,136270,1
157360,94295,87075,1
123185,86622,60067,0
142816,91329,68981,0
169634,120575,128379,1
121812,72123,117979,0
14176,21111,33523,0
58489,37443,89276,0
47010,28196,35438,1
175785,122939,135100,1
197378,163094,165382,1
106815,18835,89852,0
155918,188981,144929,1
159257,66589,100636,0
70600,116484,91058,1
129044,40798,92992,0
82617,101197,97554,1
88622,51665,57279,1
69175,44634,97209,0
66774,94995,76719,1
120247,91172,102113,1
77261,97930,49967,0
120829,76639,51116,0
111362,19560,102552,0
127903,93433,163782,0
23988,60014,50934,0
68858,53410,74204,1
80928,111459,117903,1
192534,136048,140844,1
147577,108188,136993,1
142460,72661,124587,0
26055,42247,38474,0
79640,30309,93829,0
89858,147606,140018,0
49776,71846,50130,1
161750,189499,168415,1
112667,133442,53197,0
132853,101003,59754,0
54039,77741,36856,0
29948,99094,125764,0
125255,77842,115947,0
22794,75214,80152,0
37389,77512,100865,0
96811,136353,159984,0
134126,75184,134312,0
107856,192915,111253,1
118530,62457,73665,0
124228,156678,83714,0
77831,135013,138544,0
141139,123724,88769,1
150353,140630,113465,1
50524,11537,58877,0
176295,124049,110296,1
154896,127140,118112,1
147295,151931,112776,1
91200,110869,23001,0
101638,165026,131560,1
149417,89508,67705,0
21861,43467,34564,0
75135,97668,39257,0
116299,112761,40286,0
108225,109052,164503,1
32234,88078,94762,0
120585,110133,188882,1
36865,64021,97484,0
86891,116647,113418,1
22145,25482,47027,0
126014,64058,136470,0
126656,123833,106287,1
118726,37731,95897,0
113313,152461,109062,1
136956,115171,116437,1
34427,87616,100485,0
114878,108722,40150,0
87432,112881,61931,0
81201,49696,115519,0
40442,14628,39712,0
117866,140061,92189,1
183365,118184,123163,1
22625,26310,22177,1
16166,22132,24244,1
169030,87426,100358,0
91601,120781,30444,0
84540,77947,88599,1
145170,76324,110388,0
186861,143866,139647,1
152188,145022,142584,1
44477,45830,25465,0
111932,120859,91605,1
144105,105016,125255,1
91620,74249,72189,1
46287,105629,121074,0
108198,119171,110479,1
160850,95347,119755,1
162451,154047,153420,1
113122,141185,131039,1
117544,93789,36031,0
60155,87050,107453,0
65199,136540,84679,0
64289,14545,63254,0
113343,95448,96355,1
105374,29099,98635,0
115256,140361,57717,0
89456,99937,76013,1
125747,157497,165656,1
93572,115114,107698,1
114655,111031,191724,1
100739,163106,66653,0
148888,112979,98565,1
56067,93317,136146,0
10953,62346,68861,0
86570,83230,63792,1
88842,65518,151442,0
137619,57772,82993,0
77095,110162,59115,0
107616,113945,184727,1
151705,157208,158961,1
150709,176524,152465,1
43621,90536,121223,0
114824,25247,92961,0
106564,115278,125976,1
188296,113599,112385,1
160604,121279,92763,0
121561,99184,137489,1
53263,56720,76335,1
66746,81555,145345,0
96392,31806,98416,0
112613,171058,141441,1
184171,158006,169951,1
162984,96374,81572,0
13072,96789,107861,0
37616,100239,106219,0
149562,83429,91403,1
147534,165911,144681,1
149901,101841,87862,1
94118,140454,107850,1
130942,81221,139343,0
146593,95222,91653,1
81784,76342,148792,0
60204,68174,97634,1
40939,112311,110266,0
54776,100855,57303,1
159529,168977,166810,1
55833,98750,110939,0
57923,64591,31502,0
94712,164053,87049,1
145395,175994,160681,1
167640,171747,165109,1
113650,127578,135706,1
120696,84485,103667,1
75665,78312,4989,0
105562,139636,127914,1
61448,104430,104262,0
94100,112244,163428,1
159886,154245,124861,1
86789,111385,168938,0
103000,137662,139606,1
102077,27672,80187,0
42296,76048,86016,0
30858,21744,11704,0
132332,132079,161909,1
159593,78784,116711,0
77992,91917,21151,0
97443,70092,103801,1
106664,109983,156911,1
138023,148127,168936,1
160419,153066,189865,1
72126,23051,60179,0
41949,79049,100442,0
101248,78662,82988,1
151217,149602,165405,1
60230,43716,39372,1
94339,108833,170936,1
78816,91604,64316,1
109531,78100,91043,1
75398,104878,84512,1
139296,107386,80992,0
45801,114388,102181,0
173016,143002,145056,1
118639,137253,158426,1
44345,117085,126394,0
64127,121928,86169,0
82731,49190,87515,0
148035,75591,105724,0
75847,141911,117614,0
37063,111874,87649,0
81669,134314,133209,0
83099,106424,65367,1
41761,78694,93091,0
104945,42846,83907,0
147358,139593,101337,1
98209,160348,100021,1
65434,61104,60090,1
94270,66459,105387,0
65038,89380,30628,0
165397,150385,166392,1
147095,167944,124003,1
159471,135253,95230,0
41068,86197,58823,0
57097,30271,82392,0
143939,92484,135491,0
18301,92695,85054,0
39390,118692,101320,0
48794,15138,51824,0
133012,140915,106375,1
105742,53522,73596,0
65365,20916,50253,0
76301,54874,77749,1
98492,92372,25856,0
163942,123195,106527,1
183065,162816,153245,1
110937,128093,114094,1
60589,39437,23656,0
80292,133298,60158,0
99969,23760,100739,0
123329,113659,97058,1
117210,51959,131209,0
117506,56774,104502,0
150109,93605,127612,1
75357,67916,69993,1
155476,132342,145596,1
91484,127506,42908,0
108309,109824,79835,1
96030,60664,84000,1
87963,149304,72429,0
138513,96614,83919,1
159165,117918,114905,1
67547,74520,15255,0
107371,52514,112775,0
185093,136758,124361,1
142668,159679,170629,1
107933,93396,130081,1
135846,107613,168453,1
34461,89799,96466,0
91765,168379,99828,1
152320,81454,116666,0
68754,128130,85274,0
101019,107835,45804,0
