side1,side2,side3,validity
30436,16695,77800,0
25013,30178,94889,0
35170,44217,5327,0
82394,45627,61717,1
95612,40750,43898,0
74647,36535,51211,1
61238,89615,31375,1
52778,88290,84449,1
53527,73294,48343,1
57773,48603,17625,1
65549,3339,13836,0
70799,39939,83531,1
19897,26102,75457,0
92355,21524,88440,1
10755,54137,44452,1
33927,16760,81841,0
76839,89702,68612,1
85734,36308,49329,0
83201,99918,1726,0
34279,24482,56531,1
78695,33536,28329,0
90385,16848,97267,1
9346,68471,72060,1
19515,30194,7086,0
31198,17526,74115,0
36358,96074,28371,0
24300,70307,64300,1
72490,73367,52139,1
10395,46144,27622,0
36191,33650,37954,1
82982,36753,5613,0
66942,2869,21095,0
78166,84944,5226,0
21730,14087,82174,0
31314,10841,92498,0
47029,76981,89278,1
79172,42960,75776,1
19921,82872,13517,0
11529,21091,74652,0
95335,44342,64969,1
9078,43834,64714,0
94194,80000,16536,1
65252,52104,77800,1
22064,9477,62318,0
90567,23318,57214,0
14414,42535,64834,0
41303,70258,14125,0
88670,80407,70977,1
82665,77736,23989,1
32620,51613,97590,0
81579,93005,77489,1
25148,67687,51126,1
96225,88476,17137,1
80334,14923,89873,1
92927,56296,72334,1
80059,49451,33999,1
14846,79900,68335,1
2662,81820,53760,0
82149,66717,75760,1
25402,67712,20458,0
10514,68194,74508,1
18800,62262,46764,1
89975,39716,23570,0
84449,14436,32068,0
56760,82492,98635,1
50784,26784,43739,1
76795,35023,72812,1
54607,72423,60335,1
39000,34450,58971,1
96776,24267,66975,0
21263,9909,87072,0
76334,55208,36479,1
60809,53320,36340,1
38838,60461,65409,1
79225,37891,91425,1
87452,6875,3619,0
71981,47906,80167,1
93599,16752,64954,0
83530,84869,51049,1
42628,69187,44340,1
9665,11332,17382,1
17137,40426,20047,0
58201,81654,43430,1
19811,63034,80292,1
46706,93512,31487,0
26813,92377,52881,0
48585,50088,38504,1
53087,23315,49280,1
19167,19314,9580,1
14993,22858,96197,0
48335,46289,83953,1
46046,29471,27864,1
62684,95646,23678,0
35611,61474,77876,1
35139,21652,93685,0
11328,78766,51675,0
18528,47231,28906,1
6236,65069,27670,0
9483,30580,80206,0
17551,38415,57698,0
33212,80876,6570,0
20574,79046,20911,0
91952,94260,39110,1
47783,84315,73049,1
474,55054,38918,0
78300,5347,83723,0
61736,92420,66639,1
77875,25798,61875,1
2816,93990,53423,0
18553,41429,60296,0
60944,95389,90064,1
79691,27343,2993,0
25967,1609,62977,0
58901,97804,88336,1
46277,18303,1076,0
34462,83914,49051,0
38701,88453,308,0
79883,51282,41451,1
66824,10634,46686,0
36149,60571,59513,1
35929,94570,26014,0
80527,6531,85933,1
38553,35913,23599,1
10847,82277,31030,0
9845,43686,88435,0
98963,85895,59555,1
83210,62812,16778,0
3290,38370,97801,0
4018,39386,88442,0
55239,21356,80602,0
48207,16884,61672,1
93466,62490,91119,1
82436,62993,59395,1
67254,23260,37048,0
57295,12283,63160,1
11929,76443,31976,0
4443,33341,31004,1
1007,52065,70607,0
58492,69533,87571,1
13685,43018,53534,1
34326,75822,72598,1
17195,58342,79293,0
40926,14800,13184,0
35081,18628,52525,1
45911,97979,69716,1
80538,15827,62650,0
85239,38397,49718,1
88862,11105,55766,0
27491,1106,6840,0
24098,2710,53743,0
63401,96521,66319,1
6917,74959,58246,0
27528,87575,18440,0
47361,83478,75627,1
83457,23576,29264,0
60106,38526,11678,0
78447,92048,12739,0
79663,81880,48348,1
82832,21392,76942,1
40502,22727,7858,0
84061,95953,93659,1
73205,65337,64553,1
60813,74630,60341,1
10011,25239,44000,0
22853,95131,35053,0
13752,9716,74276,0
17592,22045,15101,1
24273,46864,14510,0
48021,69564,1278,0
27874,5510,64270,0
67104,68253,66003,1
28758,83824,47764,0
82672,594,57678,0
85996,69989,44538,1
89307,57059,66553,1
70348,57674,441,0
32775,22575,79507,0
44405,7977,36226,0
36442,21452,91598,0
97021,62230,27447,0
29171,85130,37603,0
604,5056,11534,0
95392,27493,43100,0
73921,38247,27682,0
46813,46534,88212,1
95176,50987,46179,1
96823,63646,35626,1
61475,16695,2298,0
41322,27361,32816,1
19738,16813,86932,0
23663,34889,6356,0
23516,13550,43621,0
88477,28529,85087,1
93034,91016,60244,1
63795,40570,39117,1
1409,73162,52289,0
39050,25049,53254,1
62096,44786,69350,1
54483,25860,79319,1
1045,89363,19381,0
38637,85706,25248,0
11354,68261,58512,1
15246,25099,33579,1
62421,11382,29020,0
14768,81883,35239,0
79404,25281,68378,1
97196,3551,21056,0
47847,48810,81623,1
95045,51754,62261,1
42345,33680,69775,1
41514,79616,5184,0
72615,62432,85527,1
44963,51283,61126,1
30404,24395,21200,1
22477,1081,10215,0
75761,49293,26551,1
70544,98928,14311,0
95119,51160,850,0
4953,66640,79766,0
78993,52869,75841,1
3138,12650,35376,0
60532,69470,71108,1
56966,56781,34735,1
30558,65264,65285,1
84234,73607,54442,1
15495,20735,49714,0
30529,42261,49085,1
41681,70733,90994,1
94439,52731,40920,0
1231,61748,11724,0
7278,10193,76584,0
12221,85764,34479,0
32667,96450,21871,0
76436,35868,90388,1
21291,14386,89483,0
11568,71489,69753,1
83788,64919,1095,0
20454,39627,82171,0
14865,43037,22201,0
80818,6598,5985,0
99795,11633,99275,1
21312,14108,36694,0
77066,17797,87275,1
37939,28758,14317,1
99523,14891,32233,0
17317,2527,6756,0
42510,71334,60061,1
88254,30398,39141,0
98840,6795,94657,1
70130,36002,51327,1
48498,83573,51554,1
75147,80416,54784,1
50543,72739,75304,1
49117,22404,62380,1
26431,3717,46143,0
5352,22014,58507,0
38195,18711,75123,0
78867,61186,19095,1
46857,22827,42937,1
38862,11508,74735,0
88116,7904,77364,0
71864,45453,24471,0
92055,50951,63101,1
70877,71481,32153,1
17059,60511,7326,0
22200,97315,82524,1
68054,2277,79355,0
11079,8941,57593,0
11018,16425,76524,0
57834,45679,92794,1
58453,68540,81083,1
16579,50461,45094,1
16495,68341,87104,0
87900,64220,51308,1
10559,46433,86270,0
69705,42073,81879,1
53718,76883,54783,1
99045,96920,23216,1
81370,57148,2294,0
65660,85476,56270,1
79719,99992,78975,1
25822,36414,49785,1
8753,97903,86792,0
73691,42306,26599,0
88,68507,57285,0
5226,7862,15397,0
83534,11035,15924,0
22161,88997,6401,0
50653,56135,37216,1
33128,5617,68713,0
78646,65608,78781,1
85807,48157,58423,1
94652,81114,43397,1
42310,96398,96250,1
91772,76428,39347,1
91920,20310,80823,1
80459,27769,88936,1
86512,90898,87287,1
99855,76964,78330,1
65068,2375,49561,0
21097,79643,15178,0
40407,14247,97091,0
8760,62484,37506,0
59748,58683,84652,1
23859,48040,12071,0
74270,81757,89614,1
69752,81641,9010,0
15707,21674,27939,1
73456,64367,79287,1
21657,79933,12611,0
87442,64456,18577,0
31106,79294,64294,1
6353,3059,62744,0
93017,69256,45656,1
77878,45073,27334,0
87464,51686,3694,0
55336,66665,69549,1
6753,9409,10712,1
51415,57396,86283,1
33033,28492,77945,0
36818,71498,15162,0
91833,728,43080,0
58410,48521,4677,0
72613,79705,68823,1
89813,18631,56500,0
31740,2176,93002,0
72333,72923,65963,1
84257,86992,85956,1
30240,32789,15984,1
88024,47469,32657,0
61546,64212,76813,1
71632,92281,38038,1
99141,36871,32444,0
10311,94856,39146,0
99619,13083,59856,0
12729,26109,64321,0
98874,61377,96855,1
36402,2138,10393,0
94342,80079,57293,1
98888,15039,30929,0
24596,27527,60661,0
50241,21729,31598,1
37045,400,60373,0
73716,19936,44089,0
45449,66179,19403,0
22160,65832,32013,0
68699,7100,32674,0
42565,20675,73882,0
51498,75348,28641,1
85570,55690,73323,1
91926,40171,62003,1
75062,73108,78076,1
5700,17449,49046,0
82504,94996,43773,1
21728,24390,31720,1
55974,20095,57839,1
29814,94716,41561,0
85236,89561,63304,1
10935,54642,2425,0
86158,20533,82889,1
45561,50052,64004,1
83245,90597,46705,1
53704,90708,70028,1
93891,56216,10929,0
49132,43517,58343,1
85721,41468,42185,0
64841,21932,77230,1
87024,4970,34401,0
61923,95413,3863,0
9734,66393,45183,0
26617,31595,48952,1
64817,70702,16313,1
12948,94314,98667,1
8651,25592,12131,0
23880,85963,8711,0
35341,38974,75756,0
19754,84635,87349,1
62628,30764,30878,0
3804,48406,79041,0
40661,18918,44835,1
84630,92101,10442,1
90952,93362,62779,1
21659,72032,59131,1
70492,73091,68979,1
34710,8118,57247,0
45171,11229,75432,0
85480,78870,86788,1
71460,67571,51978,1
77232,65393,67219,1
82901,9048,21548,0
93671,49444,30301,0
6499,95564,37283,0
40132,75180,20298,0
21681,85382,67480,1
28668,12365,52083,0
70535,53926,42062,1
63603,66663,74200,1
45083,60310,80796,1
72584,57658,21561,1
67535,86035,34091,1
6971,73713,21009,0
36385,60872,81862,1
85456,84247,52358,1
78191,94430,73677,1
82893,20494,25100,0
45734,71767,82424,1
98437,23514,19317,0
48395,64903,21101,1
70262,19019,36177,0
14222,22154,60752,0
99654,56863,92368,1
25759,49455,37234,1
63062,27901,41699,1
41615,41430,88940,0
18261,47293,13378,0
93486,11005,70862,0
47174,25409,47574,1
27928,27654,11616,1
94726,51245,15867,0
93702,90972,12859,1
54184,94288,87260,1
68087,92295,32678,1
79533,20320,56140,0
96595,94466,84151,1
64656,12018,35565,0
57429,81876,7626,0
74665,90955,13054,0
81400,84004,51063,1
65763,30852,99211,0
4979,23388,4331,0
42065,91151,42118,0
51470,1512,53419,0
53995,86968,64337,1
64706,84361,86755,1
72214,35535,22334,0
97236,37636,4209,0
74177,74453,23708,1
3972,63201,12243,0
89877,49397,51930,1
6982,12246,48187,0
76267,40394,17783,0
63013,86014,35002,1
2263,82276,15252,0
24514,62752,6574,0
94771,63606,48643,1
19275,54624,23664,0
29356,32230,89058,0
27523,61798,67972,1
94577,39049,19883,0
44101,83228,31117,0
20611,9429,64115,0
51942,47398,47569,1
78080,29360,49743,1
50417,54233,23329,1
3187,67685,35376,0
16386,84370,22464,0
34727,53460,19723,1
34769,52708,16925,0
19102,19283,8946,1
38165,7108,37248,1
65574,38502,69702,1
31099,99557,19433,0
23547,50561,61339,1
69840,38377,67909,1
2659,11237,3958,0
98165,28574,83172,1
21816,90169,76322,1
27166,50552,89262,0
16553,77883,70352,1
6086,79401,39709,0
1738,93734,4764,0
69822,13506,75579,1
42958,19059,45830,1
19131,85477,92897,1
2150,6974,49826,0
62333,22007,28530,0
28047,98910,60021,0
98779,89626,88002,1
10019,26109,9361,0
7953,64169,97085,0
37244,26216,51976,1
2102,82739,75030,0
49549,14949,55780,1
75009,21288,79793,1
74901,72356,67110,1
52590,48643,43989,1
20702,96635,16691,0
37157,24333,72254,0
97139,61256,93180,1
6222,17149,78489,0
62290,22423,74039,1
92988,20478,72942,1
51556,5260,20362,0
11374,44,16238,0
94683,53522,38509,0
19322,4419,50752,0
297,80897,75159,0
62239,46227,61132,1
7531,69026,11793,0
6570,57386,49435,0
25937,74289,50697,1
30841,39158,50161,1
25478,24037,74404,0
94962,98082,27050,1
94465,30193,9737,0
70290,48161,53517,1
34042,10376,5113,0
2305,62043,94617,0
86757,57032,432,0
23002,84005,79911,1
92166,13675,39161,0
16939,39959,49621,1
71858,72138,2392,1
42422,17728,98909,0
69324,66020,5729,1
67071,42186,93031,1
4722,98976,61161,0
56960,44151,35274,1
846,51254,36353,0
21338,12989,93082,0
89295,41280,23273,0
87378,36855,4004,0
2144,27419,82852,0
7677,52892,3830,0
16467,50109,55035,1
49467,7456,57725,0
77731,7367,51473,0
64161,21748,28942,0
19018,48144,48414,1
28619,71642,71558,1
33163,16935,49751,1
70053,34827,55936,1
26394,40000,72312,0
21994,35866,17631,1
65610,73951,36933,1
39377,91897,36598,0
5786,73692,6490,0
84360,84222,29396,1
70363,90444,75228,1
87811,98076,35307,1
36365,42253,3257,0
73510,76391,33470,1
64264,19150,22079,0
296,76937,24769,0
64784,92652,5163,0
19382,60101,84167,0
15579,76865,88100,1
26004,17675,13474,1
24057,46914,85680,0
201,99014,70860,0
27346,17487,34687,1
7703,83651,16243,0
71601,7984,2558,0
71789,69295,83403,1
84090,55146,75575,1
4254,86364,66368,0
46951,5058,61461,0
40671,75820,83051,1
94080,27941,51676,0
90917,69768,40714,1
86323,27862,99451,1
70547,33637,70967,1
81268,56530,15736,0
42506,25772,84788,0
44588,26480,98572,0
70675,7499,25087,0
84640,40820,10376,0
81239,38391,77762,1
76371,97166,98176,1
18211,97775,39173,0
76998,48167,46996,1
60930,2939,37651,0
8541,61997,52629,0
72105,62041,93321,1
69005,78179,74687,1
11749,29016,6354,0
75531,36679,30415,0
223,36918,94550,0
99783,97946,51979,1
82008,54161,3287,0
42872,88796,96718,1
91904,72569,8171,0
33547,49585,85339,0
54906,63715,54123,1
92935,71029,85382,1
23525,6211,77768,0
49339,71560,49823,1
18180,1827,99699,0
42440,53517,36707,1
74619,50695,56490,1
31976,21020,15941,1
56421,50741,8135,1
22493,33721,946,0
33406,29587,85611,0
17163,83925,99369,1
21709,1986,93138,0
39736,63472,66817,1
41521,56310,46355,1
47141,65367,41058,1
36288,60510,10146,0
48413,69401,19358,0
36416,81924,57227,1
36770,99754,60104,0
90980,28822,46987,0
26783,86598,62453,1
25893,33623,35597,1
10932,6315,91934,0
49414,78501,34495,1
3254,84483,69350,0
36083,174,25666,0
8994,89806,15710,0
7197,1550,49779,0
13593,78445,62454,0
5278,18606,69433,0
95440,47191,52532,1
35330,93930,20487,0
20000,50003,22817,0
71000,38626,93752,1
19845,14076,79563,0
21156,18584,6371,1
76010,67978,22144,1
38190,15712,23634,1
83781,1299,92893,0
6391,77820,93814,0
64395,42330,19984,0
41087,33915,33827,1
76941,93169,95775,1
39737,76745,69147,1
83713,25072,17275,0
92120,54392,73854,1
23798,7491,80548,0
71602,69155,18591,1
50516,59118,29930,1
82063,85462,88522,1
12150,32093,77575,0
90579,43423,15149,0
58503,55552,65184,1
55168,36408,19040,1
46293,36270,98935,0
43171,53127,73398,1
90362,6123,2223,0
80755,91746,3957,0
90211,31269,88271,1
63630,51612,39414,1
93745,48271,31600,0
87462,91389,74432,1
15802,60407,23598,0
85873,71956,77629,1
86702,94140,35034,1
94910,36034,63148,1
11661,96330,34152,0
55844,32,43698,0
44822,28488,37635,1
19196,47200,20851,0
12610,84392,59101,0
83069,31497,48400,0
66551,20233,97191,0
11389,29378,56027,0
28532,73433,63112,1
40616,966,62806,0
54940,68343,6753,0
33247,35780,17961,1
8331,73696,97308,0
89124,51254,33531,0
39297,46089,76230,1
64433,52257,72798,1
84318,35271,19627,0
22838,2653,24491,1
58915,85137,81478,1
20478,7814,1120,0
54892,89765,71000,1
63223,13855,33426,0
2391,60304,56998,0
85046,78494,78135,1
86247,7841,45444,0
72822,14667,44464,0
88414,63816,40837,1
61140,97542,77858,1
56346,50508,92323,1
23859,26181,24287,1
61987,24528,34408,0
2110,78654,52543,0
77312,28631,32713,0
79152,6707,74203,1
90005,53812,16509,0
64365,69338,13560,1
66765,43159,92323,1
39749,42114,59528,1
72460,13832,31269,0
20177,41862,27797,1
93915,71472,3858,0
89036,55057,86040,1
15816,26158,13044,1
78717,96469,33216,1
57376,31424,12067,0
57549,1049,49212,0
1806,38959,1284,0
24894,38484,72524,0
81981,18902,48712,0
93546,13231,23554,0
23468,48108,76966,0
85095,92732,14517,1
90027,45541,71548,1
12313,30959,45286,0
73476,3081,15740,0
12786,51844,52755,1
66860,68584,4924,1
59492,74045,6069,0
30617,82228,1236,0
67621,48585,19762,1
61881,3916,89386,0
9167,59521,46478,0
4677,84542,19586,0
78584,82699,61651,1
68514,42307,59335,1
82768,28742,79586,1
46635,81165,69663,1
41851,73345,35673,1
47928,50093,50897,1
63692,39636,14380,0
58775,33944,79051,1
44969,75625,61142,1
3792,59344,2052,0
79054,1463,50634,0
76476,96960,21680,1
11821,61589,31892,0
30037,87183,19822,0
20538,40421,3592,0
78293,42858,57064,1
65436,81122,61391,1
90118,86298,1641,0
87989,32868,3892,0
7910,47963,91908,0
44761,61995,4389,0
54329,52953,71398,1
47451,70940,57180,1
70635,52966,22688,1
97486,38308,66844,1
4748,35890,31585,1
94706,98633,22636,1
42028,78686,42341,1
48722,49568,43866,1
13843,51610,4507,0
74210,93443,94585,1
28480,99700,1195,0
33269,67229,51793,1
43364,8087,10802,0
82421,62755,57146,1
77653,87260,58453,1
84802,24696,61710,1
15874,75119,20760,0
29983,16209,27544,1
24664,94796,90316,1
14447,48822,47959,1
89361,5618,37328,0
3163,73708,39418,0
41374,89930,47732,0
73064,13271,50256,0
38857,26852,55670,1
2792,55163,15331,0
71853,63547,58746,1
61859,78833,99310,1
40533,59284,25355,1
4475,61356,1279,0
61760,10292,62354,1
15169,30606,46185,0
58026,14887,45695,1
54955,29606,93458,0
79414,98328,64868,1
9112,7575,28267,0
75083,56024,78330,1
7327,14822,62969,0
24334,31401,47083,1
84597,13115,32616,0
15329,30332,99301,0
85787,5781,11852,0
69649,61532,76966,1
52017,76786,91433,1
34945,85133,88625,1
51371,91120,95405,1
63181,73336,88334,1
75595,87598,76237,1
13607,9608,67166,0
68822,20220,10815,0
17387,79360,51662,0
51805,31875,91469,0
4950,77311,58880,0
56180,17870,72427,1
10946,31196,30292,1
54856,66236,87124,1
33720,95806,5048,0
73252,75531,97198,1
91775,31574,98658,1
23737,43656,88224,0
80069,32610,1253,0
49888,15262,32360,0
41834,9089,59017,0
27988,45635,67674,1
94001,37816,61036,1
56569,257,59470,0
46299,89020,81386,1
25789,35018,69992,0
38268,3382,47636,0
54063,95395,85626,1
48687,33714,17400,1
69805,74015,12147,1
10132,58954,93734,0
41814,67912,35441,1
26422,64109,82361,1
86755,56288,11145,0
1047,3632,65155,0
72316,11493,69638,1
84202,53665,34995,1
46324,3599,86308,0
23563,47446,8236,0
77312,3720,77800,1
66750,45248,76912,1
85748,30857,63612,1
19658,15882,36284,0
58877,21546,35920,0
49418,35315,15460,1
78487,29653,57948,1
34643,22121,55867,1
45338,49644,22729,1
60928,75695,92531,1
36448,46832,60069,1
45878,92478,29073,0
34024,49800,53089,1
64567,59656,98050,1
41779,60080,85408,1
70793,2150,93794,0
68641,1410,61426,0
87470,20613,97721,1
95380,13281,55085,0
18327,88143,29260,0
54464,91527,86718,1
83552,1566,44281,0
76635,45715,37748,1
38080,75095,71130,1
51411,50086,14229,1
41252,39300,28532,1
29149,12184,3398,0
27731,53481,72161,1
86651,85745,91155,1
82757,9314,65496,0
63557,54053,579,0
42505,17041,67023,0
72672,61855,5095,0
65993,34180,56709,1
9109,7007,39906,0
6202,91596,85524,1
10755,82284,82608,1
85359,89118,28733,1
50140,75695,88698,1
27363,60881,1557,0
27715,68591,20235,0
53285,56809,50837,1
50327,63097,20381,1
42659,50093,9832,1
6389,4500,9429,1
81463,84184,52086,1
82290,75070,12005,1
74870,48315,11752,0
82582,60234,8747,0
80915,88719,39660,1
37978,83834,34145,0
882,13294,20229,0
3328,55161,34115,0
19884,27126,8312,1
81812,93973,41127,1
97545,99833,65549,1
17899,88916,936,0
99985,55933,88996,1
62605,96652,3984,0
48013,22587,68471,1
38425,90619,2373,0
43130,39487,58067,1
41504,47118,10161,1
8300,60875,36334,0
42525,24249,52470,1
54653,65594,36519,1
62612,14649,35318,0
73176,47653,3463,0
14185,97177,5375,0
28777,99126,64656,0
16534,7454,43480,0
24032,44826,29378,1
37242,43686,74217,1
93869,98665,42179,1
59386,88191,48802,1
45267,97193,27394,0
14914,11141,27333,0
8060,71580,22249,0
48723,41135,98883,0
35746,14030,36100,1
91417,70333,98082,1
96456,16211,36986,0
87051,45802,13952,0
47462,6577,30279,0
1639,28309,97455,0
43575,81680,34267,0
8928,13866,66286,0
7018,30371,70494,0
36590,60221,99763,0
37499,96627,37685,0
94759,13097,98156,1
53661,64869,8796,0
98596,25632,58082,0
37150,40681,97863,0
88047,53092,35677,1
88759,61594,51871,1
1592,48932,9945,0
95024,81271,29025,1
81962,72934,45178,1
93225,54070,58706,1
89534,1666,21335,0
67552,34086,97474,1
85610,63807,3898,0
15382,6479,28085,0
66773,8362,30895,0
94387,21912,18374,0
26387,81838,82665,1
12775,19459,75303,0
20918,99667,89215,1
1701,35164,62320,0
45060,41831,71587,1
300,21845,25182,0
26801,99213,37257,0
72101,54555,51732,1
30280,88446,7451,0
78356,34957,74105,1
67845,69111,47326,1
10779,23648,76837,0
91725,23153,16997,0
69191,18241,43690,0
7689,73512,42007,0
7679,32763,6949,0
82869,34997,57192,1
89193,94172,28991,1
13379,9246,12931,1
7027,9139,15105,1
78049,90981,9377,0
90969,632,29812,0
36944,47596,41003,1
55553,89617,20771,0
95540,91321,48326,1
77313,74875,67709,1
32421,12056,13409,0
70593,41339,50266,1
61933,82172,43083,1
46840,44780,27409,1
15421,30866,90208,0
58445,49753,60726,1
68221,92629,27126,1
81539,80912,72508,1
61634,51488,79551,1
87651,29893,6138,0
19876,40279,67174,0
58530,6669,78010,0
7790,56499,6755,0
56218,57125,39230,1
17919,87455,11180,0
98950,16306,41411,0
56690,32766,43247,1
58794,66953,98703,1
50494,43078,64620,1
16981,97674,94050,1
98596,2143,64510,0
81651,67237,31328,1
6619,49448,86698,0
2219,8734,60127,0
53004,33566,30226,1
1459,87383,64059,0
56199,81420,1573,0
64071,13024,46091,0
18417,89199,95528,1
74976,76729,82232,1
87384,63325,89140,1
6467,37154,84069,0
23555,91269,1692,0
47933,58631,67345,1
94755,93541,18844,1
94560,66044,26719,0
41628,79933,57556,1
16824,36439,39896,1
1478,65268,80077,0
14891,81501,16915,0
71115,41498,99943,1
86113,98058,71893,1
88893,74091,7481,0
1000,12072,95789,0
15818,21798,84421,0
70794,78768,12635,1
84382,63152,81529,1
81940,67961,19901,1
63361,30757,77093,1
36410,94532,44811,0
75081,71512,20141,1
4667,77117,71675,0
15372,44832,52802,1
21492,19447,90819,0
49164,5612,51691,1
80848,78681,88129,1
21822,34011,76928,0
45506,12417,19085,0
85858,8854,78195,1
80354,65041,95640,1
87139,80501,84608,1
52761,60889,74817,1
50757,69939,33728,1
74494,1171,3818,0
58642,46920,80994,1
30808,30640,73622,0
21458,72642,90786,1
94635,65251,59610,1
14618,72171,96767,0
50528,52472,87134,1
24781,77296,2891,0
16164,26132,59884,0
20449,10409,1295,0
51251,81081,80828,1
60833,98760,17951,0
74379,3613,17538,0
31867,65576,38225,1
29868,76796,80115,1
58607,79416,89520,1
61810,98609,91256,1
17499,54627,5552,0
10278,31671,68771,0
48461,52787,30201,1
67707,83510,81895,1
32287,27943,11429,1
16118,78221,92715,1
53052,25764,38552,1
48294,61237,29806,1
47882,27516,56996,1
82845,56451,24541,0
29004,16797,85384,0
85481,87535,57521,1
48733,69906,88520,1
17518,26827,99567,0
49943,14184,71985,0
22203,60528,26987,0
58951,89084,16640,0
50072,25775,91839,0
30644,6419,81230,0
41387,40282,92927,0
62078,21021,44346,1
13682,28079,65012,0
31942,73003,10904,0
92807,54551,46786,1
79268,18941,81080,1
33224,32210,27880,1
27671,66599,38788,0
61895,3143,27485,0
74695,90702,75690,1
95518,51577,72426,1
99747,59724,35506,0
34221,6847,51976,0
2488,54609,27783,0
50466,93473,42018,0
12971,5330,79724,0
28381,11009,90311,0
6054,42740,9084,0
83776,49236,57139,1
42834,62908,10688,0
18014,47351,2902,0
26713,49588,28161,1
82504,15988,9868,0
90305,73637,32890,1
96318,86747,66498,1
62468,48469,65625,1
38185,22404,1252,0
76716,3576,56582,0
11495,88474,12265,0
69965,53364,43694,1
18980,98230,32979,0
34889,82617,21885,0
58051,92058,35554,1
36640,38717,31276,1
71111,84365,61231,1
88041,3443,39465,0
69149,39160,40675,1
36347,59683,24317,1
82419,5544,66885,0
75604,62909,21010,1
81089,78076,36829,1
63406,4141,11114,0
23555,83816,28959,0
98745,86348,38013,1
65859,76809,93820,1
35624,72309,57772,1
37503,98343,70110,1
13897,20564,75902,0
80158,11607,88221,1
58554,93766,22900,0
55805,12949,72325,0
81525,19494,26310,0
89164,50240,1542,0
85665,60355,28041,1
25911,77243,40820,0
41449,17851,9807,0
66624,84015,29720,1
