side1^2,side2^2,side3^2,validity
234090000,235131556,1075369,0
0,0,0,1
72900,230400,291600,0
490000,529984,50176,0
6827769,7659050256,7665878025,1
819104400,6170256,812934144,1
74529,876096,950625,1
640000,15681600,16321600,1
128936025,68121,128867904,1
3597120576,3608885476,11764900,1
16827278400,16835062500,7784100,1
336098889,4862025,331494849,0
742562500,745290000,2890000,0
1766352784,3326976,1763160100,0
342102016,2458624,339738624,0
2643876,3364,2640625,0
106007616,2274064,103876864,0
25684624,283024,25401600,1
6181890625,6195264100,13987600,0
3814209,200930625,204518601,0
3546202500,3572100,3542630400,1
71673156,3038049,68890000,0
8566242916,14822500,8551995529,0
17614598400,17656562884,41964484,1
23936731225,23953752900,17472400,0
894916,23716,874225,0
45495025,24598471921,24643034361,0
23372294400,23427975844,55681444,1
6181733376,6190542400,8809024,1
1185921,2905210000,2906395921,1
1979649,2220671376,2222651025,1
9517953600,12110400,9506250000,0
34245904,12043745536,12077130816,0
8054244,2188742656,2196796900,1
753424,8856576,9610000,1
14500864,14760964,260100,1
59721984,61152400,1430416,1
698896,308880625,309548836,0
129390625,1587600,127803025,1
792535104,795127204,2592100,1
7290000,2428912656,2436014736,0
13690000,29584,13660416,1
17139600,2258150400,2275290000,1
1115136,492840000,493906176,0
44100,49284,5184,1
24206400,25020004,813604,1
467856,12089529,12489156,0
48874597776,82955664,48793275664,0
2693610000,1245456,2692364544,1
1671746769,13097161,1659177289,0
75064896,1478656,73753744,0
4460544,450118656,454201344,0
667489,70207641,70845889,0
24980004,14981760000,15006740004,1
2398746529,13579225,2385638649,0
3312400,3701776,389376,1
34503876,35365435249,35398917316,0
451647504,452625625,978121,1
4739358649,11833600,4727525049,1
529984,22127616,22657600,1
549081,208513600,209062681,1
27857284,57657614400,57685471684,1
1301405625,5405625,1296000000,1
1444000000,1447802500,3802500,1
46348864,24495380100,24541728964,1
14632531225,15721225,14616810000,1
1980784036,14235529,1967099904,0
18490000,490000,18062500,0
95257600,3097600,92160000,1
3920400,260100,3686400,0
13111641,8519290000,8532401641,1
178409449,180391761,2082249,0
