side1,side2,side3,validity
16021,11483,36538,0
16021,95030,70076,0
16021,5710,48195,0
58140,341,58141,1
889,395160,395161,1
889,41898,78361,0
17112,185,17113,1
17112,70071,322,0
17112,9408,13395,0
108113,465,108112,1
108113,17942,85857,0
112,15,113,1
863,372384,372385,1
76441,391,76440,1
5,3,4,1
258481,719,258480,1
258481,51571,20359,0
99012,445,99013,1
99012,13355,63185,0
99012,57148,57587,0
16381,181,16380,1
16381,55832,51240,0
473364,973,473365,1
2520,71,2521,1
2520,64095,91192,0
4900,99,4901,1
4900,42376,63786,0
4900,89491,45422,0
4900,90889,25908,0
4900,53308,34412,0
13,5,12,1
13,17056,70503,0
21012,205,21013,1
52813,325,52812,1
52813,77600,86900,0
227813,675,227812,1
227813,94668,32351,0
945,446512,446513,1
945,63263,70064,0
945,26936,28070,0
945,5415,39956,0
361,65160,65161,1
737,271584,271585,1
91164,427,91165,1
91164,84772,14782,0
91164,90878,21357,0
265720,729,265721,1
265720,72775,91723,0
265720,11582,77477,0
30012,245,30013,1
30012,91836,64354,0
30012,947,41664,0
30012,103,81083,0
987,487084,487085,1
987,18301,61868,0
659,217140,217141,1
659,76708,63945,0
14621,171,14620,1
69565,373,69564,1
69565,42758,2923,0
219785,663,219784,1
42340,291,42341,1
27613,235,27612,1
27613,90024,89198,0
27613,34205,37023,0
32513,255,32512,1
617,190344,190345,1
83640,409,83641,1
161880,569,161881,1
161880,27517,30509,0
145,10512,10513,1
145,98297,97173,0
1404,53,1405,1
1404,34944,14842,0
71821,379,71820,1
71821,20048,959,0
4140,91,4141,1
925,43,924,1
425,90312,90313,1
248512,705,248513,1
181,16380,16381,1
181,70192,59281,0
181,21010,43378,0
201612,635,201613,1
329,54120,54121,1
329,43964,67125,0
329,61072,15601,0
615,189112,189113,1
615,12659,13997,0
615,51901,88584,0
65,2112,2113,1
431520,929,431521,1
431520,58754,67448,0
431520,50992,21995,0
431520,75281,76538,0
126505,503,126504,1
126505,77324,85120,0
126505,6103,46951,0
126505,83205,5221,0
324013,805,324012,1
9940,141,9941,1
5725,107,5724,1
5725,43213,66725,0
5725,55425,99869,0
5725,79799,27203,0
487,118584,118585,1
375844,867,375845,1
121524,493,121525,1
200344,633,200345,1
108113,465,108112,1
94613,435,94612,1
22260,211,22261,1
186660,611,186661,1
130560,511,130561,1
130560,84465,83152,0
873,381064,381065,1
873,43244,59149,0
873,99077,33675,0
873,18128,84491,0
873,3233,49568,0
873,24856,47715,0
873,75889,47409,0
827,341964,341965,1
289560,761,289561,1
631,199080,199081,1
631,33122,9947,0
631,63339,27497,0
631,17826,64103,0
631,27664,35654,0
1741,59,1740,1
1741,6625,38590,0
1741,71373,94233,0
1741,71772,42179,0
424121,921,424120,1
67344,367,67345,1
283504,753,283505,1
283504,14911,7032,0
283504,82634,11815,0
213205,653,213204,1
761,39,760,1
761,20644,59494,0
7565,123,7564,1
555,154012,154013,1
555,98976,81586,0
555,59864,18622,0
623,194064,194065,1
0,1,1,1
769,295680,295681,1
769,17578,67469,0
353641,841,353640,1
353641,65981,72943,0
727,264264,264265,1
727,98083,72350,0
727,54751,7853,0
727,80078,96908,0
1300,51,1301,1
1300,22285,40653,0
332112,815,332113,1
332112,62747,15820,0
332112,24701,99679,0
166465,577,166464,1
166465,73288,2197,0
166465,44693,68545,0
133,8844,8845,1
133,17505,41867,0
133,6126,82636,0
51,1300,1301,1
418613,915,418612,1
16381,181,16380,1
16381,89049,60523,0
16381,87328,4383,0
16381,88843,35385,0
16381,20760,90683,0
16381,49051,53968,0
16381,5764,77237,0
16381,31613,89793,0
16381,45109,3428,0
74884,387,74885,1
155124,557,155125,1
155124,41605,96276,0
90312,425,90313,1
132612,515,132613,1
15665,177,15664,1
68080,369,68081,1
223780,669,223781,1
223780,41385,2576,0
223780,4502,34930,0
405,82012,82013,1
405,11901,82625,0
405,75869,32380,0
405,55732,48769,0
405,78180,89230,0
405,44164,4929,0
405,99296,17612,0
405,15105,69978,0
405,72689,48398,0
46512,305,46513,1
46512,70496,92226,0
136765,523,136764,1
731,267180,267181,1
731,43333,60428,0
731,45151,94148,0
731,1962,10088,0
3613,85,3612,1
446512,945,446513,1
446512,71828,70076,0
501,125500,125501,1
877,384564,384565,1
877,15763,30994,0
877,10559,88085,0
139921,529,139920,1
51521,321,51520,1
94612,435,94613,1
94612,43111,30278,0
289,41760,41761,1
4512,95,4513,1
4512,3397,25706,0
4512,25721,18679,0
9385,137,9384,1
9385,48869,25411,0
1985,63,1984,1
104425,457,104424,1
104425,30649,45073,0
104425,7714,45856,0
104425,75316,24857,0
316012,795,316013,1
316012,45279,32589,0
21840,209,21841,1
959,459840,459841,1
382813,875,382812,1
12640,159,12641,1
12640,29613,64417,0
983,483144,483145,1
471420,971,471421,1
56113,335,56112,1
573,164164,164165,1
173,14964,14965,1
907,411324,411325,1
4513,95,4512,1
125,7812,7813,1
231881,681,231880,1
152905,553,152904,1
152905,91489,46642,0
289,41760,41761,1
613,187884,187885,1
613,42919,16858,0
205440,641,205441,1
485112,985,485113,1
50245,317,50244,1
613,187884,187885,1
613,26009,81753,0
613,95539,82180,0
613,49536,20277,0
613,35282,49453,0
613,97415,37124,0
613,77149,68431,0
613,42738,20873,0
613,69526,22050,0
288041,759,288040,1
8844,133,8845,1
8844,83586,31947,0
8844,46392,9816,0
351960,839,351961,1
351960,68062,79871,0
517,133644,133645,1
83641,409,83640,1
38365,277,38364,1
38365,17387,30277,0
38365,77472,38754,0
38365,58114,30204,0
355324,843,355325,1
355324,21272,85259,0
355324,15121,66823,0
355324,81972,24566,0
80400,401,80401,1
80400,83201,44346,0
254185,713,254184,1
26680,231,26681,1
26680,70754,4894,0
26680,34995,86851,0
26680,90524,42751,0
50244,317,50245,1
223780,669,223781,1
71065,377,71064,1
71065,64752,90089,0
71065,78590,57967,0
397,78804,78805,1
283505,753,283504,1
283505,99528,63612,0
283505,25905,63366,0
283505,2349,48509,0
213205,653,213204,1
213205,41037,66706,0
213205,91885,33787,0
189112,615,189113,1
215,23112,23113,1
215,33830,73621,0
12325,157,12324,1
12325,54631,9308,0
181805,603,181804,1
415,86112,86113,1
415,27729,17221,0
1860,61,1861,1
1860,64360,2872,0
1860,70140,4357,0
1860,31408,97115,0
389844,883,389845,1
47740,309,47741,1
190344,617,190345,1
571,163020,163021,1
571,38609,96949,0
43,924,925,1
43,92848,15340,0
437112,935,437113,1
24864,223,24865,1
24864,97929,34840,0
24864,65521,98850,0
24864,29557,77473,0
24864,55218,89777,0
24864,1041,92759,0
132613,515,132612,1
887,393384,393385,1
479220,979,479221,1
24421,221,24420,1
24421,63522,59680,0
276024,743,276025,1
276024,42860,61272,0
78012,395,78013,1
78012,50850,99466,0
78012,54141,81206,0
78012,91550,90666,0
78012,50121,56943,0
921,424120,424121,1
13285,163,13284,1
13285,9124,43354,0
13285,25031,79884,0
180601,601,180600,1
180601,32356,12174,0
691,238740,238741,1
691,40704,56269,0
691,36364,76855,0
691,99447,50582,0
691,15846,94527,0
691,27298,20563,0
195,19012,19013,1
199,19800,19801,1
199,17777,70942,0
343620,829,343621,1
343620,73660,42281,0
343620,11106,43218,0
343620,27194,90591,0
655,214512,214513,1
655,7780,37096,0
655,13480,58339,0
623,194064,194065,1
465,108112,108113,1
324013,805,324012,1
899,404100,404101,1
465,108112,108113,1
465,44311,5463,0
465,37850,92594,0
27613,235,27612,1
303421,779,303420,1
303421,14451,3131,0
303421,50316,21073,0
5512,105,5513,1
5512,14777,47364,0
425964,923,425965,1
749,280500,280501,1
74884,387,74885,1
141,9940,9941,1
35644,267,35645,1
925,427812,427813,1
444625,943,444624,1
444625,89087,77001,0
444625,68326,17353,0
1300,51,1301,1
1300,46999,10596,0
505,127512,127513,1
81,3280,3281,1
951,452200,452201,1
1985,63,1984,1
1985,62937,72639,0
61600,351,61601,1
61600,4667,6177,0
623,194064,194065,1
623,27602,44094,0
41761,289,41760,1
41761,14989,27048,0
465613,965,465612,1
465613,81844,7938,0
280501,749,280500,1
280501,27894,7377,0
14621,171,14620,1
14621,34868,32952,0
14621,45219,93981,0
14621,11227,66027,0
14621,69914,30820,0
14621,58766,52883,0
14621,93643,97078,0
14621,25053,47167,0
625,195312,195313,1
192821,621,192820,1
192821,3918,4956,0
192821,13911,57082,0
98125,443,98124,1
883,389844,389845,1
4,3,5,1
4,56478,62028,0
4,46060,220,0
647,209304,209305,1
647,63675,98556,0
647,72295,48649,0
647,12410,59708,0
61,11,60,1
362100,851,362101,1
42925,293,42924,1
42925,79841,43153,0
435,94612,94613,1
435,72786,66968,0
435,94196,15737,0
435,62344,4837,0
2113,65,2112,1
2113,27978,27997,0
2113,76421,81397,0
221112,665,221113,1
353,62304,62305,1
353,6049,28665,0
353,87560,60636,0
362101,851,362100,1
362101,83347,14940,0
139921,529,139920,1
136764,523,136765,1
172284,587,172285,1
172284,1824,69579,0
343621,829,343620,1
206724,643,206725,1
206724,71550,79853,0
206724,42765,79702,0
206724,73359,7511,0
4324,93,4325,1
4324,14814,11918,0
247,30504,30505,1
190345,617,190344,1
129540,509,129541,1
129540,63606,88562,0
199080,631,199081,1
5,3,4,1
173461,589,173460,1
853,363804,363805,1
691,238740,238741,1
691,56510,75176,0
691,57181,40691,0
114721,479,114720,1
404100,899,404101,1
26680,231,26681,1
26680,78549,58090,0
254185,713,254184,1
631,199080,199081,1
118584,487,118585,1
118584,46087,50707,0
118584,60390,79814,0
451,101700,101701,1
451,49957,58611,0
451,81669,72611,0
451,54970,32455,0
17113,185,17112,1
78805,397,78804,1
375,70312,70313,1
375,62764,97520,0
375,42162,31420,0
375,23545,94506,0
375,43408,99775,0
87,3784,3785,1
87,75066,67738,0
87,94282,4986,0
87,75119,85276,0
159612,565,159613,1
9112,135,9113,1
9112,42404,66890,0
95484,437,95485,1
285,40612,40613,1
285,89375,72303,0
165313,575,165312,1
165313,69707,12593,0
165313,70239,81758,0
124500,499,124501,1
7564,123,7565,1
7564,54,83967,0
7564,67780,43256,0
7564,59292,98560,0
7564,66504,63727,0
98124,443,98125,1
98124,9648,76884,0
575,165312,165313,1
575,67625,11513,0
45301,301,45300,1
507,128524,128525,1
507,15047,84023,0
507,25098,37104,0
491,120540,120541,1
17113,185,17112,1
84460,411,84461,1
84460,5375,11434,0
905,409512,409513,1
905,97302,36540,0
625,195312,195313,1
154012,555,154013,1
217140,659,217141,1
217140,12590,22507,0
217140,84984,20589,0
355325,843,355324,1
355325,34455,81482,0
42340,291,42341,1
42340,44165,14831,0
42340,10317,97669,0
2381,69,2380,1
219785,663,219784,1
449,100800,100801,1
449,34081,36608,0
353640,841,353641,1
527,138864,138865,1
50244,317,50245,1
50244,60876,45936,0
50244,99320,15586,0
50244,11119,1871,0
309684,787,309685,1
607,184224,184225,1
421,29,420,1
52812,325,52813,1
701,245700,245701,1
425964,923,425965,1
2812,75,2813,1
2812,55968,82985,0
2812,99422,5559,0
767,294144,294145,1
42341,291,42340,1
42341,65547,97750,0
42341,10920,45692,0
42341,28339,45179,0
73345,383,73344,1
73345,24635,76545,0
168780,581,168781,1
289560,761,289561,1
289560,35456,16214,0
10805,147,10804,1
471,110920,110921,1
471,50640,68957,0
353641,841,353640,1
177012,595,177013,1
381064,873,381065,1
381064,62573,65238,0
78013,395,78012,1
78013,22271,90354,0
211901,651,211900,1
249924,707,249925,1
249924,50258,59125,0
17485,187,17484,1
671,225120,225121,1
85284,413,85285,1
245701,701,245700,1
1405,53,1404,1
1405,34464,75098,0
1405,17551,1060,0
201,20200,20201,1
201,9903,35805,0
201,59781,53346,0
733,268644,268645,1
733,33473,65568,0
733,98422,81140,0
733,22242,60553,0
4901,99,4900,1
99,4900,4901,1
99,55890,67236,0
99,47878,80835,0
368941,859,368940,1
368941,18748,50394,0
59513,345,59512,1
475312,975,475313,1
121524,493,121525,1
121524,89614,80937,0
121524,14721,78244,0
121524,79900,94360,0
121524,29671,80685,0
341964,827,341965,1
869,377580,377581,1
452201,951,452200,1
452201,44769,12257,0
452201,27569,22576,0
50245,317,50244,1
50245,19778,79420,0
1860,61,1861,1
1860,47932,95897,0
1860,72119,38611,0
1860,1800,86998,0
1860,44959,15523,0
330485,813,330484,1
330485,8917,41807,0
330485,46727,83429,0
330485,8099,698,0
87780,419,87781,1
87780,32480,27651,0
87780,61785,93200,0
87780,20149,31081,0
3961,89,3960,1
3961,60343,14386,0
441,97240,97241,1
28085,237,28084,1
28085,28818,38568,0
229,26220,26221,1
229,511,56976,0
229,93081,68042,0
229,4134,61254,0
157,12324,12325,1
263,34584,34585,1
263,92827,54020,0
263,33514,13464,0
299,44700,44701,1
299,55326,50168,0
89464,423,89465,1
89464,3471,93124,0
73,2664,2665,1
553,152904,152905,1
94612,435,94613,1
94612,56213,1587,0
303420,779,303421,1
303420,81076,68487,0
8844,133,8845,1
275,37812,37813,1
402305,897,402304,1
889,395160,395161,1
82824,407,82825,1
186661,611,186660,1
989,489060,489061,1
448405,947,448404,1
327,53464,53465,1
561,157360,157361,1
61600,351,61601,1
168780,581,168781,1
206724,643,206725,1
206724,6499,81648,0
206724,28818,98344,0
206724,45925,93118,0
206724,39421,7275,0
172284,587,172285,1
265720,729,265721,1
265720,42953,67011,0
795,316012,316013,1
837,350284,350285,1
5,12,13,1
279,38920,38921,1
279,76002,4102,0
279,81885,2995,0
358705,847,358704,1
213,22684,22685,1
26681,231,26680,1
345281,831,345280,1
345281,40517,99647,0
345281,82551,65903,0
168781,581,168780,1
168781,75615,90130,0
519,134680,134681,1
519,7236,40620,0
18624,193,18625,1
18624,20003,5245,0
1861,61,1860,1
101700,451,101701,1
545,33,544,1
669,223780,223781,1
449,100800,100801,1
449,32581,57282,0
223780,669,223781,1
223780,51588,52545,0
117,6844,6845,1
379321,871,379320,1
355325,843,355324,1
613,187884,187885,1
613,75942,20388,0
613,40159,61467,0
169945,583,169944,1
169945,60796,18304,0
737,271584,271585,1
529,139920,139921,1
529,70204,56506,0
60900,349,60901,1
227813,675,227812,1
227813,34733,4222,0
370660,861,370661,1
693,240124,240125,1
693,19197,10742,0
343620,829,343621,1
343620,98466,54411,0
343620,23917,54954,0
343620,13281,4549,0
343620,90853,12383,0
343620,88900,37436,0
41184,287,41185,1
471420,971,471421,1
471420,97700,91346,0
261,34060,34061,1
261,29126,6470,0
270113,735,270112,1
67345,367,67344,1
217140,659,217141,1
217140,38292,17284,0
217140,13025,72283,0
217140,88280,43914,0
27144,233,27145,1
27144,85666,70775,0
189113,615,189112,1
262812,725,262813,1
262812,84800,64946,0
262812,93639,51092,0
262812,92858,61250,0
262812,74091,94406,0
607,184224,184225,1
440861,939,440860,1
731,267180,267181,1
789,311260,311261,1
789,29446,4175,0
30505,247,30504,1
34060,261,34061,1
34060,32004,22799,0
34060,34647,47410,0
34060,31839,35681,0
483,116644,116645,1
91164,427,91165,1
91164,92132,23840,0
91164,74645,34019,0
27612,235,27613,1
27612,10894,71989,0
172284,587,172285,1
172284,47059,51488,0
21012,205,21013,1
475312,975,475313,1
1012,45,1013,1
887,393384,393385,1
887,12307,36245,0
887,58318,76649,0
887,20582,74548,0
59512,345,59513,1
59512,6985,74069,0
52165,323,52164,1
52165,22105,74587,0
52165,96717,98341,0
241513,695,241512,1
241513,78388,9128,0
783,306544,306545,1
783,25605,38162,0
783,91252,77787,0
783,87609,52023,0
