side1,side2,side3,validity
1754,156,1756,0
1250,96,1252,0
2400,29952,30048,1
4225,176,4226,0
32760,923,32773,1
5917,286944,287005,1
1548,91,1549,0
40021,3038,38361,0
354,67,356,0
228,2160,2172,1
30377,2963,29840,0
6624,228480,228576,1
1890,91,1891,0
1360,57792,57808,1
148997,8623,147300,0
5447,1179,5474,0
366,488,610,1
25080,1287,25113,1
292,98,294,0
1444,13680,13756,1
7740,352,7748,1
160,63,161,0
144566,6888,144730,1
273,2860,2873,1
73,55,88,0
4560,54625,54815,1
4950,245000,245050,1
2192,169,2194,0
233640,5251,233699,1
476,117,478,0
392,735,833,1
142296,6622,142450,1
1289,339,1232,0
1646,127,1648,0
4970,176400,176470,1
202300,5865,202385,1
218,91,219,0
1160,261,1189,1
69564,2077,69595,1
29465,3123,29144,0
4926,125,4927,0
116928,4104,117000,1
45602,4164,43334,0
594,29400,29406,1
6970,142800,142970,1
617,40,618,0
111105,5449,109238,0
107136,3402,107190,1
918,7776,7830,1
2284,170,2286,0
23276,1035,23299,1
602,208,510,0
22220,2463,21869,0
1178,121,1179,0
3150,55080,55170,1
124,27,125,0
343,120,345,0
1144,7392,7480,1
198812,10671,196973,0
33672,3095,32497,0
625,48,626,0
649,19140,19151,1
61,62,63,0
1674,25920,25974,1
28602,3128,28330,0
4940,139,4941,0
105601,5463,104536,0
45554,4224,45122,0
19551,1960,19649,1
172727,9407,170666,0
60235,4859,59526,0
1008,156,1020,1
1859,312,1885,1
301,102,302,0
229173,9160,224993,0
376740,8281,376831,1
563,114,564,0
4408,177,4409,0
1391,142,1392,0
226100,6555,226195,1
-65,-1,66,0
126,28,128,0
12727,2136,12905,1
174,2520,2526,1
38475,2964,38589,1
1262,455,1307,0
440,9675,9685,1
9241,1046,9033,0
2255,141,2257,0
85200,3479,85271,1
67320,1513,67337,1
6499,315168,315235,1
117600,4802,117698,1
570,4256,4294,1
29025,1320,29055,1
120,160,200,1
23400,1875,23475,1
4402,156240,156302,1
47042,3936,46238,0
18146,2396,18014,0
213108,5015,213167,1
9504,1122,9570,1
423361,13337,418842,0
4873,825,4858,0
2482,90576,90610,1
2017,367,1936,0
35640,801,35649,1
2322,145,2323,0
2392,31050,31142,1
146,5328,5330,1
19202,2138,18340,0
46,39,47,0
27533,3119,27308,0
325,71,327,0
390,2520,2550,1
105985,5569,105022,0
9505,1249,9442,0
94082,6974,93376,0
31322,2967,30671,0
4570,153,4571,0
4164,115,4165,0
0,0,0,1
5655,245960,246025,1
31124,3479,30917,0
285,380,475,1
370832,8526,370930,1
1369,75,1371,0
4553,136,4554,0
3264,52173,52275,1
276,207,345,1
7601,1111,6888,0
2430,32760,32850,1
3798,101,3799,0
1033,66,1034,0
9504,1920,9696,1
952,71,953,0
1961,51948,51985,1
74088,2695,74137,1
8051,334068,334165,1
103320,2490,103350,1
293,52,294,0
121,87,123,0
505,149,438,0
0,0,0,1
3692,47925,48067,1
3348,30039,30225,1
41850,3224,41974,1
5590,181632,181718,1
85561,4605,83806,0
206449,8341,204362,0
4256,570,4294,1
5002,152520,152602,1
1656,89,1657,0
1107,14924,14965,1
17136,980,17164,1
-55,0,55,1
2,180,182,0
397,110,398,0
127872,3504,127920,1
3510,47320,47450,1
4440,82080,82200,1
47042,3936,46238,0
21152,2943,19145,0
1104,12672,12720,1
17,0,17,1
295,8700,8705,1
234361,9052,232003,0
1170,113,1171,0
2040,256,2056,1
3655,128,3656,0
917,495,1028,0
446,124,448,0
26832,2150,26918,1
419428,9021,419525,1
2131,108,2133,0
1209,18720,18759,1
2120,56160,56200,1
17640,497,17647,1
540,12144,12156,1
2154,107,2155,0
504,945,1071,1
2354,994,2532,0
12,9,15,1
2091,157,2093,0
2436,377,2465,1
131,33,133,0
1015,134,1016,0
261517,9712,258871,0
5865,1103,5824,0
113544,6142,113710,1
548,66,550,0
78541,4588,76261,0
9576,518,9590,1
1245,9296,9379,1
72801,4105,71606,0
344,90,346,0
97152,4136,97240,1
121,58,91,0
62400,1580,62420,1
3640,165600,165640,1
92300,3621,92371,1
405,16400,16405,1
156702,7840,156898,1
3998,127,3999,0
1091,69,1093,0
1425,67680,67695,1
2146,123,2148,0
48721,3177,47978,0
330,5440,5450,1
4180,45885,46075,1
72577,4097,71166,0
741,67,743,0
4,0,4,1
142,45,143,0
37201,2670,36079,0
2730,139,2731,0
61381,3812,59613,0
564,115,565,0
111889,5527,110504,0
6336,113960,114136,1
2000,450,2050,1
5805,264,5811,1
1543,86,1544,0
73920,2275,73955,1
1348,125,1350,0
58277,4463,57140,0
5500,525,5525,1
1553,111,1555,0
1926,164,1928,0
37536,2277,37605,1
722,391,807,0
2080,27000,27080,1
2160,21546,21654,1
24,7,25,1
101,100,102,0
2310,792,2442,1
3277,580,2947,0
3843,146,3844,0
0,0,0,1
1271,120,1272,0
3120,31122,31278,1
4278,66240,66378,1
672,7040,7072,1
11258,1884,11246,0
1922,29760,29822,1
31922,3080,30518,0
2900,163,2901,0
38457,2677,37526,0
112,63,113,0
112,50,114,0
346,92,348,0
103637,6527,101516,0
426,568,710,1
60,144,156,1
5244,149408,149500,1
85010,5718,83336,0
2701,544,2695,0
10752,1440,10848,1
497,17640,17647,1
48349,3342,47849,0
0,150,150,1
11522,1614,11344,0
521,82,523,0
1320,71,1321,0
2163,140,2165,0
4186,48048,48230,1
5175,178500,178575,1
2842,41160,41258,1
1638,74520,74538,1
1,92,93,0
32,25,33,0
4270,74664,74786,1
98,2400,2402,1
201,6732,6735,1
4324,101568,101660,1
1490,123,1492,0
131208,6106,131350,1
132696,7178,132890,1
2544,95,2545,0
3652,125,3653,0
312841,10902,309047,0
18000,1900,18100,1
3712,59334,59450,1
286,119,288,0
9466,1376,8814,0
3317,118,3318,0
152592,4556,152660,1
792,330,858,1
889,107,891,0
77257,4708,74693,0
118,3480,3482,1
3016,43680,43784,1
2085,151,2087,0
13860,1463,13937,1
777,103,779,0
4750,225600,225650,1
236,42,238,0
374617,12310,371017,0
29716,3312,29900,1
939,58,940,0
1287,216,1305,1
2000,39975,40025,1
5520,126900,127020,1
7215,380,7225,1
1740,26071,26129,1
1200,17980,18020,1
1129,72,1130,0
4641,118300,118391,1
12169,1262,11919,0
2122,75,2123,0
2907,82824,82875,1
71,73,73,0
127872,3504,127920,1
44460,1155,44475,1
2120,73,2121,0
139106,8036,137114,0
242,135,263,0
119758,7199,117651,0
35744,3695,35449,0
939,58,940,0
2737,795,2092,0
3480,638,3538,1
47,46,48,0
364,110,366,0
95,78,96,0
1300,77,1302,0
442,332,546,0
238393,9178,234757,0
5832,104895,105057,1
1302,4464,4650,1
0,12,12,1
29,22,33,0
11857,1237,11606,0
68882,5538,68260,0
733,312,785,0
36540,1239,36561,1
2873,659,2848,0
4285,822,3713,0
41,0,41,1
4968,89355,89493,1
39123,3564,39285,1
825,6160,6215,1
265680,6561,265761,1
352,264,440,1
205920,5214,205986,1
74101,4812,71237,0
19320,1334,19366,1
3080,118560,118600,1
6553,823,6232,0
64329,5176,60647,0
52920,3654,53046,1
4692,79695,79833,1
1773,94,1775,0
35114,3396,33386,0
81,47,83,0
6480,129519,129681,1
36708,3680,36892,1
43524,1643,43555,1
3170,719,3151,0
11544,608,11560,1
69264,1898,69290,1
140485,8063,138396,0
47521,4939,43660,0
86100,2075,86125,1
4473,1136,4615,1
10880,660,10900,1
21341,2236,21237,0
0,-20,20,1
2304,960,2496,1
8520,1562,8662,1
29820,2059,29891,1
6050,1583,6191,0
33002,3548,32750,0
1440,170,1450,1
2112,11520,11712,1
632,24960,24968,1
1078,41496,41510,1
1058,574,576,0
83602,5732,82266,0
22277,2339,21716,0
13442,2256,13630,1
1912,150,1914,0
232880,5751,232951,1
11040,470,11050,1
3833,136,3834,0
7052,336,7060,1
2109,38988,39045,1
17160,1638,17238,1
7802,183264,183430,1
1302,20160,20202,1
195,104,221,1
3880,183,3881,0
67202,5238,66440,0
432,2574,2610,1
587,251,422,0
188,46,190,0
258,35,260,0
51,52,53,0
124800,3160,124840,1
268632,6474,268710,1
4948,147,4949,0
78,71,79,0
288641,10327,285528,0
0,0,0,1
1238,87,1239,0
45936,4002,46110,1
1023,15840,15873,1
124,0,124,1
13248,564,13260,1
3944,57120,57256,1
146520,3293,146557,1
1,90,91,0
22801,2082,21667,0
15010,2204,14946,0
2356,22320,22444,1
2459,671,2486,0
0,50,50,1
26641,3321,24058,0
4717,209880,209933,1
136082,8240,134642,0
12601,1491,12508,0
291,388,485,1
53312,3234,53410,1
90804,1953,90825,1
326,72,328,0
224,768,800,1
8134,199200,199366,1
9021,437472,437565,1
679,56,681,0
320,33,321,0
85,14,86,0
70201,4001,68898,0
2271,94,2272,0
131560,5850,131690,1
277,208,343,0
15288,1225,15337,1
61,62,62,0
11897,1875,11848,0
354,67,356,0
5676,121968,122100,1
53,39,55,0
7,8,9,0
25976,2735,24641,0
153,3900,3903,1
4636,141360,141436,1
4730,130032,130118,1
7917,360180,360267,1
2178,440,2222,1
1388,165,1390,0
65520,3198,65598,1
29482,3212,29214,0
30722,2882,29884,0
217,119,219,0
10080,696,10104,1
2171,148,2173,0
1414,63,1415,0
3154,113,3155,0
75853,5312,72345,0
24109,3942,20753,0
4512,54050,54238,1
1418,604,1518,0
616,3360,3416,1
333200,6732,333268,1
296353,10718,291807,0
44609,3217,44178,0
3268,30960,31132,1
912,17316,17340,1
39713,2920,39273,0
3061,174,3062,0
134641,6197,132522,0
35511,3560,35689,1
1026,29232,29250,1
120962,7502,119504,0
29610,1288,29638,1
17786,2256,16514,0
1502,135,1504,0
2177,154,2179,0
68,51,69,0
328300,6633,328367,1
139873,7362,135485,0
1418,124,1420,0
978,139,980,0
37555,2088,37613,1
598,6864,6890,1
50960,3780,51100,1
14352,1150,14398,1
4806,64792,64970,1
29640,2375,29735,1
51,17,53,0
1202,51,1203,0
792,13056,13080,1
1350,50616,50634,1
346752,8160,346848,1
1178,504,1258,0
62,79,99,0
194473,7920,191953,0
-47,0,47,1
29400,2030,29470,1
4400,120960,121040,1
158,109,159,0
8372,192465,192647,1
1761,80,1762,0
162,65,163,0
105338,6664,103686,0
117648,6364,117820,1
188481,7906,186653,0
450,1080,1170,1
43955,4443,43694,0
11762,2172,10174,0
846,125,847,0
18362,2260,18138,0
