side1,side2,side3,validity
33508,30319,87013,0
35153,56629,6804,0
22168,46669,82688,0
50568,70309,45839,1
22730,56298,69465,1
12511,33010,75408,0
29985,58278,86370,1
93968,6178,72660,0
20455,17207,84224,0
14133,12797,80173,0
48103,27197,72491,1
31824,24418,16276,1
29756,44654,59370,1
58294,10966,22163,0
64404,19197,25480,0
41777,50400,33003,1
13357,5776,57683,0
89400,34482,79443,1
49401,52707,94015,1
50118,12759,90515,0
84925,76534,41529,1
97276,31762,47264,0
80582,40301,16499,0
89504,2015,24272,0
27959,4125,30170,1
30123,42505,68776,1
17803,29307,28100,1
86822,58563,94783,1
34368,88150,96498,1
38918,25597,79717,0
20015,74854,78539,1
34795,55654,61339,1
37992,48893,21963,1
71261,74281,63796,1
93806,40342,74253,1
5087,90012,97528,0
15451,35494,63903,0
41145,41058,95630,0
89038,78691,97295,1
1084,32081,61861,0
32993,68626,36146,1
12648,57755,3434,0
787,70372,96790,0
11741,99493,96136,1
19595,61750,47161,1
12912,79381,27701,0
33138,48008,61086,1
49070,76045,43792,1
27372,10923,31106,1
24204,63412,27034,0
89417,52850,71755,1
37509,84040,78862,1
51563,81894,59666,1
98000,44765,52919,0
41747,57351,74966,1
42638,87585,13141,0
35430,87980,94834,1
38822,34692,53167,1
96591,11267,93991,1
38012,43244,10228,1
20100,5534,45933,0
12996,75621,84168,1
78848,87792,83362,1
59673,13795,39848,0
93763,95323,4716,1
97408,92057,19357,1
60516,75394,11498,0
50216,10232,69375,0
69308,62555,67942,1
69666,12880,94553,0
31032,78909,97182,1
2141,35205,91395,0
11913,19797,79870,0
58271,7443,64997,1
53476,96871,64787,1
50885,14820,93209,0
19771,62646,61807,1
69438,82082,16390,1
98235,55447,25810,0
15761,9187,11812,1
44283,43144,16274,1
37602,70750,60273,1
95515,77763,53468,1
74909,88301,80314,1
44310,2782,8944,0
32290,32678,7167,1
17848,91770,45454,0
79135,12304,48327,0
96679,84705,86273,1
61948,48874,93227,1
35362,75370,85367,1
97080,1383,47742,0
80252,62321,49409,1
54857,89056,32306,0
93230,70835,93600,1
64680,66587,14552,1
10143,43444,26274,0
32304,21795,9844,0
12512,40839,91357,0
59821,50234,71967,1
58524,13589,20362,0
77845,46300,35333,1
64116,46112,68622,1
4766,20290,48922,0
73735,4450,61826,0
22447,67535,44453,0
33287,35209,14031,1
55691,88184,52494,1
90468,31162,20704,0
63116,4032,17272,0
23472,95367,14823,0
92368,2835,26786,0
2980,68600,61458,0
85295,27987,34245,0
16131,4496,13139,1
12045,59666,61836,1
23424,24521,44999,1
46279,42328,71579,1
1579,35659,20518,0
40634,86018,34417,0
11672,94796,23678,0
71650,96424,82114,1
16152,24702,1867,0
80040,48908,18577,0
47863,75809,87795,1
57874,62649,8204,1
72541,40341,81553,1
81440,10309,43789,0
59579,67039,49051,1
32128,80650,42795,0
52975,92553,20843,0
614,86598,60052,0
20753,78484,965,0
82679,81990,10240,1
11876,68968,73858,1
21443,58664,89422,0
33000,69903,47980,1
84404,79489,18082,1
38393,3054,847,0
6723,67783,5899,0
590,71809,74076,0
10970,93111,89812,1
87994,39437,48265,0
84153,50799,27090,0
62150,54172,26391,1
6783,50057,77376,0
91722,31004,6505,0
57117,45373,4557,0
21287,26703,83928,0
71529,13004,92271,0
40106,5600,25562,0
52185,50797,15944,1
39962,56509,13255,0
40975,54388,59164,1
69467,81132,13591,1
26177,66694,24366,0
30821,49585,85565,0
96279,6615,85751,0
84278,37237,10802,0
33783,32116,639,0
76034,52771,19952,0
1294,57472,84683,0
11454,75655,3129,0
28008,63359,62076,1
54537,75567,21601,1
64103,76714,84566,1
49905,61251,90570,1
24929,10118,59518,0
49047,32869,67401,1
21612,26862,68993,0
97425,93291,49257,1
7649,93039,25949,0
41594,25467,89873,0
66598,61785,2861,0
61288,77142,65681,1
31324,55070,47996,1
7555,55872,87827,0
2992,82795,72295,0
60087,47268,33086,1
65988,79087,75225,1
36254,42030,4912,0
20789,73662,75370,1
71155,50126,54558,1
70273,70560,602,1
85580,94469,97673,1
67229,5542,6849,0
3206,79921,53278,0
64801,2207,63545,1
6584,79528,48469,0
9730,88466,54695,0
5599,25395,55648,0
5172,9682,26040,0
33634,73953,22225,0
86203,30956,55803,1
17601,3165,11769,0
14244,79019,27410,0
76122,99582,94529,1
65944,70602,17606,1
46668,39674,67214,1
68573,83743,20955,1
27804,49255,78217,0
96483,15530,41013,0
12754,46300,36203,1
4952,53690,16154,0
84150,30042,17045,0
60344,51096,95841,1
92203,8881,10770,0
53198,19644,42253,1
32067,23344,69281,0
15534,76906,88672,1
33386,55685,92793,0
52569,10117,44901,1
49515,61618,79608,1
86980,55987,35963,1
64619,45141,90379,1
68413,64992,21855,1
49370,21552,89928,0
22426,3363,375,0
71314,70323,19287,1
97199,98768,66789,1
55274,32709,55017,1
60579,79033,66070,1
55596,41658,23499,1
70472,39981,82918,1
78075,98934,43628,1
97187,44199,85050,1
48028,7087,44758,1
12056,92034,39738,0
96055,42416,29302,0
88485,10304,9156,0
21262,17767,6952,1
45262,2364,91950,0
5022,85220,12595,0
54976,97287,4493,0
75393,9312,5331,0
85621,15402,29012,0
74268,14671,79669,1
69823,49581,37708,1
85333,23382,52759,0
9999,43858,95257,0
78963,84571,86065,1
18477,51866,51632,1
16385,34072,23493,1
55514,13379,21461,0
28067,45037,69843,1
60363,40057,34603,1
77554,98728,92641,1
8423,10919,5712,1
3848,94771,37588,0
19825,40497,17942,0
31653,58717,20129,0
36689,71570,43586,1
1621,74718,69012,0
11246,60878,37304,0
90368,54081,84818,1
3182,29063,59080,0
54566,34516,86955,1
25413,13576,67491,0
621,92697,58781,0
35782,89657,72498,1
96408,44739,75347,1
14507,79868,40571,0
86670,24501,11587,0
15927,51786,11962,0
23650,16454,83143,0
42458,35166,49019,1
9249,12540,15316,1
60342,74706,77130,1
92411,50417,37253,0
32427,86845,30886,0
62403,80999,90433,1
84307,20269,14200,0
34659,13844,33473,1
30047,2515,55692,0
20483,36569,85626,0
53053,19204,45846,1
53786,17237,38974,1
21518,36959,85744,0
71216,93737,97222,1
67283,26474,35422,0
92917,61752,80574,1
31530,42881,95357,0
92569,96582,15001,1
14372,20497,75356,0
64472,21760,66123,1
19005,6426,30361,0
35309,39342,27512,1
46012,74413,76942,1
5855,79466,36976,0
42700,54659,85986,1
79323,50793,65389,1
89061,34178,61186,1
85864,10143,47022,0
99997,55117,55092,1
73616,41471,73800,1
78234,28485,39786,0
19669,31509,9646,0
50370,39229,87819,1
14320,60746,71782,1
49197,36461,41507,1
12285,94351,52701,0
84125,19789,14586,0
55550,97132,63632,1
43855,59449,4344,0
62806,36497,6098,0
72640,24365,81152,1
56031,51452,24487,1
36033,50012,78242,1
62382,96181,13835,0
91051,87526,99234,1
45932,5786,78907,0
7301,47786,31918,0
13955,48293,85809,0
16434,60195,80668,0
7914,95745,2425,0
73841,36086,63378,1
79396,73199,45248,1
90431,65690,51166,1
75328,4788,19066,0
81735,24248,28043,0
65093,53696,67666,1
49641,59077,68774,1
71072,72681,49334,1
5290,28014,372,0
69006,44498,5163,0
91970,7193,48907,0
82098,26990,1930,0
94002,38024,14603,0
13736,77386,32413,0
5944,68463,65442,1
67618,48382,19747,1
3361,39380,30756,0
75539,24013,2945,0
3072,30535,80434,0
59481,51667,88816,1
62132,72505,95789,1
8901,31206,50352,0
72261,18139,40165,0
43941,82187,24266,0
89005,1061,56148,0
78051,80291,44869,1
68159,50206,94379,1
44845,82320,9868,0
52148,82412,46721,1
90597,19699,58448,0
61855,10423,92692,0
63280,96900,9229,0
98064,43866,86416,1
95810,20719,8008,0
60326,17752,51813,1
42004,2942,88002,0
75196,57705,50937,1
49814,79723,86752,1
67772,15101,74711,1
84053,19704,8830,0
96017,8962,9976,0
17408,68394,21461,0
644,70220,56241,0
45582,98648,12125,0
85753,29597,8298,0
61932,38238,89047,1
65316,58893,13674,1
36905,57064,45571,1
64420,75317,90704,1
63315,44976,66499,1
80290,35898,46158,1
57480,23669,90421,0
87505,52668,90324,1
17034,83816,30005,0
60492,3812,98810,0
69165,40033,66359,1
24707,62998,41860,1
63251,21184,96249,0
23007,60388,37940,1
35589,43805,25134,1
69034,7836,94049,0
55373,30353,92711,0
55116,49918,53678,1
51279,63604,26515,1
34700,59207,88958,1
33901,16581,65095,0
6274,92913,77933,0
40846,56280,19873,1
72020,91746,66605,1
27336,88562,37495,0
18867,56110,50042,1
78627,89110,35548,1
74522,17100,65814,1
58091,99737,22933,0
15375,84437,71722,1
94154,58971,7856,0
18895,52238,39776,1
55853,17532,15034,0
99696,795,39094,0
59342,53335,19837,1
59324,36261,17623,0
652,87203,71487,0
31835,15641,36900,1
3559,36412,92465,0
37490,61235,58506,1
65197,82656,13458,0
21203,3703,12747,0
72626,19843,86252,1
47566,46728,84050,1
82015,7790,81422,1
25467,78054,91154,1
95107,91099,62492,1
69351,32510,98224,1
44635,941,89749,0
14982,52661,53038,1
36453,40591,82002,0
52626,56135,83648,1
60163,93338,81705,1
30867,2460,37784,0
43216,60376,38483,1
90321,33462,13188,0
24462,44868,7196,0
82542,79154,94871,1
15942,87174,5289,0
8201,66716,44560,0
70439,10234,20249,0
60255,54352,27661,1
7027,61278,81759,0
29663,15459,243,0
37155,16291,17900,0
22241,9485,61429,0
21305,62216,14020,0
25161,34763,49596,1
84137,74576,84708,1
98324,51372,76346,1
899,99828,7612,0
49600,68519,74159,1
90767,47893,36110,0
20669,14671,3075,0
373,85421,32788,0
39861,78840,95053,1
47858,57624,24452,1
58729,62914,10594,1
54958,78098,18795,0
86000,47468,93828,1
5494,82494,57610,0
90980,35221,84146,1
29327,25624,57808,0
32279,32823,27391,1
42987,11369,20419,0
38899,78708,44178,1
45019,49761,83365,1
10041,37494,22012,0
54098,89055,75531,1
68159,58810,40083,1
53065,41781,22596,1
26557,27630,46857,1
18264,21218,73445,0
12636,27276,78263,0
90415,27722,21237,0
85458,84036,30273,1
33455,96359,88689,1
32581,84608,1232,0
16622,4023,57873,0
69172,29770,55305,1
4403,59206,53069,0
47462,64681,20830,1
91784,61219,33456,1
22823,15546,19679,1
58686,37703,58290,1
60154,21776,92753,0
86478,89566,6124,1
51377,2807,59351,0
90754,62923,38065,1
51708,71953,98705,1
33355,54885,3016,0
87057,87397,4952,1
91115,84967,80191,1
31718,58535,21422,0
89452,59447,85723,1
21028,58710,72557,1
93105,67083,81210,1
43144,36284,93726,0
30315,12376,87585,0
88314,60394,77111,1
64908,55762,61688,1
71152,60425,14944,1
39536,13548,47024,1
55572,4431,2439,0
47287,56822,83690,1
47219,7249,72215,0
5,39115,50724,0
61749,88320,38419,1
21919,94031,61316,0
13475,83851,57498,0
7377,50204,70578,0
69891,71552,83303,1
36605,13738,44083,1
88564,75846,40972,1
60069,27928,60607,1
83298,10017,56723,0
37300,79866,91549,1
23759,96310,86522,1
4396,68521,91743,0
76266,13630,84426,1
39373,99122,55969,0
17243,98819,17467,0
7330,83641,99429,0
28393,61339,72251,1
71301,72091,30243,1
67991,91898,95524,1
50126,39765,99172,0
63864,36510,70417,1
42264,97092,55499,1
33728,37930,5734,1
77236,75417,65149,1
4457,64228,84054,0
66179,70089,84565,1
92992,39660,53632,1
42737,17064,50364,1
98970,7558,57294,0
60581,39348,24179,1
25184,16905,63666,0
42092,63742,39838,1
4940,12123,6511,0
10408,21379,28258,1
59753,20351,16613,0
22673,42291,53521,1
47167,56240,82018,1
82650,54308,80947,1
32459,42470,80363,0
3486,44640,38759,0
97286,35695,88331,1
22190,14229,49600,0
18149,77010,50243,0
89792,94158,47483,1
93403,52014,85635,1
35442,2224,14801,0
5277,54306,61253,0
65026,65978,54924,1
44174,85315,28184,0
23811,4766,93739,0
91774,448,47371,0
18200,67112,89157,0
46565,88507,88741,1
11521,22817,86134,0
26361,24492,26894,1
95366,50835,10949,0
43674,27527,12752,0
22638,4655,26368,1
41419,88358,37735,0
14817,14191,96346,0
90659,45277,14556,0
80265,17524,98844,0
85081,61457,91920,1
62188,77140,26976,1
56753,14006,15975,0
29279,83856,95997,1
37398,52655,57477,1
11870,18767,69323,0
47791,99056,74811,1
65644,69938,36943,1
35148,48504,11458,0
49442,3390,40655,0
46421,90831,54885,1
28769,5065,82508,0
72768,42351,10188,0
56859,14380,24893,0
29626,10225,92016,0
27417,71814,32195,0
11315,82821,5700,0
75888,19068,19992,0
49876,19161,99444,0
56669,43782,25184,1
41831,79096,95906,1
81220,35536,71570,1
18748,22850,86175,0
81215,49122,94886,1
81992,37392,91759,1
53046,51869,49207,1
56667,55248,49072,1
35413,59139,56794,1
94164,48364,78410,1
53813,11883,58422,1
20630,82803,69859,1
39980,30914,19559,1
41605,10924,53073,0
9005,11172,37284,0
95309,12548,51929,0
90341,46330,36191,0
98929,76007,35714,1
39656,20327,10924,0
63132,77809,3645,0
14394,3009,91082,0
88921,70952,66810,1
23852,56516,55607,1
73158,1369,9138,0
41923,28263,98644,0
48166,24479,58923,1
9720,59839,15764,0
95894,76719,3165,0
15472,65209,37386,0
79207,82549,52663,1
28582,11598,45365,0
10822,57386,81103,0
60042,81553,67189,1
97262,70926,88487,1
48016,99811,16348,0
54995,27109,14781,0
28285,87759,3830,0
36288,42108,54169,1
83458,62761,87581,1
48905,94988,21710,0
17037,95693,88886,1
15987,74554,71579,1
59010,92169,39332,1
95265,93279,82850,1
53409,98832,15192,0
55328,35112,57762,1
93357,93211,90478,1
91656,44493,46741,0
51631,78161,62550,1
96771,44117,66126,1
43641,21595,33321,1
16271,30302,36596,1
76607,21088,6511,0
63770,20374,59319,1
85142,8812,94966,0
83030,65943,98772,1
4742,36169,27500,0
54842,21429,5844,0
256,13431,38057,0
98571,69835,48188,1
15753,90978,38806,0
34872,53642,90334,0
25553,7341,82296,0
83131,32572,42059,0
95766,9421,99472,1
1158,77430,4029,0
19736,10129,76149,0
99505,8460,42303,0
88777,41865,96756,1
68335,87810,47246,1
78511,49261,75663,1
31820,29837,20575,1
74479,82517,92758,1
33554,21955,3944,0
91812,95524,27188,1
55991,73310,5758,0
21279,33356,38920,1
39873,20787,91400,0
63237,67976,6377,1
8168,64699,83100,0
86155,59276,65872,1
32296,17838,58846,0
18957,78419,50735,0
79950,82413,71347,1
69055,91403,74867,1
99056,14019,68256,0
79205,92636,49644,1
66079,43124,40114,1
8427,72473,69900,1
29579,67223,81705,1
8933,31778,40207,1
454,45100,12276,0
85604,11420,18153,0
3549,11976,21946,0
77295,23505,4102,0
85036,13683,44409,0
58664,43166,71543,1
21195,3008,24624,0
98384,67133,94645,1
81996,1002,60410,0
12059,12064,16223,1
18192,33358,40347,1
70584,14870,37192,0
62293,65399,84408,1
57132,29081,75544,1
34572,25060,28767,1
17819,87810,98624,1
30598,49443,63375,1
60318,85903,79881,1
59169,76674,47363,1
51202,23718,1309,0
77949,55414,49663,1
98538,87160,98542,1
6690,48504,73118,0
22417,52622,7785,0
94417,99962,25412,1
9626,93047,70686,0
66004,66356,82242,1
36007,72145,80696,1
95332,33679,25186,0
79263,30143,47939,0
19440,37813,12304,0
85455,60944,26692,1
55949,48396,31228,1
42588,90864,84016,1
48705,12467,62088,0
41314,12282,97215,0
2789,69022,80286,0
66088,35178,42577,1
83698,61419,32690,1
2461,34390,92633,0
3673,57425,80535,0
24910,92030,39110,0
24081,36803,14967,1
59549,77811,61488,1
77722,28212,71670,1
19791,1378,84648,0
82287,19276,92711,1
64704,97243,71763,1
27796,51082,19193,0
17190,31129,63772,0
72974,19828,9180,0
92039,63045,517,0
75636,59480,39346,1
11832,24789,56381,0
37868,30411,12030,1
40120,24839,26888,1
9445,57109,42722,0
34681,87800,53719,1
29016,71660,6271,0
91023,71100,2510,0
89796,13810,11586,0
56901,68869,1798,0
95598,86234,24749,1
16498,35289,19486,1
29247,27641,66746,0
7248,26668,3542,0
24394,66819,65035,1
64688,53276,70139,1
89206,68530,3955,0
64866,25246,66382,1
288,99300,65402,0
40954,27642,49618,1
13064,97957,43070,0
96842,29136,3237,0
52039,15681,22186,0
90941,53573,73671,1
17211,65253,67019,1
13116,35666,69221,0
53586,54501,56831,1
71332,9601,63987,1
86100,31641,60809,1
39999,40896,43540,1
53706,1422,41761,0
82754,7513,21407,0
412,15922,88890,0
75691,41887,13822,0
27352,99460,63591,0
49200,64286,75256,1
50810,60936,35031,1
5259,95214,43613,0
68120,22288,22627,0
78131,9332,69807,1
66625,36931,70050,1
80765,13748,37488,0
59451,33734,32624,1
76190,53258,32148,1
97003,35301,50942,0
28769,5778,16368,0
77087,54639,1111,0
10653,75343,53986,0
38846,77967,26368,0
